,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),YEAR
15898,2014/03/25 23:00:00,12,-9.97,11.59,17.3,31.25,9.08,116.3,10.38,11.1,2014
15911,2014/03/26 00:00:00,12,-9.97,11.68,16.5,31.25,8.83,120.9,10.78,11.3,2014
15924,2014/03/26 01:00:00,12,-9.97,11.74,16.5,31.23,9.01,121.9,10.85,11.3,2014
15937,2014/03/26 02:00:00,12,-9.97,11.85,17.4,31.24,9.04,122.3,10.86,11.2,2014
15950,2014/03/26 03:00:00,12,-9.97,11.73,21.8,31.28,9.41,110.3,9.82,11.1,2014
15963,2014/03/26 04:00:00,12,-9.97,11.68,22.9,31.3,9.57,105.2,9.37,11.1,2014
16024,2014/03/26 09:00:00,12,-9.97,11.45,27.7,31.35,9.64,92.9,8.31,11.1,2014
16037,2014/03/26 10:00:00,12,-9.97,11.47,25.4,31.33,9.11,97.9,8.76,11.2,2014
16050,2014/03/26 11:00:00,12,-9.97,11.47,30.4,31.36,10.09,96.5,8.64,11.2,2014
16063,2014/03/26 12:00:00,12,-9.97,11.43,33.5,31.41,9.54,86.5,7.74,11.3,2014
16076,2014/03/26 13:00:00,12,-9.97,11.57,18.4,31.32,9.67,105.4,9.41,11.3,2014
16089,2014/03/26 14:00:00,12,-9.97,11.34,21.6,31.5,9.24,82.0,7.35,11.1,2014
16222,2014/03/27 01:00:00,12,-9.97,12.0,15.2,31.18,8.88,122.5,10.84,11.4,2014
16235,2014/03/27 02:00:00,12,-9.97,12.03,13.4,31.15,8.76,120.4,10.66,11.5,2014
16248,2014/03/27 03:00:00,12,-9.97,12.07,12.1,31.12,8.35,132.5,11.72,11.4,2014
16261,2014/03/27 04:00:00,12,-9.97,12.08,11.0,31.12,8.4,133.5,11.8,11.3,2014
16274,2014/03/27 05:00:00,12,-9.97,12.06,11.2,31.12,8.41,133.5,11.81,11.1,2014
16359,2014/03/27 12:00:00,12,-9.97,11.73,11.5,31.3,8.49,114.6,10.2,11.0,2014
16372,2014/03/27 13:00:00,12,-9.97,11.5,22.4,31.62,11.27,70.3,6.27,11.1,2014
16385,2014/03/27 14:00:00,12,-9.97,11.68,14.5,31.45,9.19,96.2,8.56,11.2,2014
16398,2014/03/27 15:00:00,12,-9.97,11.44,19.8,31.73,10.74,64.5,5.76,11.2,2014
16411,2014/03/27 16:00:00,12,-9.97,11.69,17.5,31.51,9.43,85.2,7.58,11.2,2014
16520,2014/03/28 01:00:00,12,-9.97,11.49,15.2,32.15,10.14,53.1,4.73,11.1,2014
16533,2014/03/28 02:00:00,12,-9.97,11.48,19.3,31.92,9.93,64.3,5.74,11.3,2014
16546,2014/03/28 03:00:00,12,-9.97,11.57,16.1,32.4,10.61,47.2,4.18,11.5,2014
16559,2014/03/28 04:00:00,12,-9.97,11.6,12.9,32.49,10.85,47.3,4.19,11.4,2014
16572,2014/03/28 05:00:00,12,-9.97,11.6,11.3,32.51,10.82,48.4,4.29,11.2,2014
16585,2014/03/28 06:00:00,12,-9.97,11.6,13.4,32.55,11.5,38.9,3.44,11.0,2014
16670,2014/03/28 13:00:00,12,-9.97,11.71,11.4,32.69,9.46,46.6,4.12,11.2,2014
16683,2014/03/28 14:00:00,12,-9.97,11.74,13.3,32.82,10.15,34.2,3.02,11.5,2014
16696,2014/03/28 15:00:00,12,-9.97,11.7,13.7,32.62,9.6,49.1,4.34,11.5,2014
16709,2014/03/28 16:00:00,12,-9.97,11.7,12.1,32.68,9.23,45.2,3.99,11.4,2014
16722,2014/03/28 17:00:00,12,-9.97,11.74,9.6,32.75,9.16,41.9,3.7,11.1,2014
16818,2014/03/29 01:00:00,12,-9.97,11.84,12.0,31.5,9.12,85.8,7.61,11.1,2014
16831,2014/03/29 02:00:00,12,-9.97,12.22,13.8,31.22,8.65,105.5,9.3,11.2,2014
16844,2014/03/29 03:00:00,12,-9.97,11.68,11.1,31.79,9.31,82.0,7.29,11.7,2014
16857,2014/03/29 04:00:00,12,-9.97,12.24,13.6,31.21,8.63,116.2,10.24,11.6,2014
16870,2014/03/29 05:00:00,12,-9.97,12.38,14.3,31.11,8.57,125.3,11.01,11.4,2014
16883,2014/03/29 06:00:00,12,-9.97,12.21,13.7,31.28,8.76,117.5,10.36,11.3,2014
16968,2014/03/29 13:00:00,12,-9.97,12.46,10.9,31.19,8.21,118.5,10.39,11.1,2014
16981,2014/03/29 14:00:00,12,-9.97,12.55,11.7,31.12,8.32,123.6,10.82,11.6,2014
16994,2014/03/29 15:00:00,12,-9.97,12.41,11.5,31.25,8.11,122.3,10.73,11.9,2014
17007,2014/03/29 16:00:00,12,-9.97,12.57,12.1,31.12,8.32,130.5,11.42,11.9,2014
17020,2014/03/29 17:00:00,12,-9.97,12.57,13.3,31.11,8.52,132.0,11.55,11.1,2014
17033,2014/03/29 18:00:00,12,-9.97,12.69,13.7,31.1,8.49,134.9,11.78,11.5,2014
17046,2014/03/29 19:00:00,12,-9.97,12.68,14.4,31.14,8.72,128.1,11.18,11.0,2014
17131,2014/03/30 02:00:00,12,-9.97,12.71,16.6,30.9,8.98,129.5,11.32,11.2,2014
17144,2014/03/30 03:00:00,12,-9.97,12.68,17.5,30.88,8.77,129.3,11.31,11.5,2014
17157,2014/03/30 04:00:00,12,-9.97,12.67,16.9,30.9,8.99,127.8,11.18,11.9,2014
17170,2014/03/30 05:00:00,12,-9.97,12.68,15.4,30.94,8.74,125.9,11.0,11.7,2014
17183,2014/03/30 06:00:00,12,-9.97,12.76,14.0,31.02,9.31,121.1,10.56,11.7,2014
17196,2014/03/30 07:00:00,12,-9.97,12.86,11.5,31.14,9.28,116.1,10.09,11.4,2014
17281,2014/03/30 14:00:00,12,-9.97,12.66,12.5,31.11,8.47,122.7,10.72,11.7,2014
17294,2014/03/30 15:00:00,12,-9.87,12.71,11.9,31.12,1.6,122.6,10.7,12.1,2014
17308,2014/03/30 16:00:00,12,-9.57,12.73,12.5,31.09,1.74,122.3,10.67,12.4,2014
17322,2014/03/30 17:00:00,12,-9.57,12.76,12.6,31.09,5.77,122.1,10.65,12.4,2014
17336,2014/03/30 18:00:00,12,-9.97,12.78,13.0,31.11,4.41,119.9,10.44,12.0,2014
17350,2014/03/30 19:00:00,12,-9.97,12.79,14.2,31.11,12.23,118.8,10.35,11.2,2014
17363,2014/03/30 20:00:00,12,-9.97,12.88,14.6,31.29,10.79,116.6,10.12,11.2,2014
17436,2014/03/31 02:00:00,12,-9.97,12.91,15.5,31.08,9.63,115.1,10.0,11.1,2014
17449,2014/03/31 03:00:00,12,-9.97,12.93,14.6,31.02,9.86,115.1,10.0,11.8,2014
17462,2014/03/31 04:00:00,12,-9.97,13.0,14.9,31.01,3.17,114.4,9.92,12.0,2014
17476,2014/03/31 05:00:00,12,-9.87,13.08,15.0,30.96,3.37,113.3,9.82,12.1,2014
17490,2014/03/31 06:00:00,12,-9.97,13.14,14.0,30.88,10.67,112.4,9.73,11.5,2014
17503,2014/03/31 07:00:00,12,-9.97,13.05,12.6,30.89,10.9,111.8,9.7,11.3,2014
17516,2014/03/31 08:00:00,12,-9.97,13.09,13.5,30.78,12.32,111.9,9.71,11.1,2014
17601,2014/03/31 15:00:00,12,-9.97,13.34,16.8,30.4,10.61,116.7,10.1,11.2,2014
17614,2014/03/31 16:00:00,12,-9.97,13.36,18.1,30.38,10.63,118.3,10.23,11.9,2014
17627,2014/03/31 17:00:00,12,-9.97,13.34,19.5,30.37,12.73,115.7,10.01,11.7,2014
17640,2014/03/31 18:00:00,12,-9.97,13.25,15.6,30.82,11.2,107.8,9.32,11.7,2014
17653,2014/03/31 19:00:00,12,-9.97,13.26,15.7,30.74,11.08,107.8,9.32,11.4,2014
17666,2014/03/31 20:00:00,12,-9.97,13.22,16.7,30.76,10.48,102.5,8.86,11.1,2014
17751,2014/04/01 03:00:00,12,-9.97,13.01,15.4,30.93,9.57,105.3,9.14,11.2,2014
17764,2014/04/01 04:00:00,12,-9.97,12.95,13.5,30.97,10.17,106.2,9.23,11.5,2014
17777,2014/04/01 05:00:00,12,-9.97,12.81,12.8,30.94,9.93,106.4,9.27,11.7,2014
17790,2014/04/01 06:00:00,12,-9.97,12.76,12.4,31.0,10.25,103.6,9.04,11.6,2014
17803,2014/04/01 07:00:00,12,-9.97,12.72,11.7,31.01,9.93,104.7,9.14,11.4,2014
17816,2014/04/01 08:00:00,12,-9.97,12.72,11.8,30.96,9.79,104.4,9.12,11.2,2014
17912,2014/04/01 16:00:00,12,-9.97,12.66,11.8,31.14,9.78,96.4,8.42,11.3,2014
17925,2014/04/01 17:00:00,12,-9.97,12.67,11.6,31.17,9.48,94.9,8.29,11.6,2014
17938,2014/04/01 18:00:00,12,-9.97,12.65,10.3,31.18,10.35,95.8,8.37,11.7,2014
17951,2014/04/01 19:00:00,12,-9.97,12.59,10.0,31.11,9.47,97.0,8.49,11.5,2014
17964,2014/04/01 20:00:00,12,-9.97,12.54,9.6,31.01,9.25,98.1,8.6,11.3,2014
17977,2014/04/01 21:00:00,12,-9.97,12.55,9.9,31.05,9.45,96.7,8.47,11.1,2014
18050,2014/04/02 03:00:00,12,-9.97,12.55,8.1,31.15,9.22,94.5,8.28,11.1,2014
18063,2014/04/02 04:00:00,12,-9.97,12.61,8.6,31.04,9.42,96.0,8.4,11.4,2014
18076,2014/04/02 05:00:00,12,-9.97,12.56,7.9,31.07,9.2,95.9,8.39,11.6,2014
18089,2014/04/02 06:00:00,12,-9.97,12.59,8.3,31.15,9.37,93.2,8.15,11.6,2014
18102,2014/04/02 07:00:00,12,-9.97,12.58,9.1,31.13,9.35,92.5,8.09,11.6,2014
18115,2014/04/02 08:00:00,12,-9.97,12.55,8.2,31.14,8.79,92.4,8.09,11.4,2014
18210,2014/04/02 16:00:00,12,-9.97,12.45,7.1,31.47,9.28,84.8,7.42,11.1,2014
18223,2014/04/02 17:00:00,12,-9.97,12.45,6.8,31.54,9.56,82.1,7.18,11.4,2014
18236,2014/04/02 18:00:00,12,-9.97,12.45,6.3,31.56,9.22,81.9,7.16,11.5,2014
18249,2014/04/02 19:00:00,12,-9.97,12.53,6.8,31.88,9.88,65.2,5.68,11.6,2014
18262,2014/04/02 20:00:00,12,-9.97,12.54,5.7,32.01,9.38,63.2,5.51,11.6,2014
18275,2014/04/02 21:00:00,12,-9.97,12.54,6.3,32.11,9.46,60.9,5.3,11.2,2014
18360,2014/04/03 04:00:00,12,-9.97,12.49,3.7,32.4,8.9,67.5,5.87,11.3,2014
18373,2014/04/03 05:00:00,12,-9.97,12.47,3.6,32.45,8.92,65.8,5.72,11.5,2014
18386,2014/04/03 06:00:00,12,-9.97,12.47,4.2,32.39,10.46,69.9,6.08,11.6,2014
18399,2014/04/03 07:00:00,12,-9.97,12.48,3.7,32.45,8.86,65.9,5.73,11.6,2014
18412,2014/04/03 08:00:00,12,-9.97,12.48,3.3,32.42,8.85,65.6,5.71,11.4,2014
18425,2014/04/03 09:00:00,12,-9.97,12.49,3.8,32.19,8.68,71.6,6.24,11.0,2014
18521,2014/04/03 17:00:00,12,-9.97,12.42,2.8,32.68,8.93,60.9,5.3,11.1,2014
18534,2014/04/03 18:00:00,12,-9.97,12.42,3.2,32.56,8.58,68.2,5.94,11.5,2014
18547,2014/04/03 19:00:00,12,-9.97,12.42,3.0,32.7,9.04,59.3,5.15,11.5,2014
18560,2014/04/03 20:00:00,12,-9.97,12.42,3.0,32.55,8.51,64.0,5.57,11.6,2014
18573,2014/04/03 21:00:00,12,-9.97,12.42,2.8,32.63,12.05,60.8,5.29,11.4,2014
18586,2014/04/03 22:00:00,12,-9.97,12.42,3.1,32.45,8.54,66.3,5.77,11.2,2014
18659,2014/04/04 04:00:00,12,-9.97,12.45,1.9,32.6,8.8,63.5,5.52,11.4,2014
18672,2014/04/04 05:00:00,12,-9.97,12.44,2.0,32.65,8.83,61.5,5.35,11.5,2014
18685,2014/04/04 06:00:00,12,-9.97,12.44,2.3,32.61,9.08,65.9,5.73,11.8,2014
18698,2014/04/04 07:00:00,12,-9.97,12.44,2.1,32.62,8.77,61.9,5.38,11.9,2014
18711,2014/04/04 08:00:00,12,-9.97,12.45,1.9,32.61,8.71,61.1,5.31,11.5,2014
18724,2014/04/04 09:00:00,12,-9.97,12.48,1.7,32.52,8.59,63.3,5.5,11.4,2014
18737,2014/04/04 10:00:00,12,-9.97,12.5,1.6,32.5,8.68,63.6,5.52,11.0,2014
18809,2014/04/04 16:00:00,12,-9.97,13.38,9.1,31.06,7.97,104.3,8.98,11.1,2014
18822,2014/04/04 17:00:00,12,-9.97,13.36,8.7,31.07,8.49,106.6,9.18,11.3,2014
18835,2014/04/04 18:00:00,12,-9.97,13.31,8.3,31.12,9.01,103.1,8.88,11.6,2014
18848,2014/04/04 19:00:00,12,-9.97,13.31,8.5,31.11,8.78,102.8,8.86,11.1,2014
18861,2014/04/04 20:00:00,12,-9.97,13.24,7.9,31.23,9.11,100.3,8.65,11.3,2014
18874,2014/04/04 21:00:00,12,-9.97,13.27,8.2,31.16,8.75,101.7,8.77,11.3,2014
18887,2014/04/04 22:00:00,12,-9.97,13.26,8.5,31.15,8.81,102.5,8.84,11.4,2014
18900,2014/04/04 23:00:00,12,-9.97,13.22,9.3,31.12,8.85,103.5,8.94,11.2,2014
18913,2014/04/05 00:00:00,12,-9.97,13.17,8.3,31.2,9.1,98.7,8.53,11.0,2014
18962,2014/04/05 04:00:00,12,-9.97,13.07,9.5,31.14,8.92,101.0,8.74,11.1,2014
18975,2014/04/05 05:00:00,12,-9.97,13.03,9.0,31.16,8.79,99.3,8.6,11.1,2014
18988,2014/04/05 06:00:00,12,-9.97,13.01,8.2,31.16,8.97,99.3,8.61,11.4,2014
19001,2014/04/05 07:00:00,12,-9.97,13.02,9.3,31.14,8.63,99.4,8.61,11.5,2014
19014,2014/04/05 08:00:00,12,-9.97,13.02,9.8,31.11,9.16,99.1,8.59,11.2,2014
19027,2014/04/05 09:00:00,12,-9.97,13.07,10.8,30.95,9.5,99.0,8.58,11.4,2014
19148,2014/04/05 19:00:00,12,-9.97,12.93,5.4,31.84,8.86,76.0,6.57,11.1,2014
19161,2014/04/05 20:00:00,12,-9.97,12.94,6.1,31.78,9.21,77.3,6.69,11.3,2014
19174,2014/04/05 21:00:00,12,-9.97,13.01,6.6,31.5,8.96,82.4,7.12,11.3,2014
19199,2014/04/05 23:00:00,12,-9.97,13.06,6.4,31.36,8.74,88.5,7.65,11.0,2014
19212,2014/04/06 00:00:00,12,-9.97,13.06,6.6,31.22,8.93,91.0,7.87,11.1,2014
19273,2014/04/06 05:00:00,12,-9.97,13.18,4.5,31.22,8.73,80.1,6.92,11.1,2014
19286,2014/04/06 06:00:00,12,-9.97,13.15,5.7,31.15,8.92,91.2,7.88,11.3,2014
19299,2014/04/06 07:00:00,12,-9.97,13.09,5.2,31.39,8.54,82.0,7.08,11.3,2014
19312,2014/04/06 08:00:00,12,-9.97,13.08,5.9,31.36,8.62,82.3,7.11,11.4,2014
19325,2014/04/06 09:00:00,12,-9.97,13.12,7.3,30.96,8.93,95.4,8.26,11.4,2014
19338,2014/04/06 10:00:00,12,-9.97,13.07,5.7,31.37,9.08,81.7,7.06,11.1,2014
19351,2014/04/06 11:00:00,12,-9.97,13.03,5.0,31.53,8.65,75.6,6.53,11.0,2014
19460,2014/04/06 20:00:00,12,-9.97,13.08,3.9,31.36,8.85,81.3,7.03,11.2,2014
19473,2014/04/06 21:00:00,12,-9.97,13.07,3.7,31.42,8.87,79.3,6.85,11.2,2014
19486,2014/04/06 22:00:00,12,-9.97,13.05,3.6,31.5,9.01,72.0,6.22,11.3,2014
19499,2014/04/06 23:00:00,12,-9.97,13.05,3.6,31.51,9.05,72.5,6.27,11.1,2014
19512,2014/04/07 00:00:00,12,-9.97,13.06,3.3,31.51,9.02,73.1,6.31,11.2,2014
19525,2014/04/07 01:00:00,12,-9.97,13.06,3.2,31.54,9.09,73.0,6.31,11.1,2014
19574,2014/04/07 05:00:00,12,-9.97,13.1,3.9,31.66,10.58,72.7,6.27,11.1,2014
19587,2014/04/07 06:00:00,12,-9.97,13.1,2.7,31.72,8.54,72.9,6.28,11.0,2014
19612,2014/04/07 08:00:00,12,-9.97,13.07,3.2,31.76,9.26,72.0,6.21,11.4,2014
19625,2014/04/07 09:00:00,12,-9.97,13.05,2.5,31.83,9.33,70.5,6.08,11.3,2014
19638,2014/04/07 10:00:00,12,-9.97,13.05,2.5,31.82,9.1,69.4,5.99,11.2,2014
19651,2014/04/07 11:00:00,12,-9.97,13.05,2.9,31.8,9.34,69.5,6.0,11.1,2014
19772,2014/04/07 21:00:00,12,-9.97,13.3,26.5,30.29,9.15,120.1,10.4,11.1,2014
19785,2014/04/07 22:00:00,12,-9.97,13.3,24.4,30.32,9.82,119.9,10.39,11.1,2014
19798,2014/04/07 23:00:00,12,-9.97,13.22,20.6,30.72,9.57,108.7,9.41,11.2,2014
19811,2014/04/08 00:00:00,12,-9.97,13.28,25.5,30.47,12.31,114.1,9.87,11.2,2014
19824,2014/04/08 01:00:00,12,-9.97,13.23,24.1,30.4,9.66,119.8,10.39,11.0,2014
19837,2014/04/08 02:00:00,12,-9.97,13.23,23.3,30.42,10.01,121.3,10.52,11.2,2014
19850,2014/04/08 03:00:00,12,-9.97,13.21,25.4,30.46,10.07,116.0,10.06,11.0,2014
19887,2014/04/08 06:00:00,12,-9.97,13.19,24.2,30.41,10.12,113.3,9.83,11.0,2014
19900,2014/04/08 07:00:00,12,-9.97,13.18,22.9,30.41,8.91,114.7,9.95,11.1,2014
19913,2014/04/08 08:00:00,12,-9.97,13.18,21.0,30.43,9.17,114.6,9.95,11.1,2014
19926,2014/04/08 09:00:00,12,-9.97,13.17,21.3,30.45,9.1,115.1,9.99,11.2,2014
19939,2014/04/08 10:00:00,12,-9.97,13.14,21.3,30.44,7.8,114.9,9.98,11.3,2014
19952,2014/04/08 11:00:00,12,-9.97,13.13,21.0,30.42,8.61,116.7,10.14,11.1,2014
19965,2014/04/08 12:00:00,12,-9.97,13.13,21.3,30.47,9.04,113.5,9.86,11.0,2014
19990,2014/04/08 14:00:00,12,-9.97,13.2,20.1,30.61,8.62,105.7,9.16,11.0,2014
20075,2014/04/08 21:00:00,12,-9.97,13.18,16.6,30.69,9.27,97.7,8.46,11.0,2014
20088,2014/04/08 22:00:00,12,-9.97,13.08,8.8,31.25,9.4,60.0,5.19,11.1,2014
20101,2014/04/08 23:00:00,12,-9.97,13.08,9.6,31.22,9.41,65.2,5.64,11.1,2014
20114,2014/04/09 00:00:00,12,-9.97,13.05,7.8,31.38,9.33,54.9,4.75,11.1,2014
20127,2014/04/09 01:00:00,12,-9.97,13.03,7.0,31.47,9.54,55.8,4.82,11.2,2014
20140,2014/04/09 02:00:00,12,-9.97,12.99,4.6,31.73,9.36,45.1,3.9,11.2,2014
20153,2014/04/09 03:00:00,12,-9.97,13.0,6.4,31.66,8.67,48.8,4.22,11.1,2014
20166,2014/04/09 04:00:00,12,-9.97,12.96,3.1,31.87,9.01,44.6,3.86,11.1,2014
20179,2014/04/09 05:00:00,12,-9.97,12.95,3.7,31.87,8.43,45.1,3.9,11.0,2014
20216,2014/04/09 08:00:00,12,-9.97,12.93,5.2,31.85,9.1,50.0,4.32,11.0,2014
20241,2014/04/09 10:00:00,12,-9.97,12.87,2.8,32.19,8.32,40.6,3.5,11.2,2014
20254,2014/04/09 11:00:00,12,-9.97,12.85,2.5,32.24,8.58,47.4,4.09,11.1,2014
20303,2014/04/09 15:00:00,12,-9.97,12.81,2.1,32.42,7.86,40.7,3.51,11.1,2014
20400,2014/04/09 23:00:00,12,-9.97,12.78,1.5,32.6,9.33,46.5,4.02,11.1,2014
20413,2014/04/10 00:00:00,12,-9.97,12.79,1.4,32.62,8.98,47.4,4.09,11.1,2014
20426,2014/04/10 01:00:00,12,-9.97,12.8,1.6,32.64,9.04,48.8,4.21,11.3,2014
20439,2014/04/10 02:00:00,12,-9.97,12.8,1.6,32.64,8.99,47.9,4.13,11.3,2014
20452,2014/04/10 03:00:00,12,-9.97,12.8,1.6,32.64,8.43,48.3,4.17,11.4,2014
20465,2014/04/10 04:00:00,12,-9.97,12.8,2.0,32.65,9.02,48.6,4.19,11.4,2014
20478,2014/04/10 05:00:00,12,-9.97,12.8,1.7,32.65,8.88,51.2,4.41,11.1,2014
20539,2014/04/10 10:00:00,12,-9.97,12.82,1.6,32.75,8.08,50.4,4.35,11.1,2014
20552,2014/04/10 11:00:00,12,-9.97,12.82,1.5,32.71,8.85,49.9,4.3,11.1,2014
20565,2014/04/10 12:00:00,12,-9.97,12.82,1.4,32.76,8.02,48.9,4.21,11.3,2014
20578,2014/04/10 13:00:00,12,-9.97,12.83,1.5,32.79,7.75,48.6,4.19,11.4,2014
20591,2014/04/10 14:00:00,12,-9.97,12.83,1.5,32.79,7.53,50.1,4.31,11.4,2014
20604,2014/04/10 15:00:00,12,-9.97,12.83,1.5,32.79,7.2,51.3,4.42,11.2,2014
20701,2014/04/10 23:00:00,12,-9.97,12.91,1.3,32.8,10.17,56.4,4.85,11.1,2014
20726,2014/04/11 01:00:00,12,-9.97,13.25,8.7,31.79,9.6,81.2,6.98,11.0,2014
20751,2014/04/11 03:00:00,12,-9.97,13.3,9.6,31.7,9.33,86.9,7.47,11.3,2014
20764,2014/04/11 04:00:00,12,-9.97,13.21,8.4,32.1,9.28,69.3,5.94,11.3,2014
20777,2014/04/11 05:00:00,12,-9.97,13.17,7.6,32.58,9.12,70.2,6.01,11.1,2014
20862,2014/04/11 12:00:00,12,-9.97,13.4,7.3,32.75,8.52,71.1,6.06,11.2,2014
20875,2014/04/11 13:00:00,12,-9.97,13.24,5.5,32.89,7.91,63.7,5.44,11.3,2014
20888,2014/04/11 14:00:00,12,-9.97,13.23,5.7,32.83,8.38,64.0,5.47,11.4,2014
20901,2014/04/11 15:00:00,12,-9.97,13.37,12.0,31.8,8.34,86.4,7.4,11.3,2014
20914,2014/04/11 16:00:00,12,-9.97,13.43,14.5,31.42,8.47,94.5,8.11,11.2,2014
20927,2014/04/11 17:00:00,12,-9.97,13.43,12.1,31.52,8.63,92.2,7.9,11.2,2014
21024,2014/04/12 01:00:00,12,-9.97,13.52,19.3,31.18,9.48,104.2,8.93,11.2,2014
21037,2014/04/12 02:00:00,12,-9.97,13.45,19.2,31.17,9.39,104.6,8.98,11.4,2014
21050,2014/04/12 03:00:00,12,-9.97,13.44,20.0,31.16,9.17,104.5,8.98,11.3,2014
21063,2014/04/12 04:00:00,12,-9.97,13.42,20.3,31.19,9.14,105.0,9.02,11.4,2014
21076,2014/04/12 05:00:00,12,-9.97,13.4,20.5,31.18,10.33,104.9,9.02,11.2,2014
21089,2014/04/12 06:00:00,12,-9.97,13.39,20.2,31.17,9.04,104.0,8.94,11.0,2014
21174,2014/04/12 13:00:00,12,-9.97,13.4,17.3,31.22,8.57,103.9,8.93,11.2,2014
21187,2014/04/12 14:00:00,12,-9.97,13.32,17.7,31.53,8.17,86.0,7.39,11.3,2014
21200,2014/04/12 15:00:00,12,-9.97,13.13,10.3,32.48,9.24,37.8,3.24,11.5,2014
21213,2014/04/12 16:00:00,12,-9.97,13.34,17.4,31.32,8.53,91.5,7.87,11.4,2014
21226,2014/04/12 17:00:00,12,-9.97,13.15,8.6,32.51,8.66,44.0,3.77,11.2,2014
21239,2014/04/12 18:00:00,12,-9.97,13.27,14.9,31.67,9.11,63.8,5.48,11.0,2014
21324,2014/04/13 01:00:00,12,-9.97,13.58,24.9,31.08,9.23,118.1,10.12,11.0,2014
21337,2014/04/13 02:00:00,12,-9.97,13.38,19.0,31.71,9.27,70.7,6.06,11.3,2014
21350,2014/04/13 03:00:00,12,-9.97,13.36,17.4,31.79,9.22,78.4,6.72,11.5,2014
21363,2014/04/13 04:00:00,12,-9.97,13.3,12.5,32.04,9.98,64.6,5.53,11.5,2014
21376,2014/04/13 05:00:00,12,-9.97,13.36,12.5,31.92,8.4,74.6,6.39,11.3,2014
21389,2014/04/13 06:00:00,12,-9.97,13.46,13.8,31.79,8.95,85.0,7.27,11.0,2014
21486,2014/04/13 14:00:00,12,-9.97,13.14,7.6,32.7,9.08,33.4,2.86,11.2,2014
21499,2014/04/13 15:00:00,12,-9.97,13.15,9.2,32.53,9.25,38.8,3.33,11.5,2014
21512,2014/04/13 16:00:00,12,-9.97,13.2,11.4,32.35,9.14,38.9,3.33,11.5,2014
21525,2014/04/13 17:00:00,12,-9.97,13.34,16.2,31.85,9.67,78.8,6.76,11.6,2014
21538,2014/04/13 18:00:00,12,-9.97,13.26,10.3,32.32,8.74,57.2,4.89,11.2,2014
21551,2014/04/13 19:00:00,12,-9.97,13.25,9.2,32.47,9.14,55.9,4.78,11.0,2014
21624,2014/04/14 01:00:00,12,-9.97,13.28,12.7,31.99,9.12,65.8,5.64,11.1,2014
21637,2014/04/14 02:00:00,12,-9.97,13.22,6.2,32.82,8.96,33.9,2.89,11.3,2014
21650,2014/04/14 03:00:00,12,-9.97,13.23,4.7,32.84,9.09,36.1,3.08,11.6,2014
21663,2014/04/14 04:00:00,12,-9.97,13.3,4.6,32.94,9.16,39.7,3.39,11.7,2014
21676,2014/04/14 05:00:00,12,-9.97,13.31,4.3,32.96,9.08,41.0,3.49,11.6,2014
21689,2014/04/14 06:00:00,12,-9.97,13.32,4.4,32.98,9.54,40.5,3.45,11.3,2014
21786,2014/04/14 14:00:00,12,-9.97,13.56,4.1,33.23,8.25,43.2,3.66,11.1,2014
21799,2014/04/14 15:00:00,12,-9.97,13.66,3.9,33.32,8.03,45.1,3.81,11.5,2014
21812,2014/04/14 16:00:00,12,-9.97,13.72,3.3,33.37,7.51,45.7,3.85,11.7,2014
21825,2014/04/14 17:00:00,12,-9.97,13.74,3.1,33.39,8.33,46.7,3.93,11.6,2014
21838,2014/04/14 18:00:00,12,-9.97,13.74,3.7,33.38,9.13,46.3,3.9,11.5,2014
21851,2014/04/14 19:00:00,12,-9.97,13.73,3.1,33.37,8.92,46.1,3.88,11.2,2014
21936,2014/04/15 02:00:00,12,-9.97,13.59,3.8,33.16,8.64,46.4,3.93,11.2,2014
21949,2014/04/15 03:00:00,12,-9.97,13.59,2.9,33.24,8.8,44.2,3.74,11.5,2014
21962,2014/04/15 04:00:00,12,-9.97,13.78,6.1,32.94,8.51,60.8,5.13,11.6,2014
21975,2014/04/15 05:00:00,12,-9.97,13.67,3.8,33.23,8.68,48.3,4.08,11.7,2014
21988,2014/04/15 06:00:00,12,-9.97,13.63,3.4,33.25,8.81,43.8,3.7,11.3,2014
22001,2014/04/15 07:00:00,12,-9.97,13.61,3.4,33.23,9.02,44.1,3.72,11.1,2014
22086,2014/04/15 14:00:00,12,-9.97,13.72,6.5,32.56,7.45,66.9,5.66,11.2,2014
22099,2014/04/15 15:00:00,12,-9.97,13.68,4.3,32.84,7.27,60.8,5.15,11.6,2014
22112,2014/04/15 16:00:00,12,-9.97,13.72,5.8,32.48,7.44,64.0,5.42,11.5,2014
22125,2014/04/15 17:00:00,12,-9.97,13.55,9.9,31.88,8.07,67.7,5.78,12.0,2014
22138,2014/04/15 18:00:00,12,-9.97,14.18,23.9,31.21,8.9,118.8,10.05,11.6,2014
22151,2014/04/15 19:00:00,12,-9.97,13.52,9.5,31.71,8.98,66.7,5.7,11.4,2014
22164,2014/04/15 20:00:00,12,-9.97,14.18,22.1,31.14,9.0,125.6,10.63,11.4,2014
22177,2014/04/15 21:00:00,12,-9.97,14.19,22.0,31.12,9.14,119.7,10.13,11.1,2014
22238,2014/04/16 02:00:00,12,-9.97,14.4,25.1,31.05,9.15,122.8,10.35,11.1,2014
