STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2011/09/01 00:00:00,5.6,4.4,52,46,11.5,00
0001,2011/09/01 00:15:00,5.0,3.6,54,52,11.5,00
0001,2011/09/01 00:30:00,5.8,4.8,57,52,11.5,00
0001,2011/09/01 00:45:00,5.8,4.6,53,53,11.5,00
0001,2011/09/01 01:00:00,5.6,4.6,61,54,11.5,00
0001,2011/09/01 01:15:00,5.5,4.0,63,56,11.5,00
0001,2011/09/01 01:30:00,5.4,4.2,53,53,11.5,00
0001,2011/09/01 01:45:00,6.4,4.8,54,50,11.5,00
0001,2011/09/01 02:00:00,5.4,3.4,66,49,11.5,00
0001,2011/09/01 02:15:00,5.2,3.4,68,45,11.5,00
0001,2011/09/01 02:30:00,5.9,4.6,40,42,11.5,00
0001,2011/09/01 02:45:00,7.5,4.2,109,118,11.5,00
0001,2011/09/01 03:00:00,8.0,6.0,108,91,11.5,00
0001,2011/09/01 03:15:00,7.5,6.0,92,88,11.5,00
0001,2011/09/01 03:30:00,7.1,6.2,92,87,11.5,00
0001,2011/09/01 03:45:00,7.6,5.4,102,95,11.5,00
0001,2011/09/01 04:00:00,8.3,5.8,108,98,11.5,00
0001,2011/09/01 04:15:00,7.5,5.6,104,101,11.5,00
0001,2011/09/01 04:30:00,7.0,5.2,106,87,11.5,00
0001,2011/09/01 04:45:00,8.3,5.6,116,105,11.5,00
0001,2011/09/01 05:00:00,8.0,5.6,116,106,11.5,00
0001,2011/09/01 05:15:00,8.2,6.2,115,106,11.5,00
0001,2011/09/01 05:30:00,8.7,6.8,108,106,11.5,00
0001,2011/09/01 05:45:00,8.4,5.8,120,111,11.5,00
0001,2011/09/01 06:00:00,7.9,5.6,113,104,11.5,00
0001,2011/09/01 06:15:00,7.1,5.0,101,101,11.5,00
0001,2011/09/01 06:30:00,7.4,5.6,106,104,11.5,00
0001,2011/09/01 06:45:00,8.3,5.4,106,108,11.5,00
0001,2011/09/01 07:00:00,9.4,5.2,120,113,11.5,00
0001,2011/09/01 07:15:00,9.3,6.6,104,105,11.5,00
0001,2011/09/01 07:30:00,10.8,5.8,123,113,11.5,00
0001,2011/09/01 07:45:00,9.1,5.9,113,113,11.5,00
0001,2011/09/01 08:00:00,8.6,6.0,118,108,11.5,00
0001,2011/09/01 08:15:00,9.8,6.6,112,105,11.5,00
0001,2011/09/01 08:30:00,9.0,6.4,113,106,11.5,00
0001,2011/09/01 08:45:00,8.3,6.0,99,101,11.5,00
0001,2011/09/01 09:00:00,8.4,6.0,125,109,11.5,00
0001,2011/09/01 09:15:00,8.6,5.6,113,113,11.5,00
0001,2011/09/01 09:30:00,10.8,7.4,101,109,11.5,00
0001,2011/09/01 09:45:00,8.5,4.8,109,120,11.5,00
0001,2011/09/01 10:00:00,8.6,5.4,109,116,11.5,00
0001,2011/09/01 10:15:00,10.1,5.6,129,115,11.5,00
0001,2011/09/01 10:30:00,10.7,5.8,123,115,11.5,00
0001,2011/09/01 10:45:00,9.1,5.6,118,112,11.5,00
0001,2011/09/01 11:00:00,9.8,6.9,99,105,11.5,00
0001,2011/09/01 11:15:00,11.1,8.0,95,105,11.5,00
0001,2011/09/01 11:30:00,10.7,7.5,113,111,11.5,00
0001,2011/09/01 11:45:00,11.3,5.4,113,119,11.5,00
0001,2011/09/01 12:00:00,9.6,6.2,102,112,11.5,00
0001,2011/09/01 12:15:00,11.6,5.4,118,122,11.5,00
0001,2011/09/01 12:30:00,10.5,5.4,135,133,11.5,00
0001,2011/09/01 12:45:00,11.3,5.8,115,129,11.5,00
0001,2011/09/01 13:00:00,9.9,5.0,126,123,11.5,00
0001,2011/09/01 13:15:00,10.5,5.6,140,125,11.5,00
0001,2011/09/01 13:30:00,12.0,6.9,112,112,11.5,00
0001,2011/09/01 13:45:00,10.5,7.3,113,109,11.5,00
0001,2011/09/01 14:00:00,9.1,4.4,119,126,11.5,00
0001,2011/09/01 14:15:00,10.6,6.6,94,113,11.5,00
0001,2011/09/01 14:30:00,9.2,4.0,113,118,11.5,00
0001,2011/09/01 14:45:00,10.0,6.8,102,106,11.5,00
0001,2011/09/01 15:00:00,10.4,5.8,120,120,11.5,00
0001,2011/09/01 15:15:00,9.9,5.8,120,118,11.5,00
0001,2011/09/01 15:30:00,10.1,5.4,125,120,11.5,00
