STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2007/05/01 00:00:00,1,-10.60,-3.6,-2,-0.2,123,124,123,11.71,9.8,00016
0001,2007/05/01 00:00:00,2,-9.60,-0.3,3.9,1.7,111,112,110,11.71,9.8,00016
0001,2007/05/01 00:00:00,3,-8.60,-0.8,2.1,1.1,104,104,27,11.71,9.8,00016
0001,2007/05/01 00:00:00,4,-7.60,-0.6,-3.7,0,100,99,252,11.71,9.8,00016
0001,2007/05/01 00:00:00,5,-6.60,0.9,-6.1,0.6,96,94,172,11.71,9.8,00016
0001,2007/05/01 00:00:00,6,-5.60,-0.9,-8,0.8,96,90,122,11.71,9.8,00016
0001,2007/05/01 00:00:00,7,-4.60,1.8,-9.8,0.5,92,93,223,11.71,9.8,00016
0001,2007/05/01 00:00:00,8,-3.60,0.7,-3.3,0.2,92,106,95,11.71,9.8,00016
0001,2007/05/01 00:00:00,9,-2.60,5.6,-1.9,-0.6,107,118,2,11.71,9.8,00016
0001,2007/05/01 00:00:00,10,-1.60,5,3.4,1.1,124,136,2,11.71,9.8,00016
0001,2007/05/01 01:00:00,1,-10.60,0.8,2.7,0.5,122,123,121,12.02,9.8,00016
0001,2007/05/01 01:00:00,2,-9.60,-1.9,4.9,0.8,108,108,107,12.02,9.8,00016
0001,2007/05/01 01:00:00,3,-8.60,-0.5,0.3,0.6,102,101,27,12.02,9.8,00016
0001,2007/05/01 01:00:00,4,-7.60,1.9,-0.5,0.7,98,97,252,12.02,9.8,00016
0001,2007/05/01 01:00:00,5,-6.60,4,-6.9,2.2,94,93,172,12.02,9.8,00016
0001,2007/05/01 01:00:00,6,-5.60,4,-4.6,1.8,89,89,122,12.02,9.8,00016
0001,2007/05/01 01:00:00,7,-4.60,8.5,-3.3,1.1,83,85,223,12.02,9.8,00016
0001,2007/05/01 01:00:00,8,-3.60,6.1,-3.2,1.3,83,82,95,12.02,9.8,00016
0001,2007/05/01 01:00:00,9,-2.60,4.1,-4.2,1.2,95,87,2,12.02,9.8,00016
0001,2007/05/01 01:00:00,10,-1.60,-1.8,-3.4,0.7,109,130,2,12.02,9.8,00016
