STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2006/09/01 00:00:00,1,-10.60,-7.4,-0.6,0.8,117,113,114,11.82,9.9,00016
0001,2006/09/01 00:00:00,2,-9.60,-1.6,3.4,1.7,103,101,101,11.82,9.9,00016
0001,2006/09/01 00:00:00,3,-8.60,-2.9,1.7,1,94,91,27,11.82,9.9,00016
0001,2006/09/01 00:00:00,4,-7.60,0,-8.1,1.1,109,98,252,11.82,9.9,00016
0001,2006/09/01 00:00:00,5,-6.60,4,-19.7,1.4,96,93,172,11.82,9.9,00016
0001,2006/09/01 00:00:00,6,-5.60,-1.4,-18.9,-0.6,77,84,122,11.82,9.9,00016
0001,2006/09/01 00:00:00,7,-4.60,-0.6,-20.6,-1.8,85,101,166,11.82,9.9,00016
0001,2006/09/01 00:00:00,8,-3.60,1.8,-15.5,-0.3,117,115,95,11.82,9.9,00016
0001,2006/09/01 00:00:00,9,-2.60,2.5,-9.7,1.2,128,122,111,11.82,9.9,00016
0001,2006/09/01 00:00:00,10,-1.60,1.9,0.1,-0.1,130,138,76,11.82,9.9,00016
0001,2006/09/01 01:00:00,1,-10.60,-3.4,-1.3,1.2,128,113,110,11.57,9.9,00016
0001,2006/09/01 01:00:00,2,-9.60,-2.6,5.2,0.2,103,98,95,11.57,9.9,00016
0001,2006/09/01 01:00:00,3,-8.60,-5.6,4.7,0.2,95,94,27,11.57,9.9,00016
0001,2006/09/01 01:00:00,4,-7.60,-2.2,-5.6,-0.8,103,103,252,11.57,9.9,00016
0001,2006/09/01 01:00:00,5,-6.60,5.1,-18.8,0,97,104,172,11.57,9.9,00016
0001,2006/09/01 01:00:00,6,-5.60,4.7,-22.5,1.7,80,82,122,11.57,9.9,00016
0001,2006/09/01 01:00:00,7,-4.60,0.8,-19.7,-0.9,74,78,166,11.57,9.9,00016
