STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2013/03/01 00:00:00,5.5,1.9,277,284,11.5,00
0001,2013/03/01 00:15:00,5.9,2.2,262,282,11.5,00
0001,2013/03/01 00:30:00,5.8,2.2,275,282,11.5,00
0001,2013/03/01 00:45:00,4.6,1.4,312,277,11.5,00
0001,2013/03/01 01:00:00,5.6,2.0,275,278,11.5,00
0001,2013/03/01 01:15:00,5.6,3.6,296,284,11.5,00
0001,2013/03/01 01:30:00,3.6,1.4,284,275,11.5,00
0001,2013/03/01 01:45:00,4.2,1.4,272,254,11.5,00
0001,2013/03/01 02:00:00,3.9,1.2,244,257,11.5,00
0001,2013/03/01 02:15:00,3.3,1.6,247,251,11.5,00
0001,2013/03/01 02:30:00,4.2,2.2,241,246,11.5,00
0001,2013/03/01 02:45:00,5.6,2.6,243,250,11.5,00
0001,2013/03/01 03:00:00,4.4,3.2,253,257,11.5,00
0001,2013/03/01 03:15:00,4.1,2.4,268,268,11.5,00
0001,2013/03/01 03:30:00,2.5,1.8,265,257,11.5,00
0001,2013/03/01 03:45:00,3.9,3.0,253,251,11.5,00
0001,2013/03/01 04:00:00,3.9,1.6,241,248,11.5,00
0001,2013/03/01 04:15:00,4.2,2.4,250,246,11.5,00
0001,2013/03/01 04:30:00,5.1,3.2,248,246,11.5,00
0001,2013/03/01 04:45:00,5.2,2.6,247,247,11.5,00
0001,2013/03/01 05:00:00,6.3,3.6,244,247,11.5,00
0001,2013/03/01 05:15:00,6.9,4.4,244,247,11.5,00
0001,2013/03/01 05:30:00,7.9,6.2,251,250,11.5,00
0001,2013/03/01 05:45:00,8.4,7.4,250,250,11.5,00
0001,2013/03/01 06:00:00,7.4,3.4,250,247,11.5,00
0001,2013/03/01 06:15:00,5.4,3.4,244,246,11.5,00
0001,2013/03/01 06:30:00,5.4,3.8,250,248,11.5,00
0001,2013/03/01 06:45:00,6.3,4.5,253,250,11.5,00
0001,2013/03/01 07:00:00,6.1,4.8,253,251,11.5,00
0001,2013/03/01 07:15:00,5.4,4.4,251,251,11.5,00
0001,2013/03/01 07:30:00,9.6,5.5,255,255,11.6,00
0001,2013/03/01 07:45:00,10.9,8.6,254,254,11.5,00
0001,2013/03/01 08:00:00,9.4,7.6,251,251,11.5,00
0001,2013/03/01 08:15:00,9.2,6.4,248,247,11.5,00
0001,2013/03/01 08:30:00,12.9,10.6,253,251,11.5,00
0001,2013/03/01 08:45:00,13.5,10.3,251,250,11.5,00
0001,2013/03/01 09:00:00,13.9,10.0,251,250,11.5,00
0001,2013/03/01 09:15:00,13.0,10.4,254,251,11.5,00
0001,2013/03/01 09:30:00,14.3,11.4,255,254,11.5,00
0001,2013/03/01 09:45:00,13.5,10.1,255,255,11.5,00
0001,2013/03/01 10:00:00,13.2,10.0,255,257,11.5,00
0001,2013/03/01 10:15:00,14.1,11.4,257,255,11.5,00
0001,2013/03/01 10:30:00,14.3,11.4,255,255,11.5,00
0001,2013/03/01 10:45:00,13.7,11.4,255,255,11.5,00
0001,2013/03/01 11:00:00,13.7,11.6,257,255,11.5,00
0001,2013/03/01 11:15:00,15.0,12.1,255,255,11.5,00
0001,2013/03/01 11:30:00,14.4,12.0,255,255,11.5,00
0001,2013/03/01 11:45:00,15.5,12.4,255,255,11.5,00
0001,2013/03/01 12:00:00,13.7,11.8,255,255,11.5,00
0001,2013/03/01 12:15:00,15.1,11.2,251,254,11.5,00
0001,2013/03/01 12:30:00,18.2,11.4,253,254,11.5,00
0001,2013/03/01 12:45:00,14.0,10.5,254,251,11.5,00
0001,2013/03/01 13:00:00,16.3,10.6,248,248,11.5,00
0001,2013/03/01 13:15:00,17.7,10.9,251,248,11.5,00
0001,2013/03/01 13:30:00,20.5,13.6,251,250,11.5,00
0001,2013/03/01 13:45:00,19.4,13.8,251,250,11.5,00
0001,2013/03/01 14:00:00,18.8,14.6,251,251,11.5,00
0001,2013/03/01 14:15:00,20.0,15.4,253,253,11.5,00
0001,2013/03/01 14:30:00,20.5,15.1,255,253,11.5,00
0001,2013/03/01 14:45:00,22.6,14.0,253,250,11.5,00
0001,2013/03/01 15:00:00,20.4,14.8,253,253,11.5,00
0001,2013/03/01 15:15:00,20.3,16.2,254,254,11.5,00
0001,2013/03/01 15:30:00,19.7,14.6,254,253,11.5,00
0001,2013/03/01 15:45:00,20.1,15.2,251,253,11.5,00
0001,2013/03/01 16:00:00,19.3,14.9,253,253,11.5,00
0001,2013/03/01 16:15:00,20.5,15.0,254,253,11.5,00
