STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2008/07/01 00:00:00,0,1.23,21.40,2.9,27.76,0.79,66.7,5.00,11.70,9.5,0000000
0001,2008/07/01 00:00:00,1,0.73,21.47,2.8,27.97,0.83,66.0,4.94,11.70,9.5,0000000
0001,2008/07/01 00:00:00,2,-0.27,21.55,2.8,28.15,0.73,65.4,4.88,11.70,9.5,0000000
0001,2008/07/01 00:00:00,3,-1.27,21.28,2.7,28.45,0.74,57.4,4.30,11.70,9.5,0000000
0001,2008/07/01 00:00:00,4,-2.27,19.96,2.1,30.20,0.43,33.4,2.54,11.70,9.5,0000000
0001,2008/07/01 00:00:00,5,-3.27,19.39,1.5,31.00,0.38,23.4,1.79,11.70,9.5,0000000
0001,2008/07/01 00:00:00,6,-4.27,18.91,1.2,31.80,0.33,21.6,1.66,11.70,9.5,0000000
0001,2008/07/01 00:00:00,7,-5.27,18.68,1.0,32.15,0.28,19.6,1.51,11.70,9.5,0000000
0001,2008/07/01 00:00:00,8,-6.27,18.50,0.8,32.32,0.29,18.4,1.42,11.70,9.5,0000000
0001,2008/07/01 00:00:00,9,-7.27,18.16,0.6,32.72,0.81,14.0,1.08,11.70,9.5,0000000
0001,2008/07/01 00:00:00,10,-8.27,17.97,0.6,32.90,1.00,7.0,0.54,11.70,9.5,0000000
0001,2008/07/01 00:00:00,11,-9.27,17.83,0.6,33.09,2.03,2.1,0.16,11.70,9.5,0000000
0001,2008/07/01 00:00:00,12,-9.97,17.83,0.6,33.10,2.81,1.8,0.14,11.70,9.5,0000000
0001,2008/07/01 01:00:00,0,1.33,21.28,2.6,28.01,0.71,66.7,5.01,11.80,9.6,0000000
0001,2008/07/01 01:00:00,1,0.83,21.31,2.6,28.02,0.72,66.6,5.00,11.80,9.6,0000000
0001,2008/07/01 01:00:00,2,-0.17,21.39,2.8,28.12,0.78,64.0,4.79,11.80,9.6,0000000
0001,2008/07/01 01:00:00,3,-1.17,21.37,2.7,28.25,0.76,61.6,4.61,11.80,9.6,0000000
0001,2008/07/01 01:00:00,4,-2.17,19.84,1.9,30.38,0.38,31.2,2.37,11.80,9.6,0000000
0001,2008/07/01 01:00:00,5,-3.17,19.90,1.9,30.31,0.39,30.8,2.34,11.80,9.6,0000000
0001,2008/07/01 01:00:00,6,-4.17,19.11,1.4,31.47,0.29,19.2,1.47,11.80,9.6,0000000
0001,2008/07/01 01:00:00,7,-5.17,18.99,1.2,31.68,0.29,20.9,1.61,11.80,9.6,0000000
0001,2008/07/01 01:00:00,8,-6.17,18.69,1.0,32.11,0.25,19.9,1.53,11.80,9.6,0000000
0001,2008/07/01 01:00:00,9,-7.17,18.26,0.6,32.51,1.09,1.7,0.13,11.80,9.6,0000000
0001,2008/07/01 01:00:00,10,-8.17,17.99,0.6,32.92,1.03,7.2,0.56,11.80,9.6,0000000
