STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2006/01/05 11:00:00,0,0.93,9.46,9.7,31.68,1.27,111.3,10.38,11.40,9.6,0000000
0001,2006/01/05 11:00:00,1,0.43,9.40,11.3,31.73,1.48,111.3,10.40,11.40,9.6,0000000
0001,2006/01/05 11:00:00,2,-0.57,9.17,13.7,31.86,1.64,110.0,10.32,11.40,9.6,0000000
0001,2006/01/05 11:00:00,3,-1.57,9.14,13.8,31.88,1.54,109.5,10.28,11.40,9.6,0000000
0001,2006/01/05 11:00:00,4,-2.57,9.13,15.4,31.89,1.88,109.2,10.25,11.40,9.6,0000000
0001,2006/01/05 11:00:00,5,-3.57,9.11,16.3,31.90,1.73,108.7,10.20,11.40,9.6,0000000
0001,2006/01/05 11:00:00,6,-4.57,9.10,16.7,31.91,1.83,108.7,10.21,11.40,9.6,0000000
0001,2006/01/05 11:00:00,7,-5.57,9.10,15.8,31.91,1.76,108.5,10.19,11.40,9.6,0000000
0001,2006/01/05 11:00:00,8,-6.57,9.10,15.2,31.92,1.54,108.3,10.17,11.40,9.6,0000000
0001,2006/01/05 11:00:00,9,-7.57,9.09,18.7,31.93,1.94,108.2,10.17,11.40,9.6,0000000
0001,2006/01/05 11:00:00,10,-8.57,9.57,19.1,32.18,1.75,99.8,9.26,11.40,9.6,0000000
0001,2006/01/05 11:00:00,11,-9.57,9.72,16.5,32.27,1.57,98.0,9.06,11.40,9.6,0000000
0001,2006/01/05 11:00:00,12,-9.97,9.72,15.2,32.24,2.25,95.5,8.83,11.40,9.6,0000000
0001,2006/01/05 12:00:00,0,0.63,9.51,11.7,31.79,1.46,114.1,10.63,11.10,9.6,0000000
0001,2006/01/05 12:00:00,1,0.13,9.50,11.6,31.79,1.51,113.6,10.58,11.10,9.6,0000000
0001,2006/01/05 12:00:00,2,-0.87,9.36,13.1,31.83,1.62,112.1,10.47,11.10,9.6,0000000
0001,2006/01/05 12:00:00,3,-1.87,9.24,13.2,31.87,1.60,110.3,10.33,11.10,9.6,0000000
0001,2006/01/05 12:00:00,4,-2.87,9.17,14.9,31.89,1.77,109.6,10.28,11.10,9.6,0000000
0001,2006/01/05 12:00:00,5,-3.87,9.11,17.4,31.92,2.00,108.6,10.19,11.10,9.6,0000000
