STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2015/11/01 00:00:00,0,-0.37,19.43,8.3,31.89,1.34,142.4,10.81,10.10,9.6,0000000
0001,2015/11/01 00:00:00,1,-0.87,19.44,8.6,31.89,1.33,142.3,10.81,10.10,9.6,0000000
0001,2015/11/01 00:00:00,2,-1.87,19.44,9.3,31.89,1.37,142.2,10.80,10.10,9.6,0000000
0001,2015/11/01 00:00:00,3,-2.87,19.44,9.5,31.89,1.41,141.9,10.78,10.10,9.6,0000000
0001,2015/11/01 00:00:00,4,-3.87,19.44,9.0,31.89,1.39,142.1,10.79,10.10,9.6,0000000
0001,2015/11/01 00:00:00,5,-4.87,19.44,9.2,31.89,1.34,142.2,10.80,10.10,9.6,0000000
0001,2015/11/01 00:00:00,6,-5.87,19.25,9.1,31.92,1.38,143.0,10.90,10.10,9.6,0000000
0001,2015/11/01 00:00:00,7,-6.87,19.18,8.0,31.93,1.24,141.2,10.77,10.10,9.6,0000000
0001,2015/11/01 00:00:00,8,-7.87,19.17,8.9,31.93,1.29,138.7,10.59,10.10,9.6,0000000
0001,2015/11/01 00:00:00,9,-8.87,19.20,5.0,32.01,1.64,126.7,9.66,10.10,9.6,0000000
0001,2015/11/01 00:00:00,10,-9.87,19.20,4.0,32.01,1.61,124.2,9.47,10.10,9.6,0000000
0001,2015/11/01 00:00:00,11,-9.97,19.20,4.0,32.00,2.14,123.5,9.42,10.10,9.6,0000000
0001,2015/11/01 01:00:00,0,-0.57,19.42,7.9,31.90,1.32,140.4,10.67,9.90,9.6,0000000
0001,2015/11/01 01:00:00,1,-1.07,19.43,8.0,31.90,1.29,140.8,10.70,9.90,9.6,0000000
0001,2015/11/01 01:00:00,2,-2.07,19.42,8.8,31.90,1.43,140.1,10.64,9.90,9.6,0000000
0001,2015/11/01 01:00:00,3,-3.07,19.41,9.4,31.90,1.44,139.9,10.63,9.90,9.6,0000000
0001,2015/11/01 01:00:00,4,-4.07,19.38,9.0,31.90,1.32,139.5,10.60,9.90,9.6,0000000
0001,2015/11/01 01:00:00,5,-5.07,19.35,8.6,31.92,1.30,139.2,10.59,9.90,9.6,0000000
0001,2015/11/01 01:00:00,6,-6.07,19.41,8.7,31.90,1.34,140.4,10.67,9.90,9.6,0000000
0001,2015/11/01 01:00:00,7,-7.07,19.39,9.7,31.90,1.37,140.2,10.66,9.90,9.6,0000000
0001,2015/11/01 01:00:00,8,-8.07,19.29,8.6,31.93,1.75,137.8,10.49,9.90,9.6,0000000
0001,2015/11/01 01:00:00,9,-9.07,19.24,6.8,31.96,1.39,131.8,10.04,9.90,9.6,0000000
0001,2015/11/01 01:00:00,10,-9.97,19.21,4.4,32.00,2.02,125.9,9.60,9.90,9.6,0000000
0001,2015/11/01 02:00:00,0,-0.47,19.35,7.9,31.91,1.29,141.6,10.77,10.00,9.6,0000000
0001,2015/11/01 02:00:00,1,-0.97,19.35,8.3,31.91,1.26,141.4,10.75,10.00,9.6,0000000
0001,2015/11/01 02:00:00,2,-1.97,19.38,8.9,31.91,1.30,141.4,10.75,10.00,9.6,0000000
0001,2015/11/01 02:00:00,3,-2.97,19.38,9.1,31.91,1.34,140.7,10.70,10.00,9.6,0000000
0001,2015/11/01 02:00:00,4,-3.97,19.38,8.3,31.91,1.25,139.3,10.59,10.00,9.6,0000000
0001,2015/11/01 02:00:00,5,-4.97,19.37,10.2,31.91,1.57,140.7,10.70,10.00,9.6,0000000
0001,2015/11/01 02:00:00,6,-5.97,19.37,9.7,31.91,1.49,140.4,10.68,10.00,9.6,0000000
0001,2015/11/01 02:00:00,7,-6.97,19.36,10.0,31.92,1.59,139.8,10.63,10.00,9.6,0000000
0001,2015/11/01 02:00:00,8,-7.97,19.35,8.7,31.91,1.34,139.8,10.64,10.00,9.6,0000000
0001,2015/11/01 02:00:00,9,-8.97,19.24,6.3,31.97,1.36,134.7,10.27,10.00,9.6,0000000
0001,2015/11/01 02:00:00,10,-9.97,19.24,3.8,32.02,1.96,125.1,9.53,10.00,9.6,0000000
0001,2015/11/01 03:00:00,0,-0.37,19.32,7.6,31.91,1.26,141.2,10.75,10.10,9.6,0000000
0001,2015/11/01 03:00:00,1,-0.87,19.32,8.2,31.91,1.28,141.1,10.74,10.10,9.6,0000000
0001,2015/11/01 03:00:00,2,-1.87,19.32,8.8,31.91,1.28,140.8,10.72,10.10,9.6,0000000
0001,2015/11/01 03:00:00,3,-2.87,19.33,8.9,31.91,1.26,140.7,10.71,10.10,9.6,0000000
0001,2015/11/01 03:00:00,4,-3.87,19.32,9.2,31.91,1.33,140.5,10.69,10.10,9.6,0000000
0001,2015/11/01 03:00:00,5,-4.87,19.32,9.4,31.91,1.60,140.3,10.68,10.10,9.6,0000000
0001,2015/11/01 03:00:00,6,-5.87,19.30,8.7,31.91,1.43,140.7,10.71,10.10,9.6,0000000
0001,2015/11/01 03:00:00,7,-6.87,19.30,8.8,31.91,1.39,140.7,10.71,10.10,9.6,0000000
0001,2015/11/01 03:00:00,8,-7.87,19.25,8.2,31.92,1.46,141.7,10.80,10.10,9.6,0000000
0001,2015/11/01 03:00:00,9,-8.87,19.23,7.4,31.93,1.43,140.4,10.70,10.10,9.6,0000000
0001,2015/11/01 03:00:00,10,-9.87,19.26,3.2,32.05,1.45,122.4,9.32,10.10,9.6,0000000
0001,2015/11/01 03:00:00,11,-9.97,19.26,3.2,32.05,2.16,121.1,9.22,10.10,9.6,0000000
0001,2015/11/01 04:00:00,0,-0.07,19.26,8.0,31.91,1.29,141.2,10.76,10.40,9.6,0000000
0001,2015/11/01 04:00:00,1,-0.57,19.27,8.5,31.91,1.35,140.9,10.74,10.40,9.6,0000000
0001,2015/11/01 04:00:00,2,-1.57,19.30,9.1,31.91,1.63,140.9,10.73,10.40,9.6,0000000
0001,2015/11/01 04:00:00,3,-2.57,19.29,9.5,31.91,1.35,140.7,10.72,10.40,9.6,0000000
0001,2015/11/01 04:00:00,4,-3.57,19.28,9.7,31.92,1.27,140.7,10.71,10.40,9.6,0000000
0001,2015/11/01 04:00:00,5,-4.57,19.30,10.1,31.91,1.37,140.6,10.71,10.40,9.6,0000000
0001,2015/11/01 04:00:00,6,-5.57,19.31,9.1,31.92,1.41,140.1,10.67,10.40,9.6,0000000
0001,2015/11/01 04:00:00,7,-6.57,19.31,9.0,31.92,1.31,139.8,10.64,10.40,9.6,0000000
0001,2015/11/01 04:00:00,8,-7.57,19.31,9.0,31.92,1.37,139.6,10.62,10.40,9.6,0000000
0001,2015/11/01 04:00:00,9,-8.57,19.31,8.9,31.93,1.47,138.6,10.55,10.40,9.6,0000000
0001,2015/11/01 04:00:00,10,-9.57,19.30,7.4,31.95,1.31,135.8,10.34,10.40,9.6,0000000
0001,2015/11/01 04:00:00,11,-9.97,19.29,5.6,31.99,2.07,130.7,9.95,10.40,9.6,0000000
0001,2015/11/01 05:00:00,0,0.33,19.23,8.2,31.91,1.29,140.4,10.70,10.80,9.6,0000000
0001,2015/11/01 05:00:00,1,-0.17,19.25,8.4,31.91,1.30,140.1,10.68,10.80,9.6,0000000
0001,2015/11/01 05:00:00,2,-1.17,19.26,9.0,31.91,1.34,139.7,10.65,10.80,9.6,0000000
0001,2015/11/01 05:00:00,3,-2.17,19.26,9.0,31.91,1.32,139.7,10.64,10.80,9.6,0000000
0001,2015/11/01 05:00:00,4,-3.17,19.27,9.0,31.91,1.28,139.6,10.64,10.80,9.6,0000000
0001,2015/11/01 05:00:00,5,-4.17,19.26,9.0,31.88,1.34,139.7,10.65,10.80,9.6,0000000
0001,2015/11/01 05:00:00,6,-5.17,19.27,9.1,31.92,1.45,139.8,10.65,10.80,9.6,0000000
0001,2015/11/01 05:00:00,7,-6.17,19.27,9.0,31.92,1.32,139.5,10.63,10.80,9.6,0000000
0001,2015/11/01 05:00:00,8,-7.17,19.28,9.2,31.92,1.37,139.2,10.61,10.80,9.6,0000000
0001,2015/11/01 05:00:00,9,-8.17,19.28,8.8,31.92,1.32,138.9,10.58,10.80,9.6,0000000
0001,2015/11/01 05:00:00,10,-9.17,19.28,9.1,31.93,1.31,138.5,10.55,10.80,9.6,0000000
0001,2015/11/01 05:00:00,11,-9.97,19.29,7.7,31.94,2.05,136.3,10.38,10.80,9.6,0000000
0001,2015/11/01 06:00:00,0,0.73,19.20,7.3,31.91,1.29,140.2,10.69,11.20,9.6,0000000
0001,2015/11/01 06:00:00,1,0.23,19.20,8.4,31.92,1.35,139.7,10.66,11.20,9.6,0000000
0001,2015/11/01 06:00:00,2,-0.77,19.23,9.0,31.91,1.31,139.5,10.63,11.20,9.6,0000000
0001,2015/11/01 06:00:00,3,-1.77,19.23,9.9,31.91,1.35,139.3,10.62,11.20,9.6,0000000
0001,2015/11/01 06:00:00,4,-2.77,19.23,9.6,31.92,1.28,139.2,10.62,11.20,9.6,0000000
0001,2015/11/01 06:00:00,5,-3.77,19.24,9.3,31.92,1.33,139.1,10.60,11.20,9.6,0000000
0001,2015/11/01 06:00:00,6,-4.77,19.24,10.2,31.92,1.38,139.1,10.61,11.20,9.6,0000000
0001,2015/11/01 06:00:00,7,-5.77,19.24,10.2,31.92,1.33,139.1,10.61,11.20,9.6,0000000
0001,2015/11/01 06:00:00,8,-6.77,19.24,9.8,31.92,1.34,138.9,10.59,11.20,9.6,0000000
0001,2015/11/01 06:00:00,9,-7.77,19.24,9.9,31.92,1.55,139.1,10.60,11.20,9.6,0000000
0001,2015/11/01 06:00:00,10,-8.77,19.24,9.4,31.92,1.41,139.0,10.60,11.20,9.6,0000000
0001,2015/11/01 06:00:00,11,-9.77,19.23,10.3,31.91,1.39,138.9,10.59,11.20,9.6,0000000
0001,2015/11/01 06:00:00,12,-9.97,19.25,9.4,31.92,2.20,135.8,10.35,11.20,9.6,0000000
0001,2015/11/01 07:00:00,0,0.93,19.19,6.7,31.92,1.29,140.1,10.69,11.40,9.6,0000000
0001,2015/11/01 07:00:00,1,0.43,19.19,6.9,31.92,1.30,140.0,10.68,11.40,9.6,0000000
0001,2015/11/01 07:00:00,2,-0.57,19.20,7.2,31.92,1.26,139.5,10.64,11.40,9.6,0000000
0001,2015/11/01 07:00:00,3,-1.57,19.19,7.7,31.92,1.28,139.4,10.64,11.40,9.6,0000000
0001,2015/11/01 07:00:00,4,-2.57,19.20,8.8,31.92,1.32,139.1,10.61,11.40,9.6,0000000
0001,2015/11/01 07:00:00,5,-3.57,19.20,9.3,31.92,1.37,139.0,10.60,11.40,9.6,0000000
0001,2015/11/01 07:00:00,6,-4.57,19.21,8.9,31.92,1.33,138.8,10.59,11.40,9.6,0000000
0001,2015/11/01 07:00:00,7,-5.57,19.21,9.5,31.92,1.34,138.7,10.57,11.40,9.6,0000000
0001,2015/11/01 07:00:00,8,-6.57,19.21,8.9,31.93,1.28,138.6,10.57,11.40,9.6,0000000
0001,2015/11/01 07:00:00,9,-7.57,19.21,9.4,31.93,1.41,138.7,10.58,11.40,9.6,0000000
0001,2015/11/01 07:00:00,10,-8.57,19.21,9.3,31.92,1.50,138.3,10.55,11.40,9.6,0000000
0001,2015/11/01 07:00:00,11,-9.57,19.23,8.4,31.93,1.46,137.0,10.44,11.40,9.6,0000000
0001,2015/11/01 07:00:00,12,-9.97,19.23,8.4,31.93,2.16,136.0,10.37,11.40,9.6,0000000
0001,2015/11/01 08:00:00,0,1.03,19.20,5.8,31.92,1.28,139.9,10.67,11.50,9.6,0000000
0001,2015/11/01 08:00:00,1,0.53,19.19,6.6,31.92,1.32,140.4,10.71,11.50,9.6,0000000
0001,2015/11/01 08:00:00,2,-0.47,19.19,7.0,31.92,1.31,139.2,10.62,11.50,9.6,0000000
0001,2015/11/01 08:00:00,3,-1.47,19.20,7.5,31.92,1.37,139.0,10.61,11.50,9.6,0000000
0001,2015/11/01 08:00:00,4,-2.47,19.20,8.1,31.92,1.34,138.8,10.59,11.50,9.6,0000000
0001,2015/11/01 08:00:00,5,-3.47,19.19,8.6,31.92,1.41,138.1,10.53,11.50,9.6,0000000
0001,2015/11/01 08:00:00,6,-4.47,19.19,8.7,31.92,1.32,137.6,10.50,11.50,9.6,0000000
