STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2008/03/01 00:00:00,8.1,5.8,302,315,11.6,00
0001,2008/03/01 00:15:00,6.5,5.2,326,324,11.6,00
0001,2008/03/01 00:30:00,5.5,3.8,330,326,11.6,00
0001,2008/03/01 00:45:00,3.3,2.0,341,334,11.6,00
0001,2008/03/01 01:00:00,4.8,3.8,315,315,11.6,00
0001,2008/03/01 01:15:00,5.9,5.2,326,324,11.6,00
0001,2008/03/01 01:30:00,6.1,5.2,319,317,11.6,00
0001,2008/03/01 01:45:00,5.5,3.4,316,322,11.6,00
0001,2008/03/01 02:00:00,4.3,3.6,330,330,11.6,00
0001,2008/03/01 02:15:00,3.7,2.0,317,264,11.6,00
0001,2008/03/01 02:30:00,3.4,2.8,250,260,11.6,00
0001,2008/03/01 02:45:00,3.3,2.4,257,264,11.6,00
0001,2008/03/01 03:00:00,3.2,2.6,258,264,11.6,00
0001,2008/03/01 03:15:00,2.9,2.3,246,258,11.6,00
0001,2008/03/01 03:30:00,2.3,1.2,265,260,11.6,00
0001,2008/03/01 03:45:00,1.9,0.8,195,181,11.6,00
0001,2008/03/01 04:00:00,3.2,2.2,188,203,11.6,00
0001,2008/03/01 04:15:00,3.1,2.2,213,202,11.6,00
0001,2008/03/01 04:30:00,2.8,1.0,189,184,11.6,00
0001,2008/03/01 04:45:00,3.7,1.2,185,178,11.6,00
0001,2008/03/01 05:00:00,2.4,0.6,123,144,11.6,00
0001,2008/03/01 05:15:00,2.0,0.8,77,116,11.6,00
0001,2008/03/01 05:30:00,1.9,1.0,73,102,11.6,00
0001,2008/03/01 05:45:00,2.8,1.2,220,230,11.6,00
0001,2008/03/01 06:00:00,11.1,6.8,215,219,11.6,00
0001,2008/03/01 06:15:00,12.1,9.6,212,213,11.6,00
0001,2008/03/01 06:30:00,11.8,9.8,212,216,11.6,00
0001,2008/03/01 06:45:00,11.3,9.4,213,219,11.6,00
0001,2008/03/01 07:00:00,11.7,9.4,217,225,11.6,00
0001,2008/03/01 07:15:00,11.3,9.0,230,227,11.6,00
0001,2008/03/01 07:30:00,9.3,7.1,229,244,11.6,00
0001,2008/03/01 07:45:00,7.2,3.8,306,317,11.6,00
0001,2008/03/01 08:00:00,4.8,3.4,330,330,11.6,00
0001,2008/03/01 08:15:00,4.9,3.6,310,315,11.6,00
0001,2008/03/01 08:30:00,3.4,2.6,295,305,11.6,00
0001,2008/03/01 08:45:00,3.1,2.2,243,260,11.6,00
0001,2008/03/01 09:00:00,2.9,1.8,248,255,11.6,00
0001,2008/03/01 09:15:00,3.0,2.4,234,234,11.6,00
0001,2008/03/01 09:30:00,4.8,4.0,219,222,11.6,00
0001,2008/03/01 09:45:00,4.8,3.0,220,233,11.6,00
0001,2008/03/01 10:00:00,5.2,3.6,220,223,11.6,00
0001,2008/03/01 10:15:00,6.3,4.8,217,222,11.6,00
0001,2008/03/01 10:30:00,6.1,5.0,215,219,11.6,00
0001,2008/03/01 10:45:00,6.5,5.6,229,222,11.6,00
0001,2008/03/01 11:00:00,6.5,4.8,222,227,11.6,00
0001,2008/03/01 11:15:00,4.9,3.8,223,232,11.6,00
0001,2008/03/01 11:30:00,6.6,5.8,217,222,11.6,00
0001,2008/03/01 11:45:00,8.3,6.2,215,222,11.6,00
0001,2008/03/01 12:00:00,6.6,4.8,222,223,11.6,00
0001,2008/03/01 12:15:00,8.0,6.0,237,227,11.6,00
0001,2008/03/01 12:30:00,8.6,7.2,232,229,11.6,00
0001,2008/03/01 12:45:00,8.4,5.8,233,236,11.6,00
0001,2008/03/01 13:00:00,11.7,6.8,219,241,11.6,00
0001,2008/03/01 13:15:00,20.9,13.0,320,334,11.6,00
0001,2008/03/01 13:30:00,13.8,11.0,4,355,11.6,00
0001,2008/03/01 13:45:00,13.6,10.8,352,352,11.6,00
0001,2008/03/01 14:00:00,12.0,10.0,348,355,11.6,00
0001,2008/03/01 14:15:00,12.6,9.4,345,352,11.6,00
0001,2008/03/01 14:30:00,12.7,10.2,0,347,11.6,00
0001,2008/03/01 14:45:00,15.0,10.4,352,343,11.6,00
0001,2008/03/01 15:00:00,14.6,10.7,338,337,11.6,00
0001,2008/03/01 15:15:00,13.2,10.6,351,341,11.6,00
0001,2008/03/01 15:30:00,13.9,10.8,5,350,11.6,00
0001,2008/03/01 15:45:00,12.2,8.6,348,341,11.6,00
0001,2008/03/01 16:00:00,13.2,10.4,338,338,11.6,00
0001,2008/03/01 16:15:00,13.1,10.5,341,344,11.6,00
0001,2008/03/01 16:30:00,12.2,8.8,348,336,11.6,00
0001,2008/03/01 16:45:00,13.3,9.8,343,348,11.6,00
0001,2008/03/01 17:00:00,12.9,9.8,350,341,11.6,00
0001,2008/03/01 17:15:00,14.7,12.2,357,352,11.6,00
0001,2008/03/01 17:30:00,16.5,12.4,351,351,11.6,00
0001,2008/03/01 17:45:00,15.9,11.6,0,348,11.6,00
0001,2008/03/01 18:00:00,15.6,11.4,347,338,11.6,00
0001,2008/03/01 18:15:00,17.0,12.0,327,337,11.6,00
0001,2008/03/01 18:30:00,15.6,12.1,351,334,11.6,00
0001,2008/03/01 18:45:00,13.5,10.6,330,340,11.6,00
0001,2008/03/01 19:00:00,14.0,10.4,343,348,11.6,00
0001,2008/03/01 19:15:00,14.0,9.3,354,347,11.6,00
0001,2008/03/01 19:30:00,12.4,9.2,2,351,11.6,00
0001,2008/03/01 19:45:00,11.3,8.4,352,1,11.6,00
0001,2008/03/01 20:00:00,11.4,8.4,350,355,11.6,00
0001,2008/03/01 20:15:00,11.3,8.1,354,352,11.6,00
