STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2011/05/01 00:00:00,16.7,11.2,209,206,11.5,00
0001,2011/05/01 00:15:00,18.6,13.7,219,213,11.5,00
0001,2011/05/01 00:30:00,16.2,12.8,225,217,11.5,00
0001,2011/05/01 00:45:00,16.2,11.4,213,219,11.5,00
0001,2011/05/01 01:00:00,15.1,10.8,219,219,11.5,00
0001,2011/05/01 01:15:00,15.5,12.6,210,215,11.5,00
0001,2011/05/01 01:30:00,19.0,15.0,215,219,11.5,00
0001,2011/05/01 01:45:00,20.1,16.0,209,216,11.5,00
0001,2011/05/01 02:00:00,19.3,15.2,215,215,11.5,00
0001,2011/05/01 02:15:00,18.1,14.0,215,216,11.5,00
0001,2011/05/01 02:30:00,20.4,16.2,217,220,11.5,00
0001,2011/05/01 02:45:00,18.8,15.4,217,219,11.5,00
0001,2011/05/01 03:00:00,19.6,15.4,212,215,11.5,00
0001,2011/05/01 03:15:00,18.5,14.8,217,222,11.5,00
0001,2011/05/01 03:30:00,17.9,14.2,219,220,11.5,00
0001,2011/05/01 03:45:00,19.4,14.2,227,223,11.5,00
0001,2011/05/01 04:00:00,19.0,13.8,219,223,11.5,00
0001,2011/05/01 04:15:00,19.4,15.2,217,222,11.5,00
0001,2011/05/01 04:30:00,17.9,13.8,213,219,11.5,00
0001,2011/05/01 04:45:00,17.5,13.0,208,210,11.5,00
0001,2011/05/01 05:00:00,17.0,11.0,205,202,11.5,00
0001,2011/05/01 05:15:00,18.9,13.6,194,209,11.5,00
0001,2011/05/01 05:30:00,19.1,13.2,213,210,11.5,00
0001,2011/05/01 05:45:00,17.9,13.8,202,212,11.5,00
0001,2011/05/01 06:00:00,19.2,15.0,209,209,11.5,00
0001,2011/05/01 06:15:00,20.5,15.8,210,210,11.5,00
0001,2011/05/01 06:30:00,20.6,15.8,213,215,11.5,00
0001,2011/05/01 06:45:00,20.3,15.6,217,210,11.5,00
0001,2011/05/01 07:00:00,20.4,15.6,213,212,11.5,00
0001,2011/05/01 07:15:00,19.4,15.8,220,216,11.5,00
0001,2011/05/01 07:30:00,18.5,14.2,222,210,11.5,00
0001,2011/05/01 07:45:00,16.2,12.4,201,208,11.5,00
0001,2011/05/01 08:00:00,16.4,10.8,210,202,11.5,00
0001,2011/05/01 08:15:00,14.6,10.2,182,201,11.5,00
0001,2011/05/01 08:30:00,16.2,10.1,194,198,11.5,00
0001,2011/05/01 08:45:00,17.9,13.0,212,205,11.5,00
0001,2011/05/01 09:00:00,20.3,14.6,215,210,11.5,00
0001,2011/05/01 09:15:00,22.6,16.2,206,209,11.5,00
0001,2011/05/01 09:30:00,20.5,14.7,210,203,11.5,00
0001,2011/05/01 09:45:00,19.9,13.8,209,202,11.5,00
0001,2011/05/01 10:00:00,20.4,15.8,210,213,11.5,00
0001,2011/05/01 10:15:00,23.2,16.3,215,213,11.5,00
