STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2006/01/01 00:00:00,5.1,3.4,43,26,11.6,00
0001,2006/01/01 00:15:00,4.8,3.5,23,16,11.6,00
0001,2006/01/01 00:30:00,4.8,3.6,16,18,11.6,00
0001,2006/01/01 00:45:00,5.6,4.1,21,14,11.6,00
0001,2006/01/01 01:00:00,6.0,4.6,19,26,11.6,00
0001,2006/01/01 01:15:00,6.4,4.8,35,33,11.6,00
0001,2006/01/01 01:30:00,6.4,5.0,33,35,11.6,00
0001,2006/01/01 01:45:00,5.6,4.4,30,29,11.6,00
0001,2006/01/01 02:00:00,5.6,4.0,30,28,11.6,00
0001,2006/01/01 02:15:00,4.5,3.2,35,28,11.6,00
0001,2006/01/01 02:30:00,5.5,4.0,30,23,11.6,00
0001,2006/01/01 02:45:00,5.4,4.0,16,23,11.6,00
0001,2006/01/01 03:00:00,4.9,3.8,15,25,11.6,00
0001,2006/01/01 03:15:00,4.8,3.4,25,22,11.6,00
0001,2006/01/01 03:30:00,4.7,3.4,28,28,11.6,00
0001,2006/01/01 03:45:00,6.3,4.8,30,28,11.6,00
0001,2006/01/01 04:00:00,6.7,5.0,25,25,11.6,00
0001,2006/01/01 04:15:00,6.5,4.2,19,19,11.6,00
0001,2006/01/01 04:30:00,6.0,4.7,30,29,11.6,00
0001,2006/01/01 04:45:00,6.5,5.2,23,25,11.6,00
0001,2006/01/01 05:00:00,6.1,4.6,23,26,11.6,00
0001,2006/01/01 05:15:00,7.2,5.8,36,19,11.6,00
0001,2006/01/01 05:30:00,7.5,5.8,14,19,11.6,00
0001,2006/01/01 05:45:00,6.5,5.0,21,23,11.6,00
0001,2006/01/01 06:00:00,6.7,5.6,11,19,11.6,00
0001,2006/01/01 06:15:00,7.3,5.8,18,21,11.6,00
0001,2006/01/01 06:30:00,6.6,5.2,14,14,11.6,00
0001,2006/01/01 06:45:00,7.0,6.0,9,18,11.6,00
0001,2006/01/01 07:00:00,6.7,5.2,9,16,11.6,00
0001,2006/01/01 07:15:00,6.0,4.8,15,22,11.6,00
0001,2006/01/01 07:30:00,5.4,4.4,36,21,11.6,00
0001,2006/01/01 07:45:00,5.6,4.2,19,30,11.6,00
0001,2006/01/01 08:00:00,5.7,4.0,21,29,11.6,00
0001,2006/01/01 08:15:00,5.6,4.2,28,25,11.6,00
0001,2006/01/01 08:30:00,5.5,4.4,12,18,11.6,00
0001,2006/01/01 08:45:00,6.0,4.0,23,18,11.6,00
0001,2006/01/01 09:00:00,5.6,4.4,25,19,11.6,00
