STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2017/03/01 00:00:00,4.7,2.8,63,57,11.5,00
0001,2017/03/01 00:15:00,4.8,3.2,50,52,11.5,00
0001,2017/03/01 00:30:00,4.6,3.0,49,43,11.5,00
0001,2017/03/01 00:45:00,4.8,3.6,47,39,11.5,00
0001,2017/03/01 01:00:00,4.7,3.3,45,42,11.5,00
0001,2017/03/01 01:15:00,4.9,3.6,40,32,11.5,00
0001,2017/03/01 01:30:00,5.0,4.0,30,26,11.5,00
0001,2017/03/01 01:45:00,5.0,4.2,28,23,11.5,00
0001,2017/03/01 02:00:00,5.4,4.4,22,16,11.5,00
0001,2017/03/01 02:15:00,5.6,4.4,19,18,11.5,00
0001,2017/03/01 02:30:00,5.3,3.9,16,26,11.5,00
0001,2017/03/01 02:45:00,4.6,3.4,30,18,11.5,00
0001,2017/03/01 03:00:00,4.9,4.0,19,23,11.5,00
0001,2017/03/01 03:15:00,4.9,4.0,18,22,11.5,00
0001,2017/03/01 03:30:00,5.4,4.6,28,23,11.5,00
0001,2017/03/01 03:45:00,5.6,4.8,23,23,11.5,00
0001,2017/03/01 04:00:00,5.9,4.6,33,29,11.5,00
0001,2017/03/01 04:15:00,5.9,4.6,36,36,11.5,00
0001,2017/03/01 04:30:00,6.3,5.2,21,28,11.5,00
0001,2017/03/01 04:45:00,5.9,4.8,23,23,11.5,00
0001,2017/03/01 05:00:00,5.5,4.4,19,23,11.5,00
0001,2017/03/01 05:15:00,5.8,4.8,11,12,11.6,00
0001,2017/03/01 05:30:00,5.9,4.8,9,15,11.6,00
0001,2017/03/01 05:45:00,5.9,4.2,12,7,11.5,00
0001,2017/03/01 06:00:00,5.3,4.0,348,354,11.5,00
0001,2017/03/01 06:15:00,5.0,4.0,354,352,11.6,00
0001,2017/03/01 06:30:00,5.3,3.8,358,1,11.5,00
0001,2017/03/01 06:45:00,5.1,4.0,23,23,11.5,00
0001,2017/03/01 07:00:00,5.0,3.2,19,29,11.6,00
0001,2017/03/01 07:15:00,4.1,3.0,32,33,11.5,00
0001,2017/03/01 07:30:00,4.5,3.2,30,36,11.6,00
0001,2017/03/01 07:45:00,3.7,2.8,26,26,11.6,00
0001,2017/03/01 08:00:00,3.8,2.6,30,25,11.6,00
0001,2017/03/01 08:15:00,4.6,3.2,23,25,11.6,00
0001,2017/03/01 08:30:00,5.3,4.4,26,22,11.6,00
0001,2017/03/01 08:45:00,5.6,3.8,26,29,11.5,00
0001,2017/03/01 09:00:00,4.7,2.6,36,30,11.6,00
0001,2017/03/01 09:15:00,3.2,2.2,19,30,11.6,00
0001,2017/03/01 09:30:00,3.4,2.2,30,45,11.6,00
0001,2017/03/01 09:45:00,3.3,2.4,19,30,11.5,00
0001,2017/03/01 10:00:00,3.9,1.9,25,39,11.6,00
0001,2017/03/01 10:15:00,3.0,1.5,30,35,11.5,00
0001,2017/03/01 10:30:00,2.7,1.6,40,32,11.6,00
0001,2017/03/01 10:45:00,3.2,2.5,37,33,11.6,00
0001,2017/03/01 11:00:00,3.3,2.4,40,30,11.6,00
0001,2017/03/01 11:15:00,3.0,2.0,11,341,11.5,00
0001,2017/03/01 11:30:00,4.1,3.0,289,300,11.5,00
0001,2017/03/01 11:45:00,4.3,3.2,289,293,11.5,00
0001,2017/03/01 12:00:00,3.4,2.6,300,306,11.5,00
0001,2017/03/01 12:15:00,3.1,2.2,352,351,11.5,00
0001,2017/03/01 12:30:00,2.5,2.0,344,340,11.5,00
0001,2017/03/01 12:45:00,2.9,2.2,303,317,11.5,00
0001,2017/03/01 13:00:00,3.2,2.4,310,312,11.6,00
0001,2017/03/01 13:15:00,3.1,2.3,310,320,11.5,00
0001,2017/03/01 13:30:00,3.1,2.4,310,316,11.5,00
0001,2017/03/01 13:45:00,3.9,3.2,300,299,11.5,00
0001,2017/03/01 14:00:00,4.0,3.2,298,302,11.5,00
0001,2017/03/01 14:15:00,4.5,3.8,296,292,11.5,00
0001,2017/03/01 14:30:00,5.1,4.4,291,284,11.5,00
0001,2017/03/01 14:45:00,5.3,4.4,279,281,11.5,00
0001,2017/03/01 15:00:00,4.5,3.0,281,298,11.5,00
0001,2017/03/01 15:15:00,3.1,2.2,305,338,11.5,00
0001,2017/03/01 15:30:00,2.7,2.2,316,310,11.5,00
0001,2017/03/01 15:45:00,3.2,2.6,265,270,11.5,00
0001,2017/03/01 16:00:00,3.8,3.1,261,258,11.5,00
0001,2017/03/01 16:15:00,3.2,2.4,264,264,11.5,00
0001,2017/03/01 16:30:00,2.6,2.0,265,262,11.5,00
0001,2017/03/01 16:45:00,1.9,0.2,265,265,11.6,00
0001,2017/03/01 17:00:00,1.0,0.0,262,262,11.5,00
0001,2017/03/01 17:15:00,6.5,1.6,132,126,11.5,00
0001,2017/03/01 17:30:00,7.2,3.6,144,135,11.5,00
0001,2017/03/01 17:45:00,7.2,3.6,153,123,11.5,00
0001,2017/03/01 18:00:00,6.7,3.2,137,127,11.5,00
0001,2017/03/01 18:15:00,6.2,3.0,116,129,11.5,00
0001,2017/03/01 18:30:00,5.4,2.9,126,125,11.5,00
0001,2017/03/01 18:45:00,5.4,2.2,135,130,11.5,00
0001,2017/03/01 19:00:00,4.0,1.4,133,140,11.5,00
0001,2017/03/01 19:15:00,3.8,1.2,164,164,11.5,00
0001,2017/03/01 19:30:00,6.0,1.4,137,142,11.5,00
0001,2017/03/01 19:45:00,4.7,2.6,132,112,11.5,00
0001,2017/03/01 20:00:00,4.6,2.0,120,125,11.5,00
0001,2017/03/01 20:15:00,4.9,2.4,125,123,11.5,00
0001,2017/03/01 20:30:00,4.3,1.8,123,123,11.5,00
0001,2017/03/01 20:45:00,3.9,1.8,130,126,11.5,00
0001,2017/03/01 21:00:00,2.7,0.2,101,167,11.5,00
0001,2017/03/01 21:15:00,1.1,0.0,317,205,11.5,00
0001,2017/03/01 21:45:00,3.1,2.4,4,22,11.5,00
0001,2017/03/01 22:00:00,3.4,2.6,37,35,11.5,00
0001,2017/03/01 22:15:00,3.9,3.0,45,39,11.5,00
0001,2017/03/01 22:30:00,4.1,2.8,54,46,11.5,00
0001,2017/03/01 22:45:00,4.0,3.0,37,35,11.5,00
0001,2017/03/01 23:00:00,4.3,3.2,47,43,11.5,00
0001,2017/03/01 23:15:00,3.1,2.4,40,39,11.5,00
0001,2017/03/01 23:30:00,3.0,2.3,42,43,11.5,00
0001,2017/03/01 23:45:00,3.7,2.8,50,42,11.5,00
0001,2017/03/02 00:00:00,4.0,2.8,25,28,11.5,00
0001,2017/03/02 00:15:00,4.3,3.2,32,28,11.5,00
0001,2017/03/02 00:30:00,4.0,3.0,39,26,11.5,00
0001,2017/03/02 00:45:00,4.7,3.6,32,33,11.5,00
0001,2017/03/02 01:00:00,4.1,3.2,29,30,11.5,00
0001,2017/03/02 01:15:00,4.5,3.4,33,30,11.5,00
0001,2017/03/02 01:30:00,4.4,3.4,23,29,11.5,00
0001,2017/03/02 01:45:00,4.7,3.4,29,32,11.5,00
0001,2017/03/02 02:00:00,4.7,3.6,26,35,11.5,00
0001,2017/03/02 02:15:00,4.8,3.8,42,37,11.5,00
0001,2017/03/02 02:30:00,4.9,3.8,45,40,11.5,00
0001,2017/03/02 02:45:00,5.3,4.0,33,43,11.5,00
0001,2017/03/02 03:00:00,5.5,4.0,54,47,11.5,00
