STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2005/11/01 00:00:00,7.3,5.8,37,33,11.5,00
0001,2005/11/01 00:15:00,7.3,5.6,12,26,11.5,00
0001,2005/11/01 00:30:00,7.2,5.4,26,29,11.5,00
0001,2005/11/01 00:45:00,6.7,4.8,30,36,11.5,00
0001,2005/11/01 01:00:00,6.8,5.0,33,35,11.5,00
0001,2005/11/01 01:15:00,5.6,4.4,43,40,11.5,00
0001,2005/11/01 01:30:00,5.4,3.6,37,35,11.5,00
0001,2005/11/01 01:45:00,5.5,3.8,43,37,11.5,00
0001,2005/11/01 02:00:00,5.2,3.6,40,42,11.5,00
0001,2005/11/01 02:15:00,4.8,3.8,39,35,11.5,00
0001,2005/11/01 02:30:00,5.2,4.0,39,36,11.5,00
0001,2005/11/01 02:45:00,5.4,3.8,35,40,11.5,00
0001,2005/11/01 03:00:00,5.6,4.2,42,35,11.5,00
0001,2005/11/01 03:15:00,7.0,4.8,8,1,11.5,00
0001,2005/11/01 03:30:00,6.5,5.0,14,21,11.5,00
0001,2005/11/01 03:45:00,6.7,5.0,2,22,11.5,00
0001,2005/11/01 04:00:00,7.7,5.4,30,35,11.5,00
0001,2005/11/01 04:15:00,5.9,3.8,43,50,11.5,00
0001,2005/11/01 04:30:00,5.4,3.4,68,45,11.5,00
0001,2005/11/01 04:45:00,7.4,5.8,9,22,11.5,00
0001,2005/11/01 05:00:00,7.3,5.0,19,8,11.5,00
0001,2005/11/01 05:15:00,5.3,3.8,33,14,11.5,00
0001,2005/11/01 05:30:00,4.9,3.4,18,22,11.6,00
0001,2005/11/01 05:45:00,4.9,3.8,19,22,11.5,00
0001,2005/11/01 06:00:00,5.6,3.8,8,8,11.5,00
0001,2005/11/01 06:15:00,5.9,4.4,15,7,11.5,00
0001,2005/11/01 06:30:00,6.6,5.4,1,358,11.5,00
0001,2005/11/01 06:45:00,6.5,5.2,357,354,11.5,00
0001,2005/11/01 07:00:00,7.1,5.4,8,355,11.5,00
0001,2005/11/01 07:15:00,7.2,5.8,8,5,11.5,00
0001,2005/11/01 07:30:00,7.8,6.4,25,19,11.5,00
0001,2005/11/01 07:45:00,7.9,6.4,18,18,11.5,00
0001,2005/11/01 08:00:00,7.9,6.4,26,16,11.5,00
0001,2005/11/01 08:15:00,8.0,5.8,21,16,11.5,00
0001,2005/11/01 08:30:00,7.0,6.0,23,18,11.5,00
0001,2005/11/01 08:45:00,7.3,5.8,23,19,11.5,00
0001,2005/11/01 09:00:00,6.9,5.6,19,25,11.5,00
0001,2005/11/01 09:15:00,6.4,4.6,21,19,11.5,00
0001,2005/11/01 09:30:00,6.5,4.4,23,26,11.5,00
0001,2005/11/01 09:45:00,6.1,4.2,25,18,11.5,00
0001,2005/11/01 10:00:00,5.4,3.6,23,30,11.5,00
0001,2005/11/01 10:15:00,5.5,3.0,33,42,11.5,00
0001,2005/11/01 10:30:00,5.9,3.6,43,43,11.5,00
0001,2005/11/01 10:45:00,6.0,3.8,46,50,11.5,00
0001,2005/11/01 11:00:00,6.5,5.0,37,45,11.5,00
0001,2005/11/01 11:15:00,6.5,4.4,70,52,11.5,00
0001,2005/11/01 11:30:00,7.0,4.6,60,59,11.5,00
0001,2005/11/01 11:45:00,5.7,3.2,64,49,11.5,00
0001,2005/11/01 12:00:00,5.6,3.2,53,56,11.5,00
0001,2005/11/01 12:15:00,5.2,3.7,56,50,11.5,00
0001,2005/11/01 12:30:00,5.2,2.8,64,42,11.5,00
0001,2005/11/01 12:45:00,4.3,2.0,63,33,11.5,00
0001,2005/11/01 13:00:00,5.2,3.2,37,42,11.5,00
0001,2005/11/01 13:15:00,5.4,3.4,66,56,11.5,00
0001,2005/11/01 13:30:00,5.2,2.6,59,59,11.5,00
0001,2005/11/01 13:45:00,4.0,2.0,37,49,11.5,00
0001,2005/11/01 14:00:00,4.0,2.6,43,42,11.5,00
0001,2005/11/01 14:15:00,4.1,2.6,66,49,11.5,00
0001,2005/11/01 14:30:00,4.6,3.0,57,50,11.5,00
0001,2005/11/01 14:45:00,4.6,3.0,78,60,11.5,00
0001,2005/11/01 15:00:00,4.9,3.2,80,45,11.5,00
0001,2005/11/01 15:15:00,3.8,2.4,50,50,11.5,00
0001,2005/11/01 15:30:00,4.0,2.4,66,46,11.5,00
0001,2005/11/01 15:45:00,4.9,3.2,80,66,11.5,00
0001,2005/11/01 16:00:00,5.8,3.8,98,101,11.5,00
0001,2005/11/01 16:15:00,7.5,3.4,118,123,11.5,00
0001,2005/11/01 16:30:00,8.2,4.0,125,129,11.5,00
0001,2005/11/01 16:45:00,8.8,4.8,136,122,11.5,00
0001,2005/11/01 17:00:00,8.3,5.0,122,119,11.5,00
0001,2005/11/01 17:15:00,9.4,5.4,118,113,11.5,00
0001,2005/11/01 17:30:00,9.0,5.4,132,112,11.5,00
0001,2005/11/01 17:45:00,7.8,5.0,98,109,11.5,00
0001,2005/11/01 18:00:00,7.0,4.4,111,106,11.5,00
0001,2005/11/01 18:15:00,7.0,4.8,97,98,11.5,00
0001,2005/11/01 18:30:00,8.3,6.0,94,88,11.5,00
0001,2005/11/01 18:45:00,7.8,6.0,91,87,11.5,00
0001,2005/11/01 19:00:00,7.6,6.2,95,95,11.5,00
0001,2005/11/01 19:15:00,7.4,5.6,95,91,11.5,00
0001,2005/11/01 19:30:00,6.0,4.8,98,87,11.5,00
0001,2005/11/01 19:45:00,5.5,3.8,90,81,11.5,00
