STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2009/05/01 00:00:00,0,0.73,16.21,22.1,30.39,3.47,154.9,12.63,11.20,9.6,0000000
0001,2009/05/01 00:00:00,1,0.23,16.21,21.8,30.39,3.43,154.7,12.62,11.20,9.6,0000000
0001,2009/05/01 00:00:00,2,-0.77,16.20,23.5,30.38,3.43,154.3,12.59,11.20,9.6,0000000
0001,2009/05/01 00:00:00,3,-1.77,16.20,24.4,30.39,3.40,154.1,12.57,11.20,9.6,0000000
0001,2009/05/01 00:00:00,4,-2.77,16.21,24.5,30.39,3.40,155.0,12.64,11.20,9.6,0000000
0001,2009/05/01 00:00:00,5,-3.77,16.23,25.8,30.42,3.41,155.5,12.67,11.20,9.6,0000000
0001,2009/05/01 00:00:00,6,-4.77,16.23,24.7,30.42,3.49,154.8,12.62,11.20,9.6,0000000
0001,2009/05/01 00:00:00,7,-5.77,16.18,24.2,30.55,3.45,151.5,12.36,11.20,9.6,0000000
0001,2009/05/01 00:00:00,8,-6.77,16.14,26.5,30.60,3.41,149.1,12.16,11.20,9.6,0000000
0001,2009/05/01 00:00:00,9,-7.77,16.06,28.7,30.77,3.36,142.6,11.64,11.20,9.6,0000000
0001,2009/05/01 00:00:00,10,-8.77,16.04,28.5,30.76,3.36,142.2,11.61,11.20,9.6,0000000
0001,2009/05/01 00:00:00,11,-9.77,15.82,26.7,30.83,3.56,137.3,11.25,11.20,9.6,0000000
0001,2009/05/01 00:00:00,12,-9.97,15.74,23.9,30.93,4.13,131.4,10.78,11.20,9.6,0000000
0001,2009/05/01 01:00:00,0,0.83,16.25,21.9,30.32,3.54,155.6,12.69,11.30,9.6,0000000
0001,2009/05/01 01:00:00,1,0.33,16.25,22.1,30.33,3.53,155.2,12.65,11.30,9.6,0000000
0001,2009/05/01 01:00:00,2,-0.67,16.24,23.8,30.33,3.49,155.0,12.64,11.30,9.6,0000000
0001,2009/05/01 01:00:00,3,-1.67,16.25,25.6,30.33,3.51,154.5,12.60,11.30,9.6,0000000
0001,2009/05/01 01:00:00,4,-2.67,16.23,25.9,30.42,3.48,153.0,12.47,11.30,9.6,0000000
0001,2009/05/01 01:00:00,5,-3.67,16.22,27.2,30.45,3.45,152.6,12.44,11.30,9.6,0000000
0001,2009/05/01 01:00:00,6,-4.67,16.20,27.4,30.52,3.44,150.8,12.29,11.30,9.6,0000000
