STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2008/11/01 00:00:00,12.6,9.4,206,205,11.5,00
0001,2008/11/01 00:15:00,11.4,8.6,203,219,11.5,00
0001,2008/11/01 00:30:00,11.2,8.0,223,219,11.5,00
0001,2008/11/01 00:45:00,14.4,10.9,226,220,11.5,00
0001,2008/11/01 01:00:00,14.9,11.8,203,216,11.5,00
0001,2008/11/01 01:15:00,15.1,12.0,215,219,11.5,00
0001,2008/11/01 01:30:00,14.4,10.6,222,215,11.5,00
0001,2008/11/01 01:45:00,12.3,9.2,219,217,11.5,00
0001,2008/11/01 02:00:00,13.4,11.2,217,223,11.5,00
0001,2008/11/01 02:15:00,14.4,10.6,225,225,11.5,00
0001,2008/11/01 02:30:00,12.7,5.0,237,271,11.5,00
0001,2008/11/01 02:45:00,6.3,4.2,324,329,11.5,00
0001,2008/11/01 03:00:00,6.3,4.6,21,340,11.5,00
0001,2008/11/01 03:15:00,6.4,5.2,0,354,11.5,00
0001,2008/11/01 03:30:00,6.5,5.0,358,18,11.5,00
0001,2008/11/01 03:45:00,5.8,4.2,26,22,11.5,00
0001,2008/11/01 04:00:00,6.8,5.6,0,7,11.5,00
0001,2008/11/01 04:15:00,7.5,6.2,355,352,11.5,00
0001,2008/11/01 04:30:00,7.6,5.8,350,352,11.5,00
0001,2008/11/01 04:45:00,6.1,4.8,5,1,11.5,00
0001,2008/11/01 05:00:00,7.9,5.0,19,16,11.5,00
0001,2008/11/01 05:15:00,9.2,6.4,12,2,11.5,00
0001,2008/11/01 05:30:00,7.7,5.7,358,11,11.5,00
0001,2008/11/01 05:45:00,9.1,7.0,8,15,11.5,00
0001,2008/11/01 06:00:00,7.7,4.8,16,12,11.5,00
0001,2008/11/01 06:15:00,7.4,5.6,8,1,11.5,00
0001,2008/11/01 06:30:00,6.6,4.6,9,2,11.5,00
0001,2008/11/01 06:45:00,5.1,3.0,2,0,11.5,00
0001,2008/11/01 07:00:00,5.2,3.0,303,317,11.5,00
0001,2008/11/01 07:15:00,6.2,4.4,303,302,11.5,00
0001,2008/11/01 07:30:00,6.1,4.4,296,315,11.5,00
0001,2008/11/01 07:45:00,5.8,4.0,350,338,11.5,00
0001,2008/11/01 08:00:00,6.8,5.0,306,317,11.5,00
0001,2008/11/01 08:15:00,6.2,3.8,310,306,11.5,00
0001,2008/11/01 08:30:00,7.3,5.0,300,313,11.5,00
0001,2008/11/01 08:45:00,9.8,6.7,14,5,11.5,00
0001,2008/11/01 09:00:00,9.0,6.6,352,4,11.5,00
0001,2008/11/01 09:15:00,10.6,7.3,2,1,11.5,00
0001,2008/11/01 09:30:00,10.6,7.6,347,343,11.5,00
0001,2008/11/01 09:45:00,13.7,10.4,330,329,11.5,00
0001,2008/11/01 10:00:00,13.6,10.2,317,327,11.5,00
0001,2008/11/01 10:15:00,12.8,9.8,324,316,11.5,00
0001,2008/11/01 10:30:00,14.7,11.2,317,312,11.5,00
0001,2008/11/01 10:45:00,12.6,9.6,326,315,11.5,00
0001,2008/11/01 11:00:00,12.0,9.4,307,298,11.5,00
0001,2008/11/01 11:15:00,13.6,10.8,315,305,11.5,00
0001,2008/11/01 11:30:00,13.6,10.7,317,312,11.5,00
0001,2008/11/01 11:45:00,12.7,10.0,315,315,11.5,00
0001,2008/11/01 12:00:00,12.5,9.6,316,323,11.5,00
0001,2008/11/01 12:15:00,12.1,9.4,324,319,11.5,00
0001,2008/11/01 12:30:00,11.6,9.6,343,334,11.5,00
0001,2008/11/01 12:45:00,11.6,9.4,348,347,11.5,00
0001,2008/11/01 13:00:00,11.3,8.8,333,329,11.5,00
0001,2008/11/01 13:15:00,11.5,9.2,347,330,11.5,00
0001,2008/11/01 13:30:00,10.8,8.0,322,345,11.5,00
0001,2008/11/01 13:45:00,11.4,8.4,333,336,11.5,00
0001,2008/11/01 14:00:00,11.4,7.8,0,350,11.5,00
0001,2008/11/01 14:15:00,11.1,8.8,334,330,11.5,00
0001,2008/11/01 14:30:00,11.0,9.0,324,326,11.5,00
0001,2008/11/01 14:45:00,11.5,9.2,347,334,11.5,00
0001,2008/11/01 15:00:00,11.4,9.0,0,2,11.5,00
0001,2008/11/01 15:15:00,12.5,9.0,4,1,11.5,00
0001,2008/11/01 15:30:00,11.4,8.6,14,2,11.5,00
0001,2008/11/01 15:45:00,11.4,8.6,15,9,11.5,00
0001,2008/11/01 16:00:00,11.6,8.9,18,9,11.5,00
0001,2008/11/01 16:15:00,10.6,7.8,12,12,11.5,00
0001,2008/11/01 16:30:00,10.4,8.1,23,14,11.5,00
0001,2008/11/01 16:45:00,8.3,6.0,5,28,11.5,00
0001,2008/11/01 17:00:00,7.5,6.0,37,28,11.5,00
0001,2008/11/01 17:15:00,8.3,5.8,30,28,11.5,00
0001,2008/11/01 17:30:00,8.3,6.6,29,30,11.5,00
0001,2008/11/01 17:45:00,9.3,7.0,47,45,11.5,00
0001,2008/11/01 18:00:00,7.3,5.4,75,63,11.5,00
0001,2008/11/01 18:15:00,7.9,6.0,78,66,11.5,00
0001,2008/11/01 18:30:00,7.1,5.6,74,75,11.5,00
0001,2008/11/01 18:45:00,6.6,4.6,77,88,11.5,00
0001,2008/11/01 19:00:00,4.8,3.2,95,95,11.5,00
0001,2008/11/01 19:15:00,4.6,2.6,111,98,11.5,00
0001,2008/11/01 19:30:00,5.0,2.8,116,112,11.5,00
0001,2008/11/01 19:45:00,5.9,2.6,116,126,11.5,00
0001,2008/11/01 20:00:00,5.9,3.5,115,115,11.5,00
0001,2008/11/01 20:15:00,5.9,4.0,101,104,11.5,00
0001,2008/11/01 20:30:00,5.5,3.4,104,104,11.5,00
0001,2008/11/01 20:45:00,5.7,4.0,85,97,11.5,00
0001,2008/11/01 21:00:00,5.9,3.6,99,113,11.5,00
0001,2008/11/01 21:15:00,5.2,3.2,123,118,11.5,00
0001,2008/11/01 21:30:00,5.7,3.5,127,118,11.5,00
0001,2008/11/01 21:45:00,5.1,2.2,113,120,11.5,00
0001,2008/11/01 22:00:00,4.3,2.0,140,135,11.5,00
0001,2008/11/01 22:15:00,4.4,2.0,135,132,11.5,00
0001,2008/11/01 22:30:00,4.4,2.2,127,132,11.5,00
0001,2008/11/01 22:45:00,4.0,1.5,112,130,11.5,00
0001,2008/11/01 23:00:00,4.2,2.4,127,108,11.5,00
0001,2008/11/01 23:15:00,4.1,2.5,102,104,11.5,00
0001,2008/11/01 23:30:00,4.8,3.6,94,95,11.5,00
0001,2008/11/01 23:45:00,4.7,3.2,97,95,11.5,00
0001,2008/11/02 00:00:00,4.1,2.6,95,102,11.5,00
0001,2008/11/02 00:15:00,4.0,2.4,92,101,11.5,00
0001,2008/11/02 00:30:00,5.4,2.2,119,122,11.5,00
0001,2008/11/02 00:45:00,5.7,2.6,133,135,11.5,00
0001,2008/11/02 01:00:00,5.6,2.8,120,113,11.5,00
0001,2008/11/02 01:15:00,5.6,2.8,115,120,11.5,00
0001,2008/11/02 01:30:00,5.6,3.3,122,125,11.5,00
0001,2008/11/02 01:45:00,6.5,4.2,88,105,11.5,00
0001,2008/11/02 02:00:00,5.8,3.8,99,115,11.5,00
0001,2008/11/02 02:15:00,5.0,2.2,123,98,11.5,00
0001,2008/11/02 02:30:00,3.1,1.2,118,36,11.5,00
0001,2008/11/02 02:45:00,2.7,1.4,30,37,11.5,00
0001,2008/11/02 03:00:00,4.1,2.0,18,345,11.5,00
0001,2008/11/02 03:15:00,4.7,3.6,30,9,11.5,00
0001,2008/11/02 03:30:00,3.9,3.0,11,15,11.5,00
0001,2008/11/02 03:45:00,4.9,3.6,9,15,11.5,00
0001,2008/11/02 04:00:00,5.1,4.0,16,16,11.5,00
0001,2008/11/02 04:15:00,5.4,4.2,11,4,11.5,00
0001,2008/11/02 04:30:00,6.5,5.2,12,12,11.5,00
0001,2008/11/02 04:45:00,6.5,5.2,11,11,11.5,00
0001,2008/11/02 05:00:00,5.7,4.6,15,16,11.5,00
0001,2008/11/02 05:15:00,5.8,4.4,16,11,11.5,00
0001,2008/11/02 05:30:00,6.4,4.7,28,23,11.5,00
0001,2008/11/02 05:45:00,5.6,4.4,23,19,11.5,00
