STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2008/09/01 00:00:00,3.1,0.8,175,157,11.5,00
0001,2008/09/01 00:15:00,2.1,0.4,113,137,11.5,00
0001,2008/09/01 00:30:00,1.6,0.0,126,149,11.5,00
0001,2008/09/01 00:45:00,1.2,0.0,199,199,11.5,00
0001,2008/09/01 01:00:00,1.5,0.2,125,165,11.5,00
0001,2008/09/01 01:15:00,1.6,0.0,127,153,11.5,00
0001,2008/09/01 01:30:00,2.4,0.8,132,132,11.5,00
0001,2008/09/01 01:45:00,3.9,1.8,140,132,11.5,00
0001,2008/09/01 02:00:00,3.3,0.2,122,147,11.5,00
0001,2008/09/01 02:15:00,3.4,1.1,137,144,11.5,00
0001,2008/09/01 02:30:00,4.8,2.5,137,135,11.5,00
0001,2008/09/01 02:45:00,4.7,1.8,125,136,11.5,00
0001,2008/09/01 03:00:00,4.0,1.8,146,122,11.5,00
0001,2008/09/01 03:15:00,4.4,2.4,118,112,11.5,00
0001,2008/09/01 03:30:00,4.7,1.8,122,123,11.5,00
0001,2008/09/01 03:45:00,4.8,2.0,167,137,11.5,00
0001,2008/09/01 04:00:00,4.8,1.2,140,140,11.5,00
0001,2008/09/01 04:15:00,4.6,1.8,125,125,11.5,00
0001,2008/09/01 04:30:00,4.1,1.4,130,139,11.5,00
0001,2008/09/01 04:45:00,3.6,1.4,125,130,11.5,00
0001,2008/09/01 05:00:00,4.3,1.8,127,126,11.5,00
0001,2008/09/01 05:15:00,4.2,1.6,126,118,11.5,00
0001,2008/09/01 05:30:00,3.0,1.2,122,122,11.5,00
0001,2008/09/01 05:45:00,4.0,1.8,133,135,11.5,00
0001,2008/09/01 06:00:00,2.8,1.4,135,132,11.5,00
0001,2008/09/01 06:15:00,2.1,1.6,77,77,11.5,00
0001,2008/09/01 06:30:00,3.1,1.8,115,106,11.5,00
0001,2008/09/01 06:45:00,3.4,1.6,118,122,11.5,00
0001,2008/09/01 07:00:00,2.8,1.4,111,125,11.5,00
0001,2008/09/01 07:15:00,3.2,1.0,135,125,11.5,00
0001,2008/09/01 07:30:00,2.3,0.4,126,118,11.5,00
0001,2008/09/01 07:45:00,1.8,0.2,108,108,11.5,00
0001,2008/09/01 08:00:00,2.6,0.6,113,118,11.5,00
0001,2008/09/01 08:15:00,1.3,0.0,104,112,11.5,00
0001,2008/09/01 08:30:00,0.0,0.0,0,61,11.5,00
0001,2008/09/01 08:45:00,1.9,1.0,310,340,11.5,00
0001,2008/09/01 09:00:00,1.8,1.0,310,310,11.5,00
0001,2008/09/01 09:15:00,1.3,0.0,310,310,11.5,00
0001,2008/09/01 09:30:00,0.0,0.0,0,310,11.5,00
0001,2008/09/01 09:45:00,1.1,0.0,310,310,11.5,00
0001,2008/09/01 10:00:00,0.0,0.0,0,310,11.5,00
0001,2008/09/01 10:15:00,2.4,0.4,343,312,11.5,00
0001,2008/09/01 10:30:00,2.7,2.0,351,343,11.5,00
0001,2008/09/01 10:45:00,2.8,2.0,343,350,11.5,00
0001,2008/09/01 11:00:00,3.0,1.2,35,39,11.5,00
0001,2008/09/01 11:15:00,2.5,1.6,298,306,11.5,00
