STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2009/03/14 11:00:00,0,0.03,11.20,11.0,31.89,9.35,106.5,9.55,10.50,9.6,0000000
0001,2009/03/14 11:00:00,1,-0.47,11.20,9.7,31.89,8.54,106.6,9.56,10.50,9.6,0000000
0001,2009/03/14 11:00:00,2,-1.47,11.20,9.9,31.89,8.22,106.1,9.52,10.50,9.6,0000000
0001,2009/03/14 11:00:00,3,-2.47,11.20,10.0,31.89,8.30,106.2,9.52,10.50,9.6,0000000
0001,2009/03/14 11:00:00,4,-3.47,11.20,10.8,31.87,8.42,105.7,9.48,10.50,9.6,0000000
0001,2009/03/14 11:00:00,5,-4.47,11.20,10.8,31.87,8.36,105.8,9.49,10.50,9.6,0000000
0001,2009/03/14 11:00:00,6,-5.47,11.20,11.0,31.87,8.39,105.6,9.47,10.50,9.6,0000000
0001,2009/03/14 11:00:00,7,-6.47,11.20,12.0,31.87,9.38,105.4,9.45,10.50,9.6,0000000
0001,2009/03/14 11:00:00,8,-7.47,11.20,13.6,31.87,14.73,105.1,9.43,10.50,9.6,0000000
0001,2009/03/14 11:00:00,9,-8.47,11.20,13.9,31.87,13.82,105.1,9.42,10.50,9.6,0000000
0001,2009/03/14 11:00:00,10,-9.47,11.20,14.9,31.87,15.37,105.0,9.41,10.50,9.6,0000000
0001,2009/03/14 11:00:00,11,-9.97,11.20,13.5,31.87,15.75,103.2,9.26,10.50,9.6,0000000
0001,2009/03/14 12:00:00,0,-0.07,11.20,10.5,31.90,7.94,105.7,9.48,10.40,9.6,0000000
0001,2009/03/14 12:00:00,1,-0.57,11.20,11.4,31.90,7.88,105.5,9.46,10.40,9.6,0000000
0001,2009/03/14 12:00:00,2,-1.57,11.19,10.9,31.91,8.31,105.3,9.45,10.40,9.6,0000000
0001,2009/03/14 12:00:00,3,-2.57,11.20,10.9,31.91,8.04,104.9,9.41,10.40,9.6,0000000
0001,2009/03/14 12:00:00,4,-3.57,11.20,10.9,31.91,7.89,104.7,9.39,10.40,9.6,0000000
0001,2009/03/14 12:00:00,5,-4.57,11.20,10.6,31.91,7.85,105.0,9.41,10.40,9.6,0000000
0001,2009/03/14 12:00:00,6,-5.57,11.20,10.4,31.91,7.13,104.5,9.37,10.40,9.6,0000000
0001,2009/03/14 12:00:00,7,-6.57,11.20,10.7,31.91,7.53,104.6,9.38,10.40,9.6,0000000
0001,2009/03/14 12:00:00,8,-7.57,11.20,11.5,31.91,8.43,104.3,9.35,10.40,9.6,0000000
0001,2009/03/14 12:00:00,9,-8.57,11.20,12.1,31.91,8.90,104.5,9.37,10.40,9.6,0000000
0001,2009/03/14 12:00:00,10,-9.57,11.20,12.3,31.91,9.01,104.3,9.35,10.40,9.6,0000000
0001,2009/03/14 12:00:00,11,-9.97,11.20,11.8,31.91,9.11,103.7,9.30,10.40,9.6,0000000
0001,2009/03/14 13:00:00,0,0.03,11.21,30.6,31.73,27.33,106.7,9.58,10.50,9.6,0000000
0001,2009/03/14 13:00:00,1,-0.47,11.21,10.7,31.89,7.80,106.6,9.56,10.50,9.6,0000000
0001,2009/03/14 13:00:00,2,-1.47,11.21,9.9,31.89,7.97,106.0,9.51,10.50,9.6,0000000
0001,2009/03/14 13:00:00,3,-2.47,11.21,10.8,31.89,8.10,105.6,9.46,10.50,9.6,0000000
0001,2009/03/14 13:00:00,4,-3.47,11.21,10.3,31.89,7.84,105.6,9.47,10.50,9.6,0000000
0001,2009/03/14 13:00:00,5,-4.47,11.21,11.1,31.90,7.95,105.3,9.44,10.50,9.6,0000000
0001,2009/03/14 13:00:00,6,-5.47,11.21,11.3,31.90,7.86,105.1,9.42,10.50,9.6,0000000
0001,2009/03/14 13:00:00,7,-6.47,11.21,11.7,31.90,7.79,104.9,9.40,10.50,9.6,0000000
0001,2009/03/14 13:00:00,8,-7.47,11.21,12.7,31.91,8.65,104.5,9.37,10.50,9.6,0000000
0001,2009/03/14 13:00:00,9,-8.47,11.20,13.9,31.91,9.51,104.1,9.33,10.50,9.6,0000000
0001,2009/03/14 13:00:00,10,-9.47,11.20,14.2,31.92,10.38,104.0,9.32,10.50,9.6,0000000
0001,2009/03/14 13:00:00,11,-9.97,11.20,13.6,31.92,10.62,103.0,9.24,10.50,9.6,0000000
0001,2009/03/14 14:00:00,0,0.23,11.21,11.5,31.91,7.06,105.8,9.49,10.70,9.6,0000000
0001,2009/03/14 14:00:00,1,-0.27,11.21,11.3,31.91,7.13,105.7,9.48,10.70,9.6,0000000
0001,2009/03/14 14:00:00,2,-1.27,11.21,10.2,31.91,6.95,105.4,9.45,10.70,9.6,0000000
0001,2009/03/14 14:00:00,3,-2.27,11.21,10.9,31.91,7.33,105.1,9.42,10.70,9.6,0000000
0001,2009/03/14 14:00:00,4,-3.27,11.21,11.5,31.92,7.54,104.8,9.40,10.70,9.6,0000000
0001,2009/03/14 14:00:00,5,-4.27,11.21,11.7,31.92,6.90,104.5,9.37,10.70,9.6,0000000
0001,2009/03/14 14:00:00,6,-5.27,11.21,12.8,31.92,7.53,104.4,9.36,10.70,9.6,0000000
