STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2006/01/01 00:00:00,1,-10.60,-7,-3.5,0,124,123,124,10.85,9.9,00017
0001,2006/01/01 00:00:00,2,-9.60,-4.3,-0.9,-0.6,111,111,112,10.85,9.9,00017
0001,2006/01/01 00:00:00,3,-8.60,-4,3.1,-1,104,103,27,10.85,9.9,00017
0001,2006/01/01 00:00:00,4,-7.60,-1.2,4.7,-1.2,97,97,252,10.85,9.9,00017
0001,2006/01/01 00:00:00,5,-6.60,0,5.3,-1.8,90,93,172,10.85,9.9,00017
0001,2006/01/01 00:00:00,6,-5.60,1.8,4.7,-2,84,83,122,10.85,9.9,00017
0001,2006/01/01 00:00:00,7,-4.60,7.1,3.7,-2.7,80,79,223,10.85,9.9,00017
0001,2006/01/01 00:00:00,8,-3.60,10.8,3.7,-2.4,77,76,79,10.85,9.9,00017
0001,2006/01/01 00:00:00,9,-2.60,11.4,-2.5,-1.5,92,91,255,10.85,9.9,00017
0001,2006/01/01 00:00:00,10,-1.60,13.7,-26.5,-1.2,147,139,255,10.85,9.9,00017
0001,2006/01/01 01:00:00,1,-10.60,-4.7,-3.3,-0.1,122,122,122,11.07,9.9,00017
0001,2006/01/01 01:00:00,2,-9.60,-2.3,-0.3,-0.6,110,110,110,11.07,9.9,00017
0001,2006/01/01 01:00:00,3,-8.60,-7.4,0.3,-0.5,104,103,27,11.07,9.9,00017
0001,2006/01/01 01:00:00,4,-7.60,-2.2,7.3,-1.9,97,97,252,11.07,9.9,00017
0001,2006/01/01 01:00:00,5,-6.60,-1,5.7,-3.5,89,90,172,11.07,9.9,00017
0001,2006/01/01 01:00:00,6,-5.60,-6.3,4.8,-1.8,84,83,122,11.07,9.9,00017
0001,2006/01/01 01:00:00,7,-4.60,-3.9,5.9,-2.7,78,77,223,11.07,9.9,00017
0001,2006/01/01 01:00:00,8,-3.60,-0.9,9.4,-3,72,78,79,11.07,9.9,00017
0001,2006/01/01 01:00:00,9,-2.60,1.7,-0.3,-1.8,78,86,255,11.07,9.9,00017
0001,2006/01/01 01:00:00,10,-1.60,10.3,-29.2,-0.5,136,137,255,11.07,9.9,00017
0001,2006/01/01 02:00:00,1,-10.60,-3.2,3.9,-1.9,122,122,122,11.43,9.9,00017
0001,2006/01/01 02:00:00,2,-9.60,-6.3,4.2,-1.1,110,110,111,11.43,9.9,00017
0001,2006/01/01 02:00:00,3,-8.60,-6.5,4.9,-1.3,103,103,27,11.43,9.9,00017
0001,2006/01/01 02:00:00,4,-7.60,-3.4,8.9,-2.4,97,96,252,11.43,9.9,00017
0001,2006/01/01 02:00:00,5,-6.60,-6.9,8.7,-1.6,91,91,172,11.43,9.9,00017
0001,2006/01/01 02:00:00,6,-5.60,-5.4,4.5,-0.1,86,85,122,11.43,9.9,00017
0001,2006/01/01 02:00:00,7,-4.60,-6.2,4.4,1,79,80,223,11.43,9.9,00017
0001,2006/01/01 02:00:00,8,-3.60,-3.7,4.8,-1.4,72,74,79,11.43,9.9,00017
0001,2006/01/01 02:00:00,9,-2.60,3.4,7.7,-2.3,68,73,255,11.43,9.9,00017
0001,2006/01/01 02:00:00,10,-1.60,0.6,-19.9,-3.1,112,115,255,11.43,9.9,00017
0001,2006/01/01 03:00:00,1,-10.60,-10.8,6.3,-1.6,129,127,123,11.87,9.9,00017
0001,2006/01/01 03:00:00,2,-9.60,-8.2,6.1,-1.8,109,111,104,11.87,9.9,00017
0001,2006/01/01 03:00:00,3,-8.60,-5.1,5.6,-1.7,104,103,27,11.87,9.9,00017
0001,2006/01/01 03:00:00,4,-7.60,-5.2,6,-1.4,97,98,252,11.87,9.9,00017
0001,2006/01/01 03:00:00,5,-6.60,-6.8,8.4,-2.6,90,91,172,11.87,9.9,00017
0001,2006/01/01 03:00:00,6,-5.60,-3,6.8,-0.4,83,86,122,11.87,9.9,00017
0001,2006/01/01 03:00:00,7,-4.60,-3.5,4.7,0.1,79,82,223,11.87,9.9,00017
0001,2006/01/01 03:00:00,8,-3.60,-2.6,6.3,0.6,74,78,79,11.87,9.9,00017
0001,2006/01/01 03:00:00,9,-2.60,-5.7,5.5,-0.4,68,74,255,11.87,9.9,00017
0001,2006/01/01 03:00:00,10,-1.60,6,-2.3,-0.3,84,89,255,11.87,9.9,00017
0001,2006/01/01 04:00:00,1,-10.60,-3.9,2.1,-1.7,124,123,124,12.28,9.9,00017
0001,2006/01/01 04:00:00,2,-9.60,-5,4,0,108,109,110,12.28,9.9,00017
0001,2006/01/01 04:00:00,3,-8.60,-4,3.9,-0.9,103,102,27,12.28,9.9,00017
0001,2006/01/01 04:00:00,4,-7.60,-1.9,6.3,-1.4,96,97,252,12.28,9.9,00017
0001,2006/01/01 04:00:00,5,-6.60,-6.8,6.5,-1.5,87,91,172,12.28,9.9,00017
0001,2006/01/01 04:00:00,6,-5.60,-10.4,4.4,0,83,91,122,12.28,9.9,00017
0001,2006/01/01 04:00:00,7,-4.60,-13.7,-3.3,2,78,87,223,12.28,9.9,00017
0001,2006/01/01 04:00:00,8,-3.60,-14.2,0,2.3,72,82,79,12.28,9.9,00017
0001,2006/01/01 04:00:00,9,-2.60,-13.1,2.3,1.2,67,81,255,12.28,9.9,00017
0001,2006/01/01 04:00:00,10,-1.60,-4.4,-1.6,0.8,70,86,255,12.28,9.9,00017
0001,2006/01/01 05:00:00,1,-10.60,-6.4,3,-0.7,121,121,122,12.68,9.9,00017
0001,2006/01/01 05:00:00,2,-9.60,-2.2,5.2,-1.6,109,111,110,12.68,9.9,00017
0001,2006/01/01 05:00:00,3,-8.60,-3.7,5.4,-1.3,102,102,27,12.68,9.9,00017
0001,2006/01/01 05:00:00,4,-7.60,-7.3,9.3,-1.1,95,94,252,12.68,9.9,00017
0001,2006/01/01 05:00:00,5,-6.60,-6.1,8.4,-1.3,87,88,172,12.68,9.9,00017
0001,2006/01/01 05:00:00,6,-5.60,-5.1,4.9,-1,82,84,122,12.68,9.9,00017
0001,2006/01/01 05:00:00,7,-4.60,-8.3,4,-1.3,78,81,223,12.68,9.9,00017
0001,2006/01/01 05:00:00,8,-3.60,-8.3,3.4,1.1,72,76,79,12.68,9.9,00017
0001,2006/01/01 05:00:00,9,-2.60,-6.4,1.1,0.9,82,70,255,12.68,9.9,00017
0001,2006/01/01 05:00:00,10,-1.60,-4.8,0,-1,114,74,255,12.68,9.9,00017
0001,2006/01/01 06:00:00,1,-10.60,-4.3,3.2,-0.9,122,120,123,12.87,9.9,00017
0001,2006/01/01 06:00:00,2,-9.60,-6.8,4.3,-1.6,110,110,109,12.87,9.9,00017
0001,2006/01/01 06:00:00,3,-8.60,-5.4,7,-0.9,101,100,27,12.87,9.9,00017
0001,2006/01/01 06:00:00,4,-7.60,-4.4,3.8,-1.4,95,95,252,12.87,9.9,00017
0001,2006/01/01 06:00:00,5,-6.60,-2.1,7.1,-2,88,91,172,12.87,9.9,00017
0001,2006/01/01 06:00:00,6,-5.60,-5.3,7.5,-1.7,82,84,122,12.87,9.9,00017
0001,2006/01/01 06:00:00,7,-4.60,-3,4.6,-1.4,78,78,223,12.87,9.9,00017
0001,2006/01/01 06:00:00,8,-3.60,-2.6,1.2,-1.2,75,72,79,12.87,9.9,00017
0001,2006/01/01 06:00:00,9,-2.60,-1.1,-1.4,-1.4,87,68,255,12.87,9.9,00017
0001,2006/01/01 06:00:00,10,-1.60,1.1,-0.3,-1.2,117,65,255,12.87,9.9,00017
0001,2006/01/01 07:00:00,1,-10.60,-3.5,3.2,-2,122,122,123,12.92,9.9,00017
0001,2006/01/01 07:00:00,2,-9.60,-4.2,5.5,-1.9,109,109,110,12.92,9.9,00017
0001,2006/01/01 07:00:00,3,-8.60,-0.6,0.7,-1.1,101,100,27,12.92,9.9,00017
0001,2006/01/01 07:00:00,4,-7.60,-4.3,4,-1,94,93,252,12.92,9.9,00017
0001,2006/01/01 07:00:00,5,-6.60,-2.1,2.3,-0.1,88,88,172,12.92,9.9,00017
0001,2006/01/01 07:00:00,6,-5.60,1.9,2.3,-1.2,83,84,122,12.92,9.9,00017
0001,2006/01/01 07:00:00,7,-4.60,0.8,0.6,-1.1,78,78,223,12.92,9.9,00017
0001,2006/01/01 07:00:00,8,-3.60,-2.9,-2.2,-0.3,71,72,79,12.92,9.9,00017
0001,2006/01/01 07:00:00,9,-2.60,-0.5,-3,-0.8,66,67,255,12.92,9.9,00017
0001,2006/01/01 07:00:00,10,-1.60,1,-2.7,-1.3,67,62,255,12.92,9.9,00017
0001,2006/01/01 08:00:00,1,-10.60,-3.2,6.2,-1.6,123,122,124,12.73,9.9,00017
0001,2006/01/01 08:00:00,2,-9.60,-5,5.1,-0.4,109,109,109,12.73,9.9,00017
0001,2006/01/01 08:00:00,3,-8.60,-5.4,4.8,-0.6,101,102,27,12.73,9.9,00017
0001,2006/01/01 08:00:00,4,-7.60,-7.5,4.2,-0.2,94,95,252,12.73,9.9,00017
0001,2006/01/01 08:00:00,5,-6.60,-5,0.2,-0.4,88,88,172,12.73,9.9,00017
0001,2006/01/01 08:00:00,6,-5.60,0.6,-2,-1.7,82,82,122,12.73,9.9,00017
0001,2006/01/01 08:00:00,7,-4.60,-1.2,1.7,-3.2,77,77,223,12.73,9.9,00017
0001,2006/01/01 08:00:00,8,-3.60,0.5,1.8,-3.3,73,70,79,12.73,9.9,00017
0001,2006/01/01 08:00:00,9,-2.60,-3.1,-0.3,-1.9,69,67,255,12.73,9.9,00017
