STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2016/07/01 00:00:00,4.6,2.6,116,115,11.4,00
0001,2016/07/01 00:15:00,5.3,2.6,119,115,11.4,00
0001,2016/07/01 00:30:00,3.8,1.8,115,125,11.4,00
0001,2016/07/01 00:45:00,4.0,2.0,127,118,11.5,00
0001,2016/07/01 01:00:00,2.1,1.2,118,125,11.4,00
0001,2016/07/01 01:15:00,1.9,0.6,137,135,11.4,00
0001,2016/07/01 01:30:00,1.9,0.6,116,137,11.5,00
0001,2016/07/01 01:45:00,2.4,1.2,122,120,11.4,00
0001,2016/07/01 02:00:00,3.0,2.0,97,101,11.4,00
0001,2016/07/01 02:15:00,2.6,1.6,135,101,11.4,00
0001,2016/07/01 02:30:00,2.7,1.4,126,112,11.4,00
0001,2016/07/01 02:45:00,2.7,1.2,125,122,11.4,00
0001,2016/07/01 03:00:00,3.9,1.8,135,137,11.4,00
0001,2016/07/01 03:15:00,3.8,2.3,123,116,11.4,00
0001,2016/07/01 03:30:00,4.0,2.2,113,122,11.4,00
0001,2016/07/01 03:45:00,3.7,1.8,150,133,11.4,00
0001,2016/07/01 04:00:00,3.8,2.0,108,119,11.5,00
0001,2016/07/01 04:15:00,3.4,1.6,123,129,11.5,00
0001,2016/07/01 04:30:00,3.9,2.2,116,126,11.5,00
0001,2016/07/01 04:45:00,4.6,2.8,116,122,11.5,00
0001,2016/07/01 05:00:00,3.8,1.6,130,142,11.4,00
0001,2016/07/01 05:15:00,3.4,1.6,139,135,11.4,00
0001,2016/07/01 05:30:00,3.4,1.4,126,140,11.4,00
0001,2016/07/01 05:45:00,2.9,0.2,143,143,11.4,00
0001,2016/07/01 06:00:00,1.9,0.0,135,170,11.4,00
0001,2016/07/01 06:15:00,1.0,0.0,178,168,11.4,00
0001,2016/07/01 06:30:00,0.0,0.0,0,230,11.5,00
0001,2016/07/01 06:45:00,1.1,0.4,300,295,11.4,00
0001,2016/07/01 07:00:00,1.8,1.2,0,348,11.4,00
0001,2016/07/01 07:15:00,1.5,0.8,28,42,11.4,00
0001,2016/07/01 07:30:00,1.9,0.6,92,73,11.4,00
0001,2016/07/01 07:45:00,1.6,0.0,74,67,11.5,00
0001,2016/07/01 08:00:00,1.4,1.0,56,54,11.4,00
0001,2016/07/01 08:15:00,1.4,0.0,57,50,11.4,00
0001,2016/07/01 08:30:00,0.0,0.0,0,45,11.5,00
0001,2016/07/01 08:45:00,1.9,1.0,258,250,11.5,00
0001,2016/07/01 09:00:00,2.7,2.0,250,250,11.5,00
0001,2016/07/01 09:15:00,3.3,2.8,255,253,11.5,00
0001,2016/07/01 09:30:00,4.0,3.2,253,258,11.4,00
0001,2016/07/01 09:45:00,4.4,3.6,253,253,11.5,00
0001,2016/07/01 10:00:00,4.1,3.4,251,251,11.4,00
0001,2016/07/01 10:15:00,3.2,2.4,253,255,11.5,00
0001,2016/07/01 10:30:00,2.5,2.0,260,260,11.5,00
0001,2016/07/01 10:45:00,2.4,1.8,255,257,11.4,00
0001,2016/07/01 11:00:00,2.5,2.0,255,251,11.4,00
0001,2016/07/01 11:15:00,2.2,1.8,251,261,11.5,00
0001,2016/07/01 11:30:00,2.2,1.6,271,268,11.4,00
0001,2016/07/01 11:45:00,2.6,2.2,260,258,11.5,00
0001,2016/07/01 12:00:00,2.5,2.0,253,254,11.4,00
0001,2016/07/01 12:15:00,2.1,1.4,257,258,11.4,00
0001,2016/07/01 12:30:00,1.9,1.2,264,260,11.4,00
0001,2016/07/01 12:45:00,1.4,0.4,272,271,11.5,00
0001,2016/07/01 13:00:00,1.0,0.0,270,244,11.4,00
0001,2016/07/01 13:15:00,1.0,0.0,227,223,11.5,00
0001,2016/07/01 13:30:00,1.0,0.0,180,64,11.4,00
0001,2016/07/01 13:45:00,1.1,0.2,106,84,11.4,00
0001,2016/07/01 14:00:00,2.5,0.8,80,74,11.4,00
0001,2016/07/01 14:15:00,4.8,3.0,97,101,11.5,00
0001,2016/07/01 14:30:00,5.4,3.8,94,102,11.5,00
0001,2016/07/01 14:45:00,6.5,4.4,102,109,11.4,00
0001,2016/07/01 15:00:00,7.8,4.7,127,122,11.4,00
0001,2016/07/01 15:15:00,7.6,4.8,113,115,11.4,00
0001,2016/07/01 15:30:00,7.8,5.2,105,111,11.4,00
0001,2016/07/01 15:45:00,7.5,4.9,120,113,11.5,00
0001,2016/07/01 16:00:00,7.3,5.0,105,112,11.5,00
0001,2016/07/01 16:15:00,7.3,5.2,106,111,11.5,00
0001,2016/07/01 16:30:00,7.5,3.6,123,122,11.5,00
0001,2016/07/01 16:45:00,7.5,3.6,125,127,11.4,00
0001,2016/07/01 17:00:00,7.8,3.4,120,129,11.4,00
0001,2016/07/01 17:15:00,8.0,3.6,133,130,11.4,00
