STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2014/07/01 00:00:00,0,0.23,22.69,38.2,28.56,3.74,176.5,12.88,10.70,9.5,0000000
0001,2014/07/01 00:00:00,1,-0.27,22.67,40.1,28.59,3.80,173.0,12.62,10.70,9.5,0000000
0001,2014/07/01 00:00:00,2,-1.27,22.48,43.3,28.99,3.84,160.7,11.74,10.70,9.5,0000000
0001,2014/07/01 00:00:00,3,-2.27,21.95,29.4,29.74,2.64,124.5,9.14,10.70,9.5,0000000
0001,2014/07/01 00:00:00,4,-3.27,21.77,23.5,30.17,2.14,73.8,5.42,10.70,9.5,0000000
0001,2014/07/01 00:00:00,5,-4.27,20.02,5.0,31.50,1.03,22.5,1.69,10.70,9.5,0000000
0001,2014/07/01 00:00:00,6,-5.27,19.55,3.1,31.83,0.88,17.8,1.35,10.70,9.5,0000000
0001,2014/07/01 00:00:00,7,-6.27,19.37,2.6,31.91,0.74,16.5,1.25,10.70,9.5,0000000
0001,2014/07/01 00:00:00,8,-7.27,19.32,2.7,32.02,0.77,15.7,1.20,10.70,9.5,0000000
0001,2014/07/01 00:00:00,9,-8.27,18.68,1.6,32.77,0.77,10.9,0.83,10.70,9.5,0000000
0001,2014/07/01 00:00:00,10,-9.27,18.46,1.1,33.11,0.88,7.1,0.55,10.70,9.5,0000000
0001,2014/07/01 00:00:00,11,-9.97,18.25,0.8,33.21,5.86,7.3,0.56,10.70,9.5,0000000
0001,2014/07/01 01:00:00,0,0.33,22.88,39.3,27.54,3.98,179.1,13.10,10.80,9.5,0000000
0001,2014/07/01 01:00:00,1,-0.17,22.83,41.3,27.99,4.36,172.6,12.60,10.80,9.5,0000000
0001,2014/07/01 01:00:00,2,-1.17,22.15,32.2,29.42,2.80,126.2,9.25,10.80,9.5,0000000
0001,2014/07/01 01:00:00,3,-2.17,22.09,27.0,30.12,2.43,94.4,6.90,10.80,9.5,0000000
0001,2014/07/01 01:00:00,4,-3.17,20.90,9.3,30.95,1.33,42.4,3.15,10.80,9.5,0000000
0001,2014/07/01 01:00:00,5,-4.17,20.25,6.1,31.41,1.15,25.6,1.92,10.80,9.5,0000000
0001,2014/07/01 01:00:00,6,-5.17,19.63,2.9,31.65,0.88,19.3,1.46,10.80,9.5,0000000
0001,2014/07/01 01:00:00,7,-6.17,19.55,3.3,31.88,12.41,17.6,1.33,10.80,9.5,0000000
0001,2014/07/01 01:00:00,8,-7.17,19.34,2.6,32.18,0.82,15.4,1.17,10.80,9.5,0000000
0001,2014/07/01 01:00:00,9,-8.17,18.82,1.9,32.64,0.82,11.5,0.88,10.80,9.5,0000000
0001,2014/07/01 01:00:00,10,-9.17,18.51,1.1,33.02,0.89,8.3,0.64,10.80,9.5,0000000
0001,2014/07/01 01:00:00,11,-9.97,18.35,1.1,33.12,8.28,4.0,0.31,10.80,9.5,0000000
