STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2009/05/01 00:00:00,8.0,6.2,210,205,11.5,00
0001,2009/05/01 00:15:00,8.5,6.8,209,212,11.5,00
0001,2009/05/01 00:30:00,8.7,7.3,210,212,11.5,00
0001,2009/05/01 00:45:00,8.9,7.2,212,210,11.5,00
0001,2009/05/01 01:00:00,9.0,6.4,213,205,11.5,00
0001,2009/05/01 01:15:00,8.9,6.8,209,209,11.5,00
0001,2009/05/01 01:30:00,9.9,7.8,212,210,11.5,00
0001,2009/05/01 01:45:00,10.5,8.4,212,217,11.5,00
0001,2009/05/01 02:00:00,9.7,7.6,213,217,11.5,00
0001,2009/05/01 02:15:00,8.5,7.0,210,210,11.5,00
0001,2009/05/01 02:30:00,9.1,7.4,206,209,11.5,00
0001,2009/05/01 02:45:00,9.6,7.5,212,213,11.5,00
0001,2009/05/01 03:00:00,9.3,7.4,212,215,11.5,00
0001,2009/05/01 03:15:00,9.1,7.4,212,219,11.5,00
0001,2009/05/01 03:30:00,7.8,6.6,222,217,11.5,00
0001,2009/05/01 03:45:00,8.2,6.1,217,220,11.5,00
0001,2009/05/01 04:00:00,6.4,5.2,215,208,11.5,00
0001,2009/05/01 04:15:00,6.6,5.2,213,208,11.5,00
0001,2009/05/01 04:30:00,6.5,5.4,209,210,11.5,00
0001,2009/05/01 04:45:00,6.6,5.0,216,199,11.5,00
0001,2009/05/01 05:00:00,7.1,5.2,196,196,11.5,00
0001,2009/05/01 05:15:00,7.1,5.2,192,199,11.5,00
0001,2009/05/01 05:30:00,7.4,5.4,206,205,11.5,00
0001,2009/05/01 05:45:00,7.3,5.8,209,215,11.5,00
0001,2009/05/01 06:00:00,6.8,5.4,230,226,11.5,00
0001,2009/05/01 06:15:00,6.2,4.2,237,243,11.5,00
0001,2009/05/01 06:30:00,5.4,4.4,250,248,11.5,00
0001,2009/05/01 06:45:00,4.9,3.8,250,258,11.5,00
0001,2009/05/01 07:00:00,4.0,2.6,274,296,11.5,00
0001,2009/05/01 07:15:00,2.5,1.8,310,305,11.5,00
0001,2009/05/01 07:30:00,2.6,2.2,320,315,11.5,00
0001,2009/05/01 07:45:00,3.3,2.4,331,324,11.5,00
0001,2009/05/01 08:00:00,3.3,2.4,327,319,11.5,00
0001,2009/05/01 08:15:00,2.7,2.0,323,315,11.5,00
0001,2009/05/01 08:30:00,2.4,1.6,317,330,11.5,00
0001,2009/05/01 08:45:00,1.9,1.3,348,331,11.5,00
0001,2009/05/01 09:00:00,1.3,0.2,327,317,11.5,00
0001,2009/05/01 09:15:00,1.5,0.6,334,327,11.5,00
0001,2009/05/01 09:30:00,1.6,1.2,334,312,11.5,00
0001,2009/05/01 09:45:00,2.0,1.4,306,303,11.5,00
0001,2009/05/01 10:00:00,2.1,1.8,296,303,11.5,00
0001,2009/05/01 10:15:00,2.0,1.6,309,293,11.5,00
0001,2009/05/01 10:30:00,2.0,1.6,288,277,11.5,00
0001,2009/05/01 10:45:00,3.0,2.0,241,257,11.5,00
0001,2009/05/01 11:00:00,3.5,2.6,244,248,11.5,00
0001,2009/05/01 11:15:00,4.7,2.8,241,243,11.5,00
0001,2009/05/01 11:30:00,4.9,3.6,234,239,11.5,00
0001,2009/05/01 11:45:00,5.4,4.4,233,234,11.5,00
0001,2009/05/01 12:00:00,5.6,4.8,243,243,11.5,00
0001,2009/05/01 12:15:00,6.3,5.4,243,237,11.5,00
0001,2009/05/01 12:30:00,6.5,5.6,233,233,11.5,00
0001,2009/05/01 12:45:00,7.0,5.8,240,234,11.5,00
0001,2009/05/01 13:00:00,7.1,6.2,234,232,11.5,00
0001,2009/05/01 13:15:00,7.2,6.2,234,233,11.5,00
0001,2009/05/01 13:30:00,7.9,6.6,237,234,11.5,00
0001,2009/05/01 13:45:00,8.2,7.0,230,233,11.5,00
0001,2009/05/01 14:00:00,8.3,7.2,237,234,11.5,00
0001,2009/05/01 14:15:00,8.6,7.4,239,236,11.5,00
0001,2009/05/01 14:30:00,8.9,7.4,233,232,11.5,00
0001,2009/05/01 14:45:00,9.4,8.0,223,225,11.5,00
0001,2009/05/01 15:00:00,9.9,8.4,225,223,11.5,00
0001,2009/05/01 15:15:00,9.8,8.6,226,223,11.5,00
0001,2009/05/01 15:30:00,10.4,9.0,227,225,11.5,00
0001,2009/05/01 15:45:00,10.3,8.8,229,227,11.5,00
0001,2009/05/01 16:00:00,10.6,9.2,225,227,11.5,00
0001,2009/05/01 16:15:00,11.8,10.0,222,225,11.5,00
0001,2009/05/01 16:30:00,12.0,10.2,220,225,11.5,00
0001,2009/05/01 16:45:00,11.3,9.8,225,225,11.5,00
0001,2009/05/01 17:00:00,12.5,10.6,227,223,11.5,00
0001,2009/05/01 17:15:00,11.9,10.4,222,222,11.5,00
0001,2009/05/01 17:30:00,11.6,9.8,220,222,11.5,00
0001,2009/05/01 17:45:00,12.2,10.6,217,220,11.5,00
0001,2009/05/01 18:00:00,11.9,9.5,216,217,11.5,00
0001,2009/05/01 18:15:00,11.0,8.4,208,208,11.5,00
0001,2009/05/01 18:30:00,9.7,6.7,199,205,11.5,00
0001,2009/05/01 18:45:00,9.1,6.2,182,201,11.5,00
0001,2009/05/01 19:00:00,9.7,4.2,192,194,11.5,00
0001,2009/05/01 19:15:00,10.0,5.0,196,194,11.5,00
0001,2009/05/01 19:30:00,10.0,4.8,196,189,11.5,00
0001,2009/05/01 19:45:00,10.3,5.4,182,192,11.5,00
0001,2009/05/01 20:00:00,10.7,4.8,192,191,11.5,00
0001,2009/05/01 20:15:00,11.6,5.6,196,189,11.5,00
0001,2009/05/01 20:30:00,11.2,4.6,178,185,11.5,00
0001,2009/05/01 20:45:00,10.4,3.6,199,182,11.5,00
0001,2009/05/01 21:00:00,10.0,4.0,171,185,11.5,00
0001,2009/05/01 21:15:00,9.9,5.2,158,194,11.5,00
0001,2009/05/01 21:30:00,9.7,5.2,181,192,11.5,00
0001,2009/05/01 21:45:00,8.3,5.4,182,192,11.5,00
0001,2009/05/01 22:00:00,9.4,6.0,189,196,11.5,00
0001,2009/05/01 22:15:00,9.1,6.4,196,196,11.5,00
0001,2009/05/01 22:30:00,8.9,5.8,196,195,11.5,00
0001,2009/05/01 22:45:00,9.2,6.8,196,199,11.5,00
0001,2009/05/01 23:00:00,9.2,6.4,199,202,11.5,00
0001,2009/05/01 23:15:00,8.9,5.8,198,198,11.5,00
0001,2009/05/01 23:30:00,7.4,5.0,203,199,11.5,00
0001,2009/05/01 23:45:00,6.4,5.0,203,205,11.5,00
0001,2009/05/02 00:00:00,6.9,5.2,210,201,11.5,00
0001,2009/05/02 00:15:00,7.2,5.6,208,202,11.5,00
0001,2009/05/02 00:30:00,7.1,4.8,208,196,11.5,00
0001,2009/05/02 00:45:00,7.9,5.8,210,198,11.5,00
0001,2009/05/02 01:00:00,7.7,6.4,212,210,11.5,00
0001,2009/05/02 01:15:00,8.4,6.6,208,208,11.5,00
0001,2009/05/02 01:30:00,8.4,6.6,208,212,11.5,00
0001,2009/05/02 01:45:00,9.1,6.0,206,202,11.5,00
0001,2009/05/02 02:00:00,7.6,4.4,199,192,11.5,00
0001,2009/05/02 02:15:00,7.3,5.0,196,198,11.5,00
0001,2009/05/02 02:30:00,7.0,5.6,194,203,11.5,00
0001,2009/05/02 02:45:00,6.6,5.0,209,201,11.5,00
0001,2009/05/02 03:00:00,6.6,5.4,210,205,11.5,00
0001,2009/05/02 03:15:00,6.9,5.4,203,216,11.5,00
0001,2009/05/02 03:30:00,5.5,4.6,216,223,11.5,00
0001,2009/05/02 03:45:00,5.7,4.6,226,223,11.5,00
0001,2009/05/02 04:00:00,5.9,5.0,213,219,11.5,00
0001,2009/05/02 04:15:00,5.4,3.5,217,230,11.5,00
0001,2009/05/02 04:30:00,4.7,4.0,243,243,11.5,00
0001,2009/05/02 04:45:00,5.4,4.6,240,240,11.5,00
0001,2009/05/02 05:00:00,5.8,5.0,264,253,11.5,00
0001,2009/05/02 05:15:00,5.9,4.5,264,274,11.5,00
0001,2009/05/02 05:30:00,5.0,4.3,289,285,11.5,00
0001,2009/05/02 05:45:00,4.3,2.2,296,262,11.5,00
0001,2009/05/02 06:00:00,2.0,1.8,239,240,11.5,00
0001,2009/05/02 06:15:00,2.0,1.2,253,258,11.5,00
0001,2009/05/02 06:30:00,1.9,1.4,265,268,11.5,00
0001,2009/05/02 06:45:00,3.0,2.2,251,254,11.5,00
0001,2009/05/02 07:00:00,3.2,2.6,248,250,11.5,00
0001,2009/05/02 07:15:00,3.4,2.8,240,243,11.5,00
0001,2009/05/02 07:30:00,3.4,2.8,236,234,11.5,00
0001,2009/05/02 07:45:00,2.4,2.0,237,250,11.5,00
0001,2009/05/02 08:00:00,2.6,2.0,251,258,11.5,00
0001,2009/05/02 08:15:00,2.0,1.4,262,264,11.5,00
0001,2009/05/02 08:30:00,2.0,1.6,262,264,11.5,00
0001,2009/05/02 08:45:00,2.7,2.2,255,254,11.5,00
0001,2009/05/02 09:00:00,3.4,2.8,244,247,11.5,00
0001,2009/05/02 09:15:00,3.3,2.6,246,246,11.5,00
0001,2009/05/02 09:30:00,2.6,2.0,251,247,11.5,00
0001,2009/05/02 09:45:00,2.7,2.2,230,240,11.5,00
0001,2009/05/02 10:00:00,2.3,1.8,244,241,11.5,00
0001,2009/05/02 10:15:00,2.4,1.8,222,222,11.5,00
0001,2009/05/02 10:30:00,2.1,1.8,225,226,11.5,00
0001,2009/05/02 10:45:00,3.6,1.8,237,227,11.5,00
0001,2009/05/02 11:00:00,6.2,4.0,236,236,11.5,00
0001,2009/05/02 11:15:00,8.2,6.4,237,240,11.5,00
0001,2009/05/02 11:30:00,8.7,7.3,230,237,11.5,00
