STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2011/01/01 00:00:00,8.7,6.8,275,277,11.6,00
0001,2011/01/01 00:15:00,8.9,6.8,282,278,11.6,00
0001,2011/01/01 00:30:00,8.5,6.6,285,272,11.6,00
0001,2011/01/01 00:45:00,7.7,5.7,291,274,11.6,00
0001,2011/01/01 01:00:00,7.3,5.6,279,267,11.6,00
0001,2011/01/01 01:15:00,6.3,4.8,270,260,11.6,00
0001,2011/01/01 01:30:00,6.2,4.0,255,258,11.6,00
0001,2011/01/01 01:45:00,8.2,5.5,282,274,11.6,00
0001,2011/01/01 02:00:00,10.4,6.4,302,286,11.6,00
0001,2011/01/01 02:15:00,10.9,8.3,296,296,11.6,00
0001,2011/01/01 02:30:00,11.1,8.0,300,296,11.6,00
0001,2011/01/01 02:45:00,11.1,7.8,288,292,11.6,00
0001,2011/01/01 03:00:00,10.8,7.1,295,285,11.6,00
0001,2011/01/01 03:15:00,9.8,7.0,279,282,11.6,00
0001,2011/01/01 03:30:00,10.4,8.2,300,291,11.6,00
0001,2011/01/01 03:45:00,10.7,8.0,295,299,11.6,00
0001,2011/01/01 04:00:00,10.5,8.2,320,305,11.6,00
0001,2011/01/01 04:15:00,10.3,7.4,307,309,11.6,00
0001,2011/01/01 04:30:00,13.2,8.7,327,305,11.6,00
0001,2011/01/01 04:45:00,12.3,9.2,315,303,11.6,00
0001,2011/01/01 05:00:00,11.8,9.4,299,307,11.6,00
0001,2011/01/01 05:15:00,12.9,9.9,310,306,11.6,00
0001,2011/01/01 05:30:00,11.4,9.4,310,306,11.6,00
0001,2011/01/01 05:45:00,10.7,7.8,310,307,11.6,00
0001,2011/01/01 06:00:00,9.8,7.4,300,300,11.6,00
0001,2011/01/01 06:15:00,8.7,6.4,300,293,11.6,00
0001,2011/01/01 06:30:00,7.7,6.0,307,298,11.6,00
0001,2011/01/01 06:45:00,7.9,6.2,291,296,11.6,00
0001,2011/01/01 07:00:00,7.9,5.8,298,285,11.6,00
0001,2011/01/01 07:15:00,6.9,5.6,285,295,11.6,00
0001,2011/01/01 07:30:00,7.0,5.2,299,305,11.6,00
0001,2011/01/01 07:45:00,6.2,4.4,326,323,11.6,00
0001,2011/01/01 08:00:00,7.0,5.2,26,29,11.6,00
0001,2011/01/01 08:15:00,7.0,5.0,26,23,11.6,00
0001,2011/01/01 08:30:00,5.6,4.2,19,25,11.6,00
0001,2011/01/01 08:45:00,5.1,3.0,19,19,11.6,00
0001,2011/01/01 09:00:00,5.2,3.4,23,26,11.6,00
0001,2011/01/01 09:15:00,5.4,3.9,30,29,11.6,00
0001,2011/01/01 09:30:00,5.4,3.0,7,35,11.6,00
0001,2011/01/01 09:45:00,4.3,2.8,23,28,11.6,00
0001,2011/01/01 10:00:00,4.8,3.4,22,32,11.6,00
0001,2011/01/01 10:15:00,5.5,3.2,26,29,11.6,00
0001,2011/01/01 10:30:00,5.1,3.4,46,29,11.6,00
0001,2011/01/01 10:45:00,5.7,3.8,11,14,11.6,00
0001,2011/01/01 11:00:00,5.2,2.8,9,7,11.6,00
0001,2011/01/01 11:15:00,3.5,2.4,358,344,11.6,00
0001,2011/01/01 11:30:00,3.4,2.2,338,330,11.6,00
0001,2011/01/01 11:45:00,3.2,2.0,334,334,11.6,00
0001,2011/01/01 12:00:00,3.6,1.3,8,355,11.6,00
0001,2011/01/01 12:15:00,2.3,1.4,338,337,11.6,00
0001,2011/01/01 12:30:00,1.1,0.0,322,354,11.6,00
0001,2011/01/01 12:45:00,2.0,0.6,315,331,11.6,00
0001,2011/01/01 13:00:00,1.3,0.2,289,291,11.6,00
0001,2011/01/01 13:15:00,1.3,0.4,291,289,11.6,00
0001,2011/01/01 13:30:00,2.0,1.2,271,272,11.6,00
0001,2011/01/01 13:45:00,1.9,1.0,262,257,11.6,00
0001,2011/01/01 14:00:00,2.0,1.2,286,275,11.6,00
0001,2011/01/01 14:15:00,2.0,1.6,282,248,11.6,00
0001,2011/01/01 14:30:00,2.0,1.3,282,246,11.6,00
0001,2011/01/01 14:45:00,2.0,0.6,303,279,11.6,00
0001,2011/01/01 15:00:00,2.0,1.2,262,247,11.6,00
0001,2011/01/01 15:15:00,3.3,1.3,334,305,11.6,00
0001,2011/01/01 15:30:00,6.4,4.2,14,5,11.6,00
0001,2011/01/01 15:45:00,6.1,4.4,9,12,11.6,00
0001,2011/01/01 16:00:00,8.7,6.2,40,39,11.6,00
0001,2011/01/01 16:15:00,8.9,7.4,42,40,11.6,00
0001,2011/01/01 16:30:00,8.5,7.0,47,37,11.6,00
0001,2011/01/01 16:45:00,9.0,7.2,30,39,11.6,00
0001,2011/01/01 17:00:00,9.1,7.4,40,40,11.6,00
0001,2011/01/01 17:15:00,8.2,5.8,49,42,11.6,00
0001,2011/01/01 17:30:00,6.9,5.4,36,37,11.6,00
0001,2011/01/01 17:45:00,7.4,5.8,30,29,11.6,00
0001,2011/01/01 18:00:00,6.5,5.2,32,22,11.6,00
0001,2011/01/01 18:15:00,6.9,5.4,15,16,11.6,00
0001,2011/01/01 18:30:00,6.8,5.4,23,19,11.6,00
0001,2011/01/01 18:45:00,6.9,5.6,16,19,11.6,00
0001,2011/01/01 19:00:00,7.0,5.4,26,21,11.6,00
0001,2011/01/01 19:15:00,6.2,4.7,16,23,11.6,00
0001,2011/01/01 19:30:00,6.1,5.0,19,19,11.6,00
0001,2011/01/01 19:45:00,6.2,5.0,23,22,11.6,00
0001,2011/01/01 20:00:00,6.8,5.6,23,19,11.6,00
0001,2011/01/01 20:15:00,7.2,6.0,21,19,11.6,00
0001,2011/01/01 20:30:00,6.8,5.4,14,18,11.6,00
0001,2011/01/01 20:45:00,7.3,5.6,29,21,11.6,00
0001,2011/01/01 21:00:00,7.9,5.8,21,19,11.6,00
0001,2011/01/01 21:15:00,8.9,6.6,37,29,11.6,00
0001,2011/01/01 21:30:00,8.9,7.4,29,29,11.6,00
0001,2011/01/01 21:45:00,8.9,7.6,26,29,11.6,00
0001,2011/01/01 22:00:00,9.3,7.0,35,29,11.6,00
0001,2011/01/01 22:15:00,8.5,6.8,33,32,11.6,00
0001,2011/01/01 22:30:00,8.4,6.2,39,36,11.6,00
0001,2011/01/01 22:45:00,8.5,6.6,39,36,11.6,00
0001,2011/01/01 23:00:00,8.9,6.4,37,36,11.6,00
0001,2011/01/01 23:15:00,8.7,6.4,40,37,11.6,00
0001,2011/01/01 23:30:00,7.9,6.2,36,35,11.6,00
0001,2011/01/01 23:45:00,7.6,6.4,37,36,11.6,00
0001,2011/01/02 00:00:00,8.3,6.0,39,30,11.6,00
0001,2011/01/02 00:15:00,7.8,6.4,36,29,11.6,00
0001,2011/01/02 00:30:00,9.4,6.4,39,37,11.6,00
0001,2011/01/02 00:45:00,7.9,5.9,50,45,11.6,00
0001,2011/01/02 01:00:00,7.2,5.6,56,42,11.6,00
0001,2011/01/02 01:15:00,7.3,5.6,40,43,11.6,00
0001,2011/01/02 01:30:00,7.0,5.4,47,45,11.6,00
0001,2011/01/02 01:45:00,7.6,5.8,45,42,11.6,00
0001,2011/01/02 02:00:00,8.3,6.2,49,43,11.6,00
0001,2011/01/02 02:15:00,7.5,6.0,37,45,11.6,00
0001,2011/01/02 02:30:00,6.9,5.4,47,45,11.6,00
0001,2011/01/02 02:45:00,7.0,5.6,50,43,11.6,00
0001,2011/01/02 03:00:00,7.6,5.8,54,46,11.6,00
0001,2011/01/02 03:15:00,7.5,5.6,50,46,11.6,00
0001,2011/01/02 03:30:00,8.3,6.4,40,37,11.6,00
0001,2011/01/02 03:45:00,9.1,6.8,47,43,11.6,00
0001,2011/01/02 04:00:00,8.9,6.2,45,45,11.6,00
0001,2011/01/02 04:15:00,9.2,7.2,49,42,11.6,00
0001,2011/01/02 04:30:00,8.5,6.4,47,40,11.6,00
0001,2011/01/02 04:45:00,8.0,6.0,42,43,11.6,00
0001,2011/01/02 05:00:00,7.7,6.4,39,42,11.6,00
0001,2011/01/02 05:15:00,7.7,6.0,50,42,11.6,00
0001,2011/01/02 05:30:00,7.4,6.0,46,43,11.6,00
