STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2017/01/01 00:00:00,3.0,2.0,137,98,11.5,00
0001,2017/01/01 00:15:00,2.4,1.8,92,101,11.5,00
0001,2017/01/01 00:30:00,2.6,1.0,127,130,11.5,00
0001,2017/01/01 00:45:00,1.6,1.0,91,97,11.5,00
0001,2017/01/01 01:00:00,2.6,1.6,97,101,11.5,00
0001,2017/01/01 01:15:00,2.5,1.6,104,106,11.5,00
0001,2017/01/01 01:30:00,2.3,1.4,95,84,11.5,00
0001,2017/01/01 01:45:00,2.1,1.6,85,81,11.5,00
0001,2017/01/01 02:00:00,2.4,1.6,97,80,11.5,00
0001,2017/01/01 02:15:00,4.6,2.6,348,1,11.5,00
0001,2017/01/01 02:30:00,5.4,4.4,0,351,11.5,00
0001,2017/01/01 02:45:00,5.0,4.2,0,354,11.5,00
0001,2017/01/01 03:00:00,6.5,5.0,347,357,11.5,00
0001,2017/01/01 03:15:00,6.9,6.0,350,348,11.5,00
0001,2017/01/01 03:30:00,7.5,6.0,352,350,11.5,00
0001,2017/01/01 03:45:00,8.1,6.2,2,354,11.5,00
0001,2017/01/01 04:00:00,7.8,6.4,2,351,11.5,00
0001,2017/01/01 04:15:00,7.5,5.8,9,354,11.5,00
0001,2017/01/01 04:30:00,7.6,6.4,5,0,11.5,00
0001,2017/01/01 04:45:00,7.3,6.0,4,351,11.5,00
0001,2017/01/01 05:00:00,8.2,6.8,352,351,11.5,00
0001,2017/01/01 05:15:00,8.2,6.6,355,355,11.5,00
0001,2017/01/01 05:30:00,8.7,6.8,348,351,11.5,00
0001,2017/01/01 05:45:00,9.5,7.6,354,348,11.5,00
0001,2017/01/01 06:00:00,9.6,7.6,2,357,11.5,00
0001,2017/01/01 06:15:00,8.5,7.2,4,357,11.5,00
0001,2017/01/01 06:30:00,9.1,7.0,0,354,11.5,00
0001,2017/01/01 06:45:00,8.4,6.8,2,354,11.5,00
0001,2017/01/01 07:00:00,9.0,7.0,352,354,11.5,00
0001,2017/01/01 07:15:00,8.6,7.0,358,350,11.5,00
0001,2017/01/01 07:30:00,8.6,6.4,348,350,11.5,00
0001,2017/01/01 07:45:00,8.3,6.2,358,358,11.5,00
0001,2017/01/01 08:00:00,8.2,6.0,4,351,11.5,00
0001,2017/01/01 08:15:00,6.2,4.7,352,345,11.5,00
0001,2017/01/01 08:30:00,5.3,3.0,347,2,11.5,00
0001,2017/01/01 08:45:00,4.6,3.4,305,315,11.5,00
0001,2017/01/01 09:00:00,6.8,5.2,306,316,11.5,00
0001,2017/01/01 09:15:00,6.1,4.0,319,330,11.5,00
0001,2017/01/01 09:30:00,4.7,3.4,355,343,11.5,00
0001,2017/01/01 09:45:00,4.7,3.2,341,348,11.5,00
0001,2017/01/01 10:00:00,5.1,4.2,350,337,11.5,00
0001,2017/01/01 10:15:00,5.1,3.8,338,347,11.5,00
0001,2017/01/01 10:30:00,4.0,1.8,355,334,11.5,00
0001,2017/01/01 10:45:00,2.5,1.6,302,298,11.5,00
0001,2017/01/01 11:00:00,2.9,2.0,296,303,11.5,00
0001,2017/01/01 11:15:00,3.7,2.6,305,303,11.5,00
0001,2017/01/01 11:30:00,2.9,2.0,303,313,11.5,00
