STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2017/09/01 00:00:00,0,1.13,24.95,5.6,30.44,4.83,61.9,4.29,11.60,9.5,0000000
0001,2017/09/01 00:00:00,1,0.63,25.01,6.1,30.47,4.29,64.1,4.44,11.60,9.5,0000000
0001,2017/09/01 00:00:00,2,-0.37,25.00,6.7,30.47,4.32,63.4,4.40,11.60,9.5,0000000
0001,2017/09/01 00:00:00,3,-1.37,24.70,6.0,30.76,5.86,56.8,3.95,11.60,9.5,0000000
0001,2017/09/01 00:00:00,4,-2.37,24.30,5.4,31.15,7.50,46.6,3.25,11.60,9.5,0000000
0001,2017/09/01 00:00:00,5,-3.37,23.78,5.3,31.58,9.31,36.3,2.55,11.60,9.5,0000000
0001,2017/09/01 00:00:00,6,-4.37,22.79,2.9,32.53,15.09,8.5,0.61,11.60,9.5,0000000
0001,2017/09/01 00:00:00,7,-5.37,21.20,1.1,33.67,8.91,0.4,0.03,11.60,9.5,0000000
0001,2017/09/01 00:00:00,8,-6.37,21.14,1.0,33.69,8.03,0.4,0.03,11.60,9.5,0000000
0001,2017/09/01 00:00:00,9,-7.37,21.12,0.9,33.70,7.79,0.5,0.03,11.60,9.5,0000000
0001,2017/09/01 00:00:00,10,-8.37,21.12,1.0,33.70,7.85,0.5,0.04,11.60,9.5,0000000
0001,2017/09/01 00:00:00,11,-9.37,21.12,1.0,33.70,7.97,0.6,0.05,11.60,9.5,0000000
0001,2017/09/01 00:00:00,12,-9.97,21.12,1.0,33.71,11.02,0.8,0.06,11.60,9.5,0000000
0001,2017/09/01 01:00:00,0,1.03,24.72,4.7,30.25,5.75,46.0,3.21,11.50,9.5,0000000
0001,2017/09/01 01:00:00,1,0.53,24.72,4.8,30.29,5.77,45.4,3.16,11.50,9.5,0000000
0001,2017/09/01 01:00:00,2,-0.47,24.63,5.0,30.39,6.01,44.1,3.08,11.50,9.5,0000000
0001,2017/09/01 01:00:00,3,-1.47,24.48,5.0,30.59,6.62,40.2,2.81,11.50,9.5,0000000
0001,2017/09/01 01:00:00,4,-2.47,24.27,5.0,30.78,7.00,36.4,2.55,11.50,9.5,0000000
0001,2017/09/01 01:00:00,5,-3.47,23.24,3.9,31.87,9.51,23.2,1.64,11.50,9.5,0000000
0001,2017/09/01 01:00:00,6,-4.47,22.87,3.3,32.38,13.11,11.2,0.80,11.50,9.5,0000000
0001,2017/09/01 01:00:00,7,-5.47,21.16,0.9,33.51,4.61,1.5,0.11,11.50,9.5,0000000
0001,2017/09/01 01:00:00,8,-6.47,21.09,0.9,33.67,5.17,0.5,0.03,11.50,9.5,0000000
0001,2017/09/01 01:00:00,9,-7.47,21.05,0.8,33.71,5.23,0.5,0.04,11.50,9.5,0000000
0001,2017/09/01 01:00:00,10,-8.47,21.00,0.8,33.73,5.11,0.5,0.04,11.50,9.5,0000000
0001,2017/09/01 01:00:00,11,-9.47,20.99,0.8,33.73,5.36,0.6,0.05,11.50,9.5,0000000
0001,2017/09/01 01:00:00,12,-9.97,20.99,0.8,33.73,8.19,0.8,0.05,11.50,9.5,0000000
0001,2017/09/01 02:00:00,0,0.73,25.22,7.3,29.51,2.78,71.3,4.95,11.20,9.5,0000000
0001,2017/09/01 02:00:00,1,0.23,25.21,7.4,29.54,2.84,70.1,4.87,11.20,9.5,0000000
0001,2017/09/01 02:00:00,2,-0.77,25.03,7.3,29.82,3.50,62.5,4.34,11.20,9.5,0000000
0001,2017/09/01 02:00:00,3,-1.77,24.33,5.3,30.72,5.92,41.3,2.89,11.20,9.5,0000000
0001,2017/09/01 02:00:00,4,-2.77,23.24,3.5,31.91,9.24,17.2,1.22,11.20,9.5,0000000
0001,2017/09/01 02:00:00,5,-3.77,22.88,3.0,32.49,15.79,5.4,0.38,11.20,9.5,0000000
