STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2012/07/01 00:00:00,7.3,5.6,57,50,11.5,00
0001,2012/07/01 00:15:00,6.9,4.0,46,50,11.5,00
0001,2012/07/01 00:30:00,5.4,3.2,66,52,11.5,00
0001,2012/07/01 00:45:00,4.1,2.6,61,57,11.5,00
0001,2012/07/01 01:00:00,4.6,3.4,35,33,11.5,00
0001,2012/07/01 01:15:00,5.7,4.4,43,42,11.5,00
0001,2012/07/01 01:30:00,4.9,2.8,53,42,11.5,00
0001,2012/07/01 01:45:00,3.5,2.4,37,46,11.5,00
0001,2012/07/01 02:00:00,2.8,0.6,37,35,11.5,00
0001,2012/07/01 02:15:00,2.0,1.0,327,354,11.5,00
0001,2012/07/01 02:30:00,2.4,1.8,14,11,11.5,00
0001,2012/07/01 02:45:00,2.5,1.8,7,8,11.5,00
0001,2012/07/01 03:00:00,3.0,2.4,26,26,11.5,00
0001,2012/07/01 03:15:00,2.8,1.8,28,26,11.5,00
0001,2012/07/01 03:30:00,2.3,1.4,14,19,11.5,00
0001,2012/07/01 03:45:00,1.8,1.0,33,18,11.5,00
0001,2012/07/01 04:00:00,2.4,1.8,36,37,11.5,00
0001,2012/07/01 04:15:00,2.0,1.4,16,18,11.5,00
0001,2012/07/01 04:30:00,2.5,1.8,23,25,11.5,00
0001,2012/07/01 04:45:00,2.5,1.8,26,21,11.5,00
0001,2012/07/01 05:00:00,2.0,1.6,19,23,11.5,00
0001,2012/07/01 05:15:00,1.5,0.4,5,352,11.5,00
0001,2012/07/01 05:30:00,2.0,1.4,25,19,11.5,00
0001,2012/07/01 05:45:00,2.1,1.6,0,354,11.5,00
0001,2012/07/01 06:00:00,2.1,1.8,345,341,11.5,00
0001,2012/07/01 06:15:00,2.5,2.0,358,355,11.5,00
0001,2012/07/01 06:30:00,2.7,2.2,348,337,11.5,00
0001,2012/07/01 06:45:00,2.5,1.8,345,336,11.5,00
0001,2012/07/01 07:00:00,2.4,1.8,307,336,11.5,00
0001,2012/07/01 07:15:00,2.4,1.8,23,23,11.5,00
0001,2012/07/01 07:30:00,2.5,1.4,26,21,11.5,00
0001,2012/07/01 07:45:00,1.7,1.0,50,52,11.5,00
0001,2012/07/01 08:00:00,2.0,1.4,61,61,11.5,00
0001,2012/07/01 08:15:00,1.2,0.0,61,61,11.5,00
0001,2012/07/01 08:30:00,1.1,0.0,61,61,11.5,00
0001,2012/07/01 08:45:00,1.5,0.0,281,291,11.5,00
0001,2012/07/01 09:00:00,2.0,0.6,307,303,11.5,00
0001,2012/07/01 09:15:00,2.1,1.2,264,282,11.5,00
0001,2012/07/01 09:30:00,2.1,0.2,265,274,11.5,00
0001,2012/07/01 09:45:00,1.0,0.0,272,274,11.5,00
0001,2012/07/01 10:00:00,1.9,0.9,343,343,11.5,00
0001,2012/07/01 10:15:00,3.2,1.8,340,331,11.5,00
0001,2012/07/01 10:30:00,2.3,1.0,352,358,11.5,00
0001,2012/07/01 10:45:00,1.6,1.0,298,316,11.5,00
