STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2011/03/01 00:00:00,0,0.53,10.23,1.9,31.26,0.87,97.8,8.99,11.00,9.6,0000000
0001,2011/03/01 00:00:00,1,0.03,10.23,2.0,31.25,0.88,97.7,8.98,11.00,9.6,0000000
0001,2011/03/01 00:00:00,2,-0.97,10.23,1.9,31.25,0.89,97.5,8.97,11.00,9.6,0000000
0001,2011/03/01 00:00:00,3,-1.97,10.23,2.1,31.26,0.87,97.3,8.95,11.00,9.6,0000000
0001,2011/03/01 00:00:00,4,-2.97,10.23,2.3,31.26,0.91,97.3,8.95,11.00,9.6,0000000
0001,2011/03/01 00:00:00,5,-3.97,10.24,2.0,31.26,0.80,97.1,8.93,11.00,9.6,0000000
0001,2011/03/01 00:00:00,6,-4.97,10.25,2.4,31.26,0.89,97.0,8.92,11.00,9.6,0000000
0001,2011/03/01 00:00:00,7,-5.97,10.25,2.5,31.27,0.88,96.9,8.91,11.00,9.6,0000000
0001,2011/03/01 00:00:00,8,-6.97,10.25,2.3,31.27,1.01,96.8,8.90,11.00,9.6,0000000
0001,2011/03/01 00:00:00,9,-7.97,10.25,2.1,31.27,0.85,96.6,8.88,11.00,9.6,0000000
0001,2011/03/01 00:00:00,10,-8.97,10.32,3.3,31.47,1.69,93.6,8.58,11.00,9.6,0000000
0001,2011/03/01 00:00:00,11,-9.97,10.37,10.8,31.74,9.90,89.2,8.15,11.00,9.6,0000000
0001,2011/03/01 01:00:00,0,0.73,10.21,1.9,31.26,0.85,97.8,8.99,11.20,9.6,0000000
0001,2011/03/01 01:00:00,1,0.23,10.20,2.0,31.26,0.88,97.7,8.99,11.20,9.6,0000000
0001,2011/03/01 01:00:00,2,-0.77,10.22,2.1,31.26,0.84,97.4,8.96,11.20,9.6,0000000
0001,2011/03/01 01:00:00,3,-1.77,10.21,2.1,31.26,0.86,97.4,8.96,11.20,9.6,0000000
0001,2011/03/01 01:00:00,4,-2.77,10.22,2.2,31.27,0.83,97.2,8.94,11.20,9.6,0000000
0001,2011/03/01 01:00:00,5,-3.77,10.22,2.0,31.27,0.82,97.2,8.94,11.20,9.6,0000000
0001,2011/03/01 01:00:00,6,-4.77,10.22,2.1,31.27,0.83,97.1,8.93,11.20,9.6,0000000
0001,2011/03/01 01:00:00,7,-5.77,10.23,2.4,31.28,0.82,97.0,8.92,11.20,9.6,0000000
0001,2011/03/01 01:00:00,8,-6.77,10.23,2.5,31.28,0.86,96.9,8.91,11.20,9.6,0000000
0001,2011/03/01 01:00:00,9,-7.77,10.25,2.4,31.32,0.90,96.8,8.89,11.20,9.6,0000000
0001,2011/03/01 01:00:00,10,-8.77,10.31,4.1,31.61,1.36,95.6,8.76,11.20,9.6,0000000
0001,2011/03/01 01:00:00,11,-9.77,10.36,13.7,31.80,7.63,94.2,8.61,11.20,9.6,0000000
0001,2011/03/01 01:00:00,12,-9.97,10.36,15.2,31.79,25.26,91.9,8.40,11.20,9.6,0000000
0001,2011/03/01 02:00:00,0,0.83,10.17,2.0,31.26,0.85,98.0,9.03,11.30,9.6,0000000
0001,2011/03/01 02:00:00,1,0.33,10.18,2.0,31.26,0.85,97.9,9.01,11.30,9.6,0000000
0001,2011/03/01 02:00:00,2,-0.67,10.17,2.3,31.26,0.87,97.7,9.00,11.30,9.6,0000000
0001,2011/03/01 02:00:00,3,-1.67,10.18,2.4,31.26,0.90,97.6,8.99,11.30,9.6,0000000
0001,2011/03/01 02:00:00,4,-2.67,10.18,2.2,31.26,0.83,97.5,8.98,11.30,9.6,0000000
0001,2011/03/01 02:00:00,5,-3.67,10.18,2.1,31.27,0.86,97.4,8.97,11.30,9.6,0000000
0001,2011/03/01 02:00:00,6,-4.67,10.20,2.1,31.28,0.89,97.2,8.94,11.30,9.6,0000000
0001,2011/03/01 02:00:00,7,-5.67,10.21,2.6,31.29,0.93,97.1,8.93,11.30,9.6,0000000
0001,2011/03/01 02:00:00,8,-6.67,10.21,2.9,31.30,0.97,96.8,8.91,11.30,9.6,0000000
0001,2011/03/01 02:00:00,9,-7.67,10.24,3.2,31.38,1.05,95.7,8.79,11.30,9.6,0000000
0001,2011/03/01 02:00:00,10,-8.67,10.36,13.1,31.83,5.06,93.7,8.57,11.30,9.6,0000000
0001,2011/03/01 02:00:00,11,-9.67,10.36,19.0,31.84,7.29,92.0,8.40,11.30,9.6,0000000
0001,2011/03/01 02:00:00,12,-9.97,10.36,20.4,31.84,9.59,90.4,8.26,11.30,9.6,0000000
0001,2011/03/01 03:00:00,0,1.03,10.17,2.1,31.27,0.85,97.8,9.01,11.50,9.6,0000000
0001,2011/03/01 03:00:00,1,0.53,10.17,2.2,31.27,0.86,97.7,9.00,11.50,9.6,0000000
0001,2011/03/01 03:00:00,2,-0.47,10.17,2.2,31.27,0.82,97.5,8.98,11.50,9.6,0000000
0001,2011/03/01 03:00:00,3,-1.47,10.17,2.6,31.27,0.84,97.5,8.98,11.50,9.6,0000000
0001,2011/03/01 03:00:00,4,-2.47,10.17,2.6,31.27,0.94,97.4,8.97,11.50,9.6,0000000
