STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2014/02/25 10:30:00,3.1,2.4,310,306,11.5,00
0001,2014/02/25 10:45:00,3.4,2.4,300,298,11.5,00
0001,2014/02/25 11:00:00,3.0,2.2,289,285,11.5,00
0001,2014/02/25 11:15:00,2.6,1.8,289,282,11.5,00
0001,2014/02/25 11:30:00,2.0,1.6,281,277,11.5,00
0001,2014/02/25 11:45:00,1.9,1.6,272,261,11.5,00
0001,2014/02/25 12:00:00,2.6,2.0,244,250,11.5,00
0001,2014/02/25 12:15:00,2.9,2.4,255,253,11.5,00
0001,2014/02/25 12:30:00,3.0,2.4,261,255,11.5,00
0001,2014/02/25 12:45:00,3.0,2.6,253,253,11.5,00
0001,2014/02/25 13:00:00,3.0,2.0,248,255,11.5,00
0001,2014/02/25 13:15:00,2.1,0.6,262,254,11.5,00
0001,2014/02/25 13:30:00,3.0,2.4,251,255,11.5,00
0001,2014/02/25 13:45:00,3.0,2.2,251,261,11.5,00
0001,2014/02/25 14:00:00,2.2,2.0,270,271,11.5,00
0001,2014/02/25 14:15:00,2.9,2.2,272,264,11.5,00
0001,2014/02/25 14:30:00,3.1,2.6,268,264,11.5,00
0001,2014/02/25 14:45:00,3.9,2.5,275,264,11.5,00
0001,2014/02/25 15:00:00,3.7,2.4,267,254,11.5,00
0001,2014/02/25 15:15:00,3.9,3.0,255,261,11.5,00
0001,2014/02/25 15:30:00,4.9,3.8,262,257,11.5,00
0001,2014/02/25 15:45:00,4.8,3.9,260,253,11.5,00
0001,2014/02/25 16:00:00,5.1,4.0,253,250,11.5,00
0001,2014/02/25 16:15:00,5.3,4.2,248,244,11.5,00
0001,2014/02/25 16:30:00,5.3,4.2,240,241,11.5,00
0001,2014/02/25 16:45:00,4.6,3.4,251,247,11.5,00
0001,2014/02/25 17:00:00,5.0,3.8,244,244,11.5,00
0001,2014/02/25 17:15:00,5.0,4.2,241,241,11.5,00
0001,2014/02/25 17:30:00,7.1,5.7,232,233,11.5,00
0001,2014/02/25 17:45:00,6.7,5.6,225,230,11.5,00
0001,2014/02/25 18:00:00,6.5,4.8,234,233,11.5,00
0001,2014/02/25 18:15:00,5.6,4.6,237,236,11.5,00
0001,2014/02/25 18:30:00,5.6,4.6,237,234,11.5,00
0001,2014/02/25 18:45:00,5.9,4.8,236,234,11.5,00
0001,2014/02/25 19:00:00,6.3,5.2,244,244,11.5,00
0001,2014/02/25 19:15:00,5.6,3.2,246,253,11.5,00
0001,2014/02/25 19:30:00,5.9,4.3,241,264,11.5,00
0001,2014/02/25 19:45:00,8.1,4.7,357,338,11.5,00
0001,2014/02/25 20:00:00,9.0,5.9,357,350,11.5,00
0001,2014/02/25 20:15:00,6.9,5.8,351,0,11.5,00
0001,2014/02/25 20:30:00,5.8,4.2,352,341,11.5,00
0001,2014/02/25 20:45:00,6.0,4.0,295,312,11.5,00
0001,2014/02/25 21:00:00,5.3,4.2,299,298,11.5,00
0001,2014/02/25 21:15:00,4.6,2.8,317,307,11.5,00
0001,2014/02/25 21:30:00,4.1,2.8,340,319,11.5,00
0001,2014/02/25 21:45:00,4.8,3.6,324,330,11.5,00
0001,2014/02/25 22:00:00,4.9,3.1,338,326,11.5,00
0001,2014/02/25 22:15:00,4.3,2.6,334,340,11.5,00
0001,2014/02/25 22:30:00,4.5,3.4,345,344,11.5,00
0001,2014/02/25 22:45:00,5.9,4.6,345,329,11.5,00
0001,2014/02/25 23:00:00,6.0,3.8,334,334,11.5,00
0001,2014/02/25 23:15:00,4.6,2.8,344,350,11.5,00
0001,2014/02/25 23:30:00,3.9,2.4,344,336,11.5,00
0001,2014/02/25 23:45:00,2.5,0.6,352,354,11.5,00
0001,2014/02/26 00:00:00,1.9,0.6,289,7,11.5,00
0001,2014/02/26 00:15:00,1.7,0.4,317,334,11.5,00
0001,2014/02/26 00:30:00,1.9,1.0,28,37,11.5,00
0001,2014/02/26 00:45:00,1.5,0.4,354,12,11.5,00
0001,2014/02/26 01:00:00,1.0,0.0,16,43,11.5,00
0001,2014/02/26 01:15:00,2.6,1.6,40,19,11.5,00
0001,2014/02/26 01:30:00,4.0,3.0,45,29,11.5,00
0001,2014/02/26 01:45:00,3.9,1.8,29,50,11.5,00
0001,2014/02/26 02:00:00,2.7,2.2,54,33,11.5,00
0001,2014/02/26 02:15:00,2.6,1.8,28,22,11.5,00
0001,2014/02/26 02:30:00,3.2,1.5,0,2,11.5,00
0001,2014/02/26 02:45:00,1.8,1.0,4,9,11.5,00
0001,2014/02/26 03:00:00,1.5,0.6,0,340,11.5,00
0001,2014/02/26 03:15:00,2.2,1.4,1,14,11.5,00
0001,2014/02/26 03:30:00,2.6,1.8,43,33,11.5,00
0001,2014/02/26 03:45:00,2.7,2.2,19,23,11.5,00
0001,2014/02/26 04:00:00,3.3,2.2,5,7,11.5,00
0001,2014/02/26 04:15:00,3.4,2.4,352,329,11.5,00
0001,2014/02/26 04:30:00,3.3,2.6,338,329,11.5,00
0001,2014/02/26 04:45:00,4.8,3.4,5,358,11.5,00
0001,2014/02/26 05:00:00,5.1,4.0,358,354,11.5,00
0001,2014/02/26 05:15:00,4.6,3.2,348,357,11.5,00
0001,2014/02/26 05:30:00,5.8,3.8,7,344,11.5,00
0001,2014/02/26 05:45:00,5.8,4.6,343,348,11.5,00
0001,2014/02/26 06:00:00,5.8,4.0,341,1,11.5,00
0001,2014/02/26 06:15:00,5.8,4.6,23,23,11.5,00
0001,2014/02/26 06:30:00,5.3,2.8,33,23,11.5,00
0001,2014/02/26 06:45:00,4.5,3.0,54,40,11.5,00
