STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2015/03/01 00:00:00,0,0.23,9.87,5.1,31.66,1.59,102.7,9.49,10.70,9.6,0000000
0001,2015/03/01 00:00:00,1,-0.27,9.88,4.8,31.66,1.54,102.5,9.48,10.70,9.6,0000000
0001,2015/03/01 00:00:00,2,-1.27,9.87,5.2,31.65,1.56,103.0,9.53,10.70,9.6,0000000
0001,2015/03/01 00:00:00,3,-2.27,9.82,5.7,31.66,1.60,103.7,9.59,10.70,9.6,0000000
0001,2015/03/01 00:00:00,4,-3.27,9.80,7.0,31.66,1.71,104.2,9.65,10.70,9.6,0000000
0001,2015/03/01 00:00:00,5,-4.27,9.75,6.0,31.70,2.09,104.4,9.68,10.70,9.6,0000000
0001,2015/03/01 00:00:00,6,-5.27,9.61,6.3,31.84,1.53,104.8,9.74,10.70,9.6,0000000
0001,2015/03/01 00:00:00,7,-6.27,9.61,6.2,31.86,1.55,104.6,9.71,10.70,9.6,0000000
0001,2015/03/01 00:00:00,8,-7.27,9.60,6.6,31.86,1.56,104.9,9.74,10.70,9.6,0000000
0001,2015/03/01 00:00:00,9,-8.27,9.62,6.5,31.88,1.69,104.2,9.68,10.70,9.6,0000000
0001,2015/03/01 00:00:00,10,-9.27,9.67,6.1,31.94,1.78,102.0,9.46,10.70,9.6,0000000
0001,2015/03/01 00:00:00,11,-9.97,9.76,6.7,32.04,3.06,97.6,9.03,10.70,9.6,0000000
0001,2015/03/01 01:00:00,0,0.43,9.80,5.3,31.73,1.51,103.0,9.53,10.90,9.6,0000000
0001,2015/03/01 01:00:00,1,-0.07,9.80,5.8,31.73,1.73,102.8,9.52,10.90,9.6,0000000
0001,2015/03/01 01:00:00,2,-1.07,9.80,5.8,31.73,1.80,103.1,9.54,10.90,9.6,0000000
0001,2015/03/01 01:00:00,3,-2.07,9.80,5.9,31.73,1.53,103.2,9.56,10.90,9.6,0000000
0001,2015/03/01 01:00:00,4,-3.07,9.81,6.1,31.73,1.55,103.5,9.58,10.90,9.6,0000000
0001,2015/03/01 01:00:00,5,-4.07,9.79,6.2,31.73,1.67,103.8,9.61,10.90,9.6,0000000
0001,2015/03/01 01:00:00,6,-5.07,9.79,6.2,31.73,1.62,103.8,9.61,10.90,9.6,0000000
0001,2015/03/01 01:00:00,7,-6.07,9.79,6.4,31.73,1.71,103.8,9.61,10.90,9.6,0000000
0001,2015/03/01 01:00:00,8,-7.07,9.67,6.4,31.79,1.46,104.7,9.71,10.90,9.6,0000000
0001,2015/03/01 01:00:00,9,-8.07,9.64,6.6,31.82,1.61,104.7,9.72,10.90,9.6,0000000
0001,2015/03/01 01:00:00,10,-9.07,9.65,6.6,31.90,1.72,103.1,9.56,10.90,9.6,0000000
0001,2015/03/01 01:00:00,11,-9.97,9.66,6.1,31.92,2.39,104.8,9.72,10.90,9.6,0000000
0001,2015/03/01 02:00:00,0,0.63,9.73,5.4,31.74,1.56,103.4,9.58,11.10,9.6,0000000
0001,2015/03/01 02:00:00,1,0.13,9.73,5.9,31.74,1.64,103.3,9.58,11.10,9.6,0000000
