STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2006/03/01 00:00:00,1,-10.60,-0.7,2.2,1.1,130,132,97,10.80,9.9,00016
0001,2006/03/01 00:00:00,2,-9.60,1.7,1.7,1,117,114,80,10.80,9.9,00016
0001,2006/03/01 00:00:00,3,-8.60,1.1,-0.8,2,107,102,27,10.80,9.9,00016
0001,2006/03/01 00:00:00,4,-7.60,-2.4,-0.5,0.2,99,96,252,10.80,9.9,00016
0001,2006/03/01 00:00:00,5,-6.60,1,3.4,0.4,93,88,172,10.80,9.9,00016
0001,2006/03/01 00:00:00,6,-5.60,3.5,1.7,2.7,92,83,122,10.80,9.9,00016
0001,2006/03/01 00:00:00,7,-4.60,-1.5,-1.5,1.6,105,80,223,10.80,9.9,00016
0001,2006/03/01 00:00:00,8,-3.60,-0.6,2.1,0.6,124,78,79,10.80,9.9,00016
0001,2006/03/01 00:00:00,9,-2.60,5.6,-3,0.4,139,111,255,10.80,9.9,00016
0001,2006/03/01 00:00:00,10,-1.60,-1.2,-29,7.3,169,159,255,10.80,9.9,00016
0001,2006/03/01 01:00:00,1,-10.60,8.5,13.3,-0.7,128,127,101,11.01,9.9,00016
0001,2006/03/01 01:00:00,2,-9.60,6,9.2,-1.8,114,114,85,11.01,9.9,00016
0001,2006/03/01 01:00:00,3,-8.60,0.8,2.3,0,107,106,27,11.01,9.9,00016
0001,2006/03/01 01:00:00,4,-7.60,-1.2,2.3,1.2,100,98,252,11.01,9.9,00016
0001,2006/03/01 01:00:00,5,-6.60,2.2,-1.1,1.6,91,91,172,11.01,9.9,00016
0001,2006/03/01 01:00:00,6,-5.60,-1.6,-0.5,0.3,87,85,122,11.01,9.9,00016
0001,2006/03/01 01:00:00,7,-4.60,1.8,0,1.2,92,83,223,11.01,9.9,00016
0001,2006/03/01 01:00:00,8,-3.60,-2.4,1.2,1.3,109,96,79,11.01,9.9,00016
0001,2006/03/01 01:00:00,9,-2.60,4.9,-2.5,2.9,132,114,255,11.01,9.9,00016
0001,2006/03/01 01:00:00,10,-1.60,0.2,-27.9,9.6,162,156,255,11.01,9.9,00016
0001,2006/03/01 02:00:00,1,-10.60,11.3,12.7,-0.7,130,126,103,11.39,9.9,00016
0001,2006/03/01 02:00:00,2,-9.60,7.3,9.8,-1,113,115,91,11.39,9.9,00016
0001,2006/03/01 02:00:00,3,-8.60,4.3,8.5,-0.9,106,105,27,11.39,9.9,00016
0001,2006/03/01 02:00:00,4,-7.60,2.1,4.1,-0.1,99,97,252,11.39,9.9,00016
0001,2006/03/01 02:00:00,5,-6.60,-3,0,0.2,97,90,172,11.39,9.9,00016
0001,2006/03/01 02:00:00,6,-5.60,-1.7,-4.5,0.4,89,85,122,11.39,9.9,00016
