STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2008/05/01 00:00:00,8.2,3.6,199,175,11.5,00
0001,2008/05/01 00:15:00,8.3,3.6,165,175,11.5,00
0001,2008/05/01 00:30:00,9.3,4.2,177,174,11.5,00
0001,2008/05/01 00:45:00,7.8,4.4,163,171,11.5,00
0001,2008/05/01 01:00:00,8.3,3.4,188,168,11.5,00
0001,2008/05/01 01:15:00,7.6,4.3,165,170,11.5,00
0001,2008/05/01 01:30:00,7.4,4.2,167,174,11.5,00
0001,2008/05/01 01:45:00,8.1,3.4,181,175,11.5,00
0001,2008/05/01 02:00:00,10.6,4.2,215,189,11.5,00
0001,2008/05/01 02:15:00,10.1,5.7,181,196,11.5,00
0001,2008/05/01 02:30:00,10.0,5.1,181,195,11.5,00
0001,2008/05/01 02:45:00,9.9,4.6,213,196,11.5,00
0001,2008/05/01 03:00:00,9.0,4.0,201,187,11.5,00
0001,2008/05/01 03:15:00,9.5,3.9,195,188,11.5,00
0001,2008/05/01 03:30:00,9.3,4.0,188,188,11.5,00
0001,2008/05/01 03:45:00,9.7,4.8,201,192,11.5,00
0001,2008/05/01 04:00:00,9.3,5.2,192,194,11.5,00
0001,2008/05/01 04:15:00,10.8,5.6,195,191,11.5,00
0001,2008/05/01 04:30:00,9.6,4.5,188,192,11.5,00
0001,2008/05/01 04:45:00,8.3,3.9,178,171,11.5,00
0001,2008/05/01 05:00:00,6.9,2.8,178,182,11.5,00
0001,2008/05/01 05:15:00,6.5,3.1,195,182,11.5,00
0001,2008/05/01 05:30:00,7.5,3.6,184,181,11.5,00
0001,2008/05/01 05:45:00,6.2,4.0,175,174,11.5,00
0001,2008/05/01 06:00:00,5.6,3.1,177,175,11.5,00
0001,2008/05/01 06:15:00,9.7,5.0,192,191,11.5,00
0001,2008/05/01 06:30:00,10.2,5.6,201,195,11.5,00
0001,2008/05/01 06:45:00,9.0,5.0,199,195,11.5,00
0001,2008/05/01 07:00:00,8.5,4.4,181,192,11.5,00
