STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2005/05/01 00:00:00,0,1.03,16.96,3.1,31.02,1.16,102.7,8.22,11.50,9.6,0000000
0001,2005/05/01 00:00:00,1,0.53,16.99,3.3,31.02,1.20,102.5,8.21,11.50,9.6,0000000
0001,2005/05/01 00:00:00,2,-0.47,16.97,3.5,31.05,1.20,101.8,8.15,11.50,9.6,0000000
0001,2005/05/01 00:00:00,3,-1.47,17.05,5.5,31.26,1.20,105.4,8.41,11.50,9.6,0000000
0001,2005/05/01 00:00:00,4,-2.47,17.11,5.9,31.31,1.23,106.2,8.46,11.50,9.6,0000000
0001,2005/05/01 00:00:00,5,-3.47,17.33,7.0,31.47,1.30,112.7,8.93,11.50,9.6,0000000
0001,2005/05/01 00:00:00,6,-4.47,17.38,7.0,31.47,1.28,113.9,9.02,11.50,9.6,0000000
0001,2005/05/01 00:00:00,7,-5.47,17.24,6.2,31.51,1.22,110.3,8.76,11.50,9.6,0000000
0001,2005/05/01 00:00:00,8,-6.47,17.19,6.0,31.54,1.21,110.5,8.78,11.50,9.6,0000000
0001,2005/05/01 00:00:00,9,-7.47,17.04,6.6,31.59,1.21,103.5,8.25,11.50,9.6,0000000
0001,2005/05/01 00:00:00,10,-8.47,16.92,6.8,31.61,1.29,101.8,8.13,11.50,9.6,0000000
0001,2005/05/01 00:00:00,11,-9.47,16.81,7.1,31.62,1.44,96.3,7.70,11.50,9.6,0000000
0001,2005/05/01 00:00:00,12,-9.97,16.47,7.3,31.78,3.25,82.5,6.64,11.50,9.6,0000000
0001,2005/05/01 01:00:00,0,0.93,16.90,3.1,31.03,1.14,100.9,8.09,11.40,9.6,0000000
0001,2005/05/01 01:00:00,1,0.43,16.90,3.2,31.03,1.16,101.1,8.10,11.40,9.6,0000000
0001,2005/05/01 01:00:00,2,-0.57,16.90,3.2,31.03,1.17,101.3,8.12,11.40,9.6,0000000
0001,2005/05/01 01:00:00,3,-1.57,17.21,6.2,31.36,1.21,108.2,8.61,11.40,9.6,0000000
0001,2005/05/01 01:00:00,4,-2.57,17.24,6.5,31.41,1.29,108.7,8.64,11.40,9.6,0000000
