STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2009/11/01 00:00:00,2.5,1.8,42,42,11.5,00
0001,2009/11/01 00:15:00,2.1,1.2,53,47,11.5,00
0001,2009/11/01 00:30:00,2.0,1.1,37,43,11.5,00
0001,2009/11/01 00:45:00,2.5,1.8,75,91,11.5,00
0001,2009/11/01 01:00:00,2.6,1.2,120,109,11.5,00
0001,2009/11/01 01:15:00,2.0,0.4,130,147,11.5,00
0001,2009/11/01 01:30:00,3.0,1.0,189,167,11.5,00
0001,2009/11/01 01:45:00,3.3,1.0,177,167,11.5,00
0001,2009/11/01 02:00:00,3.9,1.6,215,192,11.5,00
0001,2009/11/01 02:15:00,2.5,1.0,178,172,11.5,00
0001,2009/11/01 02:30:00,2.0,0.2,175,185,11.5,00
0001,2009/11/01 02:45:00,2.3,1.1,182,185,11.5,00
0001,2009/11/01 03:00:00,3.1,1.8,220,210,11.5,00
0001,2009/11/01 03:15:00,3.3,2.6,217,217,11.5,00
0001,2009/11/01 03:30:00,4.2,2.9,216,222,11.5,00
0001,2009/11/01 03:45:00,5.0,3.4,219,215,11.5,00
0001,2009/11/01 04:00:00,4.8,3.4,223,217,11.5,00
0001,2009/11/01 04:15:00,5.2,3.5,225,226,11.5,00
0001,2009/11/01 04:30:00,5.2,3.9,227,227,11.5,00
0001,2009/11/01 04:45:00,5.1,4.0,239,232,11.5,00
0001,2009/11/01 05:00:00,5.4,4.2,241,239,11.5,00
0001,2009/11/01 05:15:00,3.6,2.6,244,255,11.5,00
0001,2009/11/01 05:30:00,3.4,2.4,267,268,11.5,00
0001,2009/11/01 05:45:00,2.5,2.0,291,289,11.5,00
0001,2009/11/01 06:00:00,2.8,1.6,293,282,11.5,00
0001,2009/11/01 06:15:00,2.1,1.6,275,270,11.5,00
0001,2009/11/01 06:30:00,2.1,1.4,262,253,11.5,00
0001,2009/11/01 06:45:00,2.0,1.2,234,240,11.5,00
0001,2009/11/01 07:00:00,1.9,0.8,234,267,11.5,00
0001,2009/11/01 07:15:00,2.4,0.4,52,29,11.5,00
0001,2009/11/01 07:30:00,1.8,0.0,95,126,11.5,00
0001,2009/11/01 07:45:00,1.9,1.0,233,220,11.5,00
0001,2009/11/01 08:00:00,1.6,0.2,234,233,11.5,00
0001,2009/11/01 08:15:00,4.6,1.8,246,243,11.5,00
0001,2009/11/01 08:30:00,4.6,2.8,236,241,11.5,00
0001,2009/11/01 08:45:00,8.9,5.9,234,241,11.5,00
0001,2009/11/01 09:00:00,10.5,8.6,217,225,11.5,00
0001,2009/11/01 09:15:00,11.8,7.5,229,229,11.5,00
0001,2009/11/01 09:30:00,15.8,13.0,225,222,11.5,00
0001,2009/11/01 09:45:00,17.0,11.2,225,227,11.5,00
0001,2009/11/01 10:00:00,15.7,12.1,220,225,11.5,00
0001,2009/11/01 10:15:00,18.9,15.2,210,223,11.5,00
0001,2009/11/01 10:30:00,19.4,13.6,217,223,11.5,00
0001,2009/11/01 10:45:00,16.8,13.0,210,220,11.5,00
0001,2009/11/01 11:00:00,14.6,11.0,220,219,11.5,00
0001,2009/11/01 11:15:00,15.8,12.6,213,210,11.5,00
0001,2009/11/01 11:30:00,15.6,13.0,212,213,11.5,00
0001,2009/11/01 11:45:00,17.0,13.8,210,208,11.5,00
0001,2009/11/01 12:00:00,17.4,12.6,208,212,11.5,00
0001,2009/11/01 12:15:00,15.4,12.0,215,215,11.5,00
0001,2009/11/01 12:30:00,14.8,10.0,202,201,11.5,00
0001,2009/11/01 12:45:00,16.8,12.2,192,198,11.5,00
0001,2009/11/01 13:00:00,16.7,10.6,195,199,11.5,00
0001,2009/11/01 13:15:00,15.6,10.7,205,202,11.5,00
0001,2009/11/01 13:30:00,17.8,13.2,206,205,11.5,00
0001,2009/11/01 13:45:00,19.0,14.4,212,203,11.5,00
0001,2009/11/01 14:00:00,20.7,14.5,206,208,11.5,00
0001,2009/11/01 14:15:00,20.4,14.8,212,210,11.5,00
0001,2009/11/01 14:30:00,19.8,14.6,210,210,11.5,00
0001,2009/11/01 14:45:00,21.9,15.6,212,212,11.5,00
0001,2009/11/01 15:00:00,20.3,16.0,201,210,11.5,00
0001,2009/11/01 15:15:00,21.9,16.5,209,215,11.5,00
0001,2009/11/01 15:30:00,22.7,17.3,213,213,11.5,00
0001,2009/11/01 15:45:00,21.1,15.0,213,215,11.5,00
0001,2009/11/01 16:00:00,20.0,14.6,212,209,11.5,00
0001,2009/11/01 16:15:00,18.3,12.0,212,198,11.5,00
0001,2009/11/01 16:30:00,17.7,12.8,194,202,11.5,00
0001,2009/11/01 16:45:00,19.2,13.5,210,202,11.5,00
0001,2009/11/01 17:00:00,19.4,13.6,210,202,11.5,00
0001,2009/11/01 17:15:00,19.7,15.0,215,209,11.5,00
0001,2009/11/01 17:30:00,17.9,12.1,196,201,11.5,00
0001,2009/11/01 17:45:00,18.1,12.4,210,201,11.5,00
0001,2009/11/01 18:00:00,18.4,13.6,213,208,11.5,00
0001,2009/11/01 18:15:00,17.8,13.2,195,205,11.5,00
