STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2012/01/01 18:15:00,3.9,2.4,15,16,11.6,00
0001,2012/01/01 18:30:00,3.4,2.4,2,5,11.6,00
0001,2012/01/01 18:45:00,3.9,2.8,18,18,11.6,00
0001,2012/01/01 19:00:00,3.3,2.6,35,30,11.6,00
0001,2012/01/01 19:15:00,2.7,2.0,23,40,11.6,00
0001,2012/01/01 19:30:00,3.3,2.4,32,42,11.6,00
0001,2012/01/01 19:45:00,3.0,1.8,35,35,11.6,00
0001,2012/01/01 20:00:00,2.0,1.4,49,32,11.6,00
0001,2012/01/01 20:15:00,2.4,1.6,357,2,11.6,00
0001,2012/01/01 20:30:00,2.1,1.4,42,22,11.6,00
0001,2012/01/01 20:45:00,2.8,1.8,26,28,11.6,00
0001,2012/01/01 21:00:00,2.4,1.8,28,39,11.6,00
0001,2012/01/01 21:15:00,2.5,1.8,19,26,11.6,00
0001,2012/01/01 21:30:00,2.4,0.0,2,49,11.6,00
0001,2012/01/01 21:45:00,2.6,1.6,95,84,11.6,00
0001,2012/01/01 22:00:00,3.3,1.4,127,120,11.6,00
0001,2012/01/01 22:15:00,3.5,1.4,122,122,11.6,00
0001,2012/01/01 22:30:00,2.6,1.2,130,130,11.6,00
0001,2012/01/01 22:45:00,3.0,0.6,123,112,11.6,00
0001,2012/01/01 23:00:00,1.0,0.0,61,60,11.6,00
0001,2012/01/01 23:15:00,2.4,0.9,90,71,11.6,00
0001,2012/01/01 23:30:00,3.4,2.4,87,84,11.6,00
0001,2012/01/01 23:45:00,3.2,2.2,87,80,11.6,00
0001,2012/01/02 00:00:00,3.0,2.0,92,84,11.6,00
0001,2012/01/02 00:15:00,2.8,1.8,85,64,11.6,00
0001,2012/01/02 00:30:00,2.7,1.6,90,81,11.6,00
0001,2012/01/02 00:45:00,3.6,1.6,129,113,11.6,00
0001,2012/01/02 01:00:00,2.6,1.6,45,50,11.6,00
0001,2012/01/02 01:15:00,4.3,3.0,36,40,11.6,00
0001,2012/01/02 01:30:00,5.0,3.8,33,32,11.6,00
0001,2012/01/02 01:45:00,4.4,3.2,37,33,11.6,00
0001,2012/01/02 02:00:00,5.1,4.2,19,28,11.6,00
0001,2012/01/02 02:15:00,5.5,4.4,21,25,11.6,00
0001,2012/01/02 02:30:00,5.4,4.0,36,35,11.6,00
0001,2012/01/02 02:45:00,5.2,4.4,25,18,11.6,00
0001,2012/01/02 03:00:00,7.1,5.2,348,348,11.6,00
0001,2012/01/02 03:15:00,6.6,5.2,350,334,11.6,00
0001,2012/01/02 03:30:00,6.5,5.2,317,340,11.6,00
0001,2012/01/02 03:45:00,6.1,5.0,347,354,11.6,00
0001,2012/01/02 04:00:00,5.6,4.0,1,12,11.6,00
0001,2012/01/02 04:15:00,5.4,4.2,25,19,11.6,00
0001,2012/01/02 04:30:00,5.0,3.6,354,358,11.6,00
0001,2012/01/02 04:45:00,5.5,3.6,26,22,11.6,00
0001,2012/01/02 05:00:00,5.2,4.2,26,21,11.6,00
0001,2012/01/02 05:15:00,5.4,3.8,16,15,11.6,00
0001,2012/01/02 05:30:00,4.7,2.2,19,23,11.6,00
0001,2012/01/02 05:45:00,2.5,1.6,12,2,11.6,00
0001,2012/01/02 06:00:00,2.8,1.7,9,12,11.6,00
0001,2012/01/02 06:15:00,3.1,2.4,19,12,11.6,00
0001,2012/01/02 06:30:00,3.0,1.2,9,11,11.6,00
0001,2012/01/02 06:45:00,3.4,2.2,80,32,11.6,00
0001,2012/01/02 07:00:00,4.9,3.0,299,306,11.6,00
0001,2012/01/02 07:15:00,5.0,2.8,302,317,11.6,00
0001,2012/01/02 07:30:00,4.8,3.6,327,341,11.6,00
0001,2012/01/02 07:45:00,4.7,3.4,338,336,11.6,00
0001,2012/01/02 08:00:00,4.6,2.8,320,331,11.6,00
0001,2012/01/02 08:15:00,4.8,3.2,348,348,11.6,00
0001,2012/01/02 08:30:00,4.7,3.2,352,347,11.6,00
0001,2012/01/02 08:45:00,5.2,4.0,1,345,11.6,00
0001,2012/01/02 09:00:00,4.4,2.6,354,4,11.6,00
0001,2012/01/02 09:15:00,5.0,3.2,0,7,11.6,00
0001,2012/01/02 09:30:00,5.6,4.4,11,12,11.6,00
0001,2012/01/02 09:45:00,5.9,4.8,7,15,11.6,00
0001,2012/01/02 10:00:00,6.2,5.0,16,16,11.6,00
