STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2011/12/09 13:00:00,1,-10.60,-45.1,7.6,1.4,26,27,26,0.14,10.1,00029
0001,2011/12/09 13:00:00,2,-9.60,-40.5,-21.8,-11.4,26,26,27,0.14,10.1,00029
0001,2011/12/09 13:00:00,3,-8.60,-38.9,-25.8,-11,25,26,27,0.14,10.1,00029
0001,2011/12/09 13:00:00,4,-7.60,-31.8,-0.4,28.6,25,26,26,0.14,10.1,00029
0001,2011/12/09 13:00:00,5,-6.60,-50.1,13.5,-38.6,25,25,25,0.14,10.1,00029
0001,2011/12/09 13:00:00,6,-5.60,-28.3,-27.2,-7.6,25,26,26,0.14,10.1,00029
0001,2011/12/09 13:00:00,7,-4.60,-37.5,12.7,44.5,25,25,25,0.14,10.1,00029
0001,2011/12/09 13:00:00,8,-3.60,-0.5,-1.6,35,25,25,25,0.14,10.1,00029
0001,2011/12/09 13:00:00,9,-2.60,-22.3,-11.8,26.3,25,26,25,0.14,10.1,00029
0001,2011/12/09 13:00:00,10,-1.60,-11,-15.9,1.2,25,26,26,0.14,10.1,00029
0001,2011/12/13 10:00:00,1,-10.60,-5.6,-17.5,-11.1,28,29,28,0.25,10.1,00028
0001,2011/12/13 10:00:00,2,-9.60,88.1,-54.2,51,28,28,29,0.25,10.1,00028
0001,2011/12/13 10:00:00,3,-8.60,-4.3,-39.9,11.5,27,28,29,0.25,10.1,00028
0001,2011/12/13 10:00:00,4,-7.60,10.1,-25.3,-53.1,27,27,27,0.25,10.1,00028
0001,2011/12/13 10:00:00,5,-6.60,11.1,-43,5.5,27,27,27,0.25,10.1,00028
0001,2011/12/13 10:00:00,6,-5.60,34,-20.1,-27.4,27,28,27,0.25,10.1,00028
0001,2011/12/13 10:00:00,7,-4.60,-48.4,-81,65.8,27,27,27,0.25,10.1,00028
0001,2011/12/13 10:00:00,8,-3.60,-35.7,-41.3,-31,27,27,27,0.25,10.1,00028
0001,2011/12/13 10:00:00,9,-2.60,31.2,-31.6,-32.8,27,27,27,0.25,10.1,00028
0001,2011/12/13 10:00:00,10,-1.60,5.6,-37.9,-34.2,27,27,27,0.25,10.1,00028
0001,2011/12/13 11:00:00,1,-10.60,35.2,-21.5,-35.6,28,29,29,0.25,10.1,00028
0001,2011/12/13 11:00:00,2,-9.60,44.1,-25.7,-18.4,28,28,29,0.25,10.1,00028
0001,2011/12/13 11:00:00,3,-8.60,35.4,-5.8,-71,27,28,29,0.25,10.1,00028
0001,2011/12/13 11:00:00,4,-7.60,11.9,-59.8,41,27,28,27,0.25,10.1,00028
0001,2011/12/13 11:00:00,5,-6.60,34.9,-10.1,-54.2,27,27,27,0.25,10.1,00028
0001,2011/12/13 11:00:00,6,-5.60,24.6,-32.5,-15.5,27,27,27,0.25,10.1,00028
0001,2011/12/13 11:00:00,7,-4.60,45.1,-37.1,-31.8,27,27,27,0.25,10.1,00028
0001,2011/12/13 11:00:00,8,-3.60,34.1,-42.3,11.1,27,27,27,0.25,10.1,00028
0001,2011/12/13 11:00:00,9,-2.60,-35,-19.1,-69.2,27,27,27,0.25,10.1,00028
0001,2011/12/13 11:00:00,10,-1.60,33.7,-17.5,-47.9,27,27,27,0.25,10.1,00028
0001,2011/12/13 12:00:00,1,-10.60,-15.9,-45.5,4.3,28,29,28,0.24,10.1,00028
0001,2011/12/13 12:00:00,2,-9.60,16.8,-69.9,41.5,28,28,29,0.24,10.1,00028
0001,2011/12/13 12:00:00,3,-8.60,-14.7,-49.8,15.9,27,28,29,0.24,10.1,00028
0001,2011/12/13 12:00:00,4,-7.60,21.6,-37.3,6.5,27,28,28,0.24,10.1,00028
0001,2011/12/13 12:00:00,5,-6.60,5.7,-43.8,36.5,27,27,27,0.24,10.1,00028
0001,2011/12/13 12:00:00,6,-5.60,-2.7,-29.4,-3.3,27,27,27,0.24,10.1,00028
0001,2011/12/13 12:00:00,7,-4.60,-69.6,-14.6,-43.4,27,27,27,0.24,10.1,00028
0001,2011/12/13 12:00:00,8,-3.60,-7.9,-24.9,-30.2,27,27,27,0.24,10.1,00028
0001,2011/12/13 12:00:00,9,-2.60,-1.9,-57,-12.3,27,27,27,0.24,10.1,00028
0001,2011/12/13 12:00:00,10,-1.60,-28.9,-28.5,-7.1,27,27,27,0.24,10.1,00028
