STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2007/03/01 00:00:00,1,-10.60,2.2,4.7,-0.4,137,137,136,11.51,9.9,00016
0001,2007/03/01 00:00:00,2,-9.60,3.6,1.9,-1.1,129,122,122,11.51,9.9,00016
0001,2007/03/01 00:00:00,3,-8.60,1.9,3.7,-1.5,139,113,27,11.51,9.9,00016
0001,2007/03/01 00:00:00,4,-7.60,2.8,0,0.7,143,107,252,11.51,9.9,00016
0001,2007/03/01 00:00:00,5,-6.60,-0.6,2.6,0,138,107,172,11.51,9.9,00016
0001,2007/03/01 00:00:00,6,-5.60,-2.5,2.3,0.7,131,105,122,11.51,9.9,00016
0001,2007/03/01 00:00:00,7,-4.60,-1.1,-1.8,1.6,128,107,166,11.51,9.9,00016
0001,2007/03/01 00:00:00,8,-3.60,6.7,-2.1,0.1,136,129,95,11.51,9.9,00016
0001,2007/03/01 00:00:00,9,-2.60,3.6,0.9,0.9,136,146,111,11.51,9.9,00016
0001,2007/03/01 00:00:00,10,-1.60,3.8,-3.4,-1.2,148,158,76,11.51,9.9,00016
0001,2007/03/01 01:00:00,1,-10.60,2.2,1.5,1.2,133,132,133,11.81,9.9,00016
0001,2007/03/01 01:00:00,2,-9.60,8.2,-0.4,0,122,122,118,11.81,9.9,00016
0001,2007/03/01 01:00:00,3,-8.60,6.2,-0.8,-0.2,111,126,27,11.81,9.9,00016
0001,2007/03/01 01:00:00,4,-7.60,6.1,0.5,-0.1,104,128,252,11.81,9.9,00016
0001,2007/03/01 01:00:00,5,-6.60,7.8,0.9,0.1,121,113,172,11.81,9.9,00016
0001,2007/03/01 01:00:00,6,-5.60,8.5,-4.1,0.8,125,112,122,11.81,9.9,00016
0001,2007/03/01 01:00:00,7,-4.60,10.1,-2.7,2.4,115,124,166,11.81,9.9,00016
0001,2007/03/01 01:00:00,8,-3.60,6.2,-1.7,1.4,132,130,95,11.81,9.9,00016
0001,2007/03/01 01:00:00,9,-2.60,7.3,2.1,-0.3,137,142,111,11.81,9.9,00016
0001,2007/03/01 01:00:00,10,-1.60,2.5,0,-3.2,144,153,76,11.81,9.9,00016
0001,2007/03/01 02:00:00,1,-10.60,3,2.3,0.4,139,142,139,12.14,9.9,00016
0001,2007/03/01 02:00:00,2,-9.60,6.4,6.9,1.5,123,128,122,12.14,9.9,00016
0001,2007/03/01 02:00:00,3,-8.60,5,3.5,1,112,110,27,12.14,9.9,00016
0001,2007/03/01 02:00:00,4,-7.60,1.8,2.2,1,109,104,252,12.14,9.9,00016
0001,2007/03/01 02:00:00,5,-6.60,0,0.8,2.1,102,107,172,12.14,9.9,00016
0001,2007/03/01 02:00:00,6,-5.60,-1.7,0.5,1.2,109,97,122,12.14,9.9,00016
0001,2007/03/01 02:00:00,7,-4.60,3.3,2.4,0.7,114,108,166,12.14,9.9,00016
0001,2007/03/01 02:00:00,8,-3.60,2.1,1.4,0.3,117,141,95,12.14,9.9,00016
0001,2007/03/01 02:00:00,9,-2.60,1,1.4,1.9,121,144,111,12.14,9.9,00016
0001,2007/03/01 02:00:00,10,-1.60,8.7,0,2.7,127,142,76,12.14,9.9,00016
0001,2007/03/01 03:00:00,1,-10.60,4.1,5.2,-1.6,136,137,136,12.36,9.9,00016
0001,2007/03/01 03:00:00,2,-9.60,4.5,-1.4,-1.6,121,124,122,12.36,9.9,00016
0001,2007/03/01 03:00:00,3,-8.60,2.2,-2.5,1.2,113,116,27,12.36,9.9,00016
