STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2011/02/03 12:00:00,0,0.33,10.93,2.4,31.83,1.34,115.2,10.40,10.80,9.6,0000000
0001,2011/02/03 12:00:00,1,-0.17,10.67,3.2,31.85,1.41,115.8,10.50,10.80,9.6,0000000
0001,2011/02/03 12:00:00,2,-1.17,10.11,6.2,31.82,1.55,117.2,10.77,10.80,9.6,0000000
0001,2011/02/03 12:00:00,3,-2.17,9.73,9.8,31.82,1.56,117.6,10.89,10.80,9.6,0000000
0001,2011/02/03 12:00:00,4,-3.17,9.47,10.9,31.82,1.63,115.5,10.76,10.80,9.6,0000000
0001,2011/02/03 12:00:00,5,-4.17,9.44,13.5,31.89,1.55,115.1,10.73,10.80,9.6,0000000
0001,2011/02/03 12:00:00,6,-5.17,9.33,15.0,32.00,1.45,112.6,10.51,10.80,9.6,0000000
0001,2011/02/03 12:00:00,7,-6.17,9.29,13.5,32.03,1.40,108.8,10.17,10.80,9.6,0000000
0001,2011/02/03 12:00:00,8,-7.17,9.38,20.5,32.14,1.95,102.2,9.53,10.80,9.6,0000000
0001,2011/02/03 12:00:00,9,-8.17,9.46,27.2,32.18,2.16,99.6,9.26,10.80,9.6,0000000
0001,2011/02/03 12:00:00,10,-9.17,9.47,38.6,32.18,3.07,98.9,9.20,10.80,9.6,0000000
0001,2011/02/03 12:00:00,11,-9.97,9.47,48.2,32.18,4.62,98.1,9.12,10.80,9.6,0000000
0001,2011/02/03 13:00:00,0,0.63,10.96,2.8,31.83,1.36,116.2,10.48,11.10,9.6,0000000
0001,2011/02/03 13:00:00,1,0.13,10.89,3.0,31.82,1.35,116.4,10.51,11.10,9.6,0000000
0001,2011/02/03 13:00:00,2,-0.87,10.11,5.3,31.80,1.43,118.6,10.90,11.10,9.6,0000000
0001,2011/02/03 13:00:00,3,-1.87,9.75,8.7,31.82,1.54,119.2,11.04,11.10,9.6,0000000
0001,2011/02/03 13:00:00,4,-2.87,9.55,10.9,31.82,1.53,117.6,10.94,11.10,9.6,0000000
0001,2011/02/03 13:00:00,5,-3.87,9.46,11.8,31.87,1.50,116.6,10.87,11.10,9.6,0000000
0001,2011/02/03 13:00:00,6,-4.87,9.42,14.0,31.95,1.51,113.6,10.60,11.10,9.6,0000000
0001,2011/02/03 13:00:00,7,-5.87,9.31,13.5,32.03,1.36,109.1,10.19,11.10,9.6,0000000
0001,2011/02/03 13:00:00,8,-6.87,9.25,13.7,32.11,1.44,104.4,9.76,11.10,9.6,0000000
0001,2011/02/03 13:00:00,9,-7.87,9.47,30.2,32.19,2.27,99.4,9.24,11.10,9.6,0000000
0001,2011/02/03 13:00:00,10,-8.87,9.48,40.8,32.19,3.44,98.7,9.17,11.10,9.6,0000000
0001,2011/02/03 13:00:00,11,-9.87,9.48,49.0,32.19,4.34,98.3,9.14,11.10,9.6,0000000
0001,2011/02/03 13:00:00,12,-9.97,9.48,49.8,32.19,5.16,98.2,9.13,11.10,9.6,0000000
0001,2011/02/03 14:00:00,0,0.93,10.75,3.0,31.80,1.26,118.5,10.73,11.40,9.6,0000000
0001,2011/02/03 14:00:00,1,0.43,10.63,3.9,31.79,1.28,119.3,10.84,11.40,9.6,0000000
0001,2011/02/03 14:00:00,2,-0.57,9.70,8.1,31.79,1.56,121.7,11.28,11.40,9.6,0000000
0001,2011/02/03 14:00:00,3,-1.57,9.50,10.9,31.86,1.53,120.7,11.24,11.40,9.6,0000000
0001,2011/02/03 14:00:00,4,-2.57,9.47,11.7,31.91,1.46,119.1,11.09,11.40,9.6,0000000
0001,2011/02/03 14:00:00,5,-3.57,9.44,14.6,31.94,1.43,117.8,10.98,11.40,9.6,0000000
0001,2011/02/03 14:00:00,6,-4.57,9.40,17.1,31.98,1.51,114.2,10.65,11.40,9.6,0000000
0001,2011/02/03 14:00:00,7,-5.57,9.34,14.6,32.04,1.44,110.9,10.35,11.40,9.6,0000000
0001,2011/02/03 14:00:00,8,-6.57,9.31,11.9,32.07,1.38,107.4,10.03,11.40,9.6,0000000
0001,2011/02/03 14:00:00,9,-7.57,9.44,29.5,32.18,2.71,100.3,9.33,11.40,9.6,0000000
0001,2011/02/03 14:00:00,10,-8.57,9.49,46.9,32.19,4.24,98.7,9.17,11.40,9.6,0000000
0001,2011/02/03 14:00:00,11,-9.57,9.49,45.6,32.19,4.12,98.9,9.19,11.40,9.6,0000000
0001,2011/02/03 14:00:00,12,-9.97,9.49,46.8,32.20,4.49,98.3,9.13,11.40,9.6,0000000
0001,2011/02/03 15:00:00,0,1.23,10.60,4.0,31.79,1.20,120.6,10.97,11.70,9.6,0000000
