STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2015/05/01 00:00:00,3.7,3.0,23,23,11.5,00
0001,2015/05/01 00:15:00,3.7,2.8,25,25,11.5,00
0001,2015/05/01 00:30:00,3.2,2.8,25,22,11.5,00
0001,2015/05/01 00:45:00,3.3,2.8,23,22,11.5,00
0001,2015/05/01 01:00:00,4.3,3.6,33,37,11.5,00
0001,2015/05/01 01:15:00,4.5,3.6,40,42,11.5,00
0001,2015/05/01 01:30:00,4.0,2.8,47,46,11.5,00
0001,2015/05/01 01:45:00,3.1,2.4,45,45,11.5,00
0001,2015/05/01 02:00:00,3.2,2.6,45,45,11.5,00
0001,2015/05/01 02:15:00,3.8,3.0,40,43,11.5,00
0001,2015/05/01 02:30:00,3.7,2.8,40,36,11.5,00
0001,2015/05/01 02:45:00,3.4,2.8,39,32,11.5,00
0001,2015/05/01 03:00:00,3.8,2.8,25,30,11.5,00
0001,2015/05/01 03:15:00,3.3,2.6,26,26,11.5,00
0001,2015/05/01 03:30:00,3.4,2.6,30,32,11.5,00
0001,2015/05/01 03:45:00,3.1,1.9,30,36,11.5,00
0001,2015/05/01 04:00:00,2.3,1.8,47,46,11.5,00
0001,2015/05/01 04:15:00,2.0,1.6,52,57,11.5,00
0001,2015/05/01 04:30:00,2.1,1.2,54,61,11.5,00
0001,2015/05/01 04:45:00,1.9,1.2,81,73,11.5,00
0001,2015/05/01 05:00:00,1.9,0.4,137,112,11.5,00
0001,2015/05/01 05:15:00,1.6,1.0,71,70,11.5,00
0001,2015/05/01 05:30:00,1.7,1.0,85,80,11.5,00
0001,2015/05/01 05:45:00,1.9,1.4,80,84,11.5,00
0001,2015/05/01 06:00:00,1.9,1.6,74,73,11.5,00
0001,2015/05/01 06:15:00,1.9,1.2,71,54,11.5,00
0001,2015/05/01 06:30:00,1.9,1.0,35,42,11.5,00
0001,2015/05/01 06:45:00,1.8,1.0,26,39,11.5,00
0001,2015/05/01 07:00:00,1.4,0.4,26,32,11.5,00
0001,2015/05/01 07:15:00,1.0,0.0,25,40,11.5,00
0001,2015/05/01 07:30:00,1.4,0.6,343,354,11.5,00
0001,2015/05/01 07:45:00,1.7,1.0,343,337,11.5,00
0001,2015/05/01 08:00:00,1.4,0.8,344,337,11.5,00
0001,2015/05/01 08:15:00,1.0,0.0,322,313,11.5,00
0001,2015/05/01 08:30:00,1.4,0.0,281,289,11.5,00
