STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2006/09/01 00:00:00,0,0.83,28.16,14.6,23.43,4.19,131.1,8.95,11.30,9.5,0000000
0001,2006/09/01 00:00:00,1,0.33,27.61,15.2,24.55,3.57,135.1,9.26,11.30,9.5,0000000
0001,2006/09/01 00:00:00,2,-0.67,27.48,15.8,24.76,3.49,134.0,9.19,11.30,9.5,0000000
0001,2006/09/01 00:00:00,3,-1.67,27.22,14.0,25.26,3.17,131.4,9.03,11.30,9.5,0000000
0001,2006/09/01 00:00:00,4,-2.67,26.59,10.7,26.46,2.41,128.8,8.88,11.30,9.5,0000000
0001,2006/09/01 00:00:00,5,-3.67,26.42,9.6,26.77,2.23,127.2,8.78,11.30,9.5,0000000
0001,2006/09/01 00:00:00,6,-4.67,25.64,8.6,27.62,2.04,98.9,6.89,11.30,9.5,0000000
0001,2006/09/01 00:00:00,7,-5.67,23.12,2.2,30.54,1.21,6.9,0.49,11.30,9.5,0000000
0001,2006/09/01 00:00:00,8,-6.67,23.01,1.9,30.59,1.08,6.0,0.43,11.30,9.5,0000000
0001,2006/09/01 00:00:00,9,-7.67,22.79,1.6,30.90,1.31,6.0,0.43,11.30,9.5,0000000
0001,2006/09/01 00:00:00,10,-8.67,22.55,1.3,31.15,1.16,13.9,1.00,11.30,9.5,0000000
0001,2006/09/01 00:00:00,11,-9.67,21.92,0.9,31.85,1.01,20.2,1.46,11.30,9.5,0000000
0001,2006/09/01 00:00:00,12,-9.97,21.87,0.8,31.92,1.63,20.9,1.52,11.30,9.5,0000000
0001,2006/09/01 01:00:00,0,0.53,27.91,14.6,23.63,4.23,133.7,9.16,11.00,9.5,0000000
0001,2006/09/01 01:00:00,1,0.03,27.43,14.7,24.74,3.60,135.9,9.33,11.00,9.5,0000000
0001,2006/09/01 01:00:00,2,-0.97,27.35,15.1,24.93,3.48,134.5,9.24,11.00,9.5,0000000
