STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2014/05/01 00:00:00,0,0.33,17.47,4.3,30.30,1.11,102.7,8.18,10.80,9.6,0000000
0001,2014/05/01 00:00:00,1,-0.17,17.47,4.5,30.30,1.12,102.5,8.16,10.80,9.6,0000000
0001,2014/05/01 00:00:00,2,-1.17,17.47,4.6,30.30,1.12,102.4,8.15,10.80,9.6,0000000
0001,2014/05/01 00:00:00,3,-2.17,17.46,4.8,30.31,1.12,102.1,8.13,10.80,9.6,0000000
0001,2014/05/01 00:00:00,4,-3.17,17.47,4.7,30.30,1.13,102.1,8.13,10.80,9.6,0000000
0001,2014/05/01 00:00:00,5,-4.17,17.33,5.2,30.39,1.22,102.8,8.20,10.80,9.6,0000000
0001,2014/05/01 00:00:00,6,-5.17,17.20,5.4,30.48,1.23,103.3,8.26,10.80,9.6,0000000
0001,2014/05/01 00:00:00,7,-6.17,17.02,7.3,30.62,1.47,104.7,8.40,10.80,9.6,0000000
0001,2014/05/01 00:00:00,8,-7.17,16.92,7.6,30.71,1.52,105.6,8.47,10.80,9.6,0000000
0001,2014/05/01 00:00:00,9,-8.17,16.87,7.9,30.74,1.55,104.8,8.42,10.80,9.6,0000000
0001,2014/05/01 00:00:00,10,-9.17,16.69,6.9,30.90,1.59,92.1,7.42,10.80,9.6,0000000
0001,2014/05/01 00:00:00,11,-9.97,16.22,5.4,31.39,8.11,68.0,5.51,10.80,9.6,0000000
0001,2014/05/01 01:00:00,0,0.43,17.40,4.5,30.32,1.14,101.6,8.10,10.90,9.6,0000000
0001,2014/05/01 01:00:00,1,-0.07,17.41,4.5,30.31,1.12,101.5,8.09,10.90,9.6,0000000
0001,2014/05/01 01:00:00,2,-1.07,17.41,4.6,30.32,1.12,101.4,8.08,10.90,9.6,0000000
0001,2014/05/01 01:00:00,3,-2.07,17.39,4.7,30.34,1.17,101.4,8.09,10.90,9.6,0000000
0001,2014/05/01 01:00:00,4,-3.07,17.35,4.8,30.37,1.15,101.8,8.12,10.90,9.6,0000000
0001,2014/05/01 01:00:00,5,-4.07,17.26,5.1,30.44,1.19,102.5,8.19,10.90,9.6,0000000
0001,2014/05/01 01:00:00,6,-5.07,17.11,5.8,30.56,1.36,103.6,8.30,10.90,9.6,0000000
0001,2014/05/01 01:00:00,7,-6.07,16.97,6.8,30.67,1.45,104.8,8.41,10.90,9.6,0000000
0001,2014/05/01 01:00:00,8,-7.07,16.92,7.2,30.70,1.47,105.0,8.43,10.90,9.6,0000000
0001,2014/05/01 01:00:00,9,-8.07,16.89,7.5,30.72,1.49,105.0,8.43,10.90,9.6,0000000
0001,2014/05/01 01:00:00,10,-9.07,16.86,7.8,30.74,1.51,104.2,8.37,10.90,9.6,0000000
0001,2014/05/01 01:00:00,11,-9.97,16.50,5.9,31.08,8.13,79.2,6.39,10.90,9.6,0000000
0001,2014/05/01 02:00:00,0,0.53,17.29,4.0,30.36,1.04,101.9,8.14,11.00,9.6,0000000
0001,2014/05/01 02:00:00,1,0.03,17.29,4.1,30.36,1.04,101.9,8.14,11.00,9.6,0000000
0001,2014/05/01 02:00:00,2,-0.97,17.28,4.2,30.38,1.05,101.6,8.12,11.00,9.6,0000000
0001,2014/05/01 02:00:00,3,-1.97,17.26,4.3,30.40,1.06,101.8,8.14,11.00,9.6,0000000
0001,2014/05/01 02:00:00,4,-2.97,17.12,4.9,30.51,1.17,102.8,8.23,11.00,9.6,0000000
0001,2014/05/01 02:00:00,5,-3.97,16.94,6.2,30.66,1.34,104.2,8.37,11.00,9.6,0000000
0001,2014/05/01 02:00:00,6,-4.97,16.89,6.7,30.70,1.40,104.4,8.39,11.00,9.6,0000000
0001,2014/05/01 02:00:00,7,-5.97,16.86,6.9,30.72,1.42,104.3,8.38,11.00,9.6,0000000
0001,2014/05/01 02:00:00,8,-6.97,16.84,7.1,30.74,1.46,104.1,8.37,11.00,9.6,0000000
0001,2014/05/01 02:00:00,9,-7.97,16.82,7.3,30.75,1.48,104.0,8.36,11.00,9.6,0000000
0001,2014/05/01 02:00:00,10,-8.97,16.79,7.3,30.78,1.49,101.5,8.17,11.00,9.6,0000000
0001,2014/05/01 02:00:00,11,-9.97,16.60,6.2,30.99,7.98,87.8,7.08,11.00,9.6,0000000
0001,2014/05/01 03:00:00,0,1.03,16.78,6.5,30.77,1.40,103.5,8.33,11.50,9.6,0000000
0001,2014/05/01 03:00:00,1,0.53,16.78,6.7,30.77,1.43,103.3,8.31,11.50,9.6,0000000
0001,2014/05/01 03:00:00,2,-0.47,16.78,6.7,30.77,1.40,103.3,8.32,11.50,9.6,0000000
0001,2014/05/01 03:00:00,3,-1.47,16.78,6.8,30.77,1.40,103.2,8.31,11.50,9.6,0000000
0001,2014/05/01 03:00:00,4,-2.47,16.78,6.8,30.77,1.44,103.2,8.31,11.50,9.6,0000000
0001,2014/05/01 03:00:00,5,-3.47,16.78,6.9,30.77,1.46,103.2,8.30,11.50,9.6,0000000
0001,2014/05/01 03:00:00,6,-4.47,16.78,6.9,30.77,1.43,102.9,8.28,11.50,9.6,0000000
0001,2014/05/01 03:00:00,7,-5.47,16.78,7.0,30.77,1.42,102.8,8.27,11.50,9.6,0000000
0001,2014/05/01 03:00:00,8,-6.47,16.78,6.9,30.78,1.43,102.1,8.22,11.50,9.6,0000000
0001,2014/05/01 03:00:00,9,-7.47,16.78,6.8,30.78,1.43,102.0,8.21,11.50,9.6,0000000
0001,2014/05/01 03:00:00,10,-8.47,16.76,6.3,30.80,1.37,99.3,7.99,11.50,9.6,0000000
0001,2014/05/01 03:00:00,11,-9.47,16.49,4.4,31.10,1.44,86.9,7.02,11.50,9.6,0000000
0001,2014/05/01 03:00:00,12,-9.97,16.51,4.7,31.05,7.84,76.0,6.14,11.50,9.6,0000000
0001,2014/05/01 04:00:00,0,1.13,16.75,7.1,30.79,1.43,102.3,8.24,11.60,9.6,0000000
0001,2014/05/01 04:00:00,1,0.63,16.75,7.2,30.79,1.43,102.1,8.22,11.60,9.6,0000000
0001,2014/05/01 04:00:00,2,-0.37,16.75,7.5,30.80,1.49,101.9,8.21,11.60,9.6,0000000
0001,2014/05/01 04:00:00,3,-1.37,16.75,7.4,30.80,1.44,102.0,8.21,11.60,9.6,0000000
0001,2014/05/01 04:00:00,4,-2.37,16.74,7.3,30.80,1.42,101.9,8.21,11.60,9.6,0000000
0001,2014/05/01 04:00:00,5,-3.37,16.74,7.5,30.80,1.49,101.9,8.21,11.60,9.6,0000000
0001,2014/05/01 04:00:00,6,-4.37,16.74,7.6,30.80,1.47,102.0,8.21,11.60,9.6,0000000
0001,2014/05/01 04:00:00,7,-5.37,16.72,7.6,30.82,1.44,102.2,8.23,11.60,9.6,0000000
0001,2014/05/01 04:00:00,8,-6.37,16.70,7.3,30.85,1.36,102.4,8.25,11.60,9.6,0000000
0001,2014/05/01 04:00:00,9,-7.37,16.67,6.0,30.89,1.25,101.7,8.20,11.60,9.6,0000000
0001,2014/05/01 04:00:00,10,-8.37,16.64,5.0,30.93,1.21,97.0,7.82,11.60,9.6,0000000
0001,2014/05/01 04:00:00,11,-9.37,16.24,2.4,31.35,1.42,62.4,5.06,11.60,9.6,0000000
0001,2014/05/01 04:00:00,12,-9.97,16.05,1.7,31.56,7.91,47.1,3.83,11.60,9.6,0000000
0001,2014/05/01 05:00:00,0,1.43,16.74,6.0,30.76,1.34,102.3,8.24,11.90,9.6,0000000
0001,2014/05/01 05:00:00,1,0.93,16.74,6.6,30.76,1.38,102.1,8.22,11.90,9.6,0000000
0001,2014/05/01 05:00:00,2,-0.07,16.74,7.3,30.79,1.40,101.8,8.20,11.90,9.6,0000000
0001,2014/05/01 05:00:00,3,-1.07,16.74,7.3,30.80,1.41,101.8,8.19,11.90,9.6,0000000
0001,2014/05/01 05:00:00,4,-2.07,16.73,7.6,30.81,1.44,101.7,8.19,11.90,9.6,0000000
0001,2014/05/01 05:00:00,5,-3.07,16.73,7.9,30.82,1.46,101.6,8.18,11.90,9.6,0000000
0001,2014/05/01 05:00:00,6,-4.07,16.72,8.0,30.83,1.44,101.7,8.19,11.90,9.6,0000000
0001,2014/05/01 05:00:00,7,-5.07,16.71,7.9,30.84,1.42,101.7,8.19,11.90,9.6,0000000
0001,2014/05/01 05:00:00,8,-6.07,16.68,7.0,30.89,1.27,101.4,8.17,11.90,9.6,0000000
0001,2014/05/01 05:00:00,9,-7.07,16.65,5.5,30.94,1.19,100.0,8.06,11.90,9.6,0000000
0001,2014/05/01 05:00:00,10,-8.07,16.64,5.2,30.95,1.10,99.0,7.98,11.90,9.6,0000000
0001,2014/05/01 05:00:00,11,-9.07,16.59,3.9,31.00,1.17,93.2,7.52,11.90,9.6,0000000
0001,2014/05/01 05:00:00,12,-9.97,16.47,3.7,31.12,7.63,85.3,6.90,11.90,9.6,0000000
0001,2014/05/01 06:00:00,0,1.23,16.92,4.3,30.56,1.14,101.3,8.14,11.70,9.6,0000000
0001,2014/05/01 06:00:00,1,0.73,16.91,4.5,30.55,1.15,101.2,8.13,11.70,9.6,0000000
0001,2014/05/01 06:00:00,2,-0.27,16.87,5.3,30.60,1.19,101.3,8.14,11.70,9.6,0000000
0001,2014/05/01 06:00:00,3,-1.27,16.79,6.8,30.69,1.31,101.4,8.16,11.70,9.6,0000000
0001,2014/05/01 06:00:00,4,-2.27,16.73,8.2,30.79,1.45,101.2,8.15,11.70,9.6,0000000
0001,2014/05/01 06:00:00,5,-3.27,16.72,8.8,30.81,1.46,101.1,8.14,11.70,9.6,0000000
0001,2014/05/01 06:00:00,6,-4.27,16.71,8.5,30.83,1.43,101.0,8.14,11.70,9.6,0000000
0001,2014/05/01 06:00:00,7,-5.27,16.69,7.2,30.88,1.32,100.9,8.13,11.70,9.6,0000000
0001,2014/05/01 06:00:00,8,-6.27,16.68,6.9,30.91,1.23,100.4,8.09,11.70,9.6,0000000
0001,2014/05/01 06:00:00,9,-7.27,16.66,6.2,30.94,1.19,99.0,7.97,11.70,9.6,0000000
