STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2012/01/01 21:00:00,0,0.63,11.22,14.3,32.02,1.39,129.3,11.58,11.10,9.6,0000000
0001,2012/01/01 21:00:00,1,0.13,11.23,14.5,32.02,1.39,128.8,11.54,11.10,9.6,0000000
0001,2012/01/01 21:00:00,2,-0.87,10.96,18.8,32.07,1.66,124.6,11.22,11.10,9.6,0000000
0001,2012/01/01 21:00:00,3,-1.87,10.68,18.5,32.14,1.64,122.3,11.08,11.10,9.6,0000000
0001,2012/01/01 21:00:00,4,-2.87,10.55,14.3,32.18,1.18,121.0,10.99,11.10,9.6,0000000
0001,2012/01/01 21:00:00,5,-3.87,10.33,16.1,32.18,1.34,115.9,10.57,11.10,9.6,0000000
0001,2012/01/01 21:00:00,6,-4.87,10.25,15.1,32.18,1.18,114.5,10.47,11.10,9.6,0000000
0001,2012/01/01 21:00:00,7,-5.87,10.19,17.4,32.19,1.40,113.0,10.34,11.10,9.6,0000000
0001,2012/01/01 21:00:00,8,-6.87,10.10,13.9,32.20,1.23,108.5,9.95,11.10,9.6,0000000
0001,2012/01/01 21:00:00,9,-7.87,10.23,11.6,32.30,1.13,101.9,9.31,11.10,9.6,0000000
0001,2012/01/01 21:00:00,10,-8.87,10.31,11.5,32.35,1.29,100.6,9.17,11.10,9.6,0000000
0001,2012/01/01 21:00:00,11,-9.87,10.55,11.6,32.38,1.41,97.5,8.84,11.10,9.6,0000000
0001,2012/01/01 21:00:00,12,-9.97,10.62,12.0,32.36,7.04,96.4,8.73,11.10,9.6,0000000
0001,2012/01/01 22:00:00,0,0.63,11.35,13.1,32.10,1.30,127.0,11.34,11.10,9.6,0000000
0001,2012/01/01 22:00:00,1,0.13,11.35,14.6,32.09,1.38,126.8,11.32,11.10,9.6,0000000
0001,2012/01/01 22:00:00,2,-0.87,10.82,15.6,32.10,1.54,124.0,11.20,11.10,9.6,0000000
0001,2012/01/01 22:00:00,3,-1.87,10.54,17.2,32.15,1.45,122.0,11.08,11.10,9.6,0000000
0001,2012/01/01 22:00:00,4,-2.87,10.29,13.3,32.18,1.26,115.8,10.57,11.10,9.6,0000000
0001,2012/01/01 22:00:00,5,-3.87,10.17,14.7,32.18,1.28,111.3,10.19,11.10,9.6,0000000
0001,2012/01/01 22:00:00,6,-4.87,10.04,11.6,32.19,1.02,106.4,9.77,11.10,9.6,0000000
0001,2012/01/01 22:00:00,7,-5.87,10.02,10.8,32.23,1.08,104.6,9.61,11.10,9.6,0000000
0001,2012/01/01 22:00:00,8,-6.87,10.25,10.4,32.27,1.21,102.7,9.38,11.10,9.6,0000000
0001,2012/01/01 22:00:00,9,-7.87,10.31,9.2,32.32,1.16,101.0,9.21,11.10,9.6,0000000
0001,2012/01/01 22:00:00,10,-8.87,10.37,11.4,32.35,1.20,99.9,9.10,11.10,9.6,0000000
0001,2012/01/01 22:00:00,11,-9.87,10.60,12.1,32.37,1.47,97.3,8.81,11.10,9.6,0000000
0001,2012/01/01 22:00:00,12,-9.97,10.68,12.1,32.40,7.05,95.7,8.65,11.10,9.6,0000000
