STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2015/09/01 00:00:00,0,-0.17,24.46,7.7,28.19,2.51,124.5,8.82,10.30,9.5,0000000
0001,2015/09/01 00:00:00,1,-0.67,23.64,13.1,30.00,1.80,136.7,9.72,10.30,9.5,0000000
0001,2015/09/01 00:00:00,2,-1.67,23.52,13.7,30.20,1.72,136.0,9.68,10.30,9.5,0000000
0001,2015/09/01 00:00:00,3,-2.67,23.48,14.2,30.38,1.68,141.8,10.09,10.30,9.5,0000000
0001,2015/09/01 00:00:00,4,-3.67,23.40,13.5,30.49,1.50,137.1,9.77,10.30,9.5,0000000
0001,2015/09/01 00:00:00,5,-4.67,23.39,12.2,30.60,1.49,131.0,9.33,10.30,9.5,0000000
0001,2015/09/01 00:00:00,6,-5.67,23.09,5.9,31.40,1.28,95.4,6.80,10.30,9.5,0000000
0001,2015/09/01 00:00:00,7,-6.67,22.92,3.6,31.68,1.27,78.4,5.59,10.30,9.5,0000000
0001,2015/09/01 00:00:00,8,-7.67,22.85,4.2,31.85,1.41,74.9,5.35,10.30,9.5,0000000
0001,2015/09/01 00:00:00,9,-8.67,22.82,4.1,31.91,1.39,74.7,5.33,10.30,9.5,0000000
0001,2015/09/01 00:00:00,10,-9.67,22.81,4.2,31.95,1.44,71.9,5.13,10.30,9.5,0000000
0001,2015/09/01 00:00:00,11,-9.97,22.79,3.9,32.00,1.98,67.0,4.78,10.30,9.5,0000000
0001,2015/09/01 01:00:00,0,-0.07,24.14,7.7,27.87,3.03,122.7,8.76,10.40,9.5,0000000
0001,2015/09/01 01:00:00,1,-0.57,23.53,14.1,30.14,1.67,146.1,10.41,10.40,9.5,0000000
0001,2015/09/01 01:00:00,2,-1.57,23.45,13.8,30.40,1.64,138.8,9.88,10.40,9.5,0000000
0001,2015/09/01 01:00:00,3,-2.57,23.40,13.7,30.54,1.55,136.9,9.75,10.40,9.5,0000000
0001,2015/09/01 01:00:00,4,-3.57,23.32,12.0,30.82,1.49,127.4,9.07,10.40,9.5,0000000
0001,2015/09/01 01:00:00,5,-4.57,23.01,4.3,31.61,1.24,83.7,5.97,10.40,9.5,0000000
0001,2015/09/01 01:00:00,6,-5.57,22.89,3.9,31.77,1.26,75.5,5.39,10.40,9.5,0000000
0001,2015/09/01 01:00:00,7,-6.57,22.85,4.0,31.84,1.36,74.0,5.28,10.40,9.5,0000000
0001,2015/09/01 01:00:00,8,-7.57,22.84,4.0,31.86,1.46,73.3,5.23,10.40,9.5,0000000
0001,2015/09/01 01:00:00,9,-8.57,22.82,4.3,31.92,1.35,70.0,5.00,10.40,9.5,0000000
0001,2015/09/01 01:00:00,10,-9.57,22.72,3.8,32.10,1.66,58.5,4.18,10.40,9.5,0000000
0001,2015/09/01 01:00:00,11,-9.97,22.66,3.0,32.19,2.05,52.1,3.72,10.40,9.5,0000000
0001,2015/09/01 02:00:00,0,0.23,23.54,13.6,30.04,1.83,153.8,10.96,10.70,9.5,0000000
0001,2015/09/01 02:00:00,1,-0.27,23.55,13.7,30.14,1.67,150.2,10.70,10.70,9.5,0000000
0001,2015/09/01 02:00:00,2,-1.27,23.42,12.6,30.45,1.56,138.4,9.86,10.70,9.5,0000000
0001,2015/09/01 02:00:00,3,-2.27,23.43,13.3,30.51,1.57,139.3,9.92,10.70,9.5,0000000
0001,2015/09/01 02:00:00,4,-3.27,23.41,7.0,30.95,1.35,106.1,7.54,10.70,9.5,0000000
0001,2015/09/01 02:00:00,5,-4.27,23.13,4.8,31.42,1.24,89.9,6.40,10.70,9.5,0000000
0001,2015/09/01 02:00:00,6,-5.27,22.87,3.5,31.74,1.26,74.0,5.28,10.70,9.5,0000000
0001,2015/09/01 02:00:00,7,-6.27,22.87,3.8,31.79,1.37,74.6,5.32,10.70,9.5,0000000
0001,2015/09/01 02:00:00,8,-7.27,22.85,4.1,31.84,1.47,73.4,5.24,10.70,9.5,0000000
0001,2015/09/01 02:00:00,9,-8.27,22.81,4.1,31.95,1.38,71.7,5.12,10.70,9.5,0000000
0001,2015/09/01 02:00:00,10,-9.27,22.65,3.3,32.19,1.71,50.5,3.61,10.70,9.5,0000000
0001,2015/09/01 02:00:00,11,-9.97,22.67,2.3,32.34,2.13,51.1,3.65,10.70,9.5,0000000
0001,2015/09/01 03:00:00,0,0.53,23.53,12.9,29.44,1.99,148.7,10.63,11.00,9.5,0000000
0001,2015/09/01 03:00:00,1,0.03,23.52,14.0,30.09,1.69,146.3,10.42,11.00,9.5,0000000
0001,2015/09/01 03:00:00,2,-0.97,23.46,12.8,30.47,1.58,142.5,10.14,11.00,9.5,0000000
0001,2015/09/01 03:00:00,3,-1.97,23.44,9.8,30.64,1.48,119.9,8.53,11.00,9.5,0000000
0001,2015/09/01 03:00:00,4,-2.97,23.38,5.4,30.76,1.29,101.9,7.25,11.00,9.5,0000000
0001,2015/09/01 03:00:00,5,-3.97,23.17,4.2,31.39,1.20,95.7,6.81,11.00,9.5,0000000
0001,2015/09/01 03:00:00,6,-4.97,23.00,3.9,31.59,1.28,82.3,5.87,11.00,9.5,0000000
0001,2015/09/01 03:00:00,7,-5.97,22.87,3.3,31.72,1.20,74.3,5.30,11.00,9.5,0000000
0001,2015/09/01 03:00:00,8,-6.97,22.85,3.5,31.78,1.33,72.7,5.19,11.00,9.5,0000000
0001,2015/09/01 03:00:00,9,-7.97,22.83,3.5,31.83,1.33,72.0,5.14,11.00,9.5,0000000
0001,2015/09/01 03:00:00,10,-8.97,22.77,3.8,32.05,1.49,61.4,4.38,11.00,9.5,0000000
0001,2015/09/01 03:00:00,11,-9.97,22.63,2.1,32.29,1.56,51.4,3.67,11.00,9.5,0000000
0001,2015/09/01 03:00:00,12,-9.97,22.64,2.3,32.29,1.95,51.5,3.68,11.00,9.5,0000000
0001,2015/09/01 04:00:00,0,0.93,23.42,13.2,29.40,1.89,128.3,9.19,11.40,9.5,0000000
0001,2015/09/01 04:00:00,1,0.43,23.53,11.6,29.90,1.79,117.4,8.38,11.40,9.5,0000000
0001,2015/09/01 04:00:00,2,-0.57,23.46,11.9,30.50,1.59,128.5,9.14,11.40,9.5,0000000
0001,2015/09/01 04:00:00,3,-1.57,23.32,4.1,30.93,1.17,98.9,7.04,11.40,9.5,0000000
0001,2015/09/01 04:00:00,4,-2.57,23.28,4.4,31.15,1.27,98.4,7.00,11.40,9.5,0000000
0001,2015/09/01 04:00:00,5,-3.57,23.12,4.8,31.41,1.29,95.5,6.80,11.40,9.5,0000000
0001,2015/09/01 04:00:00,6,-4.57,23.08,4.3,31.55,1.30,87.8,6.25,11.40,9.5,0000000
0001,2015/09/01 04:00:00,7,-5.57,22.98,4.1,31.60,1.28,81.8,5.83,11.40,9.5,0000000
0001,2015/09/01 04:00:00,8,-6.57,22.86,3.6,31.75,1.31,73.8,5.27,11.40,9.5,0000000
0001,2015/09/01 04:00:00,9,-7.57,22.82,3.1,31.81,1.23,70.7,5.05,11.40,9.5,0000000
0001,2015/09/01 04:00:00,10,-8.57,22.83,3.5,31.84,1.40,72.4,5.17,11.40,9.5,0000000
0001,2015/09/01 04:00:00,11,-9.57,22.62,2.6,32.26,1.50,50.0,3.57,11.40,9.5,0000000
0001,2015/09/01 04:00:00,12,-9.97,22.67,2.0,32.32,2.03,50.4,3.60,11.40,9.5,0000000
0001,2015/09/01 05:00:00,0,1.33,23.36,13.0,28.89,2.13,128.8,9.27,11.80,9.5,0000000
0001,2015/09/01 05:00:00,1,0.83,23.46,14.3,30.00,1.78,136.8,9.76,11.80,9.5,0000000
0001,2015/09/01 05:00:00,2,-0.17,23.46,8.6,30.61,1.44,109.7,7.80,11.80,9.5,0000000
0001,2015/09/01 05:00:00,3,-1.17,23.35,4.1,31.02,1.16,97.7,6.94,11.80,9.5,0000000
0001,2015/09/01 05:00:00,4,-2.17,23.29,4.7,31.09,1.29,98.1,6.98,11.80,9.5,0000000
0001,2015/09/01 05:00:00,5,-3.17,23.12,5.0,31.38,1.46,93.7,6.68,11.80,9.5,0000000
0001,2015/09/01 05:00:00,6,-4.17,23.05,4.6,31.53,1.40,87.4,6.23,11.80,9.5,0000000
0001,2015/09/01 05:00:00,7,-5.17,23.04,4.5,31.58,1.36,84.8,6.04,11.80,9.5,0000000
0001,2015/09/01 05:00:00,8,-6.17,22.93,4.5,31.67,1.39,77.3,5.52,11.80,9.5,0000000
0001,2015/09/01 05:00:00,9,-7.17,22.83,3.4,31.77,1.28,72.2,5.16,11.80,9.5,0000000
0001,2015/09/01 05:00:00,10,-8.17,22.83,3.4,31.82,1.34,70.9,5.06,11.80,9.5,0000000
0001,2015/09/01 05:00:00,11,-9.17,22.64,2.6,32.23,1.62,49.2,3.52,11.80,9.5,0000000
0001,2015/09/01 05:00:00,12,-9.97,22.66,2.3,32.31,2.41,49.3,3.52,11.80,9.5,0000000
0001,2015/09/01 06:00:00,0,1.43,23.40,12.0,28.45,2.22,125.6,9.05,11.90,9.5,0000000
0001,2015/09/01 06:00:00,1,0.93,23.40,13.7,29.00,2.09,121.5,8.73,11.90,9.5,0000000
0001,2015/09/01 06:00:00,2,-0.07,23.43,13.3,30.52,1.74,125.0,8.90,11.90,9.5,0000000
0001,2015/09/01 06:00:00,3,-1.07,23.31,5.2,31.06,1.22,99.5,7.08,11.90,9.5,0000000
0001,2015/09/01 06:00:00,4,-2.07,23.25,4.8,31.14,1.27,98.9,7.04,11.90,9.5,0000000
0001,2015/09/01 06:00:00,5,-3.07,23.09,4.9,31.41,1.38,92.9,6.62,11.90,9.5,0000000
0001,2015/09/01 06:00:00,6,-4.07,23.08,5.0,31.48,1.36,89.7,6.39,11.90,9.5,0000000
0001,2015/09/01 06:00:00,7,-5.07,23.02,4.3,31.66,1.20,80.6,5.74,11.90,9.5,0000000
0001,2015/09/01 06:00:00,8,-6.07,22.86,4.0,31.72,1.33,75.2,5.37,11.90,9.5,0000000
0001,2015/09/01 06:00:00,9,-7.07,22.83,3.8,31.77,1.35,72.8,5.20,11.90,9.5,0000000
0001,2015/09/01 06:00:00,10,-8.07,22.83,3.8,31.80,1.32,71.7,5.12,11.90,9.5,0000000
0001,2015/09/01 06:00:00,11,-9.07,22.79,3.8,32.00,1.46,61.5,4.39,11.90,9.5,0000000
0001,2015/09/01 06:00:00,12,-9.97,22.66,3.3,32.20,2.09,49.8,3.56,11.90,9.5,0000000
0001,2015/09/01 07:00:00,0,1.33,23.49,9.7,28.54,2.26,134.1,9.65,11.80,9.5,0000000
0001,2015/09/01 07:00:00,1,0.83,23.45,10.7,28.94,2.24,131.0,9.41,11.80,9.5,0000000
0001,2015/09/01 07:00:00,2,-0.17,23.51,12.1,30.20,1.71,137.5,9.79,11.80,9.5,0000000
0001,2015/09/01 07:00:00,3,-1.17,23.34,4.2,31.08,1.08,98.4,7.00,11.80,9.5,0000000
0001,2015/09/01 07:00:00,4,-2.17,23.11,5.4,31.34,1.29,96.0,6.84,11.80,9.5,0000000
0001,2015/09/01 07:00:00,5,-3.17,23.09,5.7,31.41,1.40,93.1,6.63,11.80,9.5,0000000
0001,2015/09/01 07:00:00,6,-4.17,23.00,5.2,31.55,1.43,81.4,5.81,11.80,9.5,0000000
0001,2015/09/01 07:00:00,7,-5.17,22.89,4.1,31.69,1.37,76.0,5.43,11.80,9.5,0000000
0001,2015/09/01 07:00:00,8,-6.17,22.83,3.9,31.77,1.31,73.1,5.22,11.80,9.5,0000000
0001,2015/09/01 07:00:00,9,-7.17,22.84,3.9,31.78,1.32,72.8,5.20,11.80,9.5,0000000
0001,2015/09/01 07:00:00,10,-8.17,22.83,3.8,31.80,1.27,72.0,5.14,11.80,9.5,0000000
0001,2015/09/01 07:00:00,11,-9.17,22.81,3.7,31.98,1.30,68.1,4.86,11.80,9.5,0000000
0001,2015/09/01 07:00:00,12,-9.97,22.73,3.7,32.08,1.95,52.2,3.73,11.80,9.5,0000000
0001,2015/09/01 08:00:00,0,1.03,23.62,11.2,28.85,2.31,147.6,10.58,11.50,9.5,0000000
0001,2015/09/01 08:00:00,1,0.53,23.59,11.7,28.91,2.31,137.6,9.86,11.50,9.5,0000000
0001,2015/09/01 08:00:00,2,-0.47,23.52,11.2,29.42,1.98,114.4,8.18,11.50,9.5,0000000
0001,2015/09/01 08:00:00,3,-1.47,23.53,10.0,30.16,1.65,110.4,7.86,11.50,9.5,0000000
0001,2015/09/01 08:00:00,4,-2.47,23.24,5.2,31.17,1.22,97.7,6.95,11.50,9.5,0000000
0001,2015/09/01 08:00:00,5,-3.47,23.04,5.4,31.45,1.41,87.3,6.22,11.50,9.5,0000000
0001,2015/09/01 08:00:00,6,-4.47,22.98,4.8,31.57,1.44,80.7,5.76,11.50,9.5,0000000
0001,2015/09/01 08:00:00,7,-5.47,22.97,4.5,31.62,1.29,79.7,5.68,11.50,9.5,0000000
0001,2015/09/01 08:00:00,8,-6.47,22.85,3.7,31.77,1.25,72.5,5.18,11.50,9.5,0000000
0001,2015/09/01 08:00:00,9,-7.47,22.84,3.9,31.82,1.45,70.7,5.05,11.50,9.5,0000000
0001,2015/09/01 08:00:00,10,-8.47,22.83,3.7,31.89,1.38,70.7,5.05,11.50,9.5,0000000
0001,2015/09/01 08:00:00,11,-9.47,22.74,3.4,32.07,1.43,52.2,3.73,11.50,9.5,0000000
0001,2015/09/01 08:00:00,12,-9.97,22.73,3.6,32.07,1.91,51.5,3.68,11.50,9.5,0000000
0001,2015/09/01 09:00:00,0,0.73,23.58,10.2,29.25,2.14,142.4,10.18,11.20,9.5,0000000
0001,2015/09/01 09:00:00,1,0.23,23.60,10.6,29.27,2.14,140.8,10.07,11.20,9.5,0000000
0001,2015/09/01 09:00:00,2,-0.77,23.50,6.0,29.98,1.65,92.0,6.56,11.20,9.5,0000000
0001,2015/09/01 09:00:00,3,-1.77,23.48,9.1,30.52,1.49,103.9,7.39,11.20,9.5,0000000
0001,2015/09/01 09:00:00,4,-2.77,23.37,4.0,31.07,1.06,96.8,6.88,11.20,9.5,0000000
0001,2015/09/01 09:00:00,5,-3.77,23.09,5.8,31.39,1.35,91.7,6.53,11.20,9.5,0000000
0001,2015/09/01 09:00:00,6,-4.77,23.05,5.7,31.46,1.40,84.6,6.03,11.20,9.5,0000000
0001,2015/09/01 09:00:00,7,-5.77,22.99,4.7,31.57,1.44,81.4,5.81,11.20,9.5,0000000
0001,2015/09/01 09:00:00,8,-6.77,22.99,4.4,31.58,1.32,80.3,5.73,11.20,9.5,0000000
0001,2015/09/01 09:00:00,9,-7.77,22.87,3.8,31.73,1.30,73.4,5.24,11.20,9.5,0000000
0001,2015/09/01 09:00:00,10,-8.77,22.83,3.6,31.78,1.31,70.7,5.05,11.20,9.5,0000000
0001,2015/09/01 09:00:00,11,-9.77,22.75,3.2,32.09,1.73,56.2,4.02,11.20,9.5,0000000
0001,2015/09/01 09:00:00,12,-9.97,22.74,3.1,32.08,1.93,52.3,3.73,11.20,9.5,0000000
0001,2015/09/01 10:00:00,0,0.43,24.08,11.5,29.37,2.42,167.7,11.88,10.90,9.5,0000000
0001,2015/09/01 10:00:00,1,-0.07,23.93,12.6,29.38,2.43,163.3,11.60,10.90,9.5,0000000
0001,2015/09/01 10:00:00,2,-1.07,23.69,10.4,29.56,2.01,127.5,9.08,10.90,9.5,0000000
0001,2015/09/01 10:00:00,3,-2.07,23.44,6.2,30.60,1.34,97.2,6.92,10.90,9.5,0000000
0001,2015/09/01 10:00:00,4,-3.07,23.16,5.6,31.28,1.31,94.6,6.74,10.90,9.5,0000000
0001,2015/09/01 10:00:00,5,-4.07,23.07,5.2,31.47,1.35,86.4,6.15,10.90,9.5,0000000
0001,2015/09/01 10:00:00,6,-5.07,23.03,4.7,31.54,1.29,83.7,5.96,10.90,9.5,0000000
0001,2015/09/01 10:00:00,7,-6.07,23.01,4.5,31.58,1.35,82.3,5.87,10.90,9.5,0000000
0001,2015/09/01 10:00:00,8,-7.07,22.93,3.8,31.68,1.29,76.3,5.45,10.90,9.5,0000000
0001,2015/09/01 10:00:00,9,-8.07,22.88,3.6,31.73,1.26,73.4,5.24,10.90,9.5,0000000
0001,2015/09/01 10:00:00,10,-9.07,22.82,3.3,31.92,1.28,68.6,4.90,10.90,9.5,0000000
0001,2015/09/01 10:00:00,11,-9.97,22.79,3.0,32.02,1.69,65.0,4.64,10.90,9.5,0000000
0001,2015/09/01 11:00:00,0,0.13,23.83,12.8,29.41,2.32,169.2,12.04,10.60,9.5,0000000
0001,2015/09/01 11:00:00,1,-0.37,23.76,13.5,29.41,2.33,168.9,12.03,10.60,9.5,0000000
0001,2015/09/01 11:00:00,2,-1.37,23.69,15.9,29.57,2.15,155.8,11.10,10.60,9.5,0000000
0001,2015/09/01 11:00:00,3,-2.37,23.67,14.5,29.60,2.09,151.8,10.81,10.60,9.5,0000000
0001,2015/09/01 11:00:00,4,-3.37,23.30,5.8,31.04,1.22,97.7,6.95,10.60,9.5,0000000
0001,2015/09/01 11:00:00,5,-4.37,23.05,5.1,31.53,1.34,85.7,6.10,10.60,9.5,0000000
0001,2015/09/01 11:00:00,6,-5.37,23.01,4.6,31.58,1.24,82.9,5.91,10.60,9.5,0000000
0001,2015/09/01 11:00:00,7,-6.37,23.02,4.4,31.57,1.47,83.6,5.96,10.60,9.5,0000000
0001,2015/09/01 11:00:00,8,-7.37,23.03,4.5,31.55,1.50,83.7,5.97,10.60,9.5,0000000
0001,2015/09/01 11:00:00,9,-8.37,22.87,3.5,31.80,1.30,71.3,5.09,10.60,9.5,0000000
0001,2015/09/01 11:00:00,10,-9.37,22.80,3.2,31.96,1.32,66.4,4.74,10.60,9.5,0000000
0001,2015/09/01 11:00:00,11,-9.97,22.79,3.1,32.08,2.61,56.8,4.05,10.60,9.5,0000000
0001,2015/09/01 12:00:00,0,-0.27,23.61,23.7,28.18,2.76,227.5,16.36,10.20,9.5,0000000
0001,2015/09/01 12:00:00,1,-0.77,23.92,22.8,28.89,2.84,199.6,14.22,10.20,9.5,0000000
0001,2015/09/01 12:00:00,2,-1.77,23.81,20.5,29.15,2.57,186.1,13.27,10.20,9.5,0000000
0001,2015/09/01 12:00:00,3,-2.77,23.54,15.2,29.87,1.98,145.8,10.40,10.20,9.5,0000000
0001,2015/09/01 12:00:00,4,-3.77,23.44,11.1,30.42,1.52,122.1,8.70,10.20,9.5,0000000
0001,2015/09/01 12:00:00,5,-4.77,23.08,5.3,31.46,1.20,87.3,6.22,10.20,9.5,0000000
0001,2015/09/01 12:00:00,6,-5.77,23.05,5.0,31.52,1.36,85.8,6.11,10.20,9.5,0000000
0001,2015/09/01 12:00:00,7,-6.77,23.05,5.1,31.52,1.35,85.1,6.06,10.20,9.5,0000000
0001,2015/09/01 12:00:00,8,-7.77,22.88,4.0,31.80,1.32,71.3,5.09,10.20,9.5,0000000
0001,2015/09/01 12:00:00,9,-8.77,22.83,3.3,31.88,1.46,69.0,4.93,10.20,9.5,0000000
0001,2015/09/01 12:00:00,10,-9.77,22.79,3.3,31.99,1.45,65.6,4.68,10.20,9.5,0000000
0001,2015/09/01 12:00:00,11,-9.97,22.77,3.2,32.04,1.85,63.6,4.54,10.20,9.5,0000000
