STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2008/09/01 00:00:00,1,-10.60,-5.1,8.4,-1.2,113,111,112,11.71,9.8,00016
0001,2008/09/01 00:00:00,2,-9.60,-2.5,4.9,-0.9,102,101,104,11.71,9.8,00016
0001,2008/09/01 00:00:00,3,-8.60,-5.5,6.5,0,89,91,95,11.71,9.8,00016
0001,2008/09/01 00:00:00,4,-7.60,-5,2.7,-1.1,84,87,89,11.71,9.8,00016
0001,2008/09/01 00:00:00,5,-6.60,1.5,0,0.9,81,81,92,11.71,9.8,00016
0001,2008/09/01 00:00:00,6,-5.60,5.8,6.8,-0.3,87,78,85,11.71,9.8,00016
0001,2008/09/01 00:00:00,7,-4.60,1.7,-1.5,-0.8,83,79,77,11.71,9.8,00016
0001,2008/09/01 00:00:00,8,-3.60,-0.6,0.5,-0.4,82,78,76,11.71,9.8,00016
0001,2008/09/01 00:00:00,9,-2.60,-1.1,2.2,0.7,87,76,76,11.71,9.8,00016
0001,2008/09/01 00:00:00,10,-1.60,-8.9,8.4,0.6,96,96,102,11.71,9.8,00016
0001,2008/09/01 01:00:00,1,-10.60,6.4,9.9,-1.2,110,109,114,11.88,9.8,00016
0001,2008/09/01 01:00:00,2,-9.60,5.7,12.3,0.3,97,100,96,11.88,9.8,00016
0001,2008/09/01 01:00:00,3,-8.60,4,13.1,-0.6,94,94,97,11.88,9.8,00016
0001,2008/09/01 01:00:00,4,-7.60,6.1,7.2,0.9,100,92,89,11.88,9.8,00016
0001,2008/09/01 01:00:00,5,-6.60,6.3,7,0.5,94,84,90,11.88,9.8,00016
0001,2008/09/01 01:00:00,6,-5.60,2.7,4.8,1.3,86,84,86,11.88,9.8,00016
0001,2008/09/01 01:00:00,7,-4.60,6,1.6,2.2,85,82,80,11.88,9.8,00016
0001,2008/09/01 01:00:00,8,-3.60,0.5,0.2,0.7,100,86,79,11.88,9.8,00016
0001,2008/09/01 01:00:00,9,-2.60,0.7,3.4,0,89,87,82,11.88,9.8,00016
0001,2008/09/01 01:00:00,10,-1.60,4.8,-0.5,-0.2,93,88,97,11.88,9.8,00016
0001,2008/09/01 02:00:00,1,-10.60,8.8,11.8,0.8,111,110,110,12.17,9.8,00016
0001,2008/09/01 02:00:00,2,-9.60,2.4,11.8,0.3,99,102,98,12.17,9.8,00016
0001,2008/09/01 02:00:00,3,-8.60,3.8,14,-0.3,102,94,96,12.17,9.8,00016
0001,2008/09/01 02:00:00,4,-7.60,5.9,14.1,0.5,105,91,96,12.17,9.8,00016
0001,2008/09/01 02:00:00,5,-6.60,3.4,9.1,-0.7,99,95,89,12.17,9.8,00016
0001,2008/09/01 02:00:00,6,-5.60,2,7.5,-1.5,80,89,85,12.17,9.8,00016
0001,2008/09/01 02:00:00,7,-4.60,3.7,3.6,2.2,80,83,82,12.17,9.8,00016
0001,2008/09/01 02:00:00,8,-3.60,-0.6,-0.7,1,84,86,86,12.17,9.8,00016
0001,2008/09/01 02:00:00,9,-2.60,2.5,9.4,1.2,86,87,80,12.17,9.8,00016
0001,2008/09/01 02:00:00,10,-1.60,-7.1,1.9,1.8,90,87,100,12.17,9.8,00016
0001,2008/09/01 03:00:00,1,-10.60,7.5,4.7,-0.2,110,110,117,12.53,9.8,00016
0001,2008/09/01 03:00:00,2,-9.60,3.8,8.3,-0.1,99,98,99,12.53,9.8,00016
0001,2008/09/01 03:00:00,3,-8.60,2.1,8.5,0.6,93,93,95,12.53,9.8,00016
0001,2008/09/01 03:00:00,4,-7.60,3.6,11.1,-0.4,95,86,98,12.53,9.8,00016
0001,2008/09/01 03:00:00,5,-6.60,2.7,12.3,-0.2,102,83,94,12.53,9.8,00016
