STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2010/07/01 00:00:00,4.0,2.0,109,105,11.5,00
0001,2010/07/01 00:15:00,2.7,1.2,109,116,11.5,00
0001,2010/07/01 00:30:00,2.8,2.2,95,95,11.5,00
0001,2010/07/01 00:45:00,3.1,2.1,101,98,11.5,00
0001,2010/07/01 01:00:00,2.5,1.8,90,91,11.5,00
0001,2010/07/01 01:15:00,2.4,0.4,91,105,11.5,00
0001,2010/07/01 01:30:00,2.0,0.4,104,129,11.5,00
0001,2010/07/01 01:45:00,1.2,0.0,129,129,11.5,00
0001,2010/07/01 02:00:00,1.6,0.2,127,129,11.5,00
0001,2010/07/01 02:15:00,2.3,1.4,99,102,11.5,00
0001,2010/07/01 02:30:00,2.0,1.2,94,95,11.5,00
0001,2010/07/01 02:45:00,2.1,0.8,90,99,11.5,00
0001,2010/07/01 03:00:00,2.0,0.2,113,129,11.5,00
0001,2010/07/01 03:15:00,1.1,0.0,140,140,11.5,00
0001,2010/07/01 03:30:00,0.0,0.0,0,140,11.5,00
0001,2010/07/01 03:45:00,0.0,0.0,0,140,11.5,00
0001,2010/07/01 04:00:00,3.3,2.1,223,230,11.5,00
0001,2010/07/01 04:15:00,3.1,2.2,223,225,11.5,00
0001,2010/07/01 04:30:00,3.0,2.2,215,222,11.5,00
0001,2010/07/01 04:45:00,4.3,3.2,219,216,11.5,00
0001,2010/07/01 05:00:00,4.0,2.8,213,215,11.5,00
0001,2010/07/01 05:15:00,3.3,2.4,213,210,11.5,00
0001,2010/07/01 05:30:00,3.0,2.0,206,202,11.5,00
0001,2010/07/01 05:45:00,2.3,0.9,206,206,11.5,00
0001,2010/07/01 06:00:00,1.0,0.0,205,196,11.5,00
0001,2010/07/01 06:15:00,2.7,2.0,95,91,11.5,00
0001,2010/07/01 06:30:00,3.4,2.3,85,105,11.5,00
0001,2010/07/01 06:45:00,1.9,0.2,111,115,11.5,00
0001,2010/07/01 07:00:00,1.5,0.0,115,115,11.5,00
0001,2010/07/01 07:15:00,0.0,0.0,0,115,11.5,00
0001,2010/07/01 07:30:00,2.0,0.9,57,59,11.5,00
0001,2010/07/01 07:45:00,1.2,0.0,59,59,11.5,00
0001,2010/07/01 08:00:00,1.5,0.6,59,59,11.5,00
0001,2010/07/01 08:15:00,1.5,0.7,80,66,11.5,00
0001,2010/07/01 08:30:00,1.6,0.0,90,90,11.5,00
0001,2010/07/01 08:45:00,0.0,0.0,0,90,11.5,00
0001,2010/07/01 09:00:00,0.0,0.0,0,90,11.5,00
0001,2010/07/01 09:15:00,1.3,0.2,90,90,11.5,00
0001,2010/07/01 09:30:00,2.4,1.6,260,233,11.5,00
0001,2010/07/01 09:45:00,2.5,2.0,260,260,11.5,00
0001,2010/07/01 10:00:00,2.7,2.2,260,260,11.5,00
0001,2010/07/01 10:15:00,3.4,2.8,254,255,11.5,00
0001,2010/07/01 10:30:00,3.5,2.6,254,254,11.5,00
0001,2010/07/01 10:45:00,3.4,2.6,253,253,11.5,00
0001,2010/07/01 11:00:00,3.5,2.8,253,251,11.5,00
