STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2007/01/01 00:00:00,4.7,3.8,30,28,11.6,00
0001,2007/01/01 00:15:00,4.3,3.2,26,35,11.6,00
0001,2007/01/01 00:30:00,4.1,2.8,22,15,11.6,00
0001,2007/01/01 00:45:00,3.5,2.4,19,7,11.6,00
0001,2007/01/01 01:00:00,4.4,3.2,341,5,11.6,00
0001,2007/01/01 01:15:00,4.3,3.4,4,355,11.6,00
0001,2007/01/01 01:30:00,3.9,2.8,350,355,11.6,00
0001,2007/01/01 01:45:00,3.9,3.0,2,344,11.6,00
0001,2007/01/01 02:00:00,4.4,3.4,1,357,11.6,00
0001,2007/01/01 02:15:00,4.5,3.4,8,1,11.6,00
0001,2007/01/01 02:30:00,5.5,4.1,5,2,11.6,00
0001,2007/01/01 02:45:00,5.6,4.6,8,12,11.6,00
0001,2007/01/01 03:00:00,5.3,3.2,8,22,11.6,00
0001,2007/01/01 03:15:00,4.3,3.2,19,16,11.6,00
0001,2007/01/01 03:30:00,4.7,3.4,25,23,11.6,00
0001,2007/01/01 03:45:00,4.7,3.6,15,15,11.6,00
0001,2007/01/01 04:00:00,6.4,4.3,347,358,11.6,00
0001,2007/01/01 04:15:00,7.2,6.2,357,352,11.6,00
0001,2007/01/01 04:30:00,6.9,5.8,4,355,11.6,00
0001,2007/01/01 04:45:00,6.4,5.4,357,2,11.6,00
0001,2007/01/01 05:00:00,6.1,4.6,357,358,11.6,00
0001,2007/01/01 05:15:00,5.5,4.2,32,26,11.6,00
0001,2007/01/01 05:30:00,5.0,3.9,28,22,11.6,00
0001,2007/01/01 05:45:00,4.4,3.0,26,25,11.6,00
0001,2007/01/01 06:00:00,3.3,2.4,8,15,11.6,00
0001,2007/01/01 06:15:00,2.9,1.8,329,9,11.6,00
0001,2007/01/01 06:30:00,3.8,2.8,322,343,11.6,00
0001,2007/01/01 06:45:00,3.7,2.6,0,355,11.6,00
0001,2007/01/01 07:00:00,4.0,2.8,8,358,11.6,00
0001,2007/01/01 07:15:00,4.0,2.8,1,357,11.6,00
0001,2007/01/01 07:30:00,3.5,2.4,19,26,11.6,00
0001,2007/01/01 07:45:00,4.9,3.2,29,22,11.6,00
0001,2007/01/01 08:00:00,3.8,2.8,36,16,11.6,00
0001,2007/01/01 08:15:00,4.0,2.8,4,357,11.6,00
0001,2007/01/01 08:30:00,3.9,2.6,21,23,11.6,00
0001,2007/01/01 08:45:00,3.3,2.4,28,25,11.6,00
0001,2007/01/01 09:00:00,3.1,2.1,33,32,11.6,00
0001,2007/01/01 09:15:00,2.8,1.6,8,8,11.6,00
0001,2007/01/01 09:30:00,2.7,1.8,22,15,11.6,00
0001,2007/01/01 09:45:00,2.8,1.8,32,33,11.6,00
0001,2007/01/01 10:00:00,2.6,1.4,46,43,11.6,00
0001,2007/01/01 10:15:00,2.7,1.6,43,46,11.6,00
0001,2007/01/01 10:30:00,2.6,1.6,42,42,11.6,00
0001,2007/01/01 10:45:00,2.7,1.7,35,36,11.6,00
0001,2007/01/01 11:00:00,2.8,1.8,21,9,11.6,00
0001,2007/01/01 11:15:00,3.4,2.2,336,344,11.6,00
0001,2007/01/01 11:30:00,3.9,2.8,340,327,11.6,00
0001,2007/01/01 11:45:00,4.3,3.2,330,329,11.6,00
0001,2007/01/01 12:00:00,4.6,3.0,326,340,11.6,00
0001,2007/01/01 12:15:00,3.7,2.4,354,338,11.6,00
0001,2007/01/01 12:30:00,3.9,2.6,350,338,11.6,00
0001,2007/01/01 12:45:00,2.4,1.4,22,22,11.6,00
0001,2007/01/01 13:00:00,3.0,1.8,9,355,11.6,00
0001,2007/01/01 13:15:00,2.9,2.0,4,4,11.6,00
0001,2007/01/01 13:30:00,3.8,2.4,36,33,11.6,00
0001,2007/01/01 13:45:00,3.4,2.0,30,42,11.6,00
0001,2007/01/01 14:00:00,3.9,2.8,26,37,11.6,00
0001,2007/01/01 14:15:00,3.5,2.2,75,75,11.6,00
0001,2007/01/01 14:30:00,2.7,2.0,60,61,11.6,00
0001,2007/01/01 14:45:00,3.6,2.4,30,42,11.6,00
0001,2007/01/01 15:00:00,4.0,2.4,43,50,11.6,00
0001,2007/01/01 15:15:00,3.7,2.0,42,37,11.6,00
0001,2007/01/01 15:30:00,4.1,2.6,90,71,11.6,00
0001,2007/01/01 15:45:00,3.2,2.0,82,67,11.6,00
0001,2007/01/01 16:00:00,3.2,1.8,75,49,11.6,00
0001,2007/01/01 16:15:00,3.2,1.8,63,53,11.6,00
0001,2007/01/01 16:30:00,3.6,2.5,67,64,11.6,00
0001,2007/01/01 16:45:00,3.9,2.6,49,37,11.6,00
0001,2007/01/01 17:00:00,4.2,3.0,36,23,11.6,00
0001,2007/01/01 17:15:00,5.2,4.2,19,21,11.6,00
0001,2007/01/01 17:30:00,5.7,4.8,25,19,11.6,00
0001,2007/01/01 17:45:00,5.6,4.6,25,28,11.6,00
0001,2007/01/01 18:00:00,5.8,4.6,26,23,11.6,00
0001,2007/01/01 18:15:00,5.9,4.8,25,21,11.6,00
0001,2007/01/01 18:30:00,6.5,5.6,25,26,11.6,00
0001,2007/01/01 18:45:00,5.8,4.8,25,22,11.6,00
0001,2007/01/01 19:00:00,5.7,4.2,22,22,11.6,00
0001,2007/01/01 19:15:00,5.1,3.8,28,26,11.6,00
0001,2007/01/01 19:30:00,5.4,4.2,32,32,11.6,00
0001,2007/01/01 19:45:00,5.3,4.2,33,28,11.6,00
0001,2007/01/01 20:00:00,5.1,3.8,19,19,11.6,00
0001,2007/01/01 20:15:00,5.2,4.2,1,14,11.6,00
0001,2007/01/01 20:30:00,5.6,4.6,8,4,11.6,00
0001,2007/01/01 20:45:00,6.6,5.4,344,344,11.6,00
0001,2007/01/01 21:00:00,6.5,5.6,345,347,11.6,00
0001,2007/01/01 21:15:00,6.4,4.8,0,352,11.6,00
0001,2007/01/01 21:30:00,7.1,5.8,16,16,11.6,00
0001,2007/01/01 21:45:00,7.3,6.0,11,14,11.6,00
0001,2007/01/01 22:00:00,7.3,6.0,19,16,11.6,00
0001,2007/01/01 22:15:00,6.5,5.2,11,2,11.6,00
0001,2007/01/01 22:30:00,6.2,5.0,345,354,11.6,00
0001,2007/01/01 22:45:00,6.1,5.0,354,352,11.6,00
0001,2007/01/01 23:00:00,7.7,6.4,348,338,11.6,00
0001,2007/01/01 23:15:00,7.9,6.4,1,347,11.6,00
0001,2007/01/01 23:30:00,7.3,5.8,338,347,11.6,00
0001,2007/01/01 23:45:00,7.4,5.8,337,340,11.6,00
0001,2007/01/02 00:00:00,7.5,6.2,343,340,11.6,00
0001,2007/01/02 00:15:00,7.1,5.9,338,341,11.6,00
