STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2008/05/01 00:00:00,1,-10.60,-6.6,1.7,-0.4,127,126,129,12.60,9.9,00016
0001,2008/05/01 00:00:00,2,-9.60,0,1.7,-0.1,114,114,118,12.60,9.9,00016
0001,2008/05/01 00:00:00,3,-8.60,-0.4,3.8,0,104,102,107,12.60,9.9,00016
0001,2008/05/01 00:00:00,4,-7.60,6.5,-0.3,-0.4,95,92,97,12.60,9.9,00016
0001,2008/05/01 00:00:00,5,-6.60,11.7,0.5,0.4,86,84,87,12.60,9.9,00016
0001,2008/05/01 00:00:00,6,-5.60,6.5,-0.4,0.4,81,77,81,12.60,9.9,00016
0001,2008/05/01 00:00:00,7,-4.60,8.2,-0.9,-0.5,76,74,77,12.60,9.9,00016
0001,2008/05/01 00:00:00,8,-3.60,5.8,2.5,0.4,71,71,77,12.60,9.9,00016
0001,2008/05/01 00:00:00,9,-2.60,4.9,-1.4,-0.6,107,66,89,12.60,9.9,00016
0001,2008/05/01 00:00:00,10,-1.60,6.7,1.9,0.1,125,80,107,12.60,9.9,00016
0001,2008/05/01 01:00:00,1,-10.60,-7.6,-9.6,-1,125,124,128,12.69,9.9,00016
0001,2008/05/01 01:00:00,2,-9.60,-0.6,1.6,0.5,113,112,114,12.69,9.9,00016
0001,2008/05/01 01:00:00,3,-8.60,7.5,0.2,1.5,105,102,109,12.69,9.9,00016
0001,2008/05/01 01:00:00,4,-7.60,10,-5.2,0.6,94,92,96,12.69,9.9,00016
0001,2008/05/01 01:00:00,5,-6.60,9.6,-4.1,0.4,86,84,88,12.69,9.9,00016
0001,2008/05/01 01:00:00,6,-5.60,8.4,-2.9,0.5,80,81,83,12.69,9.9,00016
0001,2008/05/01 01:00:00,7,-4.60,6.6,-2.1,-0.5,75,82,75,12.69,9.9,00016
0001,2008/05/01 01:00:00,8,-3.60,5.4,1.8,-1,72,74,75,12.69,9.9,00016
0001,2008/05/01 01:00:00,9,-2.60,8.9,0.9,0,68,73,78,12.69,9.9,00016
0001,2008/05/01 01:00:00,10,-1.60,-0.9,5,2.1,68,105,93,12.69,9.9,00016
0001,2008/05/01 02:00:00,1,-10.60,-7.4,-14.1,-2.8,124,123,126,12.74,9.9,00016
0001,2008/05/01 02:00:00,2,-9.60,-6.4,-8.4,-0.6,111,110,113,12.74,9.9,00016
0001,2008/05/01 02:00:00,3,-8.60,-0.6,-0.5,-0.8,99,102,102,12.74,9.9,00016
0001,2008/05/01 02:00:00,4,-7.60,6.1,-2.4,0.6,93,96,99,12.74,9.9,00016
0001,2008/05/01 02:00:00,5,-6.60,8.9,-3.3,0.7,85,85,87,12.74,9.9,00016
0001,2008/05/01 02:00:00,6,-5.60,8.7,-6.3,0.2,79,79,80,12.74,9.9,00016
0001,2008/05/01 02:00:00,7,-4.60,9.5,0.8,-1.3,75,75,78,12.74,9.9,00016
0001,2008/05/01 02:00:00,8,-3.60,9.5,4.2,0.2,70,69,81,12.74,9.9,00016
