STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2007/11/01 00:00:00,6.3,4.8,54,57,11.5,00
0001,2007/11/01 00:15:00,5.7,4.2,60,64,11.5,00
0001,2007/11/01 00:30:00,5.7,4.4,77,61,11.5,00
0001,2007/11/01 00:45:00,5.4,3.8,60,57,11.5,00
0001,2007/11/01 01:00:00,5.3,4.2,57,49,11.5,00
0001,2007/11/01 01:15:00,5.2,4.3,21,19,11.5,00
0001,2007/11/01 01:30:00,5.3,4.2,12,7,11.5,00
0001,2007/11/01 01:45:00,5.6,4.6,337,347,11.5,00
0001,2007/11/01 02:00:00,5.8,4.8,341,350,11.5,00
0001,2007/11/01 02:15:00,5.6,4.2,348,357,11.5,00
0001,2007/11/01 02:30:00,5.6,4.4,16,16,11.5,00
0001,2007/11/01 02:45:00,5.6,4.4,23,12,11.5,00
0001,2007/11/01 03:00:00,5.3,4.4,352,9,11.5,00
0001,2007/11/01 03:15:00,5.0,4.0,25,26,11.5,00
0001,2007/11/01 03:30:00,5.1,4.4,23,22,11.5,00
0001,2007/11/01 03:45:00,4.5,3.6,19,18,11.5,00
0001,2007/11/01 04:00:00,5.0,3.8,15,19,11.5,00
0001,2007/11/01 04:15:00,4.7,3.8,21,18,11.5,00
0001,2007/11/01 04:30:00,4.5,3.6,19,16,11.5,00
0001,2007/11/01 04:45:00,4.6,3.2,19,11,11.5,00
0001,2007/11/01 05:00:00,5.4,3.8,336,334,11.5,00
0001,2007/11/01 05:15:00,5.7,4.8,343,344,11.5,00
0001,2007/11/01 05:30:00,5.0,3.8,345,5,11.5,00
0001,2007/11/01 05:45:00,6.3,5.0,8,4,11.5,00
0001,2007/11/01 06:00:00,6.1,5.0,357,352,11.5,00
0001,2007/11/01 06:15:00,6.4,5.4,1,4,11.5,00
0001,2007/11/01 06:30:00,6.7,5.4,352,358,11.5,00
0001,2007/11/01 06:45:00,5.6,4.8,354,357,11.5,00
0001,2007/11/01 07:00:00,6.5,5.4,352,1,11.5,00
0001,2007/11/01 07:15:00,6.9,5.8,9,0,11.5,00
0001,2007/11/01 07:30:00,7.0,5.7,11,8,11.5,00
0001,2007/11/01 07:45:00,5.6,4.4,12,355,11.5,00
0001,2007/11/01 08:00:00,5.1,3.8,343,1,11.5,00
0001,2007/11/01 08:15:00,4.9,3.6,345,358,11.5,00
0001,2007/11/01 08:30:00,4.9,3.6,11,0,11.5,00
0001,2007/11/01 08:45:00,4.7,3.6,8,1,11.5,00
0001,2007/11/01 09:00:00,4.8,3.2,348,352,11.5,00
0001,2007/11/01 09:15:00,4.4,3.0,350,354,11.5,00
0001,2007/11/01 09:30:00,3.6,2.6,352,357,11.5,00
0001,2007/11/01 09:45:00,3.3,2.4,5,345,11.5,00
0001,2007/11/01 10:00:00,3.3,2.0,357,341,11.5,00
0001,2007/11/01 10:15:00,2.6,2.0,302,296,11.5,00
0001,2007/11/01 10:30:00,2.7,1.4,291,300,11.5,00
0001,2007/11/01 10:45:00,2.0,0.9,316,275,11.5,00
0001,2007/11/01 11:00:00,1.6,1.0,261,262,11.5,00
0001,2007/11/01 11:15:00,2.2,1.4,237,240,11.5,00
0001,2007/11/01 11:30:00,2.6,1.8,247,240,11.5,00
0001,2007/11/01 11:45:00,3.3,2.4,248,250,11.5,00
0001,2007/11/01 12:00:00,3.8,3.0,262,258,11.5,00
0001,2007/11/01 12:15:00,4.0,3.0,260,254,11.5,00
0001,2007/11/01 12:30:00,2.8,2.0,244,250,11.5,00
0001,2007/11/01 12:45:00,2.9,2.0,267,265,11.5,00
0001,2007/11/01 13:00:00,2.5,1.4,264,277,11.5,00
0001,2007/11/01 13:15:00,2.0,1.4,262,288,11.5,00
0001,2007/11/01 13:30:00,2.1,0.8,213,239,11.5,00
0001,2007/11/01 13:45:00,2.3,0.8,210,236,11.5,00
0001,2007/11/01 14:00:00,4.8,2.4,240,237,11.5,00
0001,2007/11/01 14:15:00,3.1,1.6,265,246,11.5,00
0001,2007/11/01 14:30:00,6.1,2.8,215,225,11.5,00
0001,2007/11/01 14:45:00,8.7,4.8,223,227,11.5,00
0001,2007/11/01 15:00:00,8.0,6.4,230,230,11.5,00
0001,2007/11/01 15:15:00,9.5,7.6,217,220,11.5,00
0001,2007/11/01 15:30:00,10.7,8.6,212,217,11.5,00
0001,2007/11/01 15:45:00,11.1,8.2,213,220,11.5,00
0001,2007/11/01 16:00:00,11.6,7.8,212,217,11.5,00
0001,2007/11/01 16:15:00,8.3,6.4,212,229,11.5,00
