STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2014/09/01 00:00:00,6.2,5.0,46,40,11.4,00
0001,2014/09/01 00:15:00,6.6,5.0,45,39,11.5,00
0001,2014/09/01 00:30:00,6.5,4.6,46,39,11.4,00
0001,2014/09/01 00:45:00,6.7,5.2,42,43,11.4,00
0001,2014/09/01 01:00:00,5.9,4.6,35,36,11.4,00
0001,2014/09/01 01:15:00,6.3,4.8,49,39,11.4,00
0001,2014/09/01 01:30:00,6.0,4.4,45,43,11.4,00
0001,2014/09/01 01:45:00,5.9,4.0,43,40,11.4,00
0001,2014/09/01 02:00:00,6.5,5.0,35,32,11.4,00
0001,2014/09/01 02:15:00,6.1,5.0,29,29,11.5,00
0001,2014/09/01 02:30:00,6.6,5.0,52,40,11.4,00
0001,2014/09/01 02:45:00,6.9,5.3,39,39,11.4,00
0001,2014/09/01 03:00:00,6.2,5.0,28,35,11.4,00
0001,2014/09/01 03:15:00,7.2,5.2,23,30,11.4,00
0001,2014/09/01 03:30:00,7.1,5.0,35,36,11.4,00
0001,2014/09/01 03:45:00,6.8,5.0,36,25,11.4,00
0001,2014/09/01 04:00:00,6.5,5.2,26,29,11.4,00
0001,2014/09/01 04:15:00,6.3,5.0,30,18,11.4,00
0001,2014/09/01 04:30:00,6.5,5.0,26,23,11.4,00
0001,2014/09/01 04:45:00,6.9,5.6,35,26,11.4,00
0001,2014/09/01 05:00:00,6.6,5.0,28,26,11.4,00
0001,2014/09/01 05:15:00,5.9,4.8,33,28,11.4,00
0001,2014/09/01 05:30:00,5.5,4.6,26,23,11.4,00
0001,2014/09/01 05:45:00,5.9,4.8,23,22,11.4,00
0001,2014/09/01 06:00:00,5.9,5.0,16,18,11.4,00
0001,2014/09/01 06:15:00,6.3,5.2,12,15,11.4,00
0001,2014/09/01 06:30:00,6.6,5.4,26,19,11.4,00
0001,2014/09/01 06:45:00,7.4,5.4,30,22,11.4,00
0001,2014/09/01 07:00:00,7.2,5.6,33,28,11.4,00
0001,2014/09/01 07:15:00,6.6,5.2,28,22,11.4,00
0001,2014/09/01 07:30:00,5.8,4.4,30,22,11.4,00
0001,2014/09/01 07:45:00,6.8,5.6,37,30,11.4,00
0001,2014/09/01 08:00:00,6.6,5.2,23,26,11.4,00
0001,2014/09/01 08:15:00,6.9,5.6,29,25,11.4,00
0001,2014/09/01 08:30:00,8.7,6.0,45,30,11.4,00
0001,2014/09/01 08:45:00,8.4,6.0,25,25,11.4,00
0001,2014/09/01 09:00:00,8.7,6.8,33,32,11.4,00
0001,2014/09/01 09:15:00,7.9,5.6,36,35,11.4,00
0001,2014/09/01 09:30:00,7.5,5.4,39,32,11.4,00
0001,2014/09/01 09:45:00,7.4,5.0,33,33,11.4,00
0001,2014/09/01 10:00:00,6.3,4.8,37,30,11.4,00
0001,2014/09/01 10:15:00,5.3,3.8,22,14,11.4,00
0001,2014/09/01 10:30:00,6.5,4.8,28,22,11.5,00
0001,2014/09/01 10:45:00,6.2,4.8,46,36,11.5,00
0001,2014/09/01 11:00:00,6.7,4.8,49,42,11.4,00
0001,2014/09/01 11:15:00,6.2,4.6,47,42,11.4,00
0001,2014/09/01 11:30:00,6.5,4.4,49,39,11.4,00
0001,2014/09/01 11:45:00,5.9,4.4,46,33,11.5,00
0001,2014/09/01 12:00:00,5.3,4.0,35,25,11.5,00
0001,2014/09/01 12:15:00,6.2,4.8,54,49,11.4,00
0001,2014/09/01 12:30:00,6.3,4.4,50,45,11.5,00
0001,2014/09/01 12:45:00,7.1,5.9,36,37,11.4,00
0001,2014/09/01 13:00:00,7.8,6.6,40,36,11.5,00
0001,2014/09/01 13:15:00,7.3,5.3,45,30,11.4,00
0001,2014/09/01 13:30:00,8.0,6.2,30,30,11.4,00
0001,2014/09/01 13:45:00,6.9,5.0,42,30,11.4,00
0001,2014/09/01 14:00:00,6.8,4.8,15,2,11.4,00
0001,2014/09/01 14:15:00,6.8,5.2,29,29,11.4,00
0001,2014/09/01 14:30:00,4.9,3.6,33,26,11.4,00
0001,2014/09/01 14:45:00,5.9,4.6,42,46,11.4,00
0001,2014/09/01 15:00:00,5.6,4.4,47,46,11.4,00
0001,2014/09/01 15:15:00,5.0,4.0,60,50,11.4,00
0001,2014/09/01 15:30:00,6.9,5.4,53,50,11.4,00
0001,2014/09/01 15:45:00,8.4,6.2,54,50,11.4,00
0001,2014/09/01 16:00:00,9.2,6.2,52,47,11.4,00
0001,2014/09/01 16:15:00,8.5,6.2,40,47,11.4,00
0001,2014/09/01 16:30:00,8.3,6.0,61,52,11.4,00
0001,2014/09/01 16:45:00,8.2,5.8,54,50,11.4,00
0001,2014/09/01 17:00:00,8.3,4.6,42,45,11.4,00
0001,2014/09/01 17:15:00,5.3,3.4,61,42,11.4,00
0001,2014/09/01 17:30:00,6.8,4.8,40,30,11.4,00
0001,2014/09/01 17:45:00,5.9,4.8,37,28,11.4,00
0001,2014/09/01 18:00:00,5.6,4.3,36,29,11.4,00
0001,2014/09/01 18:15:00,7.5,4.4,36,39,11.5,00
0001,2014/09/01 18:30:00,9.4,7.2,37,40,11.4,00
0001,2014/09/01 18:45:00,10.0,7.6,40,43,11.4,00
0001,2014/09/01 19:00:00,7.8,5.8,37,36,11.4,00
0001,2014/09/01 19:15:00,9.2,6.6,35,40,11.4,00
0001,2014/09/01 19:30:00,8.8,7.0,36,37,11.5,00
0001,2014/09/01 19:45:00,10.0,7.0,47,39,11.5,00
0001,2014/09/01 20:00:00,10.9,8.0,39,36,11.5,00
0001,2014/09/01 20:15:00,9.1,6.8,26,21,11.5,00
0001,2014/09/01 20:30:00,8.4,6.8,23,22,11.4,00
0001,2014/09/01 20:45:00,8.3,6.2,19,11,11.4,00
0001,2014/09/01 21:00:00,8.6,6.6,9,5,11.4,00
0001,2014/09/01 21:15:00,10.1,8.0,319,323,11.4,00
0001,2014/09/01 21:30:00,12.1,10.0,333,330,11.4,00
0001,2014/09/01 21:45:00,12.3,8.6,345,343,11.4,00
0001,2014/09/01 22:00:00,10.0,7.8,351,351,11.4,00
0001,2014/09/01 22:15:00,9.4,7.6,354,350,11.4,00
0001,2014/09/01 22:30:00,9.7,7.4,9,15,11.4,00
0001,2014/09/01 22:45:00,8.7,7.0,30,32,11.4,00
0001,2014/09/01 23:00:00,7.9,6.0,37,43,11.5,00
0001,2014/09/01 23:15:00,8.0,6.0,35,40,11.5,00
0001,2014/09/01 23:30:00,8.4,6.2,50,47,11.4,00
0001,2014/09/01 23:45:00,9.3,6.6,57,54,11.4,00
0001,2014/09/02 00:00:00,9.6,6.4,63,30,11.4,00
0001,2014/09/02 00:15:00,7.5,5.6,12,9,11.4,00
0001,2014/09/02 00:30:00,8.0,6.3,327,329,11.4,00
0001,2014/09/02 00:45:00,8.1,6.6,343,331,11.4,00
0001,2014/09/02 01:00:00,8.6,6.6,351,7,11.4,00
0001,2014/09/02 01:15:00,8.4,6.4,357,4,11.4,00
0001,2014/09/02 01:30:00,9.0,7.2,343,347,11.4,00
0001,2014/09/02 01:45:00,8.5,7.0,343,338,11.4,00
0001,2014/09/02 02:00:00,8.2,6.0,344,350,11.4,00
0001,2014/09/02 02:15:00,7.9,5.6,334,334,11.5,00
0001,2014/09/02 02:30:00,8.2,6.4,323,329,11.5,00
0001,2014/09/02 02:45:00,6.7,5.6,320,324,11.5,00
0001,2014/09/02 03:00:00,6.6,5.6,338,334,11.5,00
0001,2014/09/02 03:15:00,7.5,6.2,338,330,11.5,00
0001,2014/09/02 03:30:00,7.4,6.0,334,340,11.4,00
0001,2014/09/02 03:45:00,7.5,5.9,355,347,11.4,00
0001,2014/09/02 04:00:00,6.7,5.2,336,340,11.4,00
0001,2014/09/02 04:15:00,6.5,5.2,351,351,11.4,00
0001,2014/09/02 04:30:00,6.3,4.8,352,7,11.5,00
0001,2014/09/02 04:45:00,5.9,4.8,5,4,11.5,00
0001,2014/09/02 05:00:00,6.5,5.4,351,348,11.5,00
0001,2014/09/02 05:15:00,6.7,5.6,0,355,11.4,00
0001,2014/09/02 05:30:00,6.8,5.4,358,357,11.5,00
0001,2014/09/02 05:45:00,5.9,4.2,0,14,11.5,00
0001,2014/09/02 06:00:00,4.8,3.4,21,30,11.4,00
0001,2014/09/02 06:15:00,4.0,2.6,33,37,11.4,00
0001,2014/09/02 06:30:00,3.1,2.6,22,28,11.4,00
0001,2014/09/02 06:45:00,3.3,2.6,29,15,11.4,00
0001,2014/09/02 07:00:00,3.2,2.2,7,348,11.4,00
0001,2014/09/02 07:15:00,3.0,2.0,343,358,11.4,00
0001,2014/09/02 07:30:00,2.3,1.8,341,344,11.4,00
0001,2014/09/02 07:45:00,2.1,1.0,352,341,11.4,00
0001,2014/09/02 08:00:00,1.8,0.6,317,344,11.4,00
0001,2014/09/02 08:15:00,2.4,1.6,329,331,11.4,00
0001,2014/09/02 08:30:00,2.3,1.8,338,336,11.5,00
0001,2014/09/02 08:45:00,2.1,1.6,315,316,11.4,00
0001,2014/09/02 09:00:00,2.3,1.6,326,315,11.4,00
0001,2014/09/02 09:15:00,2.1,1.2,322,310,11.4,00
0001,2014/09/02 09:30:00,1.8,1.4,296,295,11.4,00
0001,2014/09/02 09:45:00,1.7,1.2,289,286,11.4,00
0001,2014/09/02 10:00:00,1.5,1.1,260,271,11.4,00
0001,2014/09/02 10:15:00,1.8,1.4,257,257,11.4,00
0001,2014/09/02 10:30:00,2.2,1.8,243,246,11.4,00
0001,2014/09/02 10:45:00,2.4,2.0,241,240,11.4,00
0001,2014/09/02 11:00:00,2.5,2.0,226,233,11.4,00
0001,2014/09/02 11:15:00,2.7,2.4,230,233,11.4,00
0001,2014/09/02 11:30:00,3.0,2.6,243,241,11.4,00
0001,2014/09/02 11:45:00,3.0,2.4,244,246,11.4,00
0001,2014/09/02 12:00:00,3.2,2.8,246,247,11.4,00
0001,2014/09/02 12:15:00,2.9,2.4,251,250,11.4,00
0001,2014/09/02 12:30:00,2.9,2.6,248,255,11.4,00
0001,2014/09/02 12:45:00,3.0,2.6,254,257,11.4,00
0001,2014/09/02 13:00:00,3.0,2.4,258,251,11.4,00
0001,2014/09/02 13:15:00,2.4,2.0,251,255,11.4,00
0001,2014/09/02 13:30:00,2.5,2.2,257,265,11.4,00
0001,2014/09/02 13:45:00,2.4,2.0,268,268,11.4,00
0001,2014/09/02 14:00:00,2.3,1.9,274,277,11.4,00
0001,2014/09/02 14:15:00,1.8,1.0,270,239,11.4,00
0001,2014/09/02 14:30:00,1.2,0.0,227,223,11.4,00
0001,2014/09/02 14:45:00,8.3,4.5,118,112,11.4,00
0001,2014/09/02 15:00:00,7.8,4.0,126,123,11.4,00
0001,2014/09/02 15:15:00,6.5,4.2,97,109,11.4,00
0001,2014/09/02 15:30:00,7.5,3.8,142,136,11.4,00
0001,2014/09/02 15:45:00,9.6,4.6,130,122,11.4,00
0001,2014/09/02 16:00:00,8.4,4.4,151,127,11.4,00
0001,2014/09/02 16:15:00,8.8,6.8,95,102,11.4,00
0001,2014/09/02 16:30:00,8.8,6.8,92,82,11.4,00
0001,2014/09/02 16:45:00,8.7,6.4,64,64,11.4,00
0001,2014/09/02 17:00:00,9.4,7.1,84,75,11.4,00
0001,2014/09/02 17:15:00,9.6,6.6,80,77,11.4,00
0001,2014/09/02 17:30:00,8.1,5.4,80,73,11.4,00
0001,2014/09/02 17:45:00,6.3,4.8,68,67,11.4,00
0001,2014/09/02 18:00:00,7.8,5.8,66,66,11.4,00
0001,2014/09/02 18:15:00,9.3,7.8,63,64,11.4,00
0001,2014/09/02 18:30:00,8.5,6.0,88,70,11.4,00
0001,2014/09/02 18:45:00,9.6,7.4,81,77,11.4,00
0001,2014/09/02 19:00:00,8.9,5.4,87,80,11.4,00
