STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2014/09/17 10:00:00,1,-10.60,7.9,8.6,0,119,117,118,12.07,10.7,00016
0001,2014/09/17 10:00:00,2,-9.60,5.5,7.4,-1.5,109,107,105,12.07,10.7,00016
0001,2014/09/17 10:00:00,3,-8.60,1.7,-0.2,-1.2,104,106,101,12.07,10.7,00016
0001,2014/09/17 10:00:00,4,-7.60,-1.1,-9.3,0.4,99,97,96,12.07,10.7,00016
0001,2014/09/17 10:00:00,5,-6.60,-1.3,-12.4,-0.1,93,92,95,12.07,10.7,00016
0001,2014/09/17 10:00:00,6,-5.60,3.8,-8.5,0.1,93,91,89,12.07,10.7,00016
0001,2014/09/17 10:00:00,7,-4.60,4.9,-3.2,0.1,93,88,81,12.07,10.7,00016
0001,2014/09/17 10:00:00,8,-3.60,0,-4.5,0.3,88,87,87,12.07,10.7,00016
0001,2014/09/17 10:00:00,9,-2.60,-2.8,3.5,-1.4,103,96,103,12.07,10.7,00016
0001,2014/09/17 10:00:00,10,-1.60,0,2.4,-2.1,117,114,113,12.07,10.7,00016
