STATION0,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),VOLT(V),STATUS
0001,2015/05/01 00:00:00,0,0.43,17.93,21.0,29.81,2.09,142.6,11.29,10.90,9.5,0000000
0001,2015/05/01 00:00:00,1,-0.07,17.89,21.3,29.80,2.14,142.7,11.31,10.90,9.5,0000000
0001,2015/05/01 00:00:00,2,-1.07,17.90,21.3,29.82,2.16,142.2,11.26,10.90,9.5,0000000
0001,2015/05/01 00:00:00,3,-2.07,17.80,24.3,29.91,2.52,137.6,10.91,10.90,9.5,0000000
0001,2015/05/01 00:00:00,4,-3.07,16.94,21.8,30.38,2.61,117.9,9.48,10.90,9.5,0000000
0001,2015/05/01 00:00:00,5,-4.07,16.42,18.2,30.58,2.20,103.0,8.36,10.90,9.5,0000000
0001,2015/05/01 00:00:00,6,-5.07,16.16,18.4,30.76,2.56,86.6,7.06,10.90,9.5,0000000
0001,2015/05/01 00:00:00,7,-6.07,15.94,27.0,31.06,2.75,78.2,6.39,10.90,9.5,0000000
0001,2015/05/01 00:00:00,8,-7.07,15.35,12.5,31.41,1.95,61.2,5.05,10.90,9.5,0000000
0001,2015/05/01 00:00:00,9,-8.07,15.34,6.0,31.68,1.45,63.7,5.24,10.90,9.5,0000000
0001,2015/05/01 00:00:00,10,-9.07,15.07,7.0,31.92,1.68,57.6,4.76,10.90,9.5,0000000
0001,2015/05/01 00:00:00,11,-9.97,14.66,5.0,32.48,9.16,54.1,4.49,10.90,9.5,0000000
0001,2015/05/01 01:00:00,0,0.63,17.94,19.7,29.77,2.18,144.5,11.44,11.10,9.5,0000000
0001,2015/05/01 01:00:00,1,0.13,17.93,20.1,29.78,2.26,144.1,11.41,11.10,9.5,0000000
0001,2015/05/01 01:00:00,2,-0.87,17.91,21.7,29.79,2.21,141.7,11.22,11.10,9.5,0000000
0001,2015/05/01 01:00:00,3,-1.87,17.89,22.2,29.89,2.32,140.4,11.12,11.10,9.5,0000000
0001,2015/05/01 01:00:00,4,-2.87,17.32,22.0,30.22,2.53,126.3,10.09,11.10,9.5,0000000
0001,2015/05/01 01:00:00,5,-3.87,16.79,19.0,30.52,2.35,115.8,9.33,11.10,9.5,0000000
0001,2015/05/01 01:00:00,6,-4.87,16.22,16.5,30.69,2.05,89.8,7.31,11.10,9.5,0000000
0001,2015/05/01 01:00:00,7,-5.87,15.80,36.1,31.10,3.64,77.8,6.37,11.10,9.5,0000000
0001,2015/05/01 01:00:00,8,-6.87,15.47,15.1,31.27,2.06,65.4,5.39,11.10,9.5,0000000
0001,2015/05/01 01:00:00,9,-7.87,15.45,5.9,31.56,1.48,67.1,5.52,11.10,9.5,0000000
0001,2015/05/01 01:00:00,10,-8.87,15.23,6.1,31.73,1.50,57.4,4.74,11.10,9.5,0000000
0001,2015/05/01 01:00:00,11,-9.87,14.65,5.4,32.50,1.63,53.0,4.40,11.10,9.5,0000000
0001,2015/05/01 01:00:00,12,-9.97,14.57,3.9,32.63,9.14,53.5,4.45,11.10,9.5,0000000
0001,2015/05/01 02:00:00,0,0.83,18.01,19.1,29.75,2.10,143.6,11.36,11.30,9.5,0000000
0001,2015/05/01 02:00:00,1,0.33,18.01,19.3,29.75,2.15,143.6,11.35,11.30,9.5,0000000
0001,2015/05/01 02:00:00,2,-0.67,18.01,19.8,29.78,2.20,143.2,11.32,11.30,9.5,0000000
0001,2015/05/01 02:00:00,3,-1.67,18.01,20.9,29.85,2.34,142.3,11.24,11.30,9.5,0000000
0001,2015/05/01 02:00:00,4,-2.67,17.73,22.4,30.05,2.46,136.5,10.83,11.30,9.5,0000000
0001,2015/05/01 02:00:00,5,-3.67,17.07,22.8,30.35,3.50,115.0,9.23,11.30,9.5,0000000
0001,2015/05/01 02:00:00,6,-4.67,16.53,20.3,30.65,2.13,99.9,8.08,11.30,9.5,0000000
0001,2015/05/01 02:00:00,7,-5.67,15.91,28.1,31.00,2.77,81.0,6.62,11.30,9.5,0000000
0001,2015/05/01 02:00:00,8,-6.67,15.69,8.6,31.23,1.67,73.3,6.01,11.30,9.5,0000000
0001,2015/05/01 02:00:00,9,-7.67,15.22,6.6,31.71,1.60,60.8,5.02,11.30,9.5,0000000
0001,2015/05/01 02:00:00,10,-8.67,14.78,4.9,32.27,1.39,55.9,4.64,11.30,9.5,0000000
0001,2015/05/01 02:00:00,11,-9.67,14.53,3.1,32.71,1.83,49.1,4.09,11.30,9.5,0000000
0001,2015/05/01 02:00:00,12,-9.97,14.52,2.4,32.77,9.18,39.0,3.24,11.30,9.5,0000000
0001,2015/05/01 03:00:00,0,0.93,18.03,19.4,29.73,2.08,142.9,11.30,11.40,9.5,0000000
0001,2015/05/01 03:00:00,1,0.43,18.03,19.7,29.73,2.10,142.9,11.29,11.40,9.5,0000000
0001,2015/05/01 03:00:00,2,-0.57,18.04,18.8,29.73,2.12,142.4,11.25,11.40,9.5,0000000
0001,2015/05/01 03:00:00,3,-1.57,18.06,20.7,29.77,2.18,141.2,11.15,11.40,9.5,0000000
0001,2015/05/01 03:00:00,4,-2.57,17.74,22.1,30.02,2.47,137.2,10.89,11.40,9.5,0000000
0001,2015/05/01 03:00:00,5,-3.57,17.20,22.8,30.23,2.32,122.7,9.83,11.40,9.5,0000000
0001,2015/05/01 03:00:00,6,-4.57,16.60,20.0,30.65,2.11,102.7,8.30,11.40,9.5,0000000
0001,2015/05/01 03:00:00,7,-5.57,16.02,19.6,30.92,1.97,86.8,7.09,11.40,9.5,0000000
0001,2015/05/01 03:00:00,8,-6.57,15.69,7.5,31.32,1.52,74.3,6.09,11.40,9.5,0000000
0001,2015/05/01 03:00:00,9,-7.57,15.37,7.5,31.59,1.70,68.5,5.64,11.40,9.5,0000000
0001,2015/05/01 03:00:00,10,-8.57,14.78,4.6,32.25,1.37,57.1,4.74,11.40,9.5,0000000
0001,2015/05/01 03:00:00,11,-9.57,14.51,2.5,32.79,1.61,40.1,3.33,11.40,9.5,0000000
0001,2015/05/01 03:00:00,12,-9.97,14.51,2.7,32.80,9.42,38.6,3.21,11.40,9.5,0000000
0001,2015/05/01 04:00:00,0,0.83,18.16,19.9,29.75,2.11,137.0,10.80,11.30,9.5,0000000
0001,2015/05/01 04:00:00,1,0.33,18.16,19.6,29.75,2.15,138.8,10.94,11.30,9.5,0000000
0001,2015/05/01 04:00:00,2,-0.67,18.07,22.8,29.81,2.28,137.2,10.83,11.30,9.5,0000000
0001,2015/05/01 04:00:00,3,-1.67,17.94,21.6,29.88,2.29,140.3,11.10,11.30,9.5,0000000
0001,2015/05/01 04:00:00,4,-2.67,17.65,22.9,30.04,2.27,132.5,10.53,11.30,9.5,0000000
0001,2015/05/01 04:00:00,5,-3.67,16.92,20.9,30.47,2.42,111.7,8.98,11.30,9.5,0000000
0001,2015/05/01 04:00:00,6,-4.67,16.77,19.3,30.55,1.99,110.0,8.87,11.30,9.5,0000000
0001,2015/05/01 04:00:00,7,-5.67,16.12,17.2,30.79,1.76,86.7,7.07,11.30,9.5,0000000
0001,2015/05/01 04:00:00,8,-6.67,15.70,7.9,31.35,1.82,73.8,6.05,11.30,9.5,0000000
0001,2015/05/01 04:00:00,9,-7.67,15.01,5.2,31.91,1.43,61.2,5.07,11.30,9.5,0000000
0001,2015/05/01 04:00:00,10,-8.67,14.56,2.8,32.61,1.22,54.8,4.56,11.30,9.5,0000000
0001,2015/05/01 04:00:00,11,-9.67,14.51,2.4,32.80,1.42,42.8,3.56,11.30,9.5,0000000
0001,2015/05/01 04:00:00,12,-9.97,14.50,2.3,32.81,9.05,41.8,3.48,11.30,9.5,0000000
0001,2015/05/01 05:00:00,0,0.63,18.06,16.5,29.71,1.94,132.2,10.44,11.10,9.5,0000000
0001,2015/05/01 05:00:00,1,0.13,18.03,15.8,29.70,1.89,130.2,10.29,11.10,9.5,0000000
0001,2015/05/01 05:00:00,2,-0.87,18.00,18.9,29.83,2.10,132.9,10.50,11.10,9.5,0000000
0001,2015/05/01 05:00:00,3,-1.87,17.74,22.1,30.03,2.25,130.4,10.35,11.10,9.5,0000000
0001,2015/05/01 05:00:00,4,-2.87,17.39,24.2,30.17,2.18,120.1,9.58,11.10,9.5,0000000
0001,2015/05/01 05:00:00,5,-3.87,16.79,21.8,30.49,2.15,111.9,9.02,11.10,9.5,0000000
0001,2015/05/01 05:00:00,6,-4.87,16.37,21.4,30.76,2.18,99.9,8.11,11.10,9.5,0000000
0001,2015/05/01 05:00:00,7,-5.87,16.02,16.4,30.90,1.96,86.4,7.05,11.10,9.5,0000000
0001,2015/05/01 05:00:00,8,-6.87,15.53,7.5,31.49,1.74,71.1,5.84,11.10,9.5,0000000
0001,2015/05/01 05:00:00,9,-7.87,14.98,5.4,32.02,1.59,57.9,4.79,11.10,9.5,0000000
0001,2015/05/01 05:00:00,10,-8.87,14.65,3.0,32.42,1.36,54.6,4.54,11.10,9.5,0000000
