STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2008/03/01 00:00:00,1,-10.60,-1.5,2.5,0,133,127,132,11.95,9.8,00016
0001,2008/03/01 00:00:00,2,-9.60,1.8,0.8,0,120,113,117,11.95,9.8,00016
0001,2008/03/01 00:00:00,3,-8.60,1.2,-0.4,-0.6,107,104,27,11.95,9.8,00016
0001,2008/03/01 00:00:00,4,-7.60,5,0.1,-0.6,101,97,252,11.95,9.8,00016
0001,2008/03/01 00:00:00,5,-6.60,6.3,2.5,0,96,91,172,11.95,9.8,00016
0001,2008/03/01 00:00:00,6,-5.60,4.2,-3.2,0.3,89,86,126,11.95,9.8,00016
0001,2008/03/01 00:00:00,7,-4.60,3.5,-0.9,0.3,87,81,166,11.95,9.8,00016
0001,2008/03/01 00:00:00,8,-3.60,6.6,-1.9,1.1,94,77,95,11.95,9.8,00016
0001,2008/03/01 00:00:00,9,-2.60,1.8,0.3,1.8,90,74,111,11.95,9.8,00016
0001,2008/03/01 00:00:00,10,-1.60,7,3.7,0,80,77,76,11.95,9.8,00016
0001,2008/03/01 01:00:00,1,-10.60,-1.7,-1.3,1.2,130,128,132,12.00,9.8,00016
0001,2008/03/01 01:00:00,2,-9.60,2,2,0.6,116,113,116,12.00,9.8,00016
0001,2008/03/01 01:00:00,3,-8.60,2.5,2.8,1.3,107,104,27,12.00,9.8,00016
0001,2008/03/01 01:00:00,4,-7.60,6.3,-0.4,0.6,104,99,252,12.00,9.8,00016
0001,2008/03/01 01:00:00,5,-6.60,4.4,1.4,1.1,99,93,172,12.00,9.8,00016
0001,2008/03/01 01:00:00,6,-5.60,5.7,2.6,0.1,89,86,126,12.00,9.8,00016
0001,2008/03/01 01:00:00,7,-4.60,3.3,0.5,0,84,82,166,12.00,9.8,00016
0001,2008/03/01 01:00:00,8,-3.60,1.2,-2.7,0.3,80,77,95,12.00,9.8,00016
0001,2008/03/01 01:00:00,9,-2.60,7,0,1.5,80,72,111,12.00,9.8,00016
0001,2008/03/01 01:00:00,10,-1.60,8.7,1.3,1.4,86,76,76,12.00,9.8,00016
0001,2008/03/01 02:00:00,1,-10.60,0.1,3.4,1.3,131,128,132,11.98,9.8,00016
