STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2007/07/01 00:00:00,1,-10.60,4.2,-2.2,3,120,122,118,11.79,9.7,00016
0001,2007/07/01 00:00:00,2,-9.60,3.6,8,2.6,107,108,105,11.79,9.7,00016
0001,2007/07/01 00:00:00,3,-8.60,9.3,8.1,0.8,93,103,27,11.79,9.7,00016
0001,2007/07/01 00:00:00,4,-7.60,11.4,6.4,1.2,90,90,252,11.79,9.7,00016
0001,2007/07/01 00:00:00,5,-6.60,0.7,3.2,0.9,93,92,172,11.79,9.7,00016
0001,2007/07/01 00:00:00,6,-5.60,1.3,-1.7,0.4,90,79,122,11.79,9.7,00016
0001,2007/07/01 00:00:00,7,-4.60,-4.2,-6,-0.2,84,81,223,11.79,9.7,00016
0001,2007/07/01 00:00:00,8,-3.60,-2.1,-6.8,-1.1,76,96,95,11.79,9.7,00016
0001,2007/07/01 00:00:00,9,-2.60,-0.9,-5.6,-1.3,84,98,2,11.79,9.7,00016
0001,2007/07/01 00:00:00,10,-1.60,-9.7,-0.5,-0.3,101,98,2,11.79,9.7,00016
0001,2007/07/01 01:00:00,1,-10.60,3.6,-0.4,2.8,123,121,119,11.95,9.7,00016
0001,2007/07/01 01:00:00,2,-9.60,7.3,12.5,2.8,105,109,100,11.95,9.7,00016
0001,2007/07/01 01:00:00,3,-8.60,6.3,12.1,2.6,103,105,27,11.95,9.7,00016
0001,2007/07/01 01:00:00,4,-7.60,3.2,9.2,1.1,109,93,252,11.95,9.7,00016
0001,2007/07/01 01:00:00,5,-6.60,-0.6,3.2,2.2,99,87,172,11.95,9.7,00016
0001,2007/07/01 01:00:00,6,-5.60,-0.5,-3.2,0.5,86,79,122,11.95,9.7,00016
0001,2007/07/01 01:00:00,7,-4.60,-4.6,-9.2,-2.7,79,73,223,11.95,9.7,00016
0001,2007/07/01 01:00:00,8,-3.60,-3.5,-3.1,-2.6,78,76,95,11.95,9.7,00016
0001,2007/07/01 01:00:00,9,-2.60,-4.5,-5.1,-0.4,75,80,2,11.95,9.7,00016
0001,2007/07/01 01:00:00,10,-1.60,-6.3,0.8,0.2,82,84,2,11.95,9.7,00016
0001,2007/07/01 02:00:00,1,-10.60,5.1,9.6,2,113,112,110,12.16,9.7,00016
0001,2007/07/01 02:00:00,2,-9.60,3.5,13.4,0.8,102,101,100,12.16,9.7,00016
0001,2007/07/01 02:00:00,3,-8.60,6.4,15.6,1.9,96,94,27,12.16,9.7,00016
0001,2007/07/01 02:00:00,4,-7.60,4.4,5.9,2.1,94,114,252,12.16,9.7,00016
0001,2007/07/01 02:00:00,5,-6.60,3.6,2.2,2.1,102,115,172,12.16,9.7,00016
0001,2007/07/01 02:00:00,6,-5.60,-4.5,-1.5,-0.8,95,84,122,12.16,9.7,00016
0001,2007/07/01 02:00:00,7,-4.60,0,-3.3,-1.8,81,82,223,12.16,9.7,00016
0001,2007/07/01 02:00:00,8,-3.60,0.9,-4.5,-1.4,74,100,95,12.16,9.7,00016
0001,2007/07/01 02:00:00,9,-2.60,-4.3,-1.3,-0.1,73,102,2,12.16,9.7,00016
0001,2007/07/01 02:00:00,10,-1.60,-2.7,-3.1,-0.2,74,82,2,12.16,9.7,00016
0001,2007/07/01 03:00:00,1,-10.60,-6.3,7.4,2,118,116,112,12.40,9.7,00016
0001,2007/07/01 03:00:00,2,-9.60,-1.1,9.1,0.7,108,107,105,12.40,9.7,00016
0001,2007/07/01 03:00:00,3,-8.60,1.3,11.9,0.5,95,95,27,12.40,9.7,00016
0001,2007/07/01 03:00:00,4,-7.60,-5.7,8.4,0.1,92,91,252,12.40,9.7,00016
0001,2007/07/01 03:00:00,5,-6.60,-4,-0.1,0.6,96,116,172,12.40,9.7,00016
0001,2007/07/01 03:00:00,6,-5.60,-3.8,-3.7,0.2,101,103,122,12.40,9.7,00016
0001,2007/07/01 03:00:00,7,-4.60,-5.8,-4.3,-0.2,106,82,223,12.40,9.7,00016
0001,2007/07/01 03:00:00,8,-3.60,-4.1,-7.4,0,81,78,95,12.40,9.7,00016
0001,2007/07/01 03:00:00,9,-2.60,-5.6,-5.4,-1.2,76,81,2,12.40,9.7,00016
0001,2007/07/01 03:00:00,10,-1.60,-12.1,-5.8,0,82,86,2,12.40,9.7,00016
0001,2007/07/01 04:00:00,1,-10.60,1.3,13.9,1.5,112,114,109,12.54,9.7,00016
0001,2007/07/01 04:00:00,2,-9.60,3.5,8.3,0.3,104,103,101,12.54,9.7,00016
0001,2007/07/01 04:00:00,3,-8.60,1.3,10.4,0.8,102,98,27,12.54,9.7,00016
0001,2007/07/01 04:00:00,4,-7.60,3.6,9.1,-1,113,105,252,12.54,9.7,00016
0001,2007/07/01 04:00:00,5,-6.60,3.7,6.2,0.3,113,106,172,12.54,9.7,00016
0001,2007/07/01 04:00:00,6,-5.60,-5.9,3.3,0,113,115,122,12.54,9.7,00016
0001,2007/07/01 04:00:00,7,-4.60,-14.5,6.6,-0.4,107,115,223,12.54,9.7,00016
0001,2007/07/01 04:00:00,8,-3.60,-8.5,-2.4,2.2,96,122,95,12.54,9.7,00016
0001,2007/07/01 04:00:00,9,-2.60,-6.4,8.5,-0.2,85,113,2,12.54,9.7,00016
0001,2007/07/01 04:00:00,10,-1.60,-1.3,1.6,0.8,79,95,2,12.54,9.7,00016
0001,2007/07/01 05:00:00,1,-10.60,3.6,8,1.1,113,112,111,12.51,9.7,00016
0001,2007/07/01 05:00:00,2,-9.60,5.1,4.2,0.7,103,100,99,12.51,9.7,00016
0001,2007/07/01 05:00:00,3,-8.60,3.2,5,1.4,96,91,27,12.51,9.7,00016
0001,2007/07/01 05:00:00,4,-7.60,4.8,-0.2,0.6,87,90,252,12.51,9.7,00016
0001,2007/07/01 05:00:00,5,-6.60,2.9,5.3,-0.1,83,90,172,12.51,9.7,00016
0001,2007/07/01 05:00:00,6,-5.60,2.3,8.3,0.1,91,87,122,12.51,9.7,00016
0001,2007/07/01 05:00:00,7,-4.60,-7.8,-1.4,-1,96,76,223,12.51,9.7,00016
0001,2007/07/01 05:00:00,8,-3.60,-7.3,-8.4,0.2,85,77,95,12.51,9.7,00016
0001,2007/07/01 05:00:00,9,-2.60,-0.7,-13,0,72,80,2,12.51,9.7,00016
0001,2007/07/01 05:00:00,10,-1.60,-17.3,-11.2,-1.6,69,96,2,12.51,9.7,00016
0001,2007/07/01 06:00:00,1,-10.60,-1.2,-1.1,0,112,112,108,12.30,9.7,00016
0001,2007/07/01 06:00:00,2,-9.60,2.3,4.4,0.1,104,104,100,12.30,9.7,00016
0001,2007/07/01 06:00:00,3,-8.60,1.9,1.5,0.2,98,123,27,12.30,9.7,00016
0001,2007/07/01 06:00:00,4,-7.60,2.1,0.9,0.5,90,122,252,12.30,9.7,00016
0001,2007/07/01 06:00:00,5,-6.60,-5.4,7.6,-2.2,87,101,172,12.30,9.7,00016
0001,2007/07/01 06:00:00,6,-5.60,-9.2,-1.4,-1.6,80,88,122,12.30,9.7,00016
0001,2007/07/01 06:00:00,7,-4.60,-10,-6.2,-0.1,74,78,223,12.30,9.7,00016
0001,2007/07/01 06:00:00,8,-3.60,3.8,-7.2,-1.2,70,73,95,12.30,9.7,00016
0001,2007/07/01 06:00:00,9,-2.60,5.9,-14.3,-1.3,65,66,2,12.30,9.7,00016
0001,2007/07/01 06:00:00,10,-1.60,0.8,-15,-1.9,67,92,2,12.30,9.7,00016
0001,2007/07/01 07:00:00,1,-10.60,1.1,5.1,1,110,110,108,11.98,9.7,00016
0001,2007/07/01 07:00:00,2,-9.60,-1.4,0.6,1.6,108,105,102,11.98,9.7,00016
0001,2007/07/01 07:00:00,3,-8.60,-6.4,4.7,0,104,98,27,11.98,9.7,00016
0001,2007/07/01 07:00:00,4,-7.60,-4.7,5.7,0.5,90,86,252,11.98,9.7,00016
0001,2007/07/01 07:00:00,5,-6.60,-7.6,7.4,0.8,91,84,172,11.98,9.7,00016
0001,2007/07/01 07:00:00,6,-5.60,-4.3,1.8,2.2,86,83,122,11.98,9.7,00016
0001,2007/07/01 07:00:00,7,-4.60,-7.8,-10.5,1.3,72,79,223,11.98,9.7,00016
0001,2007/07/01 07:00:00,8,-3.60,-11.6,-17.8,2.3,67,71,95,11.98,9.7,00016
0001,2007/07/01 07:00:00,9,-2.60,-2.7,-20.2,-0.6,62,63,2,11.98,9.7,00016
0001,2007/07/01 07:00:00,10,-1.60,-3.4,-6.7,0.9,68,80,2,11.98,9.7,00016
0001,2007/07/01 08:00:00,1,-10.60,-3.9,1.7,0.9,112,112,107,11.59,9.7,00016
0001,2007/07/01 08:00:00,2,-9.60,0.9,1.7,1.3,108,105,99,11.59,9.7,00016
0001,2007/07/01 08:00:00,3,-8.60,-3.3,4.7,0.5,114,115,27,11.59,9.7,00016
0001,2007/07/01 08:00:00,4,-7.60,-5.2,4.6,0.4,101,94,252,11.59,9.7,00016
0001,2007/07/01 08:00:00,5,-6.60,-5.6,2.5,-0.9,90,83,172,11.59,9.7,00016
0001,2007/07/01 08:00:00,6,-5.60,-6,-2.5,-0.1,83,88,122,11.59,9.7,00016
0001,2007/07/01 08:00:00,7,-4.60,-1.8,-13.5,0.7,76,80,223,11.59,9.7,00016
0001,2007/07/01 08:00:00,8,-3.60,-6,-22.6,1.1,67,67,95,11.59,9.7,00016
0001,2007/07/01 08:00:00,9,-2.60,-0.3,-19.5,-0.4,65,67,2,11.59,9.7,00016
0001,2007/07/01 08:00:00,10,-1.60,-3.3,-7.6,-0.3,74,88,2,11.59,9.7,00016
0001,2007/07/01 09:00:00,1,-10.60,3.9,5.8,1.3,111,110,108,11.22,9.7,00016
0001,2007/07/01 09:00:00,2,-9.60,-1.3,6.3,1.2,107,106,100,11.22,9.7,00016
0001,2007/07/01 09:00:00,3,-8.60,-4.2,11,0.2,93,95,27,11.22,9.7,00016
0001,2007/07/01 09:00:00,4,-7.60,-5.1,9.7,0.8,85,87,252,11.22,9.7,00016
0001,2007/07/01 09:00:00,5,-6.60,-4.7,5.3,0.6,91,84,172,11.22,9.7,00016
0001,2007/07/01 09:00:00,6,-5.60,-1.4,-3,-1,90,84,122,11.22,9.7,00016
0001,2007/07/01 09:00:00,7,-4.60,-1.2,-11.4,-0.9,71,80,223,11.22,9.7,00016
0001,2007/07/01 09:00:00,8,-3.60,13.3,-20.3,-0.2,71,67,95,11.22,9.7,00016
0001,2007/07/01 09:00:00,9,-2.60,5.1,-16.8,0,68,70,2,11.22,9.7,00016
0001,2007/07/01 09:00:00,10,-1.60,-7,-5.5,0.1,73,96,2,11.22,9.7,00016
0001,2007/07/01 10:00:00,1,-10.60,0,3.5,1.6,115,115,112,10.89,9.7,00016
0001,2007/07/01 10:00:00,2,-9.60,-1.9,0.7,1.5,101,101,98,10.89,9.7,00016
0001,2007/07/01 10:00:00,3,-8.60,1.4,2.9,1.3,90,91,27,10.89,9.7,00016
0001,2007/07/01 10:00:00,4,-7.60,-0.5,10,0.6,81,87,252,10.89,9.7,00016
0001,2007/07/01 10:00:00,5,-6.60,-2.3,1.9,0.3,89,86,172,10.89,9.7,00016
0001,2007/07/01 10:00:00,6,-5.60,-0.7,2.6,-0.2,83,84,122,10.89,9.7,00016
0001,2007/07/01 10:00:00,7,-4.60,-3.9,-12.6,-1.1,68,77,223,10.89,9.7,00016
0001,2007/07/01 10:00:00,8,-3.60,-2.3,-20.3,0.6,69,67,95,10.89,9.7,00016
0001,2007/07/01 10:00:00,9,-2.60,-2.8,-11.3,0.6,75,75,2,10.89,9.7,00016
0001,2007/07/01 10:00:00,10,-1.60,-4.9,-20.6,0.1,91,94,2,10.89,9.7,00016
0001,2007/07/01 11:00:00,1,-10.60,2,6.4,1.1,114,112,112,10.72,9.7,00016
0001,2007/07/01 11:00:00,2,-9.60,-2.4,2.5,1.2,102,102,103,10.72,9.7,00016
0001,2007/07/01 11:00:00,3,-8.60,1.8,7.6,1.3,89,89,27,10.72,9.7,00016
0001,2007/07/01 11:00:00,4,-7.60,1.8,3.2,1.7,83,80,252,10.72,9.7,00016
0001,2007/07/01 11:00:00,5,-6.60,0.6,-1.4,1.6,91,83,172,10.72,9.7,00016
0001,2007/07/01 11:00:00,6,-5.60,-2.2,-3,0.9,98,84,122,10.72,9.7,00016
