STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2012/03/01 00:00:00,1,-10.60,3.1,3.4,0.4,149,145,147,12.11,10.0,00016
0001,2012/03/01 00:00:00,2,-9.60,5,3.1,-0.5,133,131,134,12.11,10.0,00016
0001,2012/03/01 00:00:00,3,-8.60,2,-1.3,1.1,123,119,123,12.11,10.0,00016
0001,2012/03/01 00:00:00,4,-7.60,0.6,1.4,0.9,115,112,116,12.11,10.0,00016
0001,2012/03/01 00:00:00,5,-6.60,3.2,0.9,1.4,108,106,110,12.11,10.0,00016
0001,2012/03/01 00:00:00,6,-5.60,3.9,2.6,1,102,101,108,12.11,10.0,00016
0001,2012/03/01 00:00:00,7,-4.60,3.7,0.9,0.8,99,98,107,12.11,10.0,00016
0001,2012/03/01 00:00:00,8,-3.60,3.4,2.7,0.8,98,109,113,12.11,10.0,00016
0001,2012/03/01 00:00:00,9,-2.60,0.9,1.8,0.5,97,135,129,12.11,10.0,00016
0001,2012/03/01 00:00:00,10,-1.60,-0.6,0.8,0.5,103,139,136,12.11,10.0,00016
0001,2012/03/01 01:00:00,1,-10.60,6.1,8.3,-0.8,143,140,142,12.03,10.0,00016
0001,2012/03/01 01:00:00,2,-9.60,5.1,4.1,0.8,132,123,125,12.03,10.0,00016
0001,2012/03/01 01:00:00,3,-8.60,4.9,2.4,0.3,128,116,115,12.03,10.0,00016
0001,2012/03/01 01:00:00,4,-7.60,0.4,0.2,1.8,122,112,110,12.03,10.0,00016
0001,2012/03/01 01:00:00,5,-6.60,2.2,0.1,1.1,117,107,105,12.03,10.0,00016
0001,2012/03/01 01:00:00,6,-5.60,-0.5,3.2,1.4,111,101,101,12.03,10.0,00016
0001,2012/03/01 01:00:00,7,-4.60,-0.6,2.9,1.7,104,97,98,12.03,10.0,00016
0001,2012/03/01 01:00:00,8,-3.60,1.9,-1.2,1.4,95,92,93,12.03,10.0,00016
0001,2012/03/01 01:00:00,9,-2.60,2.8,-4.3,2.4,89,91,102,12.03,10.0,00016
0001,2012/03/01 01:00:00,10,-1.60,0.9,-5.2,2.7,92,120,112,12.03,10.0,00016
0001,2012/03/01 02:00:00,1,-10.60,2.6,-4.5,0.5,142,140,144,11.98,10.0,00016
0001,2012/03/01 02:00:00,2,-9.60,-2,0.9,2,130,127,129,11.98,10.0,00016
0001,2012/03/01 02:00:00,3,-8.60,-1.4,-0.5,1.2,117,120,123,11.98,10.0,00016
0001,2012/03/01 02:00:00,4,-7.60,-0.5,-2,0.7,110,116,117,11.98,10.0,00016
0001,2012/03/01 02:00:00,5,-6.60,-1.4,-0.4,0.2,105,110,111,11.98,10.0,00016
0001,2012/03/01 02:00:00,6,-5.60,4.2,-0.1,2,101,102,105,11.98,10.0,00016
0001,2012/03/01 02:00:00,7,-4.60,3.7,-1.2,1.6,98,100,104,11.98,10.0,00016
0001,2012/03/01 02:00:00,8,-3.60,-3.7,-1,0.9,99,111,110,11.98,10.0,00016
0001,2012/03/01 02:00:00,9,-2.60,-1.9,-2.7,1.2,97,124,133,11.98,10.0,00016
0001,2012/03/01 02:00:00,10,-1.60,1,-2.7,2.5,99,135,140,11.98,10.0,00016
0001,2012/03/01 03:00:00,1,-10.60,4.6,5.9,1.1,147,144,144,12.00,10.0,00016
0001,2012/03/01 03:00:00,2,-9.60,1.2,0.2,1.7,132,125,132,12.00,10.0,00016
0001,2012/03/01 03:00:00,3,-8.60,1.1,-0.8,1.1,122,120,123,12.00,10.0,00016
0001,2012/03/01 03:00:00,4,-7.60,3.8,-1.9,1.5,117,113,120,12.00,10.0,00016
0001,2012/03/01 03:00:00,5,-6.60,0.3,2.8,0.8,109,110,115,12.00,10.0,00016
0001,2012/03/01 03:00:00,6,-5.60,2.3,0,1.7,104,104,107,12.00,10.0,00016
0001,2012/03/01 03:00:00,7,-4.60,4.3,2,2.5,100,100,102,12.00,10.0,00016
0001,2012/03/01 03:00:00,8,-3.60,1.1,1.6,3.5,93,94,97,12.00,10.0,00016
0001,2012/03/01 03:00:00,9,-2.60,2.3,-0.2,2.4,89,96,94,12.00,10.0,00016
0001,2012/03/01 03:00:00,10,-1.60,0.4,3.9,2.6,90,116,109,12.00,10.0,00016
0001,2012/03/01 04:00:00,1,-10.60,10.4,5,-0.1,147,145,147,12.08,10.0,00016
0001,2012/03/01 04:00:00,2,-9.60,9,7.8,-0.8,130,127,131,12.08,10.0,00016
0001,2012/03/01 04:00:00,3,-8.60,9.1,9.6,-0.2,121,115,121,12.08,10.0,00016
0001,2012/03/01 04:00:00,4,-7.60,5.1,3,-0.4,113,107,113,12.08,10.0,00016
0001,2012/03/01 04:00:00,5,-6.60,5.6,3.3,-0.7,109,105,110,12.08,10.0,00016
0001,2012/03/01 04:00:00,6,-5.60,3.3,4.4,0.2,106,105,107,12.08,10.0,00016
0001,2012/03/01 04:00:00,7,-4.60,0.1,0.1,1.6,106,104,104,12.08,10.0,00016
0001,2012/03/01 04:00:00,8,-3.60,2.4,0.4,0.9,105,100,102,12.08,10.0,00016
0001,2012/03/01 04:00:00,9,-2.60,4.1,-1.1,2.2,99,102,100,12.08,10.0,00016
0001,2012/03/01 04:00:00,10,-1.60,-1.8,-1.4,1.6,92,117,96,12.08,10.0,00016
0001,2012/03/01 05:00:00,1,-10.60,2.3,1.9,-0.2,148,147,148,12.20,10.0,00016
0001,2012/03/01 05:00:00,2,-9.60,6.3,4,1.4,129,127,130,12.20,10.0,00016
0001,2012/03/01 05:00:00,3,-8.60,6.2,6.7,0,120,115,117,12.20,10.0,00016
0001,2012/03/01 05:00:00,4,-7.60,4.7,3.2,0.6,112,109,111,12.20,10.0,00016
0001,2012/03/01 05:00:00,5,-6.60,3.8,1.2,1.1,106,103,106,12.20,10.0,00016
0001,2012/03/01 05:00:00,6,-5.60,3.3,1.9,0.7,100,99,103,12.20,10.0,00016
