STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2010/03/01 00:00:00,7.9,4.8,137,120,11.6,00
0001,2010/03/01 00:15:00,8.3,4.8,120,119,11.6,00
0001,2010/03/01 00:30:00,8.0,4.6,120,115,11.6,00
0001,2010/03/01 00:45:00,8.0,5.6,119,106,11.6,00
0001,2010/03/01 01:00:00,7.7,5.4,118,108,11.6,00
0001,2010/03/01 01:15:00,7.5,5.6,116,104,11.6,00
0001,2010/03/01 01:30:00,7.3,5.4,80,95,11.6,00
0001,2010/03/01 01:45:00,8.2,6.4,99,94,11.6,00
0001,2010/03/01 02:00:00,6.8,5.4,94,92,11.6,00
0001,2010/03/01 02:15:00,6.5,4.2,102,94,11.6,00
0001,2010/03/01 02:30:00,5.6,2.2,126,130,11.6,00
0001,2010/03/01 02:45:00,8.7,4.2,123,130,11.6,00
0001,2010/03/01 03:00:00,8.2,3.8,125,133,11.6,00
0001,2010/03/01 03:15:00,8.6,4.1,140,135,11.6,00
0001,2010/03/01 03:30:00,6.9,2.0,90,87,11.6,00
0001,2010/03/01 03:45:00,4.9,2.8,75,56,11.6,00
0001,2010/03/01 04:00:00,5.0,3.8,40,36,11.6,00
0001,2010/03/01 04:15:00,6.2,4.4,2,28,11.6,00
0001,2010/03/01 04:30:00,4.8,2.8,57,29,11.6,00
0001,2010/03/01 04:45:00,4.7,3.3,42,39,11.6,00
0001,2010/03/01 05:00:00,6.4,4.4,16,22,11.6,00
0001,2010/03/01 05:15:00,7.3,5.4,14,25,11.6,00
0001,2010/03/01 05:30:00,6.6,5.1,9,30,11.6,00
0001,2010/03/01 05:45:00,5.8,4.4,2,26,11.6,00
0001,2010/03/01 06:00:00,6.5,5.4,358,5,11.6,00
0001,2010/03/01 06:15:00,6.5,5.8,358,7,11.6,00
0001,2010/03/01 06:30:00,7.3,6.0,8,12,11.6,00
0001,2010/03/01 06:45:00,7.0,5.8,15,11,11.6,00
0001,2010/03/01 07:00:00,6.3,5.0,9,21,11.6,00
0001,2010/03/01 07:15:00,5.9,5.0,30,21,11.6,00
0001,2010/03/01 07:30:00,5.7,4.8,8,22,11.6,00
0001,2010/03/01 07:45:00,5.7,3.6,7,16,11.6,00
0001,2010/03/01 08:00:00,5.5,4.6,9,11,11.6,00
0001,2010/03/01 08:15:00,5.4,4.1,7,11,11.6,00
0001,2010/03/01 08:30:00,4.8,3.6,9,1,11.6,00
0001,2010/03/01 08:45:00,5.4,4.0,0,354,11.6,00
0001,2010/03/01 09:00:00,5.1,4.0,357,355,11.6,00
0001,2010/03/01 09:15:00,4.9,3.4,7,1,11.6,00
0001,2010/03/01 09:30:00,3.9,3.0,334,351,11.6,00
0001,2010/03/01 09:45:00,3.3,2.4,2,351,11.6,00
0001,2010/03/01 10:00:00,3.3,1.8,2,351,11.6,00
0001,2010/03/01 10:15:00,2.5,1.6,338,348,11.6,00
0001,2010/03/01 10:30:00,2.4,1.6,303,316,11.6,00
0001,2010/03/01 10:45:00,2.4,1.6,300,315,11.6,00
0001,2010/03/01 11:00:00,2.0,0.4,310,285,11.6,00
0001,2010/03/01 11:15:00,2.3,1.6,255,258,11.6,00
0001,2010/03/01 11:30:00,2.5,1.8,254,262,11.6,00
0001,2010/03/01 11:45:00,2.5,1.8,279,271,11.6,00
0001,2010/03/01 12:00:00,3.6,2.7,286,286,11.6,00
0001,2010/03/01 12:15:00,4.0,3.2,309,303,11.6,00
0001,2010/03/01 12:30:00,3.6,2.2,296,286,11.6,00
0001,2010/03/01 12:45:00,3.0,2.2,299,285,11.6,00
0001,2010/03/01 13:00:00,3.0,2.2,300,307,11.6,00
0001,2010/03/01 13:15:00,2.7,2.2,302,309,11.6,00
0001,2010/03/01 13:30:00,2.5,1.8,326,316,11.6,00
0001,2010/03/01 13:45:00,2.6,1.8,327,347,11.6,00
0001,2010/03/01 14:00:00,2.0,1.0,8,5,11.6,00
0001,2010/03/01 14:15:00,1.0,0.0,15,16,11.6,00
0001,2010/03/01 14:30:00,2.0,1.0,234,230,11.6,00
0001,2010/03/01 14:45:00,5.0,2.4,227,220,11.6,00
0001,2010/03/01 15:00:00,7.4,4.9,189,208,11.6,00
0001,2010/03/01 15:15:00,14.7,8.5,216,212,11.6,00
0001,2010/03/01 15:30:00,14.2,8.8,213,196,11.6,00
0001,2010/03/01 15:45:00,10.9,5.4,206,191,11.6,00
0001,2010/03/01 16:00:00,12.3,7.6,206,192,11.6,00
0001,2010/03/01 16:15:00,12.6,8.4,187,192,11.6,00
0001,2010/03/01 16:30:00,12.0,7.9,196,195,11.6,00
0001,2010/03/01 16:45:00,15.4,8.0,192,192,11.6,00
0001,2010/03/01 17:00:00,15.0,7.4,185,191,11.6,00
0001,2010/03/01 17:15:00,14.3,7.6,185,188,11.6,00
0001,2010/03/01 17:30:00,14.8,7.4,181,187,11.6,00
0001,2010/03/01 17:45:00,15.4,6.8,185,192,11.6,00
0001,2010/03/01 18:00:00,15.4,9.5,175,195,11.6,00
0001,2010/03/01 18:15:00,16.5,10.5,205,202,11.6,00
0001,2010/03/01 18:30:00,16.0,11.6,208,208,11.6,00
0001,2010/03/01 18:45:00,15.3,9.4,216,225,11.6,00
0001,2010/03/01 19:00:00,10.1,5.8,222,230,11.6,00
0001,2010/03/01 19:15:00,14.3,10.0,209,213,11.6,00
0001,2010/03/01 19:30:00,13.4,9.1,206,209,11.6,00
0001,2010/03/01 19:45:00,13.7,8.1,194,192,11.6,00
0001,2010/03/01 20:00:00,13.9,8.6,191,201,11.6,00
0001,2010/03/01 20:15:00,10.8,4.6,203,239,11.6,00
0001,2010/03/01 20:30:00,7.3,5.0,220,215,11.6,00
0001,2010/03/01 20:45:00,7.7,2.4,237,253,11.6,00
0001,2010/03/01 21:00:00,9.3,7.1,46,45,11.6,00
0001,2010/03/01 21:15:00,9.1,7.8,50,47,11.6,00
0001,2010/03/01 21:30:00,9.6,7.8,47,50,11.6,00
0001,2010/03/01 21:45:00,9.9,8.0,47,47,11.6,00
0001,2010/03/01 22:00:00,9.8,8.0,54,50,11.6,00
0001,2010/03/01 22:15:00,10.3,8.6,46,43,11.6,00
0001,2010/03/01 22:30:00,10.0,8.0,47,49,11.6,00
0001,2010/03/01 22:45:00,10.4,8.6,43,45,11.6,00
0001,2010/03/01 23:00:00,10.1,7.9,47,47,11.6,00
0001,2010/03/01 23:15:00,9.8,7.8,54,52,11.6,00
0001,2010/03/01 23:30:00,8.7,7.2,52,49,11.6,00
0001,2010/03/01 23:45:00,8.6,6.8,54,50,11.6,00
0001,2010/03/02 00:00:00,8.6,6.4,50,56,11.6,00
0001,2010/03/02 00:15:00,9.2,6.6,50,50,11.6,00
0001,2010/03/02 00:30:00,8.7,7.0,52,42,11.6,00
0001,2010/03/02 00:45:00,8.9,7.0,33,39,11.6,00
0001,2010/03/02 01:00:00,9.1,7.2,49,45,11.6,00
0001,2010/03/02 01:15:00,10.5,8.2,47,45,11.6,00
0001,2010/03/02 01:30:00,9.6,7.1,35,43,11.6,00
0001,2010/03/02 01:45:00,10.3,8.0,36,40,11.6,00
0001,2010/03/02 02:00:00,10.5,8.2,42,40,11.6,00
0001,2010/03/02 02:15:00,12.6,9.6,42,37,11.6,00
0001,2010/03/02 02:30:00,14.4,10.8,49,35,11.6,00
0001,2010/03/02 02:45:00,14.5,10.0,45,39,11.6,00
0001,2010/03/02 03:00:00,14.5,11.4,36,33,11.6,00
0001,2010/03/02 03:15:00,15.3,11.6,23,29,11.6,00
0001,2010/03/02 03:30:00,15.4,10.9,30,28,11.6,00
0001,2010/03/02 04:00:00,16.0,11.4,26,26,11.6,00
0001,2010/03/02 04:15:00,14.6,10.8,42,30,11.6,00
0001,2010/03/02 04:30:00,14.8,9.8,30,36,11.6,00
