STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2010/11/01 00:00:00,10.0,7.6,57,57,11.5,00
0001,2010/11/01 00:15:00,11.0,7.4,60,53,11.5,00
0001,2010/11/01 00:30:00,10.3,7.4,63,56,11.5,00
0001,2010/11/01 00:45:00,9.9,7.2,57,54,11.5,00
0001,2010/11/01 01:00:00,9.0,6.8,53,53,11.5,00
0001,2010/11/01 01:15:00,10.3,7.6,74,59,11.5,00
0001,2010/11/01 01:30:00,9.4,7.0,71,54,11.5,00
0001,2010/11/01 01:45:00,10.1,7.8,68,60,11.5,00
0001,2010/11/01 02:00:00,12.3,8.0,74,74,11.5,00
0001,2010/11/01 02:15:00,11.4,9.4,68,70,11.5,00
0001,2010/11/01 02:30:00,10.6,7.1,61,59,11.5,00
0001,2010/11/01 02:45:00,10.9,7.2,88,67,11.5,00
0001,2010/11/01 03:00:00,10.0,7.4,77,80,11.5,00
0001,2010/11/01 03:15:00,11.4,7.4,102,95,11.5,00
0001,2010/11/01 03:30:00,9.9,7.2,80,80,11.5,00
0001,2010/11/01 03:45:00,8.3,3.4,95,42,11.5,00
0001,2010/11/01 04:00:00,10.4,6.8,315,317,11.5,00
0001,2010/11/01 04:15:00,12.6,10.6,307,320,11.5,00
0001,2010/11/01 04:30:00,10.7,9.2,352,347,11.5,00
0001,2010/11/01 04:45:00,13.7,9.8,303,324,11.5,00
0001,2010/11/01 05:00:00,15.7,13.3,330,316,11.5,00
0001,2010/11/01 05:15:00,16.2,13.6,333,347,11.5,00
0001,2010/11/01 05:30:00,14.6,12.4,300,319,11.5,00
0001,2010/11/01 05:45:00,16.0,12.7,300,315,11.5,00
0001,2010/11/01 06:00:00,15.6,12.0,310,310,11.5,00
0001,2010/11/01 06:15:00,15.6,12.6,296,306,11.5,00
0001,2010/11/01 06:30:00,17.5,13.0,355,302,11.5,00
0001,2010/11/01 06:45:00,20.7,14.0,8,330,11.5,00
0001,2010/11/01 07:00:00,14.5,11.5,348,334,11.5,00
0001,2010/11/01 07:15:00,12.6,10.0,334,340,11.5,00
0001,2010/11/01 07:30:00,12.2,9.5,348,345,11.5,00
0001,2010/11/01 07:45:00,11.9,9.0,348,338,11.5,00
0001,2010/11/01 08:00:00,13.0,10.2,331,341,11.5,00
0001,2010/11/01 08:15:00,11.4,9.3,355,343,11.5,00
0001,2010/11/01 08:30:00,11.1,9.2,348,331,11.5,00
0001,2010/11/01 08:45:00,11.3,9.0,315,310,11.5,00
0001,2010/11/01 09:00:00,11.0,9.0,306,312,11.5,00
0001,2010/11/01 09:15:00,10.4,8.2,317,315,11.5,00
0001,2010/11/01 09:30:00,10.5,8.4,315,320,11.5,00
0001,2010/11/01 09:45:00,10.1,7.7,316,327,11.5,00
0001,2010/11/01 10:00:00,8.7,6.8,312,322,11.5,00
0001,2010/11/01 10:15:00,7.9,6.2,313,316,11.5,00
0001,2010/11/01 10:30:00,7.3,6.2,333,324,11.5,00
0001,2010/11/01 10:45:00,7.0,5.6,315,317,11.5,00
0001,2010/11/01 11:00:00,6.6,5.2,326,317,11.5,00
0001,2010/11/01 11:15:00,6.5,5.2,320,316,11.5,00
0001,2010/11/01 11:30:00,5.6,4.0,317,303,11.5,00
0001,2010/11/01 11:45:00,5.1,3.8,284,292,11.5,00
0001,2010/11/01 12:00:00,3.6,2.2,293,307,11.5,00
0001,2010/11/01 12:15:00,2.8,1.8,307,289,11.5,00
0001,2010/11/01 12:30:00,2.1,1.4,260,277,11.5,00
0001,2010/11/01 12:45:00,2.0,1.2,275,262,11.5,00
0001,2010/11/01 13:00:00,2.1,1.2,251,251,11.5,00
0001,2010/11/01 13:15:00,2.6,1.0,217,199,11.5,00
0001,2010/11/01 13:30:00,3.4,1.4,210,191,11.5,00
0001,2010/11/01 13:45:00,3.4,2.4,227,229,11.5,00
0001,2010/11/01 14:00:00,3.0,1.4,226,225,11.5,00
0001,2010/11/01 14:15:00,1.9,0.8,234,236,11.5,00
0001,2010/11/01 14:30:00,2.0,0.6,234,233,11.5,00
0001,2010/11/01 14:45:00,1.3,0.4,234,239,11.5,00
0001,2010/11/01 15:00:00,2.5,1.4,236,230,11.5,00
0001,2010/11/01 15:15:00,4.2,2.4,212,227,11.5,00
0001,2010/11/01 15:30:00,3.3,1.2,350,338,11.5,00
0001,2010/11/01 15:45:00,5.7,2.4,219,188,11.5,00
0001,2010/11/01 16:00:00,7.8,3.8,201,199,11.5,00
