STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2003/07/01 23:00:00,1,-10.60,0.6,2.7,0.6,110,114,111,11.89,10.7,00016
0001,2003/07/01 23:00:00,2,-9.60,-2.4,-0.2,2,100,102,105,11.89,10.7,00016
0001,2003/07/01 23:00:00,3,-8.60,1.2,-3.5,2,93,95,27,11.89,10.7,00016
0001,2003/07/01 23:00:00,4,-7.60,3.2,-5.9,1.9,93,91,252,11.89,10.7,00016
0001,2003/07/01 23:00:00,5,-6.60,4.8,-5.7,1.9,94,84,172,11.89,10.7,00016
0001,2003/07/01 23:00:00,6,-5.60,6.8,-11.9,2,77,79,122,11.89,10.7,00016
0001,2003/07/01 23:00:00,7,-4.60,5.1,-8.5,1.6,78,83,182,11.89,10.7,00016
0001,2003/07/01 23:00:00,8,-3.60,0.5,-6.3,1.7,80,102,95,11.89,10.7,00016
0001,2003/07/01 23:00:00,9,-2.60,-3.3,-3.8,3.8,82,90,111,11.89,10.7,00016
0001,2003/07/01 23:00:00,10,-1.60,-11.5,-9,2.1,103,111,76,11.89,10.7,00016
0001,2003/07/02 00:00:00,1,-10.60,6.9,14.8,0.2,103,105,103,11.83,10.7,00016
0001,2003/07/02 00:00:00,2,-9.60,5.1,12.5,0.3,95,101,97,11.83,10.7,00016
0001,2003/07/02 00:00:00,3,-8.60,1.3,5.1,0.4,88,97,27,11.83,10.7,00016
0001,2003/07/02 00:00:00,4,-7.60,2.5,-1.9,1.1,81,87,252,11.83,10.7,00016
0001,2003/07/02 00:00:00,5,-6.60,0.8,-0.6,1.3,79,86,172,11.83,10.7,00016
0001,2003/07/02 00:00:00,6,-5.60,0,-3.4,1.2,84,87,122,11.83,10.7,00016
0001,2003/07/02 00:00:00,7,-4.60,0.7,-4.4,1.4,80,84,182,11.83,10.7,00016
0001,2003/07/02 00:00:00,8,-3.60,-2,-3.6,2,91,84,95,11.83,10.7,00016
0001,2003/07/02 00:00:00,9,-2.60,-4.7,-2.1,3.3,91,82,111,11.83,10.7,00016
0001,2003/07/02 00:00:00,10,-1.60,-0.9,-11.2,3.1,109,109,76,11.83,10.7,00016
0001,2003/07/02 01:00:00,1,-10.60,14.1,3.1,0.5,102,114,108,11.85,10.7,00016
0001,2003/07/02 01:00:00,2,-9.60,11.8,3.8,0.1,89,107,95,11.85,10.7,00016
0001,2003/07/02 01:00:00,3,-8.60,8.6,7,0.6,78,100,27,11.85,10.7,00016
0001,2003/07/02 01:00:00,4,-7.60,5,1.6,0.3,72,88,252,11.85,10.7,00016
0001,2003/07/02 01:00:00,5,-6.60,2.2,0.8,-0.4,70,81,172,11.85,10.7,00016
0001,2003/07/02 01:00:00,6,-5.60,3.1,1.2,-0.7,68,81,122,11.85,10.7,00016
0001,2003/07/02 01:00:00,7,-4.60,4.2,0,0.1,73,84,182,11.85,10.7,00016
0001,2003/07/02 01:00:00,8,-3.60,-0.3,0.3,0.2,80,86,95,11.85,10.7,00016
0001,2003/07/02 01:00:00,9,-2.60,-2,-0.2,2.4,72,79,111,11.85,10.7,00016
0001,2003/07/02 01:00:00,10,-1.60,-10.7,-10.3,2.8,100,110,76,11.85,10.7,00016
0001,2003/07/02 02:00:00,1,-10.60,12.3,9.5,0.5,109,118,108,12.03,10.7,00016
0001,2003/07/02 02:00:00,2,-9.60,12.9,6.7,1.7,98,110,97,12.03,10.7,00016
0001,2003/07/02 02:00:00,3,-8.60,9.9,8.3,1.6,91,100,27,12.03,10.7,00016
0001,2003/07/02 02:00:00,4,-7.60,2.8,3.9,1.4,86,99,252,12.03,10.7,00016
0001,2003/07/02 02:00:00,5,-6.60,4.4,2.4,0.7,79,89,172,12.03,10.7,00016
0001,2003/07/02 02:00:00,6,-5.60,3,-0.4,0.3,74,85,122,12.03,10.7,00016
0001,2003/07/02 02:00:00,7,-4.60,1,-3,1.7,78,85,182,12.03,10.7,00016
0001,2003/07/02 02:00:00,8,-3.60,-1.1,-4.5,2.8,79,81,95,12.03,10.7,00016
0001,2003/07/02 02:00:00,9,-2.60,-12.7,-5.3,1.9,71,75,111,12.03,10.7,00016
0001,2003/07/02 02:00:00,10,-1.60,-3.4,-7.8,2.3,95,99,76,12.03,10.7,00016
0001,2003/07/02 03:00:00,1,-10.60,7.5,9.5,-0.9,105,113,106,12.27,10.7,00016
0001,2003/07/02 03:00:00,2,-9.60,10.5,5.6,-0.5,96,108,100,12.27,10.7,00016
0001,2003/07/02 03:00:00,3,-8.60,12,7.6,0.1,87,105,27,12.27,10.7,00016
0001,2003/07/02 03:00:00,4,-7.60,11.6,4.5,0.3,80,95,252,12.27,10.7,00016
0001,2003/07/02 03:00:00,5,-6.60,6.6,6.2,-0.7,75,89,172,12.27,10.7,00016
0001,2003/07/02 03:00:00,6,-5.60,4.7,4.7,0.3,79,87,122,12.27,10.7,00016
0001,2003/07/02 03:00:00,7,-4.60,5,0,1.5,86,93,182,12.27,10.7,00016
0001,2003/07/02 03:00:00,8,-3.60,4.5,-8.3,1.7,76,98,95,12.27,10.7,00016
0001,2003/07/02 03:00:00,9,-2.60,-1.6,-1.5,2.4,71,80,111,12.27,10.7,00016
0001,2003/07/02 03:00:00,10,-1.60,-6.3,-3.4,1.8,84,81,76,12.27,10.7,00016
0001,2003/07/02 04:00:00,1,-10.60,4.2,10,-1.2,103,112,102,12.48,10.7,00016
0001,2003/07/02 04:00:00,2,-9.60,8,3.5,-1.6,106,109,101,12.48,10.7,00016
0001,2003/07/02 04:00:00,3,-8.60,16.5,-0.6,-1.9,97,98,27,12.48,10.7,00016
0001,2003/07/02 04:00:00,4,-7.60,13.2,1.1,-1.3,83,87,252,12.48,10.7,00016
0001,2003/07/02 04:00:00,5,-6.60,10.4,5.3,-0.6,78,83,172,12.48,10.7,00016
0001,2003/07/02 04:00:00,6,-5.60,2.2,4.3,0.2,81,78,122,12.48,10.7,00016
0001,2003/07/02 04:00:00,7,-4.60,5.9,-0.6,1.1,87,83,182,12.48,10.7,00016
0001,2003/07/02 04:00:00,8,-3.60,2.9,-2,2.9,81,83,95,12.48,10.7,00016
0001,2003/07/02 04:00:00,9,-2.60,-2.9,0.1,4.4,85,75,111,12.48,10.7,00016
0001,2003/07/02 04:00:00,10,-1.60,-5,-2.7,4.3,77,75,76,12.48,10.7,00016
0001,2003/07/02 05:00:00,1,-10.60,2.8,7.5,-1.3,108,109,107,12.61,10.7,00016
0001,2003/07/02 05:00:00,2,-9.60,3.1,6.6,-2,100,105,101,12.61,10.7,00016
0001,2003/07/02 05:00:00,3,-8.60,7,0.2,-1.7,101,101,27,12.61,10.7,00016
0001,2003/07/02 05:00:00,4,-7.60,9,-5.7,0.2,94,93,252,12.61,10.7,00016
0001,2003/07/02 05:00:00,5,-6.60,10.1,0.2,0,81,77,172,12.61,10.7,00016
0001,2003/07/02 05:00:00,6,-5.60,9.3,6.7,-1,71,73,122,12.61,10.7,00016
0001,2003/07/02 05:00:00,7,-4.60,4.7,4.4,-1,75,80,182,12.61,10.7,00016
0001,2003/07/02 05:00:00,8,-3.60,-2.5,-4.6,1.8,79,87,95,12.61,10.7,00016
0001,2003/07/02 05:00:00,9,-2.60,-1.9,-9.3,2.9,69,84,111,12.61,10.7,00016
0001,2003/07/02 05:00:00,10,-1.60,-5.7,-5.6,3.7,64,89,76,12.61,10.7,00016
0001,2003/07/02 06:00:00,1,-10.60,-0.3,5.7,0.6,109,108,102,12.59,10.7,00016
0001,2003/07/02 06:00:00,2,-9.60,-1.7,0.1,0,98,100,89,12.59,10.7,00016
0001,2003/07/02 06:00:00,3,-8.60,1.2,-0.9,0.7,95,98,27,12.59,10.7,00016
0001,2003/07/02 06:00:00,4,-7.60,6.9,-4.9,-0.6,91,91,252,12.59,10.7,00016
0001,2003/07/02 06:00:00,5,-6.60,12,-1.7,-0.4,77,75,172,12.59,10.7,00016
0001,2003/07/02 06:00:00,6,-5.60,11,-5.3,0.7,68,69,122,12.59,10.7,00016
0001,2003/07/02 06:00:00,7,-4.60,3.8,-5,1.3,66,69,182,12.59,10.7,00016
0001,2003/07/02 06:00:00,8,-3.60,0.9,-2.5,2.4,79,88,95,12.59,10.7,00016
0001,2003/07/02 06:00:00,9,-2.60,-0.5,-1,3,77,80,111,12.59,10.7,00016
0001,2003/07/02 06:00:00,10,-1.60,-7.9,-8.3,2.7,68,70,76,12.59,10.7,00016
0001,2003/07/02 07:00:00,1,-10.60,0,3.3,1.5,105,106,102,12.45,10.7,00016
0001,2003/07/02 07:00:00,2,-9.60,-0.6,1.4,1.3,91,93,87,12.45,10.7,00016
0001,2003/07/02 07:00:00,3,-8.60,2.6,-0.9,0.9,91,95,27,12.45,10.7,00016
0001,2003/07/02 07:00:00,4,-7.60,8.1,-8.4,0,85,88,252,12.45,10.7,00016
0001,2003/07/02 07:00:00,5,-6.60,3.9,-7.4,-0.7,79,73,172,12.45,10.7,00016
0001,2003/07/02 07:00:00,6,-5.60,5.2,-1.9,0.7,70,68,122,12.45,10.7,00016
0001,2003/07/02 07:00:00,7,-4.60,1.8,-2.6,-0.3,74,68,182,12.45,10.7,00016
0001,2003/07/02 07:00:00,8,-3.60,-10,-2.8,1.6,76,83,95,12.45,10.7,00016
0001,2003/07/02 07:00:00,9,-2.60,-8.5,-5.3,2.5,73,78,111,12.45,10.7,00016
0001,2003/07/02 07:00:00,10,-1.60,-4,-3.2,3.4,68,72,76,12.45,10.7,00016
0001,2003/07/02 08:00:00,1,-10.60,-0.2,1.2,1.1,109,110,106,12.13,10.7,00016
0001,2003/07/02 08:00:00,2,-9.60,-2.1,-1.2,0.5,101,105,98,12.13,10.7,00016
0001,2003/07/02 08:00:00,3,-8.60,2.7,-3.8,0.2,93,98,27,12.13,10.7,00016
0001,2003/07/02 08:00:00,4,-7.60,6.9,-7.7,0.2,79,81,252,12.13,10.7,00016
0001,2003/07/02 08:00:00,5,-6.60,7.9,-7.2,0.5,73,76,172,12.13,10.7,00016
0001,2003/07/02 08:00:00,6,-5.60,7.5,-6.6,-0.2,69,72,122,12.13,10.7,00016
0001,2003/07/02 08:00:00,7,-4.60,-4.2,-2.6,0,75,67,182,12.13,10.7,00016
0001,2003/07/02 08:00:00,8,-3.60,1.6,2.8,1.9,75,77,95,12.13,10.7,00016
0001,2003/07/02 08:00:00,9,-2.60,-1.1,3.3,3.5,77,70,111,12.13,10.7,00016
0001,2003/07/02 08:00:00,10,-1.60,-1.8,-2.8,3.3,93,78,76,12.13,10.7,00016
0001,2003/07/02 09:00:00,1,-10.60,-5.1,4.9,0.7,107,112,106,11.78,10.7,00016
0001,2003/07/02 09:00:00,2,-9.60,-1.2,-0.2,0.2,104,106,101,11.78,10.7,00016
0001,2003/07/02 09:00:00,3,-8.60,0.6,-1.9,0.4,94,97,27,11.78,10.7,00016
0001,2003/07/02 09:00:00,4,-7.60,-2.1,-3,0.2,82,90,252,11.78,10.7,00016
0001,2003/07/02 09:00:00,5,-6.60,-1.8,-7,-0.1,74,77,172,11.78,10.7,00016
0001,2003/07/02 09:00:00,6,-5.60,-2.5,-6.8,1.2,72,69,122,11.78,10.7,00016
0001,2003/07/02 09:00:00,7,-4.60,-6.9,-3.5,0.9,82,81,182,11.78,10.7,00016
0001,2003/07/02 09:00:00,8,-3.60,-5.4,-1.1,1.8,93,81,95,11.78,10.7,00016
0001,2003/07/02 09:00:00,9,-2.60,-1.4,-3.1,1.2,97,71,111,11.78,10.7,00016
0001,2003/07/02 09:00:00,10,-1.60,0.5,-13.4,2.1,112,110,76,11.78,10.7,00016
0001,2003/07/02 10:00:00,1,-10.60,-3.4,1.2,1.6,115,121,115,11.36,10.7,00016
0001,2003/07/02 10:00:00,2,-9.60,0.6,-2.8,0.5,104,107,106,11.36,10.7,00016
0001,2003/07/02 10:00:00,3,-8.60,-2.1,-7.5,-1,92,96,27,11.36,10.7,00016
0001,2003/07/02 10:00:00,4,-7.60,0.6,-7.4,0.4,81,87,252,11.36,10.7,00016
0001,2003/07/02 10:00:00,5,-6.60,0.7,-5.3,1.3,71,77,172,11.36,10.7,00016
0001,2003/07/02 10:00:00,6,-5.60,0.9,-8.7,0.6,70,77,122,11.36,10.7,00016
0001,2003/07/02 10:00:00,7,-4.60,-1.3,-4.8,0,71,79,182,11.36,10.7,00016
0001,2003/07/02 10:00:00,8,-3.60,0,-5.5,1.3,80,67,95,11.36,10.7,00016
0001,2003/07/02 10:00:00,9,-2.60,-1.2,-9.6,2.5,104,76,111,11.36,10.7,00016
0001,2003/07/02 10:00:00,10,-1.60,-12.4,-15.2,5.3,143,152,76,11.36,10.7,00016
