STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2016/03/01 00:00:00,15.8,8.9,327,327,11.5,00
0001,2016/03/01 00:15:00,15.4,12.0,340,330,11.5,00
0001,2016/03/01 00:30:00,18.9,11.0,347,340,11.5,00
0001,2016/03/01 00:45:00,21.1,11.0,324,343,11.5,00
0001,2016/03/01 01:00:00,18.1,12.2,319,310,11.5,00
0001,2016/03/01 01:15:00,16.7,11.4,333,334,11.5,00
0001,2016/03/01 01:30:00,15.6,11.3,331,341,11.5,00
0001,2016/03/01 01:45:00,17.2,12.2,307,323,11.5,00
0001,2016/03/01 02:00:00,19.5,13.5,333,322,11.5,00
0001,2016/03/01 02:15:00,22.2,14.7,334,326,11.5,00
0001,2016/03/01 02:30:00,19.5,13.5,316,329,11.5,00
0001,2016/03/01 02:45:00,20.8,15.0,315,326,11.5,00
0001,2016/03/01 03:00:00,17.0,12.6,310,323,11.5,00
0001,2016/03/01 03:15:00,16.8,12.4,316,324,11.5,00
0001,2016/03/01 03:30:00,16.3,12.0,313,329,11.5,00
0001,2016/03/01 03:45:00,16.7,12.4,320,319,11.5,00
0001,2016/03/01 04:00:00,13.5,10.2,317,326,11.5,00
0001,2016/03/01 04:15:00,13.3,9.0,319,316,11.5,00
0001,2016/03/01 04:30:00,11.6,8.6,307,306,11.5,00
0001,2016/03/01 04:45:00,11.9,8.2,310,288,11.5,00
0001,2016/03/01 05:00:00,11.6,7.4,306,284,11.5,00
0001,2016/03/01 05:15:00,13.0,9.2,293,299,11.5,00
0001,2016/03/01 05:30:00,16.3,12.4,289,300,11.5,00
0001,2016/03/01 05:45:00,15.9,12.4,315,312,11.5,00
0001,2016/03/01 06:00:00,15.6,11.6,310,316,11.5,00
0001,2016/03/01 06:15:00,14.4,11.4,327,330,11.5,00
0001,2016/03/01 06:30:00,13.4,10.2,348,334,11.5,00
0001,2016/03/01 06:45:00,12.2,9.6,352,341,11.5,00
0001,2016/03/01 07:00:00,12.4,9.2,348,343,11.5,00
0001,2016/03/01 07:15:00,11.7,8.6,348,341,11.5,00
