STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2005/09/01 00:00:00,3.0,1.2,170,170,11.5,00
0001,2005/09/01 00:15:00,3.0,1.6,215,194,11.5,00
0001,2005/09/01 00:30:00,4.6,3.4,215,220,11.5,00
0001,2005/09/01 00:45:00,3.7,2.6,217,225,11.5,00
0001,2005/09/01 01:00:00,3.7,2.6,222,230,11.5,00
0001,2005/09/01 01:15:00,3.2,2.4,222,230,11.5,00
0001,2005/09/01 01:30:00,2.7,2.0,230,237,11.5,00
0001,2005/09/01 01:45:00,2.8,2.0,243,244,11.5,00
0001,2005/09/01 02:00:00,2.6,2.0,237,240,11.5,00
0001,2005/09/01 02:15:00,2.4,1.8,229,236,11.5,00
0001,2005/09/01 02:30:00,2.5,1.8,234,234,11.5,00
0001,2005/09/01 02:45:00,2.8,2.0,223,232,11.5,00
0001,2005/09/01 03:00:00,2.2,1.2,236,241,11.5,00
0001,2005/09/01 03:15:00,1.8,1.0,251,261,11.5,00
0001,2005/09/01 03:30:00,1.1,0.4,271,278,11.5,00
0001,2005/09/01 03:45:00,0.7,0.0,282,302,11.5,00
0001,2005/09/01 04:00:00,0.9,0.2,291,302,11.5,00
0001,2005/09/01 04:15:00,2.5,0.6,95,68,11.5,00
0001,2005/09/01 04:30:00,2.6,1.8,88,92,11.5,00
0001,2005/09/01 04:45:00,2.7,1.8,111,102,11.5,00
0001,2005/09/01 05:00:00,2.1,1.0,119,119,11.5,00
0001,2005/09/01 05:15:00,2.5,1.0,132,139,11.5,00
0001,2005/09/01 05:30:00,2.7,1.0,125,137,11.5,00
0001,2005/09/01 05:45:00,2.6,1.2,136,136,11.5,00
0001,2005/09/01 06:00:00,2.5,0.8,125,144,11.5,00
0001,2005/09/01 06:15:00,2.0,0.6,130,136,11.5,00
0001,2005/09/01 06:30:00,1.6,0.4,116,135,11.5,00
0001,2005/09/01 06:45:00,1.8,0.4,123,144,11.5,00
0001,2005/09/01 07:00:00,2.1,0.8,157,137,11.5,00
0001,2005/09/01 07:15:00,2.7,0.8,123,142,11.5,00
0001,2005/09/01 07:30:00,2.9,1.4,174,165,11.5,00
0001,2005/09/01 07:45:00,3.3,0.8,170,156,11.5,00
0001,2005/09/01 08:00:00,2.7,0.8,150,153,11.5,00
0001,2005/09/01 08:15:00,1.9,0.6,167,232,11.5,00
0001,2005/09/01 08:30:00,1.5,1.0,223,248,11.5,00
0001,2005/09/01 08:45:00,1.6,0.8,246,250,11.5,00
0001,2005/09/01 09:00:00,2.5,1.6,293,284,11.5,00
0001,2005/09/01 09:15:00,2.0,1.2,300,284,11.5,00
0001,2005/09/01 09:30:00,2.3,1.4,278,284,11.5,00
0001,2005/09/01 09:45:00,2.5,1.8,302,275,11.5,00
0001,2005/09/01 10:00:00,2.5,1.8,268,274,11.5,00
0001,2005/09/01 10:15:00,2.5,1.8,274,271,11.5,00
0001,2005/09/01 10:30:00,2.9,2.2,268,272,11.5,00
0001,2005/09/01 10:45:00,3.6,2.6,279,282,11.5,00
