STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2015/09/01 00:00:00,1,-10.60,-4.5,-8.3,-1.1,118,117,118,11.35,10.7,00016
0001,2015/09/01 00:00:00,2,-9.60,-5.4,-9.6,-1.4,106,105,105,11.35,10.7,00016
0001,2015/09/01 00:00:00,3,-8.60,-5.2,-9.3,-1.2,100,101,103,11.35,10.7,00016
0001,2015/09/01 00:00:00,4,-7.60,-1.4,-6,-1.8,102,99,103,11.35,10.7,00016
0001,2015/09/01 00:00:00,5,-6.60,4.8,-4.6,-0.2,105,102,100,11.35,10.7,00016
0001,2015/09/01 00:00:00,6,-5.60,-0.1,-3.3,-0.4,108,106,100,11.35,10.7,00016
0001,2015/09/01 00:00:00,7,-4.60,-5,-4.9,-1.1,99,101,97,11.35,10.7,00016
0001,2015/09/01 00:00:00,8,-3.60,-1.1,-5.3,1.3,94,95,93,11.35,10.7,00016
0001,2015/09/01 00:00:00,9,-2.60,1.1,-0.8,2.4,97,99,93,11.35,10.7,00016
0001,2015/09/01 00:00:00,10,-1.60,3.6,8.7,-2.5,131,140,106,11.35,10.7,00016
0001,2015/09/01 01:00:00,1,-10.60,-2.3,-1.5,-0.1,118,117,117,11.55,10.7,00016
0001,2015/09/01 01:00:00,2,-9.60,3.4,0.1,-0.8,106,107,106,11.55,10.7,00016
0001,2015/09/01 01:00:00,3,-8.60,1.1,-1.9,-1,97,98,99,11.55,10.7,00016
0001,2015/09/01 01:00:00,4,-7.60,-0.5,-4.2,-0.3,97,101,97,11.55,10.7,00016
0001,2015/09/01 01:00:00,5,-6.60,-0.1,-2.6,-0.5,98,92,97,11.55,10.7,00016
0001,2015/09/01 01:00:00,6,-5.60,0.9,-0.9,-0.1,101,96,92,11.55,10.7,00016
0001,2015/09/01 01:00:00,7,-4.60,-0.3,-4.3,0.2,106,100,97,11.55,10.7,00016
0001,2015/09/01 01:00:00,8,-3.60,1.9,-3.2,0.3,116,96,97,11.55,10.7,00016
0001,2015/09/01 01:00:00,9,-2.60,-1.2,0.1,0.5,96,94,95,11.55,10.7,00016
0001,2015/09/01 01:00:00,10,-1.60,-8,4.4,-3.2,114,128,101,11.55,10.7,00016
0001,2015/09/01 02:00:00,1,-10.60,-1.3,1.6,0,117,117,116,11.59,10.7,00016
0001,2015/09/01 02:00:00,2,-9.60,1.6,-1.8,-0.4,108,106,107,11.59,10.7,00016
0001,2015/09/01 02:00:00,3,-8.60,6.2,0.9,-1.5,99,101,100,11.59,10.7,00016
0001,2015/09/01 02:00:00,4,-7.60,4.4,2.1,-0.5,99,97,94,11.59,10.7,00016
0001,2015/09/01 02:00:00,5,-6.60,-2.8,-1.8,-1.3,95,93,91,11.59,10.7,00016
0001,2015/09/01 02:00:00,6,-5.60,-0.2,-0.6,-0.4,93,99,91,11.59,10.7,00016
0001,2015/09/01 02:00:00,7,-4.60,3.5,0.6,0.4,98,96,87,11.59,10.7,00016
0001,2015/09/01 02:00:00,8,-3.60,3,4.2,1.9,99,96,89,11.59,10.7,00016
0001,2015/09/01 02:00:00,9,-2.60,3.6,-4.2,2.3,93,92,93,11.59,10.7,00016
0001,2015/09/01 02:00:00,10,-1.60,2.4,0,1.5,107,117,103,11.59,10.7,00016
0001,2015/09/01 03:00:00,1,-10.60,1.5,1.7,0,118,117,118,11.90,10.7,00016
