STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2012/05/01 00:00:00,8.0,2.2,122,136,11.5,00
0001,2012/05/01 00:15:00,6.8,1.6,126,140,11.5,00
0001,2012/05/01 00:30:00,7.7,2.8,127,137,11.5,00
0001,2012/05/01 00:45:00,6.2,1.5,120,142,11.5,00
0001,2012/05/01 01:00:00,7.2,1.8,88,143,11.5,00
0001,2012/05/01 01:15:00,7.0,3.2,122,133,11.5,00
0001,2012/05/01 01:30:00,8.5,4.8,137,132,11.5,00
0001,2012/05/01 01:45:00,8.9,4.2,125,133,11.5,00
0001,2012/05/01 02:00:00,9.6,4.4,116,132,11.5,00
0001,2012/05/01 02:15:00,9.2,5.1,123,133,11.5,00
0001,2012/05/01 02:30:00,9.1,4.1,130,135,11.5,00
0001,2012/05/01 02:45:00,6.9,4.4,116,113,11.5,00
0001,2012/05/01 03:00:00,5.6,4.8,122,92,11.5,00
0001,2012/05/01 03:15:00,6.4,4.8,106,106,11.5,00
0001,2012/05/01 03:30:00,5.7,4.4,105,112,11.5,00
0001,2012/05/01 03:45:00,6.2,4.4,111,112,11.5,00
0001,2012/05/01 04:00:00,7.6,6.4,95,106,11.5,00
0001,2012/05/01 04:15:00,7.3,5.8,106,95,11.5,00
0001,2012/05/01 04:30:00,6.1,5.4,90,88,11.5,00
0001,2012/05/01 04:45:00,6.5,5.6,91,84,11.5,00
0001,2012/05/01 05:00:00,7.0,6.0,82,95,11.5,00
0001,2012/05/01 05:15:00,6.8,5.4,99,91,11.5,00
0001,2012/05/01 05:30:00,6.8,5.6,85,87,11.5,00
0001,2012/05/01 05:45:00,6.4,5.6,94,95,11.5,00
0001,2012/05/01 06:00:00,6.2,4.6,122,105,11.5,00
0001,2012/05/01 06:15:00,7.6,5.4,95,106,11.5,00
0001,2012/05/01 06:30:00,7.3,4.6,123,111,11.5,00
0001,2012/05/01 06:45:00,6.9,4.2,101,104,11.5,00
0001,2012/05/01 07:00:00,5.4,3.6,95,92,11.5,00
0001,2012/05/01 07:15:00,7.5,5.6,101,94,11.5,00
0001,2012/05/01 07:30:00,7.4,5.4,111,95,11.5,00
