STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2009/01/01 00:00:00,13.5,10.8,333,330,11.6,00
0001,2009/01/01 00:15:00,12.9,10.6,343,338,11.6,00
0001,2009/01/01 00:30:00,13.6,10.2,337,333,11.6,00
0001,2009/01/01 00:45:00,14.0,10.3,336,327,11.6,00
0001,2009/01/01 01:00:00,14.4,11.0,329,331,11.6,00
0001,2009/01/01 01:15:00,13.9,10.8,336,329,11.6,00
0001,2009/01/01 01:30:00,13.3,8.6,357,347,11.6,00
0001,2009/01/01 01:45:00,13.5,10.5,338,336,11.6,00
0001,2009/01/01 02:00:00,15.8,12.0,338,330,11.6,00
0001,2009/01/01 02:15:00,15.7,12.4,324,330,11.6,00
0001,2009/01/01 02:30:00,16.7,13.0,337,333,11.6,00
0001,2009/01/01 02:45:00,16.7,12.0,341,333,11.6,00
0001,2009/01/01 03:00:00,16.2,11.2,334,329,11.6,00
0001,2009/01/01 03:15:00,14.6,11.9,338,329,11.6,00
0001,2009/01/01 03:30:00,14.9,12.2,323,327,11.6,00
0001,2009/01/01 03:45:00,15.1,11.6,327,334,11.6,00
0001,2009/01/01 04:00:00,16.2,12.2,331,331,11.6,00
0001,2009/01/01 04:15:00,14.1,10.4,331,329,11.6,00
0001,2009/01/01 04:30:00,9.2,6.8,319,312,11.6,00
0001,2009/01/01 04:45:00,8.4,6.6,322,313,11.6,00
0001,2009/01/01 05:00:00,8.6,7.0,315,305,11.6,00
0001,2009/01/01 05:15:00,9.1,7.8,293,298,11.6,00
0001,2009/01/01 05:30:00,9.8,8.0,300,303,11.6,00
0001,2009/01/01 05:45:00,9.2,7.3,292,299,11.6,00
0001,2009/01/01 06:00:00,9.6,7.5,284,307,11.6,00
0001,2009/01/01 06:15:00,8.3,6.6,303,299,11.6,00
0001,2009/01/01 06:30:00,8.6,6.6,292,298,11.6,00
0001,2009/01/01 06:45:00,9.1,7.0,309,307,11.6,00
0001,2009/01/01 07:00:00,7.5,6.0,309,310,11.6,00
0001,2009/01/01 07:15:00,7.1,5.2,303,305,11.6,00
0001,2009/01/01 07:30:00,7.0,5.6,307,309,11.6,00
0001,2009/01/01 07:45:00,6.9,5.2,320,309,11.6,00
0001,2009/01/01 08:00:00,7.1,5.4,323,317,11.6,00
0001,2009/01/01 08:15:00,7.4,5.2,334,323,11.6,00
0001,2009/01/01 08:30:00,8.3,6.2,315,322,11.6,00
0001,2009/01/01 08:45:00,8.7,6.6,315,316,11.6,00
0001,2009/01/01 09:00:00,9.3,7.0,330,317,11.6,00
