STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2003/07/01 00:00:00,9.1,6.8,12,18,11.5,00
0001,2003/07/01 00:15:00,9.1,7.0,30,33,11.5,00
0001,2003/07/01 00:30:00,8.1,6.6,30,35,11.5,00
0001,2003/07/01 00:45:00,6.6,5.6,37,35,11.5,00
0001,2003/07/01 01:00:00,6.1,4.4,33,33,11.5,00
0001,2003/07/01 01:15:00,4.9,3.6,37,36,11.5,00
0001,2003/07/01 01:30:00,5.9,4.8,37,36,11.5,00
0001,2003/07/01 01:45:00,6.1,5.2,43,39,11.5,00
0001,2003/07/01 02:00:00,5.7,3.8,37,33,11.5,00
0001,2003/07/01 02:15:00,5.7,4.4,46,39,11.5,00
0001,2003/07/01 02:30:00,5.2,3.2,37,45,11.5,00
0001,2003/07/01 02:45:00,4.3,3.2,33,36,11.5,00
0001,2003/07/01 03:00:00,5.7,3.6,30,36,11.5,00
0001,2003/07/01 03:15:00,6.4,4.6,37,33,11.5,00
0001,2003/07/01 03:30:00,6.5,4.4,49,52,11.5,00
0001,2003/07/01 03:45:00,5.3,2.8,43,35,11.5,00
0001,2003/07/01 04:00:00,4.7,3.6,37,33,11.5,00
0001,2003/07/01 04:15:00,4.9,3.4,40,33,11.5,00
0001,2003/07/01 04:30:00,4.6,3.6,43,42,11.5,00
0001,2003/07/01 04:45:00,4.9,3.4,52,47,11.5,00
0001,2003/07/01 05:00:00,5.5,4.4,56,49,11.5,00
0001,2003/07/01 05:15:00,6.2,4.8,42,46,11.5,00
0001,2003/07/01 05:30:00,6.7,5.4,47,46,11.5,00
0001,2003/07/01 05:45:00,7.3,5.0,42,45,11.5,00
0001,2003/07/01 06:00:00,7.0,5.6,39,37,11.5,00
0001,2003/07/01 06:15:00,9.4,7.8,49,43,11.5,00
0001,2003/07/01 06:30:00,8.8,6.0,49,47,11.5,00
0001,2003/07/01 06:45:00,8.2,6.4,45,39,11.5,00
0001,2003/07/01 07:00:00,8.5,6.0,47,47,11.5,00
0001,2003/07/01 07:15:00,6.9,5.2,35,42,11.5,00
0001,2003/07/01 07:30:00,7.2,5.2,50,45,11.5,00
0001,2003/07/01 07:45:00,6.8,4.6,56,54,11.5,00
0001,2003/07/01 08:00:00,7.4,5.2,59,59,11.5,00
0001,2003/07/01 08:15:00,7.1,4.6,57,50,11.5,00
0001,2003/07/01 08:30:00,6.1,4.4,53,49,11.5,00
0001,2003/07/01 08:45:00,6.5,5.2,32,37,11.5,00
0001,2003/07/01 09:00:00,6.3,4.8,43,37,11.5,00
0001,2003/07/01 09:15:00,5.5,4.2,40,18,11.5,00
0001,2003/07/01 09:30:00,6.0,4.6,18,19,11.5,00
0001,2003/07/01 09:45:00,5.7,4.2,5,21,11.5,00
0001,2003/07/01 10:00:00,5.8,4.0,4,16,11.5,00
0001,2003/07/01 10:15:00,7.9,6.2,40,35,11.5,00
0001,2003/07/01 10:30:00,7.6,6.6,46,39,11.5,00
0001,2003/07/01 10:45:00,8.4,7.0,43,47,11.5,00
0001,2003/07/01 11:00:00,9.4,8.0,43,46,11.5,00
0001,2003/07/01 11:15:00,9.9,6.6,43,46,11.5,00
0001,2003/07/01 11:30:00,9.1,6.6,46,46,11.5,00
0001,2003/07/01 11:45:00,7.9,6.2,42,42,11.5,00
0001,2003/07/01 12:00:00,7.6,5.6,46,46,11.5,00
0001,2003/07/01 12:15:00,7.0,4.8,53,47,11.5,00
0001,2003/07/01 12:30:00,6.2,5.0,40,36,11.5,00
0001,2003/07/01 12:45:00,6.2,4.5,43,50,11.5,00
0001,2003/07/01 13:00:00,5.7,4.4,47,45,11.5,00
0001,2003/07/01 13:15:00,6.1,4.4,42,45,11.5,00
0001,2003/07/01 13:30:00,6.0,4.6,60,45,11.5,00
0001,2003/07/01 13:45:00,5.8,4.8,70,54,11.5,00
0001,2003/07/01 14:00:00,5.8,4.4,53,53,11.5,00
0001,2003/07/01 14:15:00,5.8,4.4,56,59,11.5,00
0001,2003/07/01 14:30:00,5.6,4.2,60,52,11.5,00
0001,2003/07/01 14:45:00,6.5,4.3,60,50,11.5,00
0001,2003/07/01 15:00:00,6.1,4.6,56,54,11.5,00
0001,2003/07/01 15:15:00,5.7,4.4,59,54,11.5,00
0001,2003/07/01 15:30:00,6.9,5.2,52,52,11.5,00
0001,2003/07/01 15:45:00,7.3,5.8,63,53,11.5,00
0001,2003/07/01 16:00:00,7.7,5.8,54,52,11.5,00
0001,2003/07/01 16:15:00,7.9,6.2,59,53,11.5,00
0001,2003/07/01 16:30:00,8.2,6.6,52,47,11.5,00
0001,2003/07/01 16:45:00,8.3,6.4,46,50,11.5,00
0001,2003/07/01 17:00:00,7.5,5.9,52,53,11.5,00
0001,2003/07/01 17:15:00,7.9,6.2,46,46,11.5,00
0001,2003/07/01 17:30:00,7.9,6.2,53,52,11.5,00
0001,2003/07/01 17:45:00,8.5,6.6,60,54,11.5,00
0001,2003/07/01 18:00:00,8.4,6.9,64,59,11.5,00
0001,2003/07/01 18:15:00,8.4,6.6,50,54,11.5,00
0001,2003/07/01 18:30:00,8.2,6.6,45,42,11.5,00
0001,2003/07/01 18:45:00,8.5,6.4,57,47,11.5,00
0001,2003/07/01 19:00:00,9.9,7.2,57,50,11.5,00
0001,2003/07/01 19:15:00,9.3,7.2,49,45,11.5,00
0001,2003/07/01 19:30:00,9.9,7.8,43,45,11.5,00
0001,2003/07/01 19:45:00,10.5,7.6,42,47,11.5,00
0001,2003/07/01 20:00:00,10.1,7.4,56,50,11.5,00
0001,2003/07/01 20:15:00,8.3,6.6,45,47,11.5,00
0001,2003/07/01 20:30:00,9.0,7.0,43,45,11.5,00
