STATION,DATE & TIME,V-MAX(m/s),V-AVE(m/s),D-MAX(deg),D-AVE(deg),VOLT(V),STATUS
0001,2009/09/01 00:00:00,5.7,4.2,123,111,11.5,00
0001,2009/09/01 00:15:00,5.4,3.5,78,105,11.5,00
0001,2009/09/01 00:30:00,5.5,4.4,91,95,11.5,00
0001,2009/09/01 00:45:00,5.6,4.8,104,95,11.5,00
0001,2009/09/01 01:00:00,6.4,5.4,94,97,11.5,00
0001,2009/09/01 01:15:00,6.1,5.0,97,95,11.5,00
0001,2009/09/01 01:30:00,6.2,4.8,99,99,11.5,00
0001,2009/09/01 01:45:00,5.8,4.4,109,106,11.5,00
0001,2009/09/01 02:00:00,6.5,4.9,108,104,11.5,00
0001,2009/09/01 02:15:00,6.2,5.1,101,102,11.5,00
0001,2009/09/01 02:30:00,6.1,4.4,109,104,11.5,00
0001,2009/09/01 02:45:00,5.7,5.0,95,94,11.5,00
0001,2009/09/01 03:00:00,5.8,5.0,94,91,11.5,00
0001,2009/09/01 03:15:00,5.8,5.0,95,95,11.5,00
0001,2009/09/01 03:30:00,6.1,4.6,106,91,11.5,00
0001,2009/09/01 03:45:00,6.5,4.6,108,101,11.5,00
0001,2009/09/01 04:00:00,7.0,5.0,95,111,11.5,00
0001,2009/09/01 04:15:00,7.4,5.0,113,113,11.5,00
0001,2009/09/01 04:30:00,6.8,5.0,115,108,11.5,00
0001,2009/09/01 04:45:00,6.1,4.0,101,111,11.5,00
0001,2009/09/01 05:00:00,5.9,3.0,143,115,11.5,00
0001,2009/09/01 05:15:00,5.4,3.0,125,108,11.5,00
0001,2009/09/01 05:30:00,4.8,3.6,97,98,11.5,00
0001,2009/09/01 05:45:00,4.1,2.0,123,120,11.5,00
0001,2009/09/01 06:00:00,3.3,1.8,130,115,11.5,00
0001,2009/09/01 06:15:00,2.5,0.8,127,163,11.5,00
0001,2009/09/01 06:30:00,2.0,0.8,165,167,11.5,00
0001,2009/09/01 06:45:00,2.0,1.0,180,170,11.5,00
0001,2009/09/01 07:00:00,2.0,0.6,135,143,11.5,00
0001,2009/09/01 07:15:00,2.0,0.0,122,149,11.5,00
0001,2009/09/01 07:30:00,1.6,0.0,127,149,11.5,00
0001,2009/09/01 07:45:00,2.5,0.6,172,174,11.5,00
0001,2009/09/01 08:00:00,1.1,0.0,174,174,11.5,00
0001,2009/09/01 08:15:00,1.9,0.6,234,199,11.5,00
0001,2009/09/01 08:30:00,1.9,1.4,236,237,11.5,00
0001,2009/09/01 08:45:00,2.5,1.8,255,255,11.5,00
0001,2009/09/01 09:00:00,1.9,1.0,255,255,11.5,00
0001,2009/09/01 09:15:00,1.6,1.0,255,255,11.5,00
0001,2009/09/01 09:30:00,2.3,1.4,255,255,11.5,00
0001,2009/09/01 09:45:00,2.4,1.4,255,255,11.5,00
0001,2009/09/01 10:00:00,2.4,1.4,272,261,11.5,00
0001,2009/09/01 10:15:00,2.4,1.8,272,272,11.5,00
0001,2009/09/01 10:30:00,1.9,1.4,272,274,11.5,00
0001,2009/09/01 10:45:00,2.5,2.0,293,293,11.5,00
0001,2009/09/01 11:00:00,2.8,2.2,293,293,11.5,00
0001,2009/09/01 11:15:00,2.5,1.6,282,279,11.5,00
0001,2009/09/01 11:30:00,2.5,2.2,272,272,11.5,00
0001,2009/09/01 11:45:00,2.4,1.6,272,271,11.5,00
0001,2009/09/01 12:00:00,2.8,2.6,244,240,11.5,00
0001,2009/09/01 12:15:00,3.3,3.0,236,236,11.5,00
0001,2009/09/01 12:30:00,3.2,2.6,236,234,11.5,00
0001,2009/09/01 12:45:00,3.0,2.6,227,227,11.5,00
0001,2009/09/01 13:00:00,3.0,2.4,227,230,11.5,00
0001,2009/09/01 13:15:00,2.6,2.4,234,234,11.5,00
0001,2009/09/01 13:30:00,2.6,2.2,234,234,11.5,00
0001,2009/09/01 13:45:00,2.6,2.4,234,234,11.5,00
0001,2009/09/01 14:00:00,2.5,1.8,234,234,11.5,00
0001,2009/09/01 14:15:00,2.5,1.8,236,236,11.5,00
0001,2009/09/01 14:30:00,2.6,2.0,237,237,11.5,00
0001,2009/09/01 14:45:00,2.5,2.0,239,237,11.5,00
0001,2009/09/01 15:00:00,2.8,2.4,265,255,11.5,00
0001,2009/09/01 15:15:00,3.2,2.8,272,268,11.5,00
0001,2009/09/01 15:30:00,3.0,2.4,272,279,11.5,00
0001,2009/09/01 15:45:00,3.1,2.2,312,319,11.5,00
0001,2009/09/01 16:00:00,4.8,3.2,82,43,11.5,00
0001,2009/09/01 16:15:00,6.9,4.8,75,78,11.5,00
0001,2009/09/01 16:30:00,8.9,7.2,57,56,11.5,00
0001,2009/09/01 16:45:00,10.0,8.2,54,53,11.5,00
0001,2009/09/01 17:00:00,10.0,7.7,60,54,11.5,00
0001,2009/09/01 17:15:00,9.8,7.8,63,56,11.5,00
0001,2009/09/01 17:30:00,9.3,7.2,64,60,11.5,00
0001,2009/09/01 17:45:00,8.3,6.4,63,59,11.5,00
0001,2009/09/01 18:00:00,7.7,6.0,56,53,11.5,00
0001,2009/09/01 18:15:00,8.0,6.2,70,59,11.5,00
0001,2009/09/01 18:30:00,8.2,5.8,66,64,11.5,00
0001,2009/09/01 18:45:00,7.8,5.8,61,57,11.5,00
0001,2009/09/01 19:00:00,9.2,7.2,61,54,11.5,00
0001,2009/09/01 19:15:00,9.2,7.0,67,60,11.5,00
0001,2009/09/01 19:30:00,9.7,7.6,52,49,11.5,00
0001,2009/09/01 19:45:00,9.6,7.4,52,50,11.5,00
0001,2009/09/01 20:00:00,11.0,8.8,60,57,11.5,00
0001,2009/09/01 20:15:00,11.3,8.8,54,54,11.5,00
0001,2009/09/01 20:30:00,11.8,8.8,57,54,11.5,00
0001,2009/09/01 20:45:00,12.2,9.2,63,57,11.5,00
0001,2009/09/01 21:00:00,12.3,9.2,70,57,11.5,00
0001,2009/09/01 21:15:00,12.9,10.4,54,57,11.5,00
0001,2009/09/01 21:30:00,12.7,9.6,60,60,11.5,00
0001,2009/09/01 21:45:00,12.9,9.2,70,61,11.5,00
0001,2009/09/01 22:00:00,12.2,9.0,66,60,11.5,00
0001,2009/09/01 22:15:00,10.7,8.6,64,60,11.5,00
0001,2009/09/01 22:30:00,10.8,7.8,53,59,11.5,00
0001,2009/09/01 22:45:00,11.3,8.2,60,56,11.5,00
0001,2009/09/01 23:00:00,11.3,8.0,61,57,11.5,00
0001,2009/09/01 23:15:00,12.0,8.6,64,63,11.5,00
0001,2009/09/01 23:30:00,12.7,9.2,68,66,11.5,00
0001,2009/09/01 23:45:00,12.5,9.4,61,64,11.5,00
0001,2009/09/02 00:00:00,12.9,10.6,68,64,11.5,00
0001,2009/09/02 00:15:00,11.4,9.0,67,63,11.5,00
0001,2009/09/02 00:30:00,11.6,8.5,54,57,11.5,00
0001,2009/09/02 00:45:00,11.4,9.0,59,59,11.5,00
0001,2009/09/02 01:00:00,11.5,9.0,64,61,11.5,00
0001,2009/09/02 01:15:00,11.0,8.4,60,66,11.5,00
0001,2009/09/02 01:30:00,9.6,7.4,68,60,11.5,00
0001,2009/09/02 01:45:00,9.2,6.4,54,52,11.5,00
0001,2009/09/02 02:00:00,9.9,6.4,54,53,11.5,00
0001,2009/09/02 02:15:00,8.2,5.9,45,46,11.5,00
0001,2009/09/02 02:30:00,8.6,6.0,37,46,11.5,00
0001,2009/09/02 02:45:00,7.7,5.6,57,49,11.5,00
0001,2009/09/02 03:00:00,9.0,6.6,57,49,11.5,00
0001,2009/09/02 03:15:00,9.4,6.6,56,47,11.5,00
0001,2009/09/02 03:30:00,10.4,7.4,42,45,11.5,00
0001,2009/09/02 03:45:00,9.9,7.2,50,47,11.5,00
0001,2009/09/02 04:00:00,8.5,6.0,46,39,11.5,00
0001,2009/09/02 04:15:00,10.0,6.3,35,35,11.5,00
0001,2009/09/02 04:30:00,8.2,6.0,30,39,11.5,00
0001,2009/09/02 04:45:00,8.7,6.8,32,36,11.5,00
0001,2009/09/02 05:00:00,9.0,6.6,37,39,11.5,00
0001,2009/09/02 05:15:00,9.7,7.0,39,33,11.5,00
0001,2009/09/02 05:30:00,8.6,6.2,43,36,11.5,00
