STATION,DATE & TIME,SEQ_NO,DEPTH(m.DL),V-E(cm/s),V-N(cm/s),V-UD(cm/s),R-E( ),R-N( ),R-UD( ),BOTTOM(m),VOLT(V),STATUS
0001,2008/01/01 00:00:00,1,-10.60,2.2,1.3,-0.2,133,127,129,12.09,9.8,00016
0001,2008/01/01 00:00:00,2,-9.60,6.3,0.4,0.3,121,111,117,12.09,9.8,00016
0001,2008/01/01 00:00:00,3,-8.60,3.7,1,1.3,111,102,27,12.09,9.8,00016
0001,2008/01/01 00:00:00,4,-7.60,5.2,2.9,1.3,106,96,252,12.09,9.8,00016
0001,2008/01/01 00:00:00,5,-6.60,4.6,3.8,1.2,99,88,172,12.09,9.8,00016
0001,2008/01/01 00:00:00,6,-5.60,4.1,4.8,1.1,93,82,126,12.09,9.8,00016
0001,2008/01/01 00:00:00,7,-4.60,4.8,5.2,0.5,128,80,166,12.09,9.8,00016
0001,2008/01/01 00:00:00,8,-3.60,1.5,2.7,-1,158,94,95,12.09,9.8,00016
0001,2008/01/01 00:00:00,9,-2.60,6,0,0.2,162,105,111,12.09,9.8,00016
0001,2008/01/01 00:00:00,10,-1.60,7.8,2.2,0.2,156,114,76,12.09,9.8,00016
0001,2008/01/01 01:00:00,1,-10.60,4.5,-2.3,-0.3,130,128,130,11.98,9.8,00016
0001,2008/01/01 01:00:00,2,-9.60,6.6,1.8,1.3,114,112,114,11.98,9.8,00016
0001,2008/01/01 01:00:00,3,-8.60,5.2,0.4,1.8,106,104,27,11.98,9.8,00016
0001,2008/01/01 01:00:00,4,-7.60,3.1,-1,1.3,99,95,252,11.98,9.8,00016
0001,2008/01/01 01:00:00,5,-6.60,8.7,-0.7,1.8,96,88,172,11.98,9.8,00016
0001,2008/01/01 01:00:00,6,-5.60,3.6,-2.3,1.5,94,85,126,11.98,9.8,00016
0001,2008/01/01 01:00:00,7,-4.60,5.2,-1.2,0,106,92,166,11.98,9.8,00016
0001,2008/01/01 01:00:00,8,-3.60,6.3,-2.4,1.6,135,105,95,11.98,9.8,00016
0001,2008/01/01 01:00:00,9,-2.60,3.2,-2,1,151,116,111,11.98,9.8,00016
0001,2008/01/01 01:00:00,10,-1.60,5,2,1.6,150,121,76,11.98,9.8,00016
0001,2008/01/01 02:00:00,1,-10.60,0.1,-1.6,-0.9,123,121,125,11.88,9.8,00016
0001,2008/01/01 02:00:00,2,-9.60,4.9,-0.9,0.1,109,106,110,11.88,9.8,00016
0001,2008/01/01 02:00:00,3,-8.60,3.6,-2.2,0.8,102,98,27,11.88,9.8,00016
0001,2008/01/01 02:00:00,4,-7.60,8.9,-0.1,-0.8,98,91,252,11.88,9.8,00016
0001,2008/01/01 02:00:00,5,-6.60,10,-2.4,1,117,84,172,11.88,9.8,00016
0001,2008/01/01 02:00:00,6,-5.60,6.4,0,0,134,86,126,11.88,9.8,00016
0001,2008/01/01 02:00:00,7,-4.60,6.1,1.9,-0.8,152,79,166,11.88,9.8,00016
0001,2008/01/01 02:00:00,8,-3.60,6,1.9,-0.2,160,70,95,11.88,9.8,00016
0001,2008/01/01 02:00:00,9,-2.60,1.7,5.7,0.4,159,75,111,11.88,9.8,00016
0001,2008/01/01 02:00:00,10,-1.60,3.8,5.4,1.2,157,107,76,11.88,9.8,00016
0001,2008/01/01 03:00:00,1,-10.60,2,0.6,-0.5,125,125,125,11.76,9.8,00016
0001,2008/01/01 03:00:00,2,-9.60,0.7,2.4,-0.5,112,113,111,11.76,9.8,00016
0001,2008/01/01 03:00:00,3,-8.60,-1,4.3,0.9,103,102,27,11.76,9.8,00016
0001,2008/01/01 03:00:00,4,-7.60,2.4,3.6,1.3,96,95,252,11.76,9.8,00016
0001,2008/01/01 03:00:00,5,-6.60,-3.9,6.6,0.1,94,98,172,11.76,9.8,00016
0001,2008/01/01 03:00:00,6,-5.60,-0.9,5.2,1.1,102,100,126,11.76,9.8,00016
0001,2008/01/01 03:00:00,7,-4.60,1.6,7.6,0.6,108,95,166,11.76,9.8,00016
0001,2008/01/01 03:00:00,8,-3.60,4.7,5.6,0,109,101,95,11.76,9.8,00016
0001,2008/01/01 03:00:00,9,-2.60,5.9,6,0,138,112,111,11.76,9.8,00016
0001,2008/01/01 03:00:00,10,-1.60,4.5,5.2,0.1,154,123,76,11.76,9.8,00016
0001,2008/01/01 04:00:00,1,-10.60,-0.6,6.6,0.4,124,121,124,11.68,9.8,00016
0001,2008/01/01 04:00:00,2,-9.60,3.8,8.2,1.8,111,109,110,11.68,9.8,00016
0001,2008/01/01 04:00:00,3,-8.60,2.9,7.5,0.8,101,100,27,11.68,9.8,00016
0001,2008/01/01 04:00:00,4,-7.60,3.1,7.9,1.4,92,94,252,11.68,9.8,00016
0001,2008/01/01 04:00:00,5,-6.60,5.9,8.2,4.1,86,86,172,11.68,9.8,00016
0001,2008/01/01 04:00:00,6,-5.60,5.4,5.9,2.4,80,80,126,11.68,9.8,00016
0001,2008/01/01 04:00:00,7,-4.60,5.2,8.8,2.4,77,77,166,11.68,9.8,00016
0001,2008/01/01 04:00:00,8,-3.60,0.8,4.6,1.1,75,74,95,11.68,9.8,00016
0001,2008/01/01 04:00:00,9,-2.60,-3.9,1.8,1.6,79,89,111,11.68,9.8,00016
0001,2008/01/01 04:00:00,10,-1.60,3.1,0.9,1.2,116,107,76,11.68,9.8,00016
0001,2008/01/01 05:00:00,1,-10.60,5,9,0.6,129,125,129,11.68,9.8,00016
0001,2008/01/01 05:00:00,2,-9.60,10.4,10.9,1.6,115,112,114,11.68,9.8,00016
0001,2008/01/01 05:00:00,3,-8.60,7.4,9.9,3.3,105,101,27,11.68,9.8,00016
0001,2008/01/01 05:00:00,4,-7.60,9.1,6.3,0.5,95,91,252,11.68,9.8,00016
0001,2008/01/01 05:00:00,5,-6.60,5.8,7.4,1.3,87,83,172,11.68,9.8,00016
0001,2008/01/01 05:00:00,6,-5.60,6.2,3.7,2,81,77,126,11.68,9.8,00016
0001,2008/01/01 05:00:00,7,-4.60,5.4,0,0.8,84,72,166,11.68,9.8,00016
0001,2008/01/01 05:00:00,8,-3.60,5.1,-1.4,0,80,66,95,11.68,9.8,00016
0001,2008/01/01 05:00:00,9,-2.60,0.5,-2.7,-0.1,93,68,111,11.68,9.8,00016
0001,2008/01/01 05:00:00,10,-1.60,8.3,2.2,1.5,119,98,76,11.68,9.8,00016
0001,2008/01/01 06:00:00,1,-10.60,7.2,3.6,0.2,124,121,124,11.84,9.8,00016
0001,2008/01/01 06:00:00,2,-9.60,5.6,3.9,-0.5,111,108,111,11.84,9.8,00016
0001,2008/01/01 06:00:00,3,-8.60,3.2,0.3,-0.4,103,98,27,11.84,9.8,00016
0001,2008/01/01 06:00:00,4,-7.60,5.4,6.7,0,98,89,252,11.84,9.8,00016
0001,2008/01/01 06:00:00,5,-6.60,9.6,8.5,1.8,88,81,172,11.84,9.8,00016
0001,2008/01/01 06:00:00,6,-5.60,7.6,11.6,-0.5,79,76,126,11.84,9.8,00016
0001,2008/01/01 06:00:00,7,-4.60,8.2,5.7,0.3,76,69,166,11.84,9.8,00016
0001,2008/01/01 06:00:00,8,-3.60,10.5,8.3,0.7,72,65,95,11.84,9.8,00016
0001,2008/01/01 06:00:00,9,-2.60,9.3,10.5,0,73,67,111,11.84,9.8,00016
0001,2008/01/01 06:00:00,10,-1.60,8.1,5.2,-0.6,91,116,76,11.84,9.8,00016
0001,2008/01/01 07:00:00,1,-10.60,6.2,3.4,0.9,124,121,123,12.07,9.8,00016
0001,2008/01/01 07:00:00,2,-9.60,8.7,5.9,0,108,106,109,12.07,9.8,00016
0001,2008/01/01 07:00:00,3,-8.60,8.1,9,0.4,98,96,27,12.07,9.8,00016
0001,2008/01/01 07:00:00,4,-7.60,9.1,3.6,0.2,91,87,252,12.07,9.8,00016
0001,2008/01/01 07:00:00,5,-6.60,9.7,6,0,84,80,172,12.07,9.8,00016
0001,2008/01/01 07:00:00,6,-5.60,7.5,7.9,-0.9,78,74,126,12.07,9.8,00016
0001,2008/01/01 07:00:00,7,-4.60,9.8,7.8,0,73,68,166,12.07,9.8,00016
0001,2008/01/01 07:00:00,8,-3.60,7.7,4.5,-0.2,71,63,95,12.07,9.8,00016
0001,2008/01/01 07:00:00,9,-2.60,6.1,6.1,-0.7,72,62,111,12.07,9.8,00016
0001,2008/01/01 07:00:00,10,-1.60,7.5,7.4,1.7,82,96,76,12.07,9.8,00016
0001,2008/01/01 08:00:00,1,-10.60,2.8,4.4,-0.6,129,125,128,12.29,9.8,00016
0001,2008/01/01 08:00:00,2,-9.60,3.7,5.8,1.7,112,109,110,12.29,9.8,00016
0001,2008/01/01 08:00:00,3,-8.60,3,9.3,1,101,99,27,12.29,9.8,00016
0001,2008/01/01 08:00:00,4,-7.60,6.8,10.2,-1.3,93,91,252,12.29,9.8,00016
0001,2008/01/01 08:00:00,5,-6.60,6.6,11.9,0.1,86,84,172,12.29,9.8,00016
0001,2008/01/01 08:00:00,6,-5.60,8.1,8,0.3,79,76,126,12.29,9.8,00016
0001,2008/01/01 08:00:00,7,-4.60,8.2,7.4,0.6,75,69,166,12.29,9.8,00016
0001,2008/01/01 08:00:00,8,-3.60,8.9,7.8,0.2,71,66,95,12.29,9.8,00016
0001,2008/01/01 08:00:00,9,-2.60,8.4,8.2,2.3,69,64,111,12.29,9.8,00016
0001,2008/01/01 08:00:00,10,-1.60,9.6,7.7,-0.3,73,91,76,12.29,9.8,00016
0001,2008/01/01 09:00:00,1,-10.60,-2.4,6.3,0.1,127,124,128,12.42,9.8,00016
0001,2008/01/01 09:00:00,2,-9.60,2.3,6.6,0.7,118,109,120,12.42,9.8,00016
0001,2008/01/01 09:00:00,3,-8.60,0.9,4.7,-0.8,113,101,27,12.42,9.8,00016
0001,2008/01/01 09:00:00,4,-7.60,1.7,6.9,-1.4,106,94,252,12.42,9.8,00016
0001,2008/01/01 09:00:00,5,-6.60,4.6,6,-0.7,97,86,172,12.42,9.8,00016
0001,2008/01/01 09:00:00,6,-5.60,3.2,1.6,0.1,87,80,126,12.42,9.8,00016
0001,2008/01/01 09:00:00,7,-4.60,-1.1,4.5,0.6,76,74,166,12.42,9.8,00016
0001,2008/01/01 09:00:00,8,-3.60,3.1,3.1,0.9,71,66,95,12.42,9.8,00016
0001,2008/01/01 09:00:00,9,-2.60,4.4,3,2.7,69,65,111,12.42,9.8,00016
0001,2008/01/01 09:00:00,10,-1.60,6,9,1.5,72,87,76,12.42,9.8,00016
0001,2008/01/01 10:00:00,1,-10.60,-2,2.5,-0.4,125,123,125,12.45,9.8,00016
0001,2008/01/01 10:00:00,2,-9.60,-2.1,2,-1,109,109,109,12.45,9.8,00016
0001,2008/01/01 10:00:00,3,-8.60,-3.4,2,-0.4,100,98,27,12.45,9.8,00016
0001,2008/01/01 10:00:00,4,-7.60,-0.8,6.4,-0.8,94,90,252,12.45,9.8,00016
0001,2008/01/01 10:00:00,5,-6.60,-1.5,8.3,0,91,85,172,12.45,9.8,00016
